weight_name,freq,stop_lb,momentum_rank,ret_21_rank,ret_42_rank,near_high_rank,multiple,cagr,sharpe,mdd,turnover,monthly_win_rate
rand_076,13D,11,0.6066186341772144,0.12318276301759666,0.2356475501410311,0.03455105266415786,2.2378728858058134,0.2656558943123013,0.7580013782744149,-0.4978037864096767,25.76789784406875,0.5714285714285714
rand_011,13D,11,0.6791403635640597,0.21349972040250284,0.030039414911524537,0.07732050112191301,2.2367730833505717,0.26547394571329064,0.7576528217244171,-0.4978037864096764,25.76789784406875,0.5714285714285714
rand_017,13D,11,0.6969959201062872,0.22026671472541398,0.008035596920384778,0.0747017682479139,2.2367730833505717,0.26547394571329064,0.7576528217244171,-0.4978037864096764,25.76789784406875,0.5714285714285714
breakout,15D,14,0.3,0.2,0.15,0.35,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_003,15D,14,0.42007653062902267,0.24877429843050594,0.08164393658538831,0.24950523435508318,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_005,15D,14,0.23842754198838018,0.2204348961323182,0.26299625637781343,0.2781413055014881,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_007,15D,14,0.301517213812276,0.06895328999146635,0.2245521089391177,0.4049773872571399,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_009,15D,14,0.3769793543226429,0.15252752581538265,0.22566325237033125,0.24482986749164315,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_010,15D,14,0.4059040710348242,0.11311886152938128,0.13040651451108665,0.35057055292470785,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_016,15D,14,0.3355615020763444,0.3663816410029351,0.034939473379109784,0.2631173835416108,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_022,15D,14,0.2944513030687452,0.4029843859058124,0.08747436856507511,0.2150899424603672,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_024,15D,14,0.21399448407581664,0.36143742168308546,0.16200891513473525,0.2625591791063626,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_027,15D,14,0.47613363039613404,0.19327838367915878,0.12030075484249224,0.21028723108221486,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_030,15D,14,0.5532071370198058,0.06335148372610375,0.01145924725805104,0.3719821319960394,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_031,15D,14,0.1064437176730389,0.5411600493951242,0.05834133752398012,0.2940548954078569,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_035,15D,14,0.295145806874128,0.3124482264359952,0.14993050563797422,0.24247546105190265,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_042,15D,14,0.5728788227840249,0.11289578255240323,0.0491776674880992,0.2650477271754728,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_043,15D,14,0.3990647832506753,0.21289930924200604,0.16309203446976892,0.2249438730375498,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_046,15D,14,0.46944868841466364,0.07511572672112574,0.17659843828733274,0.2788371465768778,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_048,15D,14,0.6192021797313171,0.07270265972247299,0.06382511624957127,0.24427004429663884,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_051,15D,14,0.5836584094681002,0.08111659487682422,0.007128805821010661,0.32809618983406486,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_053,15D,14,0.4237174359086192,0.15470739482192067,0.06969405969744324,0.35188110957201696,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_055,15D,14,0.35395422262997556,0.17323067686880736,0.16158592931281565,0.31122917118840143,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_058,15D,14,0.6278854214102207,0.08292619425592875,0.07108660322176881,0.21810178111208187,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_059,15D,14,0.48079326823629975,0.21029231253031727,0.08880246134205884,0.22011195789132437,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_061,15D,14,0.4307732229725427,0.146444937727355,0.07966998661841695,0.34311185268168526,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_064,15D,14,0.33529669784225385,0.072812821287804,0.19779257538306597,0.39409790548687623,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_065,15D,14,0.36951363370796886,0.2734633347644316,0.04183771822597733,0.3151853133016222,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_068,15D,14,0.1799303822272566,0.3552438661884617,0.16435470673017538,0.30047104485410614,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_070,15D,14,0.4070756298382467,0.13586247493585643,0.15714130942785745,0.2999205857980393,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_071,15D,14,0.3260705728154616,0.3273432334698348,0.11098820253667967,0.23559799117802407,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_077,15D,14,0.3154536510220284,0.10519386652110567,0.10778466168561547,0.4715678207712506,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
rand_078,15D,14,0.3038463715754897,0.18385649430900236,0.21135684718725833,0.30094028692824953,2.157451467944831,0.25218082637060135,0.7252183385659121,-0.49378675414969597,20.495967510102304,0.5476190476190477
short_accel,15D,14,0.35,0.35,0.15,0.15,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
balanced,15D,14,0.4,0.2,0.2,0.2,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
base,15D,14,0.45,0.25,0.2,0.1,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_000,15D,14,0.3815369261417054,0.30918048896875655,0.14498156867626788,0.16430101621327,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_001,15D,14,0.4528797412513354,0.18249839730207498,0.16989101683052155,0.19473084461606807,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_002,15D,14,0.45437398681978897,0.1541064982437294,0.2831248778898662,0.10839463704661548,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_004,15D,14,0.439171972157744,0.14825105359736912,0.32606066133172085,0.0865163129131659,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_006,15D,14,0.5754337290984316,0.08826760660785454,0.1310498259544734,0.20524883833924057,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_008,15D,14,0.37976412449921504,0.4612770796619977,0.05007940728051557,0.10887938855827177,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_011,15D,14,0.6791403635640597,0.21349972040250284,0.030039414911524537,0.07732050112191301,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_012,15D,14,0.5553691553837029,0.20502379926659,0.13320570074119079,0.10640134460851636,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_013,15D,14,0.23658194228333873,0.4055020652031016,0.22841604998492063,0.12949994252863908,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_014,15D,14,0.33071756024356835,0.2195953113492927,0.38118776595815484,0.06849936244898422,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_015,15D,14,0.31772605823971345,0.28202096906370017,0.31340041765328114,0.08685255504330536,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_017,15D,14,0.6969959201062872,0.22026671472541398,0.008035596920384778,0.0747017682479139,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_018,15D,14,0.31024338638129473,0.4917540775868401,0.15219079116012613,0.04581174487173901,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_019,15D,14,0.46268560526802105,0.3068618821048519,0.12217706160331294,0.10827545102381404,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_020,15D,14,0.5345254016332891,0.2067015648865611,0.16472678158777002,0.09404625189237968,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_023,15D,14,0.37191213705872744,0.06575454122039522,0.43396818221546773,0.1283651395054095,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_025,15D,14,0.6688228593490192,0.05798008441586457,0.1155885771075547,0.15760847912756148,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_026,15D,14,0.4959941849920911,0.19198219159943966,0.18584904447078454,0.1261745789376847,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_028,15D,14,0.28715007701543316,0.6266781121723003,0.04909638888542655,0.037075421926839866,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_029,15D,14,0.6700171935588621,0.19625432151545258,0.015615764059367765,0.11811272086631759,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_032,15D,14,0.3590634576057932,0.3205465572335958,0.14628085892531076,0.17410912623530028,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_033,15D,14,0.38700536824821247,0.27529853261319426,0.15586017107329464,0.18183592806529875,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
rand_034,15D,14,0.25011960367333425,0.20678724459743036,0.4404265218855642,0.10266662984367138,2.1094639368017645,0.2439701252525519,0.721847123113856,-0.4937867541496965,20.49599493401182,0.5476190476190477
