year,BTC_BH__always_on,ETH_BH__always_on,TOP20_EQ__always_on,TOP20_MOM_top4_monthly__always_on,TOP20_MOM_top4_biweekly__always_on,TOP20_MOM_top6_monthly__always_on,TOP20_MOM_top6_biweekly__always_on,TOP20_MOM_top8_monthly__always_on,TOP20_MOM_top8_biweekly__always_on,TOP20_SECTOR_top2_monthly__always_on,TOP20_SECTOR_top2_biweekly__always_on,TOP20_SECTOR_top3_monthly__always_on,TOP20_SECTOR_top3_biweekly__always_on,TOP20_SECTOR_top4_monthly__always_on,TOP20_SECTOR_top4_biweekly__always_on,BTC_BH__bull_only,ETH_BH__bull_only,TOP20_EQ__bull_only,TOP20_MOM_top4_monthly__bull_only,TOP20_MOM_top4_biweekly__bull_only,TOP20_MOM_top6_monthly__bull_only,TOP20_MOM_top6_biweekly__bull_only,TOP20_MOM_top8_monthly__bull_only,TOP20_MOM_top8_biweekly__bull_only,TOP20_SECTOR_top2_monthly__bull_only,TOP20_SECTOR_top2_biweekly__bull_only,TOP20_SECTOR_top3_monthly__bull_only,TOP20_SECTOR_top3_biweekly__bull_only,TOP20_SECTOR_top4_monthly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only
2021,0.5732822995189288,4.0320794555684145,2.1176920809684567,1.2031253566893447,3.5806419845896773,3.322100510991211,6.565802130997505,2.776203483526975,5.13699385728616,1.5658714023740639,3.303146972903475,2.1848986689468086,2.8727355115653816,1.9868927650490558,2.694767454996756,0.10020229421458948,1.2010172434379687,1.5812288364173614,0.5287441222341722,0.9596294852270517,2.127745117459748,1.4983178217135742,1.8999311146131164,0.900087782989569,0.6851904879480748,0.5649057555440715,1.1384974354322512,0.4332664779194595,1.1750126223431687,0.5930274220387617
2022,-0.642652443632367,-0.6750229334034841,-0.7492460977981767,-0.8171919399263553,-0.8198299539243761,-0.7873910718010544,-0.7903685575416993,-0.7730755573911028,-0.7999798255777105,-0.7536932324810512,-0.9007033371803357,-0.752201264963985,-0.8161705818369712,-0.7711132572824417,-0.8108408345453937,-0.1767648710403209,-0.173024444702491,-0.2656748330085924,-0.2812061707612804,-0.2910607913649724,-0.271781825970818,-0.24523455791634197,-0.26749352667984827,-0.2540789893812183,-0.24044378947161305,-0.3011121383200296,-0.2944684703699222,-0.2759907316351562,-0.2588110803889825,-0.2470644706976265
2023,1.5541741949459387,0.9063553897492358,0.9587144110967372,0.35651960128913474,0.9030365390687936,0.5965907431463018,1.7763898963046114,0.7462406198185401,1.4112294447655738,0.45218192005554747,0.8269350745443802,0.17328128091207606,0.8238665462578032,0.546007167606825,0.7918303038804695,0.35808093143619035,0.29498844981418415,0.1536858856680745,-0.17547344354055616,0.31867488436913605,-0.05499469071054264,0.5285623614817379,0.047684313802312195,0.33318460969214225,-0.06749967919883615,-0.14644287326346728,-0.21457278613258446,-0.005399351856835599,-0.10891721681723587,0.026569780203328897
2024,1.2105475550097968,0.4606941225819361,0.6966938341120643,-0.07399394057897735,0.03482910878114209,0.2183612683450349,0.1565842744695629,0.14890913712027687,0.3354334649097448,-0.1563961676857918,-0.06442880096421,0.5010340357118275,0.09555517943500735,0.447986241860868,0.33749826756057977,0.9653823442509191,0.9851995054582636,0.8171662862739895,0.05542636572491921,0.09279418950718687,0.47174109438218315,0.21311055046275973,0.36736266173380616,0.32349498079228467,0.09218783815195453,-0.05584403498265167,0.8556580143840595,0.19010615079042936,0.8233374018766944,0.4402244159925526
2025,-0.06336752914187327,-0.10967461758699926,-0.3566444161397033,-0.16640053066813298,0.054764391060328155,-0.2445143422866367,-0.10378193118228918,-0.26618548820075805,-0.23143496809586594,-0.08867092527448517,0.18303951322577294,-0.03819742151986483,-0.04447447308859509,-0.1855214079052131,-0.13610802010976641,-0.11166508652330576,0.07085106324319934,-0.21859061424330262,-0.14585593546771536,-0.04023792478953736,-0.23156897227290696,-0.13179115260772833,-0.20543247923386276,-0.2547584629645333,-0.08922163018297202,-0.026762215783056376,-0.06696412373318128,-0.2514413453026171,-0.15560167669123337,-0.1879614885436871
2026,-0.07274938249119167,-0.10921333467202998,0.037682170747800336,0.523288097084754,0.07015085217809647,0.22547526106089855,-0.027432228470081088,0.1673082208356309,-0.02152678678257336,0.06046498844352799,-0.13355405005413956,0.022248434009262574,-0.09214271688169762,0.2075702184007031,0.020665931525172043,-0.1827844327636602,-0.16600457703674576,-0.0989453225054171,0.09821482866812525,0.20133714829904137,0.0376542593411604,0.12035380253582861,-0.02202012742567072,0.1540075164391368,0.18096719458572608,0.3311483920575733,0.10872496983284985,0.10563385501901212,0.02629085819946031,0.1873049666741855
