,BTC_BH__always_on,ETH_BH__always_on,TOP20_EQ__always_on,TOP20_MOM_top4_monthly__always_on,TOP20_MOM_top4_biweekly__always_on,TOP20_MOM_top6_monthly__always_on,TOP20_MOM_top6_biweekly__always_on,TOP20_MOM_top8_monthly__always_on,TOP20_MOM_top8_biweekly__always_on,TOP20_SECTOR_top2_monthly__always_on,TOP20_SECTOR_top2_biweekly__always_on,TOP20_SECTOR_top3_monthly__always_on,TOP20_SECTOR_top3_biweekly__always_on,TOP20_SECTOR_top4_monthly__always_on,TOP20_SECTOR_top4_biweekly__always_on,BTC_BH__bull_only,ETH_BH__bull_only,TOP20_EQ__bull_only,TOP20_MOM_top4_monthly__bull_only,TOP20_MOM_top4_biweekly__bull_only,TOP20_MOM_top6_monthly__bull_only,TOP20_MOM_top6_biweekly__bull_only,TOP20_MOM_top8_monthly__bull_only,TOP20_MOM_top8_biweekly__bull_only,TOP20_SECTOR_top2_monthly__bull_only,TOP20_SECTOR_top2_biweekly__bull_only,TOP20_SECTOR_top3_monthly__bull_only,TOP20_SECTOR_top3_biweekly__bull_only,TOP20_SECTOR_top4_monthly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only
2024-05-30,232519.85374585626,512796.6805762527,197202.9084874658,53328.48680350606,130000.23327321076,179514.65008924404,311967.05100179603,176356.60378711345,301659.42598438374,133598.11754805775,38079.38903123415,123021.04540295173,101973.5132876469,121678.81051727977,120025.46298351529,198939.73679031167,386767.92182951135,287054.3802541983,84091.98980249712,183207.2666849254,234606.5475979551,233422.088944915,256250.59598094926,196559.9060908884,153253.37432215107,64889.855616229244,160077.2481854446,88829.8395475293,177588.81672152397,120172.0884719761
2024-05-31,229539.75827387217,514600.8359827826,195338.8964977165,52684.748963252125,131758.42722475238,177039.5730047432,314333.57214198343,174609.9374829728,302500.20070134586,132618.53022489292,38595.757255625984,121599.81197665242,102827.60657001557,120322.57225500984,120272.08411866281,196392.4179889148,388128.1118906768,284341.0693268501,83076.90013573844,185685.06153231574,231371.88519271475,235192.78333812408,253712.64576074554,197107.75106165427,152129.66789968437,65769.78201153227,158227.9130967533,89573.8461702826,175609.40266278145,120419.0108843985
2024-06-01,230279.61124854808,521881.03052673506,195689.20022311044,52391.2143565753,131115.77640353917,176203.52193644748,313197.45906033326,174095.31319458154,301723.7292340009,131446.6024960739,38277.55338321155,120158.9625456939,101677.20514039916,119696.8392981383,119652.34391850288,197024.82772557554,393616.80107243714,284850.9817797899,82614.03477744883,184779.38392372365,230279.25540093493,234342.7131530041,252964.88368223712,196601.80579504927,150785.32351669855,65227.54108112865,156353.05330181392,88571.72345122107,174696.15264889592,119798.51359730629
2024-06-02,230431.66759401668,517458.19203163614,194101.3336669019,52879.327911522065,132336.49161187635,176375.68658089155,313503.1372020401,173281.76550372783,300314.31151522207,129451.66576107134,37696.97015827367,117041.76284456786,99041.22915279565,117470.79210088936,117427.23078518147,197154.8020808689,390282.33169058687,282539.63630464044,83383.72547271052,186499.7185038175,230504.25627318336,234571.42971186148,251782.77835607738,195683.43563790276,148496.88718384094,64238.18797967731,152296.89568612864,86275.50636032356,171447.26250898483,117570.68222160576
2024-06-03,234017.056250355,515471.9686534705,194631.27499235419,52505.188975415345,131400.81366417752,174978.80875479462,311022.98211879656,173263.90616250434,300283.3713844232,126622.40284218788,36873.57432780869,116015.96893226156,98173.79415333364,117895.79835456263,117852.05870345779,200219.5119267333,388784.87682142365,283311.03455589124,82793.75771840823,185181.082413873,228678.6855800181,232715.71136410965,251756.82828256683,195663.27518979338,145251.3767146724,62835.065768077424,150962.11377016036,85519.87767463959,172067.55422097823,117996.02911810121
2024-06-04,240018.89360002364,521787.52185876213,201581.83742308483,54178.95997288347,135586.72018362643,180128.15537178502,320165.6415188645,183551.12569708627,318105.3007587081,127448.92292208633,37114.11513546631,124487.49560531127,105337.51256394273,127211.86403174466,127164.21529870022,205349.74794348681,393546.3029543985,293428.4785950004,85433.07381543935,191080.21407477654,235408.33372626547,239556.4935839712,266704.4178829292,207275.96308355482,146199.4962953535,63244.96358093128,161985.42017525173,91760.24280929043,185664.24433553035,127319.56162871576
2024-06-05,241772.3188615947,528872.3159812664,203549.20264560817,54729.12097923621,136962.60884863624,181685.04196844657,322929.89200276893,184537.77064147353,319814.5980530114,128038.20245385775,37285.61220850271,123869.25321462889,104814.71253423381,127396.10064640657,127348.37460647659,206848.53654862853,398887.6757186045,296292.2335417029,86300.60515767321,193019.23214599382,237443.01885788408,241624.77970664977,268138.0378868958,208389.7334043505,146875.47196267877,63537.20619802816,161180.9517992282,91304.82805248501,185933.1355439133,127503.94590915863
2024-06-06,240663.6677816373,521662.9191130263,201068.14590171032,54489.780641972444,136364.04651266854,179779.86983105208,319547.26091454015,182367.57454746278,316054.87645031884,125022.8257048897,36408.0519698236,119969.97128232458,101517.38976766948,125088.97804518754,125042.22008895355,205900.8864593231,393452.3623682769,292680.73403869045,85923.19701416692,192175.68774032555,234953.16158154627,239093.80468153462,264984.6881934696,205939.91595627452,143416.46617642074,62041.78416970406,156107.13439198709,88432.50716398026,182565.91678955354,125194.97414749261
2024-06-07,235847.94026347474,503456.09633109486,190837.95659884985,51224.73002004334,128198.53479969363,169620.21416377457,301508.80316508363,172093.76539185856,298256.1796731629,116830.19985127547,34023.76526270921,111112.39502582238,94027.21892231984,117141.94747122697,117098.52414087117,201784.51053622138,379725.86225428927,277789.3682229454,80774.64283494261,180668.16160478472,221675.57259536028,225596.9482805088,250056.58421219705,194342.36631683746,134018.52270484727,57978.79828394198,144581.49316459117,81907.76703367634,170967.31757511586,117241.5740227329
2024-06-08,235722.6177776092,503773.8509103767,187437.1844378417,49699.91144299716,124385.1409529312,164782.10173851176,292918.7397388878,168998.38129966203,292893.6308822127,113715.224581421,33117.21902691015,110008.23796690562,93093.51823808196,116287.26364316183,116244.19894371656,201677.38768479458,379965.4240010571,272839.1037843965,78370.20505848587,175294.0061446927,215352.67442288582,219169.6331436279,245558.9130086123,190848.15398345081,130445.26523837491,56433.98215513838,143144.74368016768,81094.4138472238,169719.91641256458,116386.20516495642
