,aave,algorand,arbitrum,aster-2,avalanche-2,axie-infinity,binancecoin,bitcoin,bitcoin-cash,bitget-token,bittensor,canton-network,cardano,chainlink,crypto-com-chain,decentraland,dogecoin,eos,ethereum,ethereum-classic,fantom,filecoin,hedera-hashgraph,htx-dao,hyperliquid,immutable-x,injective-protocol,internet-computer,leo-token,litecoin,maker,memecore,monero,near,neo,okb,optimism,pepe,pi-network,polkadot,rain,render-token,ripple,shiba-inu,sky,solana,stellar,sui,tezos,the-graph,the-open-network,theta-token,tron,uniswap,vechain,whitebit,world-liberty-financial,zcash
2021-10-19,0.0,0.11037818717480323,0.0,0.0,0.11523390778990963,0.11857256177290922,0.0,0.1459823366850169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520753736108766,0.0,0.0,0.0,0.12583664178291615,0.0,0.12024556737184072,0.0,0.0,0.11327781575364217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-20,0.0,0.10925528941481025,0.0,0.0,0.11433250985202417,0.11725149312216385,0.0,0.14176928372177225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15440502475950915,0.0,0.0,0.0,0.12417056327520563,0.0,0.12896145879340118,0.0,0.0,0.11136958084597508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21,0.0,0.11121226313796467,0.0,0.0,0.12049255979414912,0.11222576357522245,0.0,0.1365980564857653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521242696126452,0.0,0.0,0.0,0.11922968883008028,0.0,0.14172490227611645,0.0,0.0,0.10794002756140902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-22,0.0,0.11276667462219568,0.0,0.0,0.12485969264665911,0.11864424148082962,0.0,0.12945568606332272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1501580363413702,0.0,0.0,0.0,0.11772793004373218,0.0,0.14215913526773746,0.0,0.0,0.10573364836044682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,0.0,0.12657410940368538,0.0,0.0,0.12312636240500904,0.11907585599646303,0.0,0.12464929640098127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12951003165458186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12472364606082982,0.0,0.0,0.0,0.0,0.0,0.12433939478536032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12908039412959774,0.0,0.0,0.0
2021-10-24,0.0,0.12281314186782337,0.0,0.0,0.12403434364759913,0.11841144344213801,0.0,0.12621055642141993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12934775505654844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12244244370454492,0.0,0.0,0.0,0.0,0.0,0.12975788798299107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12808310440977871,0.0,0.0,0.0
2021-10-25,0.0,0.1300134760091427,0.0,0.0,0.1257733769975624,0.1197329671477661,0.0,0.12291902136378045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564448665803932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12105314035771177,0.0,0.0,0.0,0.0,0.0,0.1264659770627316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294317115842265,0.0,0.0,0.0
2021-10-26,0.0,0.13247370048917648,0.0,0.0,0.12673351647376424,0.11939343574978423,0.0,0.11985651543724539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12540511954910177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12446314755036485,0.0,0.0,0.0,0.0,0.0,0.12275877091907064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12997055175360625,0.0,0.0,0.0
2021-10-27,0.0,0.12649873553610447,0.0,0.0,0.12418763419527629,0.12270883340641017,0.0,0.1266178446950612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298690404877815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12207391609014477,0.0,0.0,0.0,0.0,0.0,0.12360791252688931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12558562454526298,0.0,0.0,0.0
2021-10-28,0.0,0.12442995151831893,0.0,0.0,0.12333685269175436,0.12194263042903355,0.0,0.12526904058656427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13542997266458245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206812597006378,0.0,0.0,0.0,0.0,0.0,0.12456574918872015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12544157714041915,0.0,0.0,0.0
2021-10-29,0.0,0.12120449228723004,0.0,0.0,0.11884104166276399,0.13214377980319486,0.0,0.12338250943060666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13371906857734192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12197698973209291,0.0,0.0,0.0,0.0,0.0,0.12280230129899863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12698131639003296,0.0,0.0,0.0
2021-10-30,0.0,0.12017763358220973,0.0,0.0,0.11700333107799733,0.13857878961494668,0.0,0.12517503031393012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13362955821184738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12063407650699103,0.0,0.0,0.0,0.0,0.0,0.12255752436835636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12331756410543133,0.0,0.0,0.0
2021-10-31,0.0,0.12066185153785546,0.0,0.0,0.12084408920358738,0.13027310438805811,0.0,0.12396577802541602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324632731930958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12063728497631956,0.0,0.0,0.0,0.0,0.0,0.12666499392827982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12556215707214194,0.0,0.0,0.0
2021-11-01,0.0,0.11796546507309076,0.0,0.0,0.1188631970234557,0.12604972747266943,0.0,0.12023045120380894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13027639394628387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13773563987566848,0.0,0.0,0.0,0.0,0.0,0.12415032088598334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12577565320903517,0.0,0.0,0.0
2021-11-02,0.0,0.11519277697677782,0.0,0.0,0.11901321107586829,0.12403417938398373,0.0,0.11980611586426307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329226955962498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13662345186007985,0.0,0.0,0.0,0.0,0.0,0.12954370626077236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12386910546603432,0.0,0.0,0.0
2021-11-03,0.0,0.115160841791634,0.0,0.0,0.12951904260148428,0.12087683438614874,0.0,0.11525253390403147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12885620385690028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13641506862823982,0.0,0.0,0.0,0.0,0.0,0.13766857132840624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11722301171264077,0.0,0.0,0.0
2021-11-04,0.0,0.10930605286147417,0.0,0.0,0.13259777889068086,0.12185432725635992,0.0,0.11066555315111055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12485566756177177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13552643306720497,0.0,0.0,0.0,0.0,0.0,0.13768819226261625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12846191762120984,0.0,0.0,0.0
2021-11-05,0.0,0.10980998159006956,0.0,0.0,0.12539331746962282,0.1292127483246882,0.0,0.11129748465579531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12486518305616094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13201327881526567,0.0,0.0,0.0,0.0,0.0,0.13333751356224646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135038629804132,0.0,0.0,0.0
2021-11-06,0.0,0.0,0.0,0.0,0.1294289996273194,0.12666976554518908,0.1282801383221298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12273050479372126,0.0,0.0,0.0,0.11451163038342763,0.0,0.13381526606730954,0.0,0.0,0.0,0.12216737590439555,0.0,0.0,0.0,0.0,0.12390051483681969,0.0,0.0,0.0
2021-11-07,0.0,0.0,0.0,0.0,0.14264737333909425,0.1273479087497509,0.12887116553567554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12142271540255352,0.0,0.0,0.0,0.10956893689184645,0.0,0.1273838381458614,0.0,0.0,0.0,0.12643586340626634,0.0,0.0,0.0,0.0,0.11780495204259696,0.0,0.0,0.0
2021-11-08,0.0,0.0,0.0,0.0,0.1458358781608487,0.11957142432261085,0.1273797606845924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12192683181283819,0.0,0.0,0.0,0.10438148338452247,0.0,0.12442712374633168,0.0,0.0,0.0,0.1265415634066204,0.0,0.0,0.0,0.0,0.13139249460187039,0.0,0.0,0.0
2021-11-09,0.0,0.0,0.0,0.0,0.1441108436197125,0.1191234492866321,0.12595567944628117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11801737540494588,0.0,0.0,0.0,0.1056134526224562,0.0,0.12189972607941134,0.0,0.0,0.0,0.1369686638562692,0.0,0.0,0.0,0.0,0.12979342279248246,0.0,0.0,0.0
2021-11-10,0.0,0.0,0.0,0.0,0.1475147135917254,0.11944866832189097,0.1290655688206459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11523468658661992,0.0,0.0,0.0,0.1025114748800196,0.0,0.12614596538701967,0.0,0.0,0.0,0.13049589667629144,0.0,0.0,0.0,0.0,0.1311528132209264,0.0,0.0,0.0
2021-11-11,0.0,0.0,0.0,0.0,0.14771379741684695,0.11931701995811478,0.12822421017882685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11349794848890939,0.0,0.0,0.0,0.11190811792531836,0.0,0.12243423031517765,0.0,0.0,0.0,0.12951360650834834,0.0,0.0,0.0,0.0,0.12891538478934997,0.0,0.0,0.0
2021-11-12,0.0,0.0,0.0,0.0,0.14649857688348314,0.12090248719391325,0.13208424381648495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134149791340611,0.0,0.0,0.0,0.10709981466003438,0.0,0.12386189290470108,0.0,0.0,0.0,0.12959902651314142,0.0,0.0,0.0,0.0,0.1281139152871667,0.0,0.0,0.0
2021-11-13,0.0,0.0,0.0,0.0,0.16207464513113432,0.11601849429825453,0.13181910306461853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11199622060869957,0.0,0.0,0.0,0.1016958454252318,0.0,0.12606622866716977,0.0,0.0,0.0,0.12723441108870448,0.0,0.0,0.0,0.0,0.1246116533064155,0.0,0.0,0.0
2021-11-14,0.0,0.0,0.0,0.0,0.15974323743276947,0.11627981013509474,0.13289311927427647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110068349909996,0.0,0.0,0.0,0.10525228007512792,0.0,0.1253162787513691,0.0,0.0,0.0,0.12453896823264958,0.0,0.0,0.0,0.0,0.1264956814583899,0.0,0.0,0.0
2021-11-15,0.0,0.0,0.0,0.0,0.1588025421751239,0.11812679973663887,0.1314015860642577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10871464136934096,0.0,0.0,0.0,0.10743980974014002,0.0,0.12693856489267924,0.0,0.0,0.0,0.12074931565970311,0.0,0.0,0.0,0.0,0.12937621347541697,0.0,0.0,0.0
2021-11-16,0.0,0.0,0.0,0.0,0.1774133700864522,0.11851503510971248,0.1307597547021046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10632514406802458,0.0,0.0,0.0,0.10419900099159414,0.0,0.12504473975504538,0.0,0.0,0.0,0.1169216798172395,0.0,0.0,0.0,0.0,0.12248055818423936,0.0,0.0,0.0
2021-11-17,0.0,0.0,0.0,0.0,0.19143055319788765,0.11726998601020684,0.1252381109663097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10861121639030417,0.0,0.0,0.0,0.10118271589183926,0.0,0.12195240698031909,0.0,0.0,0.0,0.11557679827108004,0.0,0.0,0.0,0.0,0.12035749599191832,0.0,0.0,0.0
2021-11-18,0.0,0.0,0.0,0.0,0.19586460600381367,0.1177322625765447,0.12646093863786936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10880277666620644,0.0,0.0,0.0,0.09819490171183157,0.0,0.11934363706475533,0.0,0.0,0.0,0.11785654513192166,0.0,0.0,0.0,0.0,0.11752141633251537,0.0,0.0,0.0
2021-11-19,0.0,0.0,0.0,0.0,0.19942098458274693,0.11442913919414813,0.12619398376207566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10493648376440991,0.0,0.0,0.0,0.10211872214546261,0.0,0.12018059500031217,0.0,0.0,0.0,0.11850933413664984,0.0,0.0,0.0,0.0,0.11583288993368328,0.0,0.0,0.0
2021-11-20,0.0,0.0,0.0,0.0,0.13818297365070348,0.0,0.12805407237579436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12484957557026645,0.11518857487739337,0.0,0.0,0.1264941823861454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12087290492396699,0.0,0.12458779743421584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12342336358509642,0.0,0.0,0.0
2021-11-21,0.0,0.0,0.0,0.0,0.14018956877174268,0.0,0.12279844285192718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15599582287376182,0.10373711947842888,0.0,0.0,0.1211792410790907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11085448215626319,0.0,0.13076817259828058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11611724737737093,0.0,0.0,0.0
2021-11-22,0.0,0.0,0.0,0.0,0.14802104500873836,0.0,0.11828612161199169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15709046788646078,0.11707905385499778,0.0,0.0,0.11691740351426033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10945705030010122,0.0,0.12310831431283548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11169032979329518,0.0,0.0,0.0
2021-11-23,0.0,0.0,0.0,0.0,0.13050263125193448,0.0,0.12025016914452534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18520339608164388,0.11067551748333823,0.0,0.0,0.11945653152130396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10242405455695035,0.0,0.12190116978786321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11117479816496312,0.0,0.0,0.0
2021-11-24,0.0,0.0,0.0,0.0,0.12219240735839486,0.0,0.12099880030960225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18561118099914758,0.14311290106092361,0.0,0.0,0.11837000239225354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930907802575537,0.0,0.11379508555966607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10442816127777993,0.0,0.0,0.0
2021-11-25,0.0,0.0,0.0,0.0,0.12330172710712821,0.0,0.12767594105293215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16578608101358577,0.14032637723864225,0.0,0.0,0.12222073866852692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10247944766919052,0.0,0.1132802119814839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10648889198088016,0.0,0.0,0.0
2021-11-26,0.0,0.0,0.0,0.0,0.12126984725988106,0.0,0.13183788988881537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15739908738599706,0.14132059142152445,0.0,0.0,0.12273941791893503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10440022158795716,0.0,0.1165042050806023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10628120438573653,0.0,0.0,0.0
2021-11-27,0.0,0.0,0.0,0.0,0.12699018226442352,0.0,0.12948057026774573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17156201369132418,0.13740700080931198,0.0,0.0,0.11957973642186806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10159854551690216,0.0,0.11234880350312688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10271645183364293,0.0,0.0,0.0
2021-11-28,0.0,0.0,0.0,0.0,0.12132367346455007,0.0,0.12957955061487383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16287695401031943,0.14766571498664338,0.0,0.0,0.12311642680855621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09928586279065198,0.0,0.11488148177617777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102923737140335,0.0,0.0,0.0
2021-11-29,0.0,0.0,0.0,0.0,0.12940313446858107,0.0,0.1290796867815675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1505927315996174,0.13691979950822683,0.0,0.0,0.12446279986459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123513076488378,0.0,0.11404976734847468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10475568017862619,0.0,0.0,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.1297630607031953,0.0,0.1288334560304446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14592812750298892,0.13017797583714474,0.0,0.0,0.12971763276510917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11769179293937915,0.0,0.11653174993473794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10297292697170193,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.12774174098288657,0.0,0.1292919214131802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1513587874163629,0.12691863708778092,0.0,0.0,0.12778977314446208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10913713604428268,0.0,0.12782751533891698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015422365732031,0.0,0.0,0.0
2021-12-02,0.0,0.0,0.0,0.0,0.11860023390638645,0.0,0.13174283114772378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15050660199638285,0.126752605045625,0.0,0.0,0.12963668138196047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10764157786911473,0.0,0.1340510519298166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10272575081797364,0.0,0.0,0.0
2021-12-03,0.0,0.0,0.0,0.0,0.12724621628762206,0.0,0.1348436130802486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14837013325615264,0.11996965145218019,0.0,0.0,0.12922977626485097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10971397758416498,0.0,0.1295265442593468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10286791905696259,0.0,0.0,0.0
2021-12-04,0.0,0.0,0.0,0.0,0.11341962581765187,0.12259312896926228,0.1264151463857962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12498031427776543,0.1391366887182234,0.0,0.0,0.12929602984627822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11924822919339041,0.0,0.12549598013046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-05,0.0,0.0,0.0,0.0,0.11032216915060164,0.11674567397836616,0.1298596856689075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12192457332110285,0.13072753091316508,0.0,0.0,0.13795202935909107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12442472514180847,0.0,0.1286565119004888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-06,0.0,0.0,0.0,0.0,0.11571922740927515,0.11180408131303325,0.13292169678050522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12523601569113846,0.12996142541713765,0.0,0.0,0.13903859621252504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12261180956499812,0.0,0.12330274664092636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
