year_end,baseline_2bps,baseline_20bps,breadth50_2bps,breadth50_20bps,blend50_2bps,blend50_20bps
2022-12-31,-0.27538204632161567,-0.28858387625762216,-0.2601512857732723,-0.2721441436996951,-0.2676555027124923,-0.2802506256461843
2023-12-31,1.9332023078563179,1.5756484805878648,0.2707264339325688,0.12259321197247153,0.9775394891685405,0.741541240960871
2024-12-31,2.8756055097577695,2.455446957141241,4.569590705071296,4.01825696953878,3.684227227313305,3.198400260262562
2025-12-31,0.8176258362954831,0.6867596848837558,0.6897126198166827,0.56411277651396,0.7667130195104852,0.6372709144901276
2026-12-31,0.9312753563025706,0.8438991685491009,0.8768612721933822,0.7950430518680989,0.9273340988481189,0.8414337566582091
