cycle_days,target_volatility,vol_window,stop_mode,gate_mode,cost_bps,basket_multiple,basket_cagr,basket_sharpe,basket_max_drawdown,train_multiple,train_sharpe,test_multiple,test_sharpe,test_max_drawdown,rolling_1y_median_multiple,rolling_1y_worst_multiple,rolling_1y_median_sharpe,rolling_1y_worst_sharpe,rolling_1y_worst_drawdown,phase_median_multiple,phase_min_multiple,phase_max_multiple,phase_median_sharpe,phase_worst_drawdown,phase_median_exposure,phase_median_turnover
7,0.5,60,own75,btc_ma100,2.0,5.324100260566631,0.42481548551191817,1.1319402322494065,-0.37623448162992235,2.904071998120483,1.1067647489325,1.8333224052338852,1.185116469017255,-0.1881891303637655,1.3858202442669854,0.7222233370735349,1.077180382243571,-1.6739352661856808,-0.3762344816299228,4.4026391438347625,1.1816640085705021,14.6923442751811,0.946064397958107,-0.5602382936728135,0.29211035595440765,26.400980874654156
7,0.5,60,own75,btc_ma100,5.0,5.126017207453435,0.41342399694387844,1.110509504845968,-0.379469058723761,2.8313334469144644,1.0849751379726567,1.8104604433079696,1.1643153175804701,-0.18951652744775405,1.3762965538629601,0.7185605582744281,1.0543814743141582,-1.685147167650301,-0.3794690587237616,4.24360260320974,1.135039372181614,14.17758400229159,0.9277449185145753,-0.5631342791889815,0.29211035595440765,26.400980874654156
7,0.5,60,own75,btc_ma100,10.0,4.81209327159986,0.39463857202738706,1.0747716241541312,-0.38482319654906516,2.714118625153052,1.0486430510844928,1.7729856119787328,1.1296185329412336,-0.1917241757374213,1.360567380337073,0.7124966319850832,1.0146349656766105,-1.7037885914883106,-0.3848231965490658,3.9910878481895655,1.0613479532179593,13.359040252108914,0.8971718916241772,-0.5679205866156336,0.29211035595440765,26.400980874654156
7,0.5,60,own75,btc_ma100,20.0,4.240654930676823,0.35780742525766507,1.0032234953397023,-0.39539477830189973,2.49401152782654,0.9759211581541601,1.7003349356498096,1.0601220220395196,-0.19612197562720346,1.3296404876038563,0.7005199197500125,0.9301903402088824,-1.7408998415112036,-0.39539477830190073,3.5298515660141954,0.9278897962104208,11.859749720759062,0.8358871245036242,-0.585403298842925,0.29211035595440765,26.400980874654156
7,0.5,60,own75,btc_ma100,50.0,2.901730760877165,0.2530036818871959,0.788053375134165,-0.4260433400129511,1.934904158892509,0.7573447988652108,1.4996767398226263,0.8508657502009433,-0.209176475331596,1.2084468773855503,0.6657694149805872,0.6777095488247892,-1.850811809645159,-0.4260433400129521,2.439868168173259,0.6193976097912933,8.291030769670167,0.6511940541317489,-0.6790711665744404,0.29211035595440765,26.400980874654156
7,0.5,60,own75,btc_ma100,100.0,1.54095004659276,0.09586742821064131,0.4280437402920557,-0.4849180330564047,1.2669744044491549,0.3920258814268259,1.2162440229112013,0.4999367050349115,-0.252537392779857,1.0208598133410396,0.605066136353211,0.25281358331183507,-2.0289602517797833,-0.4737457014430638,1.3144805550261252,0.31472888173676133,4.5526169337410165,0.34240296594947434,-0.8029471485406262,0.29211035595440765,26.400980874654156
7,0.6,60,own75,btc_ma100,2.0,6.454513416386319,0.4840954088313161,1.1216141525744405,-0.41823720974586764,3.350012931942044,1.1118644510427913,1.926712985147953,1.1455484480555158,-0.22155021305487899,1.4150342326007292,0.6900079511850461,1.0435736217096638,-1.6624739326099054,-0.41823720974586864,5.040851230780704,1.1238971220720044,19.408152208038953,0.9299056758128813,-0.617708852737306,0.3335025785124545,30.11534284621241
7,0.6,60,own75,btc_ma100,5.0,6.181719534757847,0.47058874396325745,1.1006340241027937,-0.4217419865061124,3.2546590605394288,1.0905940406490096,1.8993447300539312,1.1250556263614389,-0.22305609524219017,1.4002571005971527,0.6860680080451097,1.0241773821858973,-1.6737376498987417,-0.4217419865061133,4.833482402388908,1.0736992366327467,18.632111472026324,0.912022752183725,-0.6206206668144203,0.3335025785124545,30.11534284621241
7,0.6,60,own75,btc_ma100,10.0,5.752401652857911,0.4483480734409788,1.065646732358107,-0.4275369287073164,3.101714694689805,1.0551266503669923,1.8545876133308217,1.0908726320247726,-0.2255596147550296,1.3746698362060596,0.6795507354584547,0.9918238350764822,-1.6924659823832773,-0.4275369287073175,4.506479366484731,0.9949260697215558,17.4064174261654,0.8821778726081005,-0.6254267684128934,0.3335025785124545,30.11534284621241
7,0.6,60,own75,btc_ma100,20.0,4.981010638158681,0.40486282000987117,0.9955980044337953,-0.43895503263868185,2.8170008437282674,0.9841314818995743,1.7681963600573056,1.0224031971579386,-0.2305431741256958,1.335650983151957,0.6666990125827773,0.9152110149511359,-1.729753016013064,-0.43895503263868274,3.9167856414501263,0.8541558226060826,15.189539383859522,0.822350429150481,-0.6498242593655037,0.3335025785124545,30.11534284621241
