date,c7_tv0.5_vw60_own75_btc_ma100_2bps,c7_tv0.5_vw60_own75_btc_ma100_5bps,c7_tv0.5_vw60_own75_btc_ma100_10bps,c7_tv0.5_vw60_own75_btc_ma100_20bps,c7_tv0.5_vw60_own75_btc_ma100_50bps,c7_tv0.5_vw60_own75_btc_ma100_100bps,c7_tv0.6_vw60_own75_btc_ma100_2bps,c7_tv0.6_vw60_own75_btc_ma100_5bps,c7_tv0.6_vw60_own75_btc_ma100_10bps,c7_tv0.6_vw60_own75_btc_ma100_20bps,c7_tv0.6_vw60_own75_btc_ma100_50bps,c7_tv0.6_vw60_own75_btc_ma100_100bps,c7_tv0.7_vw60_own75_btc_ma100_2bps,c7_tv0.7_vw60_own75_btc_ma100_5bps,c7_tv0.7_vw60_own75_btc_ma100_10bps,c7_tv0.7_vw60_own75_btc_ma100_20bps,c7_tv0.7_vw60_own75_btc_ma100_50bps,c7_tv0.7_vw60_own75_btc_ma100_100bps,c7_tv0.8_vw60_own75_btc_ma100_2bps,c7_tv0.8_vw60_own75_btc_ma100_5bps,c7_tv0.8_vw60_own75_btc_ma100_10bps,c7_tv0.8_vw60_own75_btc_ma100_20bps,c7_tv0.8_vw60_own75_btc_ma100_50bps,c7_tv0.8_vw60_own75_btc_ma100_100bps,c14_tv0.5_vw60_own75_btc_ma100_2bps,c14_tv0.5_vw60_own75_btc_ma100_5bps,c14_tv0.5_vw60_own75_btc_ma100_10bps,c14_tv0.5_vw60_own75_btc_ma100_20bps,c14_tv0.5_vw60_own75_btc_ma100_50bps,c14_tv0.5_vw60_own75_btc_ma100_100bps,c14_tv0.6_vw60_own75_btc_ma100_2bps,c14_tv0.6_vw60_own75_btc_ma100_5bps,c14_tv0.6_vw60_own75_btc_ma100_10bps,c14_tv0.6_vw60_own75_btc_ma100_20bps,c14_tv0.6_vw60_own75_btc_ma100_50bps,c14_tv0.6_vw60_own75_btc_ma100_100bps,c14_tv0.7_vw60_own75_btc_ma100_2bps,c14_tv0.7_vw60_own75_btc_ma100_5bps,c14_tv0.7_vw60_own75_btc_ma100_10bps,c14_tv0.7_vw60_own75_btc_ma100_20bps,c14_tv0.7_vw60_own75_btc_ma100_50bps,c14_tv0.7_vw60_own75_btc_ma100_100bps,c14_tv0.8_vw60_own75_btc_ma100_2bps,c14_tv0.8_vw60_own75_btc_ma100_5bps,c14_tv0.8_vw60_own75_btc_ma100_10bps,c14_tv0.8_vw60_own75_btc_ma100_20bps,c14_tv0.8_vw60_own75_btc_ma100_50bps,c14_tv0.8_vw60_own75_btc_ma100_100bps
2024-11-21,0.052251383799305974,0.0522238141936867,0.05217786485098789,0.05208596616559023,0.05181027010939733,0.05135077668240912,0.06127095511031312,0.06123763333252733,0.06118209703621767,0.061071024443598354,0.06073780666574043,0.06018244370264392,0.06912814996322318,0.0690889941194206,0.06902373437974961,0.06889321490040769,0.06850165646238186,0.06784905906567221,0.07463301864055118,0.07458794571999065,0.07451282418572311,0.07436258111718796,0.0739118519115826,0.07316063656890703,0.03915171600234402,0.03912849557806154,0.03908979487092409,0.03901239345664916,0.03878018921382444,0.038393182142449876,0.04585450624915867,0.045827761574699664,0.04578318711726802,0.04569403820240468,0.045426591457814726,0.04498084688349809,0.05151642308159172,0.05148636308774298,0.05143626309799513,0.05133606311849938,0.05103546318001216,0.050534463282533464,0.05525332979258727,0.055220125308325,0.05516478450122123,0.05505410288701367,0.05472205804439101,0.05416864997335326
2024-11-22,0.10924736292049168,0.10919212050959905,0.10910004982477806,0.10891590845513607,0.10836348434621004,0.10744277749800002,0.1292579424254018,0.12919333111409076,0.12908564559523908,0.12887027455753564,0.12822416144442533,0.12714730625590823,0.1487637261751216,0.14869183318407989,0.1485720115323437,0.1483323682288713,0.14761343831845417,0.1464152218010922,0.16671614156958542,0.16663963966824125,0.16651213649933425,0.16625713016152027,0.16549211114807832,0.1642170794590084,0.10652276200134123,0.1064958604290132,0.10645102447513319,0.10636135256737311,0.10609233684409293,0.10564397730529264,0.12357028079810957,0.12353826172514028,0.1234848966035248,0.12337816636029383,0.12305797563060093,0.12252432441444612,0.13896308725757428,0.13892714076205342,0.13886722993618533,0.13874740828444915,0.13838794332924056,0.13778883507055958,0.1505479220675129,0.1505096711168408,0.1504459195323873,0.1503184163634803,0.14993590685675937,0.1492983910122244
2024-11-23,0.17831622489590968,0.17826312101549852,0.1781746145481465,0.17799760161344258,0.17746656280933074,0.176581498135811,0.2092244057849479,0.20916160169712103,0.2090569282174097,0.20884758125798694,0.20821954037971876,0.20717280558260515,0.2388323610766084,0.2387599866426055,0.23863936258593393,0.23839811447259085,0.2376743701325616,0.23646812956584612,0.26723828236355474,0.26715838814741977,0.26702523112052806,0.2667589170667447,0.2659599749053945,0.2646284046364776,0.09759082695103648,0.09756181273041922,0.0975134556960572,0.09741674162733312,0.09712659942116088,0.09664302907754044,0.1142195382298665,0.11418610957798862,0.11413039515819219,0.11401896631859931,0.11368467979982066,0.11312753560185627,0.13010059274314162,0.13006324867757962,0.13000100856830968,0.12987652834976973,0.12950308769414995,0.1288806866014503,0.14511991115191197,0.14507996404384446,0.14501338553039858,0.1448802285035069,0.14448075742283187,0.1438149722883734
2024-11-24,0.014526835965278753,0.014512807866132673,0.014489427700889188,0.014442667370402245,0.014302386378941418,0.014068584726506675,0.01664554881083166,0.01663051405888627,0.01660545613897727,0.016555340299159265,0.01640499277970526,0.01615441358061528,0.018592341008823312,0.018576659003421377,0.0185505223277515,0.01849824897641174,0.018341428922392496,0.018080062165693706,0.020391222114767547,0.02037519452166303,0.020348481866488872,0.020295056556140518,0.02013478062509542,0.01986765407335362,0.0036949556720323423,0.003671739255071154,0.0036330452268025226,0.00355565717026526,0.003323493000653488,0.0029365527179671985,0.0042895144001856966,0.004263345471718543,0.004219730590939964,0.004132500829382808,0.0038708115447113533,0.003434662736925585,0.004900418483952189,0.004871561312552556,0.004823466026886484,0.004727275455554355,0.004438703741557954,0.003957750884897264,0.005612056306366234,0.005581653984463134,0.00553098344795793,0.005429642374947538,0.005125619155916377,0.004618913790864432
2024-11-25,-0.04377389172072298,-0.04380865197101872,-0.0438665857215116,-0.0439824532224974,-0.04433005572545477,-0.04490939323038374,-0.05029919221491719,-0.050339817877870105,-0.05040752731612493,-0.05054294619263463,-0.050949202822163704,-0.05162629720471216,-0.05634015671217344,-0.056386354955345906,-0.056463352027300066,-0.05661734617120836,-0.05707932860293324,-0.05784929932247472,-0.061964606456792325,-0.06201610746386575,-0.06210194247565478,-0.06227361249923285,-0.06278862256996705,-0.06364697268785735,-0.03465253655228381,-0.03467241663258681,-0.034705550099758495,-0.03477181703410185,-0.034970617837131915,-0.0353019525088487,-0.03993747793175417,-0.03996022413608997,-0.03999813447664961,-0.04007395515776892,-0.04030141720112683,-0.04068052060672334,-0.04484127948616067,-0.04486665576767002,-0.04490894957018562,-0.044993537175216806,-0.04524729999031036,-0.04567023801546628,-0.0493742479548034,-0.04940205245272879,-0.049448393282604426,-0.04954107494235572,-0.04981911992160958,-0.050282528220366
2024-11-26,-0.030747480715768112,-0.030788664329796957,-0.030857303686511708,-0.03099458239994121,-0.03140641854022971,-0.03209281210737723,-0.03572157952314243,-0.03576961809197459,-0.035849682373361516,-0.036009810936135374,-0.03649019662445695,-0.03729083943832624,-0.04042287061554095,-0.04047745686908715,-0.040568433958330825,-0.04075038813681821,-0.041296250672280266,-0.04220602156471709,-0.04488534302597148,-0.044946211192854184,-0.04504765813765869,-0.045250552027267674,-0.04585923369609468,-0.04687370314413967,-0.025001464991638942,-0.02502036793153977,-0.025051872831374476,-0.025114882631043882,-0.02530391203005213,-0.025618961028399185,-0.028871981192572584,-0.02889453691751123,-0.028932129792408962,-0.029007315542204433,-0.02923287279159083,-0.029608801540568157,-0.03246913630891359,-0.03249530483011332,-0.03253891903211287,-0.03262614743611197,-0.032887832648109246,-0.0333239746681047,-0.03579360931398555,-0.03582335167761057,-0.03587292228365226,-0.03597206349573566,-0.03626948713198585,-0.03676519319240281
2024-11-27,0.0305032764189676,0.03046197925739699,0.03039315065477934,0.030255493449544004,0.02984252183383797,0.02915423580766127,0.035984384454287435,0.035935762677284995,0.03585472638228092,0.03569265379227276,0.03520643602224825,0.034396073072207455,0.04131378626136262,0.04125804809060526,0.04116515113934297,0.040979357236818385,0.04042197552924463,0.03949300601662168,0.04650876961095033,0.04644609343333154,0.046341633137300206,0.04613271254523751,0.045505950769049494,0.04446134780873615,0.03539084095552097,0.03537206649951257,0.035340775739498564,0.03527819421947057,0.03509044965938658,0.034777542059246595,0.04107994505780667,0.04105732686451708,0.04101962987570108,0.04094423589806912,0.0407180539651732,0.040341084077013346,0.04634116363084335,0.04631467217943092,0.046270519760410224,0.04618221492236883,0.04591730040824461,0.04547577621803762,0.05104306774840999,0.05101267355817491,0.05096201657444978,0.05086070260699952,0.05055676070464873,0.05005019086739742
2024-11-28,0.014942663394606941,0.014901220143764953,0.014832148059028296,0.01469400388955498,0.014279571381135068,0.013588850533768524,0.017760571653923814,0.017711851574348087,0.01763065144172184,0.017468251176469378,0.01698105038071199,0.016169049054449682,0.02053425506272785,0.02047848104248232,0.020385524342073098,0.020199610941254616,0.01964187073879921,0.018712303734706875,0.023267640813138764,0.023205003329593504,0.02310060752368475,0.022891815911867237,0.022265441076414674,0.021221483017327052,0.01941737705004928,0.019400920226675594,0.01937349218771946,0.019318636109807188,0.019154067876070387,0.01887978748650903,0.022424849582903472,0.022404994671757876,0.022371903153181858,0.022305720116029843,0.02210717100457379,0.021776255818813706,0.025145429285377392,0.025122140268780107,0.025083325241117973,0.025005695185793715,0.024772805019820914,0.024384654743199587,0.027456964193362823,0.027430204858687492,0.02738560596756193,0.02729640818531081,0.02702881483855744,0.026582825927301816
2024-11-29,0.05621384431603893,0.05617060799298782,0.05609854745456928,0.05595442637773223,0.05552206314722108,0.05480145776303586,0.06704747700095164,0.06699608604422101,0.06691043444967001,0.06673913126056798,0.06622522169326188,0.06536870574775173,0.07775826735261601,0.07769880356552197,0.07759969725369863,0.07740148463005185,0.07680684675911162,0.07581578364087783,0.08835121096296916,0.08828373228321383,0.08817126781695493,0.08794633888443716,0.0872715520868838,0.08614690742429484,0.0629982329300305,0.0629887265597852,0.06297288260937639,0.06294119470855876,0.0628461310061059,0.06268769150201776,0.07325507441931851,0.0732454187109937,0.07322932586378571,0.07319714016936972,0.0731005830861217,0.07293965461404173,0.0829877710552179,0.08297898004464463,0.08296432836035585,0.0829350249917783,0.08284711488604564,0.08270059804315788,0.09185131315954574,0.09184455645352196,0.09183329527681565,0.09181077292340305,0.09174320586316521,0.09163059409610218
2024-11-30,0.0254767728363478,0.025439261154484503,0.025376741684712347,0.025251702745168032,0.024876585926535126,0.02425139122881359,0.030052226014497436,0.03000757911377061,0.029933167612559312,0.029784344610136713,0.029337875602868824,0.028593760590755708,0.03447755796409451,0.03442586228553176,0.03433970282126048,0.034167383892717895,0.03365042710709016,0.03278883246437731,0.0387611922828977,0.038702522388772906,0.038604739231898236,0.0384091729181489,0.037822473976900875,0.036844642408154216,0.007064508862601967,0.007056334013684075,0.007042709265487557,0.007015459769094535,0.006933711279915473,0.006797463797950384,0.008608925878457288,0.008600643784071573,0.008586840293428735,0.008559233312143042,0.008476412368285946,0.008338377461857449,0.01015699343137352,0.010148878932931085,0.01013535476886039,0.010108306440718964,0.01002716145629474,0.00989191981558768,0.011700904978846929,0.011693858832690782,0.011682115255763879,0.011658628101910056,0.011588166640348618,0.011470730871079566
2024-12-01,0.08488149799047529,0.08484999476058551,0.08479748937743585,0.08469247861113659,0.08437744631223867,0.08385239248074224,0.09999561410314607,0.09995724306509654,0.099893291335014,0.09976538787484894,0.0993816774943537,0.09874216019352836,0.1145946847179877,0.11454925720954469,0.114473544695473,0.11432211966732961,0.1138678445828994,0.11311071944218244,0.12871505536356084,0.12866238288929807,0.12857459543219343,0.12839902051798413,0.12787229577535625,0.1269944212043098,0.06845680603482128,0.06843351550157462,0.06839469794616353,0.06831706283534135,0.06808415750287479,0.06769598194876389,0.07969327721411763,0.07966592184834934,0.07962032957206887,0.07952914501950792,0.0792555913618251,0.07879966859902036,0.09034395703206544,0.09031262755909311,0.09026041177080592,0.09015598019423154,0.08984268546450838,0.08932052758163646,0.10047393570183885,0.10043869745565145,0.10037996704533912,0.10026250622471447,0.09991012376284052,0.09932281965971725
2024-12-02,0.08824536721796984,0.08821446101005107,0.08816295066351978,0.08805992997045727,0.08775086789126958,0.08723576442595683,0.10271749735267048,0.10267996323414787,0.10261740636994353,0.10249229264153478,0.10211695145630857,0.10149138281426485,0.11639545384559107,0.11635114390575516,0.11627729400602867,0.11612959420657562,0.11568649480821655,0.11494799581095141,0.12935991194027366,0.12930867867832269,0.12922328990840443,0.12905251236856788,0.12854017974905824,0.12768629204987553,0.031291049946776096,0.031284636577276405,0.031273947628110255,0.03125256972977795,0.031188436034781015,0.031081546543119478,0.03667069676878597,0.03666426581313498,0.03665354755371665,0.036632111034880004,0.036567801478370035,0.03646061888418677,0.041802822948756924,0.041796624852621624,0.04178629469239613,0.04176563437194515,0.041703653410592186,0.04160035180833726,0.04670582378804696,0.046700071879671255,0.04669048536571174,0.046671312337792724,0.046613793254035696,0.04651792811444063
2024-12-03,-0.032037152592851954,-0.032072914477110186,-0.03213251761754051,-0.032251723898401204,-0.03260934274098331,-0.033205374145286744,-0.03686263823974074,-0.036903850598204745,-0.03697253786231144,-0.037109912390524795,-0.03752203597516495,-0.038208908616231795,-0.041321187327354424,-0.04136749195862821,-0.04144466634408458,-0.04159901511499729,-0.04206206142773545,-0.04283380528229904,-0.04545732183931236,-0.045508414515381616,-0.045593568975497094,-0.045763877895727986,-0.04627480465642069,-0.04712634925757521,-0.028087529632889803,-0.02810392292696814,-0.02813124508376538,-0.028185889397359856,-0.028349822338143284,-0.02862304390611568,-0.03229038988415905,-0.03230927132825946,-0.032340740401760174,-0.0324036785487616,-0.03259249298976584,-0.032907183724772915,-0.0361738531038706,-0.036195060698299704,-0.03623040668901487,-0.03630109867044523,-0.036513174614736285,-0.036866634521888035,-0.03977915013886827,-0.0398025473529852,-0.039841542709846745,-0.03991953342356983,-0.04015350556473913,-0.04054345913335461
2024-12-04,-0.030731719761997973,-0.0307659858009459,-0.03082309586585909,-0.0309373159956855,-0.0312799763851647,-0.031851077034296696,-0.035941068944852064,-0.0359805206383499,-0.03604627346084629,-0.036177779105839046,-0.036572296040817354,-0.03722982426578122,-0.04091601478599338,-0.04096027789969471,-0.041034049755863555,-0.04118159346820131,-0.041624224605214484,-0.04236194316690313,-0.04568003631092669,-0.04572878596652955,-0.04581003539253429,-0.045972534244543825,-0.04646003080057236,-0.04727252506061995,-0.02616178352769358,-0.02617752318393296,-0.02620375594433191,-0.026256221465129816,-0.02641361802752355,-0.02667594563151309,-0.030395833387060995,-0.03041392257909661,-0.0304440712324893,-0.030504368539274667,-0.030685260459630794,-0.03098674699355766,-0.03439282163584,-0.03441308785742241,-0.0344468648933931,-0.03451441896533447,-0.03471708118115858,-0.03505485154086543,-0.03818019673269097,-0.038202491832350936,-0.038239650331784225,-0.03831396733065078,-0.03853691832725048,-0.03890850332158329
2024-12-05,-0.006912966692341459,-0.006956351367444784,-0.007028659159283667,-0.007173274742961414,-0.007607121493994673,-0.008330199412383396,-0.008120860728835586,-0.008171738084943822,-0.008256533678457531,-0.008426124865484965,-0.008934898426567266,-0.009782854361704436,-0.009281766555936679,-0.009339849704964678,-0.009436654953344685,-0.009630265450104671,-0.010211096940384658,-0.0111791494241846,-0.01039936809181525,-0.010464402470550598,-0.010572793101776183,-0.010789574364227339,-0.011439918151580806,-0.012523824463836566,-0.009767190075161263,-0.009787519908055138,-0.009821402962878272,-0.009889169072524542,-0.010092467401463325,-0.010431297949694647,-0.011391720141076391,-0.01141550350277377,-0.011455142438936068,-0.01153442031126065,-0.011772253928234435,-0.012168643289857404,-0.012934925107494293,-0.012962022446577062,-0.013007184678381665,-0.013097509141990886,-0.013368482532818526,-0.0138201048508646,-0.014405363613578517,-0.014435653478340789,-0.014486136586277898,-0.014587102802152125,-0.014890001449774799,-0.015394832529145943
2024-12-06,0.03671271229786303,0.036677914785088354,0.03661991893046384,0.03650392722121484,0.036155952093467815,0.03557599354722275,0.04396074900303731,0.0439195729931609,0.04385094631003355,0.04371369294377888,0.04330193284501482,0.0426156660137414,0.051184617683636836,0.05113720085515329,0.051058172807680755,0.050900116712735644,0.05042594842790038,0.049635667953174964,0.05838704690406365,0.05833350917767783,0.058244279633701455,0.058065820545748714,0.05753044328189045,0.05663814784212673,0.030223353862426996,0.03020754645390289,0.030181200773029375,0.030128509411282343,0.029970435326041267,0.02970697851730613,0.03576812549934499,0.03574948044872785,0.03571840536436593,0.03565625519564212,0.035469804689470634,0.03515905384585153,0.04118992581878754,0.041168515386917445,0.041132831333800635,0.041061463227567,0.04084735890886609,0.040490518377697904,0.046502290084671646,0.04647817584908361,0.046437985456436924,0.04635760467114352,0.04611646231526334,0.04571455838879636
2024-12-07,-0.003513767480025996,-0.003543870013329374,-0.0035940409021683528,-0.0036943826798462942,-0.003995408012880135,-0.004497116901269875,-0.004251142494858045,-0.004286469750383366,-0.004345348509592244,-0.0044631060280099855,-0.0048163785832631935,-0.005405166175351869,-0.004996871238684197,-0.005037201537634396,-0.00510441870255139,-0.0052388530323853755,-0.0056421560218873346,-0.006314327671057266,-0.00574984562281181,-0.005794972340521652,-0.005870183536704749,-0.006020605929070911,-0.006471873106169416,-0.007223985068000245,0.014752326437793142,0.014739660579319922,0.014718550815197882,0.014676331286953812,0.014549672702221619,0.014338575061001288,0.016912677526069935,0.016897775875940196,0.01687293979239063,0.01682326762529149,0.016674251123994083,0.01642589028849839,0.01888425757284987,0.0188672042906193,0.01883878215356837,0.018781937879466495,0.018611405057160874,0.018327183686651514,0.020688992654826672,0.020669866654387224,0.020637989986988157,0.02057423665219001,0.020382976647795575,0.020064209973804845
2024-12-08,-0.004174754672014193,-0.004215095127745919,-0.004282329220632097,-0.004416797406404486,-0.004820201963721634,-0.005492542892583528,-0.005001928888546733,-0.005049605062705497,-0.005129065352970086,-0.005287985933499265,-0.005764747675086802,-0.006559350577732714,-0.005826664714196493,-0.0058814720456722746,-0.00597281759813192,-0.006155508703051228,-0.006703582017809105,-0.0076170375424055815,-0.00664902324616642,-0.006710770878257301,-0.006813683598408726,-0.007019509038711609,-0.007636985359620255,-0.008666112561134682,-0.0032167755460604797,-0.0032314444239504186,-0.0032558925537669752,-0.0033047888134000963,-0.0034514775922994756,-0.003695958890465082,-0.003817552524906081,-0.003835128865213755,-0.003864422765726548,-0.003923010566752126,-0.004098773969828868,-0.004391712974956774,-0.004408336548741755,-0.004428811568204484,-0.004462936600642358,-0.004531186665518121,-0.00473593686014538,-0.0050771871845241645,-0.004990310643712565,-0.005013675553794172,-0.005052617070596843,-0.005130500104202185,-0.0053641492050182015,-0.005753564373044909
2024-12-09,-0.04872841888051919,-0.04876221921886376,-0.04881855311610474,-0.048931220910586694,-0.04926922429403254,-0.04983256326644229,-0.05847446410247497,-0.058514382432009966,-0.05858091298123501,-0.05871397407968504,-0.05911315737503516,-0.05977846286728534,-0.06822162536457146,-0.06826745754434647,-0.06834384451063816,-0.06849661844322152,-0.06895494024097162,-0.06971880990388846,-0.0779703232220279,-0.07802186902431489,-0.07810777869479323,-0.07827959803574987,-0.07879505605861982,-0.07965415276340304,-0.06534706469888917,-0.06535965210696212,-0.06538063112041706,-0.06542258914732693,-0.06554846322805656,-0.06575825336260596,-0.07647600097226924,-0.0764909671215425,-0.07651591070366459,-0.07656579786790878,-0.07671545936064136,-0.07696489518186231,-0.08715230360871522,-0.0871696018926464,-0.08719843236586501,-0.08725609331230225,-0.087429076151614,-0.08771738088380021,-0.09743056901037424,-0.09745015266319848,-0.09748279208457221,-0.09754807092731965,-0.09774390745556197,-0.0980703016692992
2024-12-10,-0.006600464789005873,-0.006621988188491024,-0.006657860520966318,-0.006729605185916873,-0.006944839180768524,-0.007303562505521285,-0.007975901882524125,-0.00800159070086827,-0.008044405398108467,-0.008130034792588907,-0.008386922976030211,-0.008815069948432366,-0.009372057486067,-0.009401865019379627,-0.009451544241567371,-0.009550902685942846,-0.00984897801906927,-0.010345770240946628,-0.01079004548888415,-0.0108239249078248,-0.010880390606059245,-0.010993322002528132,-0.011332116191934749,-0.01189677317427911,0.011635570529392927,0.011617402397404195,0.011587122177422986,0.011526561737460552,0.011344880417573264,0.011042078217761113,0.013520581708306643,0.013499473701432452,0.01346429368997545,0.013393933667061455,0.013182853598319475,0.012831053483749506,0.015288127167212808,0.015264254414556857,0.015224466493463604,0.015144890651277101,0.014906163124717606,0.014508283913785114,0.016947527956271573,0.01692104851256718,0.01687691610639321,0.016788651294045245,0.01652385685700138,0.016082532795261593
2024-12-11,0.019622009474364464,0.019597464041085706,0.01955655498562105,0.019474736874691794,0.019229282541903942,0.018820191987257533,0.023889636243734667,0.02386011400709141,0.02381091027935264,0.023712502823875128,0.023417280457442496,0.022925243180054813,0.028286064928911107,0.028251542878685237,0.028194006128308833,0.02807893262755596,0.027733712125297405,0.027158344621533104,0.03281842212690132,0.03277887705949361,0.03271296861381412,0.03258115172245514,0.03218570104837824,0.03152661659158335,0.01321269391939268,0.013208061041265992,0.013200339577721487,0.013184896650632494,0.013138567869365498,0.013061353233920532,0.015959114057694252,0.015954227866038333,0.015946084213278477,0.01592979690775877,0.01588093499119966,0.015799498463601132,0.018752767378430346,0.01874778520159137,0.018739481573526402,0.0187228743173965,0.018673052549006752,0.018590016268357164,0.021598920903665504,0.021593980859331365,0.021585747452107777,0.021569280637660615,0.021519880194319163,0.021437546122083373
2024-12-12,-0.001742736852843049,-0.0017764601988091394,-0.0018326657754193113,-0.0019450769286396552,-0.002282310388300687,-0.0028443661544024384,-0.0020859107923528425,-0.0021267703816121785,-0.0021948696970444264,-0.00233106832790889,-0.002739664220502282,-0.00342065737482457,-0.0024271046630438236,-0.002475242523637416,-0.0025554722912933814,-0.002715931826605313,-0.0031973104325411067,-0.003999608109100764,-0.0027662264764634864,-0.0028217901344340817,-0.0029143962310517824,-0.003099608424287153,-0.0036552450039932633,-0.004581305970170114,-0.004858844837729058,-0.004879217307034841,-0.0049131714225444855,-0.004981079653563774,-0.005184804346621655,-0.005524345501718113,-0.005736614092139246,-0.0057604894521190286,-0.005800281718752005,-0.005879866252017958,-0.006118619851815816,-0.006516542518145564,-0.0065888620058790716,-0.006616105844997634,-0.006661512243528582,-0.006752325040590479,-0.007024763431776183,-0.007478827417085681,-0.007417439921628498,-0.007447934389710095,-0.007498758503179413,-0.0076004067301180655,-0.007905351410934038,-0.008413592545627315
2024-12-13,0.0041871857588891325,0.004162022295863678,0.00412008319082126,0.00403620498073644,0.0037845703504819322,0.003365179300057784,0.0050663838495621505,0.0050362125977286365,0.004985927178006119,0.004885356338561099,0.004583643820225992,0.004080789623000862,0.0059603078158495205,0.005925137064117395,0.005866519144563883,0.005749283305456813,0.0053975757881356634,0.004811396592600389,0.006869329143364832,0.0068291671753662065,0.0067622305620352085,0.006628357335373163,0.00622673765538706,0.005557371522076867,0.00911460058549829,0.009094902406583092,0.00906207210839109,0.008996411512007077,0.008799429722855055,0.008471126740935007,0.010912948694176836,0.010889843243929513,0.010851334160183983,0.010774315992692915,0.010543261490219733,0.010158170652764429,0.012706042752858106,0.01267966429770718,0.01263570020578896,0.01254777202195254,0.012283987470443252,0.011844346551261122,0.01449499511778519,0.014465464447564937,0.01441624666386454,0.01431781109646373,0.01402250439426129,0.013530326557257237
2024-12-14,-0.010669802986084982,-0.010693683876445521,-0.010733485360379753,-0.010813088328248217,-0.01105189723185356,-0.01144991207119585,-0.012881385691908871,-0.012910109964361625,-0.012957983751782873,-0.013053731326625335,-0.013340974051152801,-0.013819711925365241,-0.015121039945672234,-0.015154630932355204,-0.015210615910160152,-0.01532258586577005,-0.015658495732599777,-0.016218345510649285,-0.017389807219860737,-0.017428288672182473,-0.017492424426052082,-0.01762069593379123,-0.01800551045700873,-0.018646867995704523,-0.011777346976323076,-0.011796093532872809,-0.01182733779378902,-0.01188982631562145,-0.012077291881118732,-0.012389734490280873,-0.014191162300014921,-0.0142133335466083,-0.014250285624263939,-0.014324189779575225,-0.014545902245509066,-0.014915423022065452,-0.016626859472601934,-0.01665236606837824,-0.016694877061338726,-0.01677989904725969,-0.017034965005022613,-0.01746007493462748,-0.019085552138932267,-0.019114311266605368,-0.019162243146060545,-0.019258106904970904,-0.019545698181701963,-0.02002501697625375
2024-12-15,0.00509238694347098,0.005059612874384912,0.005004989425908165,0.004895742528954654,0.004568001838094122,0.004021767353326536,0.0061346692057214925,0.006094931957805734,0.006028703211279415,0.005896245718226826,0.0054988732390690255,0.004836585773806047,0.0071853085043424815,0.0071384532070761465,0.00706036104496561,0.006904176720744488,0.006435623748081138,0.005654702126975576,0.008244496360145284,0.008190358800098028,0.008100129533352611,0.007919670999861779,0.007378295399389263,0.0064760027319350644,0.006645885406467457,0.006627649738817338,0.006597256959400452,0.006536471400566687,0.006354114724065401,0.006050186929896609,0.008058807896561215,0.008037140490642001,0.008001028147443332,0.007928803461045979,0.007712129401853919,0.00735100596986716,0.00950317870289863,0.00947814241260909,0.009436415262126527,0.00935296096116141,0.009102598058266045,0.008685326553440429,0.010980742773998837,0.010952397149647177,0.010905154442394403,0.010810669027888862,0.010527212784372218,0.010054785711844483
2024-12-16,-0.00625708639639425,-0.00628849138198273,-0.006340833024630145,-0.006445516309925007,-0.006759566165809606,-0.00728298259228393,-0.007519193787708648,-0.0075569521829637375,-0.007619882841722246,-0.007745744159239247,-0.00812332811179022,-0.008752634699375197,-0.008784954015557693,-0.008829091372910611,-0.008902653635165467,-0.009049778159675179,-0.009491151733204315,-0.010226774355752874,-0.010054407486917312,-0.010104949996197852,-0.01018918751166542,-0.010357662542600541,-0.010863087635405935,-0.011705462790081587,-0.008766848617301013,-0.00878384869709715,-0.008812182163424038,-0.008868849096077824,-0.00903884989403916,-0.009322184557308068,-0.010574367982935009,-0.010594694868215737,-0.01062857301035029,-0.010696329294619398,-0.010899598147426717,-0.011238379568772248,-0.012401298090885795,-0.012424928011151375,-0.01246431121159401,-0.012543077612479279,-0.012779376815135088,-0.013173208819561442,-0.014248281959862932,-0.014275191406391876,-0.014320040483940104,-0.014409738639036575,-0.014678833104325979,-0.015127323879808316
2024-12-17,-0.006722100647015236,-0.006750084525008693,-0.006796724321664465,-0.006890003914976041,-0.007169842694910706,-0.0076362406614685074,-0.008082076024566707,-0.008115683040336512,-0.008171694733286208,-0.008283718119185601,-0.00861978827688378,-0.009179905206380758,-0.009447198621752426,-0.009486438779255988,-0.009551839041761902,-0.009682639566773763,-0.010075041141809333,-0.01072904376686861,-0.010817453037440845,-0.010862336892691084,-0.010937143318108118,-0.0110867561689422,-0.01153559472144445,-0.012283658975614866,-0.005871003574115368,-0.005883173349577188,-0.005903456308680206,-0.005944022226886273,-0.006065719981504443,-0.0062685495725347306,-0.007096484946623841,-0.0071110736114442675,-0.007135388052811641,-0.007184016935546386,-0.0073299035837506065,-0.007573047997424325,-0.008340636885699011,-0.008357639485150321,-0.00838597715090251,-0.008442652482406878,-0.008612678476919973,-0.008896055134441814,-0.009604228034578555,-0.00962363964361763,-0.009655992325349416,-0.009720697688812991,-0.009914813779203715,-0.010238340596521591
