,focus__strict__14D__ctrend_lite_relative_strength__btc0__ma150__c1__cash
2022-12-31,-0.22653909250150717
2023-12-31,0.3099124798590569
2024-12-31,12.448515043581452
2025-12-31,0.9115321001741974
2026-12-31,-0.09626934362200112
