year,2bps,20bps,50bps,100bps
2022-12-31,-0.27538204632161567,-0.28858387625762216,-0.3100948566732339,-0.3446176862255811
2023-12-31,1.9332023078563179,1.5756484805878648,1.072764014295862,0.4409119616291275
2024-12-31,2.8756055097577695,2.455446957141241,1.852825280398248,1.070543383983455
2025-12-31,0.8176258362954831,0.6867596848837558,0.4888020883496782,0.20812126253041763
2026-12-31,0.9312753563025706,0.8438991685491009,0.7066796781818503,0.4995860033388584
