cycle_days,target_volatility,vol_window,stop_mode,gate_mode,offset_days,cost_bps,multiple,cagr,sharpe,max_drawdown,annualized_turnover,average_exposure,average_holdings
14,0.5,60,own75,btc_ma100,0,2.0,2.1071439512269805,0.17093165230864193,0.6012739700003146,-0.5365026696972486,13.73646773730762,0.25423719959974045,0.43420289855072464
14,0.5,60,own75,btc_ma100,0,20.0,1.8745070951344047,0.14228590684097586,0.5360547290020613,-0.5516622557574891,13.73646773730762,0.25423719959974045,0.43420289855072464
14,0.5,60,own75,btc_ma100,0,100.0,1.11152447291213,0.022637787309233603,0.24387536332309465,-0.6135625423635036,13.73646773730762,0.25423719959974045,0.43420289855072464
14,0.6,60,own75,btc_ma100,0,2.0,2.2528680498064872,0.1876271954389983,0.6033679031637292,-0.6061119250060178,15.748871823647384,0.29189059043854987,0.43420289855072464
14,0.6,60,own75,btc_ma100,0,20.0,1.9700481045061393,0.1543718634254907,0.5393820674690858,-0.6207340994889528,15.748871823647384,0.29189059043854987,0.43420289855072464
14,0.6,60,own75,btc_ma100,0,100.0,1.081554760548122,0.016737043828677356,0.25273163789796765,-0.6797502978020453,15.748871823647384,0.29189059043854987,0.43420289855072464
14,0.5,60,own75,btc_ma100,1,2.0,1.8401103600812372,0.13781572909679674,0.5466413748282101,-0.42385928750337576,14.807084818743437,0.25582034270242454,0.432463768115942
14,0.5,60,own75,btc_ma100,1,20.0,1.622090488025139,0.10783849543858315,0.4686461825099491,-0.4440548944826619,14.807084818743437,0.25582034270242454,0.432463768115942
14,0.5,60,own75,btc_ma100,1,100.0,0.9233660748139126,-0.016738417044478204,0.12170062443562937,-0.5259904856284268,14.807084818743437,0.25582034270242454,0.432463768115942
14,0.6,60,own75,btc_ma100,1,2.0,1.7902940850244995,0.1312233850580955,0.5071720104148235,-0.4951356567541242,16.964957831836152,0.2953253264325269,0.432463768115942
