candidate_id,total_cost_bps,leverage,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,multiple
CTREND_TOP20_CHAMPION_2bps,2.0,1.0,20.563500833439694,0.9158917138387928,0.6533320184475636,1.2977627659038657,2.6973849732363453,-0.49219701176240094,1.8608233937855003,0.40350877192982454,17.572505800464036,1.1066666666666667,0.28695652173913044,21.563500833439694
CTREND_TOP20_CHAMPION_5bps,5.0,1.0,20.032980569163602,0.9058139878876785,0.6533482496935051,1.289672036361046,2.6796078231191114,-0.49614416161231256,1.825707239895896,0.40350877192982454,17.572505800464036,1.1066666666666667,0.28695652173913044,21.032980569163602
CTREND_TOP20_CHAMPION_10bps,10.0,1.0,19.17722606396428,0.8891275080932233,0.6533814284822493,1.27617641368718,2.6499343639888413,-0.5026578701221065,1.768852257057539,0.40350877192982454,17.572505800464036,1.1066666666666667,0.28695652173913044,20.17722606396428
CTREND_TOP20_CHAMPION_20bps,20.0,1.0,17.56737000662049,0.8561622986229982,0.6534707566916471,1.2491453686055833,2.5904315931859023,-0.5154454203711658,1.661014463968826,0.40350877192982454,17.572505800464036,1.1066666666666667,0.28695652173913044,18.56737000662049
CTREND_TOP20_CHAMPION_50bps,50.0,1.0,13.459636824187312,0.7604551626761256,0.6539223692046996,1.167768543198949,2.4110526239602548,-0.5519555931151436,1.3777470002328371,0.38596491228070173,17.572505800464036,1.1066666666666667,0.28695652173913044,14.459636824187312
CTREND_TOP20_CHAMPION_100bps,100.0,1.0,8.512530493462881,0.6110975828149843,0.6552856268570698,1.0314280522898853,2.1099871552111678,-0.607051187607009,1.0066656573458428,0.3157894736842105,17.572505800464036,1.1066666666666667,0.28695652173913044,9.512530493462881
BTC_BH_2bps,2.0,1.0,0.8157136120905153,0.1346050479612253,0.5079961673351809,0.5024866501931573,0.8431496783197363,-0.6690043612023644,0.20120204854764642,0.5614035087719298,0.2117169373549884,1.0,0.9994202898550725,1.8157136120905153
