year,CTREND_TOP20_CHAMPION_2bps
2022-12-31,-0.18259450197414961
2023-12-31,0.6666689367439402
2024-12-31,3.472230904096186
2025-12-31,0.370289942691405
2026-12-31,1.5828291883113628
