cost_bps,windows,win_rate_vs_btc,worst_ratio,median_ratio,median_cagr,median_maxdd
5.0,68,0.9852941176470589,0.8193664981646765,3.851064504337209,1.0237468866927786,-0.4279269932058289
8.0,68,0.9852941176470589,0.8181773277818223,3.795189240084222,1.0124381759510652,-0.42907479139266413
10.0,68,0.9852941176470589,0.8173853455429787,3.7576102146565056,1.0044772308415066,-0.4298388730253704
15.0,68,0.9852941176470589,0.8154081799803915,3.6652616083840392,0.9849004960813595,-0.43174517356426245
