hold_count,lookback,btc_ma,asset_ma,target_vol,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,total_cost_bps,avg_gross_exposure,max_gross_exposure,pct_days_flat,beats_btc_total,neighbour_count,neighbour_beats_share,neighbour_median_sharpe,neighbour_median_total_return,plateau_score
3,30,50,100,0.6,23.90585045448929,0.7537529195318504,0.43233649784341344,1.5109704852963664,2.84794859698214,-0.3323666209027043,2.2678357937528903,0.4927536231884058,19.454070758002352,0.5457904084537591,1.386602870813397,10.0,0.3017185915809228,1.0000000000000004,0.4880382775119617,True,8,1.0,1.491409750242898,20.34475722589494,1.245704875121449
3,30,50,0,0.9,59.18945126996638,1.0460971567241955,0.5858007028109283,1.5082012681848826,2.8143573976495917,-0.45130806655711764,2.317922577153407,0.463768115942029,22.411493601346567,0.6971055707744636,1.5617224880382774,10.0,0.4095647291461925,1.0000000000000004,0.47942583732057414,True,8,1.0,1.4959216497010783,51.8168289992974,1.2479608248505392
1,21,50,0,0.8,83.9646461671154,1.1731298081816193,0.6430158561543644,1.507416492253862,3.383793849515445,-0.5960076963548329,1.968313186820321,0.43478260869565216,22.5041131817703,0.7155417418069736,0.5205741626794258,10.0,0.32581101830703074,1.0,0.47942583732057414,True,8,1.0,1.4483967207013841,53.645275066682224,1.224198360350692
3,30,100,0,0.7,30.342756474529956,0.825627605893555,0.47261869070218965,1.5056840134535818,2.7844678910906526,-0.4179250822482369,1.9755397341841119,0.4492753623188406,17.483421874487732,0.5783968373712072,1.5717703349282297,10.0,0.3431127702632118,1.0000000000000004,0.47607655502392343,True,7,1.0,1.460208723414125,26.09832613829162,1.2301043617070624
3,30,50,100,0.5,15.173298015690396,0.6263238452280253,0.36732924096675695,1.5041100246190764,2.8402610452101356,-0.28447032367642855,2.201719452256253,0.4927536231884058,16.848699375373943,0.47269585005581755,1.386602870813397,10.0,0.25839255340584205,1.0000000000000004,0.4880382775119617,True,7,1.0,1.4956823789495077,15.063305508694938,1.2478411894747539
1,21,50,0,0.7,56.24479405841806,1.0282429747522142,0.5734565377936585,1.5029227563330174,3.361995725060167,-0.5563815904561503,1.8480894989879293,0.43478260869565216,20.407304828746376,0.6452866084500294,0.5205741626794258,10.0,0.29370842273343645,1.0,0.47942583732057414,True,8,1.0,1.4535877416048077,36.80688388387797,1.2267938708024038
3,30,50,0,1.0,68.31953351667316,1.0972153974176906,0.6178442472531269,1.4998244940047054,2.803883056225279,-0.4513080665571174,2.4311894218687256,0.463768115942029,23.338465922937015,0.7259388819686632,1.5617224880382774,10.0,0.43044556733581035,1.0000000000000004,0.47942583732057414,True,7,1.0,1.482651484786531,59.18945126996638,1.2413257423932655
2,21,50,100,0.5,16.46514959720611,0.6483075377583565,0.3798774597715398,1.499805903299446,3.055888448025596,-0.3534829085662089,1.834056250097098,0.463768115942029,17.469119152530737,0.510106093229476,0.9143540669856459,10.0,0.23054559936500224,1.0000000000000002,0.500956937799043,True,8,1.0,1.4507725527711999,15.548699705956613,1.2253862763856
1,21,50,0,0.9,109.49291711094543,1.275207949253395,0.7017365512512845,1.4984745541380833,3.3407343948820833,-0.6325677735050396,2.015923040447516,0.43478260869565216,24.421242279237145,0.7852235665896012,0.5205741626794258,10.0,0.3556276300070775,1.0,0.47942583732057414,True,8,1.0,1.4370470672593854,74.34994294786301,1.2185235336296927
2,30,50,50,1.0,67.5274576364369,1.093008462615852,0.617288732545998,1.4969407801931007,2.846711221654934,-0.47752500040155654,2.288903118573327,0.463768115942029,24.024131725072635,0.7015153924193,1.0110047846889951,10.0,0.39771467444685676,1.0000000000000004,0.484688995215311,True,9,1.0,1.4108270030848769,60.52731619004839,1.2054135015424383
2,21,50,50,1.0,81.50913127663644,1.1620231149679436,0.6519616162139616,1.4958691346405957,2.9676714546613616,-0.6152946385986771,1.8885636930210075,0.4492753623188406,27.765386702776862,0.810761711239878,1.0124401913875598,10.0,0.4088548876474395,1.0000000000000004,0.48277511961722486,True,9,1.0,1.4707448709162174,66.28956075331234,1.2353724354581086
2,30,50,100,0.5,15.063305508694938,0.6243858706732242,0.36865814862363483,1.4956823789495077,2.948858008019188,-0.2588707847355143,2.4119595855946163,0.4927536231884058,14.361379382226316,0.4236819874236799,0.939712918660287,10.0,0.22408426759661076,1.0000000000000004,0.49282296650717705,True,8,1.0,1.4589069882356904,15.319850688826568,1.2294534941178452
2,30,50,0,1.0,69.31107197855023,1.102426176630591,0.6232053312217868,1.4953536540656478,2.860562482436903,-0.4320271965537854,2.55175180040626,0.463768115942029,22.297545987792958,0.693561250275454,1.0411483253588516,10.0,0.40293078503565355,1.0000000000000004,0.47942583732057414,True,8,1.0,1.4427155580268654,63.37444387288956,1.2213577790134327
1,21,100,50,0.5,19.54479781183435,0.6957487461202712,0.4070007159533545,1.493381391654705,3.241301892715126,-0.32349819180076356,2.1507036631251704,0.4057971014492754,14.40458957031114,0.4684182380507467,0.5110047846889952,10.0,0.210495763442829,1.0,0.48899521531100476,True,7,1.0,1.454362529441887,16.109630156254497,1.2271812647209435
1,21,50,0,1.0,137.00936610507122,1.3653476761041912,0.7530111401287217,1.4932655036491842,3.3191698378902794,-0.6591370652984723,2.0714169297791356,0.43478260869565216,25.874545040187833,0.8414060490185613,0.5205741626794258,10.0,0.3804219590416302,1.0,0.47942583732057414,True,7,1.0,1.3862039403812918,78.46424343041245,1.193101970190646
1,21,50,0,0.6,35.40961519065223,0.8740582636289542,0.5002577595743416,1.4927005245571157,3.3191369092461374,-0.5148825918055555,1.69758752294162,0.43478260869565216,18.097545894809446,0.5629209853224677,0.5205741626794258,10.0,0.25837256338850284,1.0,0.47942583732057414,True,8,1.0,1.4557423813848338,25.165639253002357,1.227871190692417
3,30,50,50,0.9,53.401855785576544,1.0102712894490846,0.5774175497433544,1.4920188053974515,2.7502203669773277,-0.47716658758969277,2.117229738469868,0.463768115942029,24.913922339797193,0.6888383795623895,1.5023923444976077,10.0,0.4064414797969671,1.0000000000000004,0.48277511961722486,True,9,1.0,1.482651484786531,46.885374206669105,1.2413257423932655
3,30,50,100,0.7,31.787875280037106,0.8400626963439546,0.48652605559626516,1.4916808580208154,2.7793293228499976,-0.3672967383757534,2.287149894275811,0.4927536231884058,21.522093727475628,0.6067839098008851,1.386602870813397,10.0,0.33849647164431296,1.0000000000000004,0.4880382775119617,True,8,1.0,1.4622181806279797,27.512580749049523,1.2311090903139899
2,30,50,100,0.6,23.132380584873548,0.7441123868685906,0.43459224593503604,1.4911386424649806,2.933527225666382,-0.3049779286029993,2.4398893069971246,0.4927536231884058,16.757762821954838,0.49437885235226164,0.939712918660287,10.0,0.2640347606832216,1.0000000000000004,0.49282296650717705,True,9,1.0,1.4694717726242514,23.90585045448929,1.2347358863121256
1,21,50,50,0.8,76.93549914892411,1.1405874682287767,0.6397133169412949,1.4882802463428213,3.3460944210942727,-0.5960076963548331,1.9137126503643807,0.42028985507246375,22.493669411462495,0.707350224304458,0.5124401913875598,10.0,0.3200719827815496,1.0,0.4875598086124402,True,9,1.0,1.447835544822924,57.41724537901244,1.223917772411462
2,21,50,100,0.6,25.009544439895016,0.7670901794930765,0.44783361116077225,1.4875152351516605,3.0232599754019396,-0.4079937699156301,1.8801516985215356,0.463768115942029,20.221565823784974,0.5904787672055746,0.9143540669856459,10.0,0.2703422243579628,1.0000000000000002,0.500956937799043,True,9,1.0,1.4762949708553965,23.132380584873548,1.2381474854276981
3,21,50,50,0.9,57.97835722821651,1.0388432234249123,0.5946115393909481,1.4864511238134606,2.8343563639404055,-0.6110395154019803,1.700124455521499,0.4782608695652174,27.889129447888386,0.7600833844310352,1.4961722488038278,10.0,0.4122930484556199,1.0000000000000004,0.48277511961722486,True,9,1.0,1.4763043342556978,50.40911343182642,1.2381521671278488
3,30,100,50,0.5,12.938744725024163,0.5846165673452417,0.35033263734423076,1.486364665488465,2.753609802481532,-0.35700295254354075,1.6375678777444866,0.4492753623188406,15.274312755331117,0.43929289386503345,1.4660287081339713,10.0,0.2550870339275949,1.0000000000000002,0.48373205741626796,True,7,1.0,1.4651921547668518,13.683849750518904,1.232596077383426
1,21,50,0,0.5,21.225105258732388,0.7192021638300627,0.4218119599373136,1.486034021975685,3.2972877156705938,-0.45381940321246317,1.584776143855965,0.43478260869565216,15.390099749683346,0.4787063486761243,0.5205741626794258,10.0,0.21846786635713894,1.0,0.47942583732057414,True,7,1.0,1.454362529441887,18.0753258781693,1.2271812647209435
1,21,50,50,0.7,52.08228819541949,1.001664982271401,0.570704753782496,1.484276538131369,3.324738586090442,-0.5563815904561499,1.8003201390078079,0.42028985507246375,20.39779581527105,0.6379369033326031,0.5124401913875598,10.0,0.2887555632593603,1.0,0.4875598086124402,True,9,1.0,1.4634892569383449,40.004771091394446,1.2317446284691724
3,30,50,50,1.0,61.20201326388012,1.057889400329672,0.6090151970696381,1.482651484786531,2.7383864947491565,-0.47716658758969266,2.2170232112717265,0.463768115942029,25.876228644300678,0.7154449293619762,1.5023923444976077,10.0,0.42697816816557554,1.0000000000000004,0.48277511961722486,True,8,1.0,1.450344567027515,51.38564436948849,1.2251722835137575
3,30,100,50,0.6,19.304628477449537,0.6922682876659174,0.4119417603613044,1.479545787137988,2.7241002378590804,-0.40828296949883913,1.6955600389496182,0.4492753623188406,17.715556629920776,0.5095036525078063,1.4660287081339713,10.0,0.29808815292608076,1.0000000000000004,0.48373205741626796,True,8,1.0,1.4532247130698228,18.635706127729758,1.2266123565349114
3,21,50,100,0.8,44.19473172081906,0.9461880525039272,0.5494260036611932,1.4792484151335399,2.8121562634296913,-0.5832964827687679,1.6221391358518065,0.4782608695652174,26.614786294422018,0.7503649175929227,1.3550239234449761,10.0,0.3726409313856674,1.0000000000000004,0.4933014354066986,True,8,1.0,1.4484925856064714,37.21942881250091,1.2242462928032358
1,21,50,50,0.9,99.23502440120092,1.236802447786883,0.6977960183574776,1.4785701147638433,3.3019367113562894,-0.6325677735050401,1.9552093856027406,0.42028985507246375,24.409940894834143,0.7761395209940416,0.5124401913875598,10.0,0.349096499953502,1.0,0.4875598086124402,True,9,1.0,1.4333400444322095,74.36060692856817,1.2166700222161047
1,21,100,50,0.6,29.67441393023485,0.8187650948990457,0.4795776972857527,1.47675115532415,3.188475174765025,-0.3770710451286915,2.1713815088071993,0.391304347826087,16.92793531382323,0.5504741106876826,0.5110047846889952,10.0,0.2475075580720769,1.0,0.48899521531100476,True,8,1.0,1.4458073701918146,22.62006928437658,1.2229036850959072
3,21,50,50,1.0,66.28956075331234,1.0863525708611586,0.6270734899946688,1.4763043342556978,2.8151436877226064,-0.6179946341133159,1.757867319381877,0.463768115942029,29.027790172759907,0.7911161600899602,1.4961722488038278,10.0,0.4326103599722154,1.0000000000000004,0.48277511961722486,True,8,1.0,1.4552283650692077,56.98719919046947,1.2276141825346039
2,21,50,100,0.7,35.068455736753165,0.8709781668279106,0.5089221469343843,1.4762949708553965,2.972796807238227,-0.46496664659691134,1.8732056873382117,0.463768115942029,22.65585680668818,0.6615611527700813,0.9143540669856459,10.0,0.30684972341287853,1.0000000000000002,0.500956937799043,True,9,1.0,1.4572831793141783,31.119311043609756,1.228641589657089
