cost_bps,start,multiple,btc_multiple,ratio,cagr,maxdd,min_ratio,days
8.0,2022-04-01,16.274249679423832,1.9017441702307827,8.557538881504183,0.8640493421694284,-0.6567609841795266,0.8200302844704619,1635
8.0,2022-05-01,21.189801051100105,2.296253457155463,9.227988741865396,1.002535648577585,-0.6567609841795264,0.9500358568018359,1605
8.0,2022-06-01,21.189801051100105,2.7240207934434437,7.778869053460494,1.0301115056277679,-0.6567609841795264,1.0134405152776436,1574
8.0,2022-07-01,21.189801051100105,4.377261084736715,4.84088123621135,1.0582352889493478,-0.6567609841795264,0.8342416234996268,1544
8.0,2022-08-01,21.15925096056979,3.710986877731254,5.701785443527543,1.0881759472963175,-0.6567609841795261,0.9826034792329861,1513
8.0,2022-09-01,22.057951625215072,4.319398316035213,5.106718577753701,1.1424221730880513,-0.6567609841795264,0.8962611122881323,1482
8.0,2022-10-01,22.057951625215072,4.456764704819137,4.949319312586465,1.1764161290592057,-0.6567609841795264,0.8699881790055728,1452
8.0,2022-11-01,14.580325070562042,4.225403362500485,3.450635080181737,0.990337994529654,-0.6567609841795266,0.6065504244564942,1421
8.0,2022-12-01,17.920087363908884,5.044271934804478,3.552561716640181,1.132445251212293,-0.6567609841795267,0.6244670233348782,1391
8.0,2023-01-01,17.920087363908884,5.233596471339013,3.4240483503161716,1.1695735177781854,-0.6567609841795267,0.6018770261080328,1360
8.0,2023-02-01,13.582193401026787,3.7426790601753455,3.6290029635590657,1.0472071455478256,-0.6567609841795263,0.6379038167619582,1329
8.0,2023-03-01,11.550817202926684,3.741374311710168,3.0873193218795714,0.986642082059956,-0.6567609841795263,0.5426870131454657,1301
8.0,2023-04-01,11.580952420789739,3.040994440406665,3.808278064211471,1.0217235989318811,-0.6567609841795264,0.6694166791390094,1270
8.0,2023-05-01,13.03429662944558,2.9588808737359145,4.405144101995677,1.1292734099637118,-0.6567609841795266,0.7743334090015627,1240
8.0,2023-06-01,16.050565754103676,3.1816311366695422,5.04476008205811,1.311747660402217,-0.6567609841795266,0.886764696338848,1209
8.0,2023-07-01,11.174106636358262,2.8415591863933582,3.9323856739866003,1.1111073976770793,-0.6567609841795264,0.7986526549055962,1179
8.0,2023-08-01,13.372364939156695,2.9627979762587704,4.513424488038314,1.2807171532679895,-0.6567609841795263,0.9166594400781051,1148
8.0,2023-09-01,13.90685704969245,3.339683546446953,4.164124192092325,1.3635826760892589,-0.6567609841795259,0.8457178713093046,1117
8.0,2023-10-01,13.532777348539616,3.211331286787817,4.214070782487217,1.3983056860640537,-0.6567609841795263,0.8558618348798794,1087
8.0,2023-11-01,10.551916321033875,2.498080781477405,4.2240092471282304,1.2579185687109904,-0.6567609841795266,0.959943845998352,1056
8.0,2023-12-01,7.387253105153553,2.2963830130199008,3.2169080955875953,1.036869678166307,-0.6567609841795263,0.8650251804220875,1026
8.0,2024-01-01,5.267806381628756,2.049036624712195,2.5708698019825125,0.8395791171968836,-0.6567609841795267,0.7207920460348188,995
8.0,2024-02-01,6.1939524324326705,2.0337626251633245,3.0455631133133125,0.9946346156147166,-0.6567609841795262,0.8538813074393865,964
8.0,2024-03-01,4.896570574113372,1.4151176756158623,3.460186144577958,0.8591572969924877,-0.6567609841795267,1.001466874215919,935
8.0,2024-04-01,2.5103549452217933,1.2140541788509904,2.067745401278263,0.45009842653912213,-0.6567609841795266,0.7602746085165579,904
8.0,2024-05-01,3.2428016068102017,1.4282223379630117,2.2705159558246484,0.634446234957861,-0.6567609841795263,0.8348298723711558,874
8.0,2024-06-01,2.2922194324669474,1.2832036083296985,1.786325581994466,0.4321312143365583,-0.6567609841795262,0.7033760239613026,843
8.0,2024-07-01,2.481004920543773,1.3817050606180332,1.7956110831887855,0.5037299309457748,-0.6567609841795266,0.707032243732426,813
8.0,2024-08-01,3.0074138666367536,1.3402030173237707,2.243998728373414,0.6718510887219991,-0.6567609841795263,0.8835874709778401,782
8.0,2024-09-01,3.2007275033527494,1.4685952622728233,2.179448337862161,0.7601929928286233,-0.6567609841795261,0.858170381573422,751
8.0,2024-10-01,2.7173976327610676,1.3674972313853178,1.9871320909427057,0.6587704511179009,-0.6567609841795263,0.7824447476437241,721
8.0,2024-11-01,2.683487874347123,1.2333929274252626,2.175695850590751,0.6856829535927453,-0.6567609841795263,0.9586660222841593,690
8.0,2024-12-01,0.8625372349380898,0.8979135423077076,0.960601655167492,-0.07852574465858853,-0.6567609841795263,0.5479932587918132,660
