cost_bps,windows,win_rate_vs_btc,worst_ratio,median_ratio,median_cagr,median_maxdd
5.0,68,0.9705882352941176,0.975718149796646,3.5444991085907667,1.0070572885213347,-0.6531671050622965
8.0,68,0.9705882352941176,0.960601655167492,3.4373417152489543,0.988490038294805,-0.6567609841795263
10.0,68,0.9705882352941176,0.9506508453446881,3.3570501808843964,0.9762030762794339,-0.6591370652984723
15.0,68,0.9558823529411765,0.9262105816193112,3.1643385347141493,0.9458019040825283,-0.6650085656631843
