candidate_id,total_cost_bps,leverage,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,multiple
CTREND_TREND_STOP_2bps,2.0,1.0,24.86849507258968,0.9911665323130321,0.6503784068765984,1.3599489766759607,2.848312878247968,-0.4178694948720669,2.371952354685482,0.38596491228070173,16.725638051044083,1.1126760563380282,0.2718840579710145,25.86849507258968
CTREND_TREND_STOP_5bps,5.0,1.0,24.26236760295153,0.9811963111264004,0.6503943284670513,1.3522108727049285,2.831028619367099,-0.4193071750648937,2.340041786727228,0.38596491228070173,16.725638051044083,1.1126760563380282,0.2718840579710145,25.26236760295153
CTREND_TREND_STOP_10bps,10.0,1.0,23.283088942322898,0.9646821774775827,0.6504267833508602,1.3393026868229647,2.8021747030731166,-0.426240307690107,2.263235456790594,0.38596491228070173,16.725638051044083,1.1126760563380282,0.2718840579710145,24.283088942322898
CTREND_TREND_STOP_20bps,20.0,1.0,21.43533974244083,0.9320364844298183,0.6505138846877926,1.3134453709359495,2.744303306476662,-0.43987187292967733,2.1188817512294627,0.38596491228070173,16.725638051044083,1.1126760563380282,0.2718840579710145,22.43533974244083
CTREND_TREND_STOP_50bps,50.0,1.0,16.683551265039792,0.8370948964124942,0.6509525916600762,1.23557813122695,2.5697255953803175,-0.47894848825423364,1.7477764664498756,0.3684210526315789,16.725638051044083,1.1126760563380282,0.2718840579710145,17.683551265039792
CTREND_TREND_STOP_100bps,100.0,1.0,10.870245666737064,0.6884232292300134,0.6522736787279159,1.1050320907827826,2.2763353957198986,-0.5383940981043993,1.2786604304427611,0.2982456140350877,16.725638051044083,1.1126760563380282,0.2718840579710145,11.870245666737064
BTC_BH_2bps,2.0,1.0,0.8157136120905153,0.1346050479612253,0.5079961673351809,0.5024866501931573,0.8431496783197363,-0.6690043612023644,0.20120204854764642,0.5614035087719298,0.2117169373549884,1.0,0.9994202898550725,1.8157136120905153
