candidate_id,period,total_return,cagr,vol,sharpe,max_drawdown
BTC_BH__none,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__none,2022,-0.6536904051111565,-0.6546978225615455,0.6333942232253549,-1.3511205707926441,-0.6696002725344666
BTC_BH__none,2023,1.5541741949459387,1.5607626864153494,0.43702707534342916,2.3638736148799153,-0.20057771659603996
BTC_BH__none,2024,1.2105475550097968,1.2105475550097968,0.53477112494001,1.745604645261733,-0.2618203662635511
BTC_BH__none,2025,-0.06336752914187327,-0.0635359645504634,0.41863125103741644,0.0527645113514418,-0.3214698102977003
BTC_BH__none,2026_ytd,-0.01035223272214647,-0.01433826428788143,0.4687590975999315,0.20396713372729255,-0.3958602833209408
BTC_BH__none,2023_onward,4.233596471339013,0.5597509200381825,0.4674453259800913,1.1829592066709866,-0.5305998261659732
BTC_BH__none,2024_onward,1.049036624712195,0.3013738046239447,0.47778761251531804,0.7887369084609046,-0.5305998261659721
BTC_BH__none,2025_onward,-0.0730637664553151,-0.04313858505761703,0.44037012607887893,0.12023366799285834,-0.5305998261659727
BTC_BH__vol30,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol30,2022,-0.3041120228258203,-0.3048048253321901,0.21839807117262636,-1.549799033615362,-0.3115136884913591
BTC_BH__vol30,2023,0.3598220621581081,0.36097075186842353,0.14689347922770213,2.16639121794517,-0.07307007591888315
BTC_BH__vol30,2024,0.5264272707491342,0.5264272707491342,0.28802544063646035,1.6084465163643589,-0.14947929444933206
BTC_BH__vol30,2025,-0.039906812754600396,-0.04001422357842099,0.26633014995303894,-0.019740482607985423,-0.22319975087052935
BTC_BH__vol30,2026_ytd,-0.006360190419378964,-0.008815979486687553,0.26493506716628357,0.09933508420777186,-0.2526780417653146
BTC_BH__vol30,2023_onward,0.9801613085690635,0.2014004524085493,0.24675221616684348,0.8663739929585276,-0.3684008426872749
BTC_BH__vol30,2024_onward,0.4561914853965854,0.14798008487348557,0.2743930394440115,0.6394631071892594,-0.36840084268727435
BTC_BH__vol30,2025_onward,-0.04601318824582967,-0.0270067722641808,0.26574675794286834,0.030084688382952415,-0.3684008426872749
BTC_BH__vol40,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol40,2022,-0.40535733887434733,-0.4062058868695654,0.3110787680417562,-1.5135285249093802,-0.41522316602924025
BTC_BH__vol40,2023,0.5612742220733831,0.5631862469933153,0.21179429600882538,2.210010252003813,-0.1039263352502201
BTC_BH__vol40,2024,0.7152017712863692,0.7152017712863692,0.3661638143515003,1.652349956283716,-0.1869427571849921
BTC_BH__vol40,2025,-0.048250091962850794,-0.048379387766123494,0.3206098029565347,0.006027382172984202,-0.26037405696743676
BTC_BH__vol40,2026_ytd,-0.00775732103325899,-0.010749643295016376,0.332212552137534,0.13391835513069855,-0.30404007291136803
BTC_BH__vol40,2023_onward,1.5289203576733383,0.2829810980325522,0.3119637941487465,0.9539579181578849,-0.4297586427699437
BTC_BH__vol40,2024_onward,0.6197797426738523,0.19374867905185922,0.34136094222687785,0.6886175192508488,-0.42975864276994324
BTC_BH__vol40,2025_onward,-0.0556331215428697,-0.032721468820400834,0.3255318585757922,0.06080561869098935,-0.42975864276994324
BTC_BH__vol50,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol50,2022,-0.5065399758094993,-0.5074965678565948,0.4208449026576919,-1.464839164861227,-0.5188684342541658
BTC_BH__vol50,2023,0.8451902089572705,0.8482981283146178,0.2893780022669031,2.2621139700004806,-0.1391938672210946
BTC_BH__vol50,2024,0.9112677271426228,0.9112677271426228,0.43831813253529284,1.6924735380504823,-0.22002995049004248
BTC_BH__vol50,2025,-0.05517079522525681,-0.055318091709523065,0.36550375893226433,0.027401298371204155,-0.2892823428989767
BTC_BH__vol50,2026_ytd,-0.008934955584159021,-0.012378699166895935,0.39216269910319984,0.16470025841072067,-0.3462722673418006
BTC_BH__vol50,2023_onward,2.3023122490952566,0.3783010621509524,0.37442058335862627,1.0430871019810923,-0.477473019046295
BTC_BH__vol50,2024_onward,0.7896866312559809,0.23828475433811946,0.4010027461129383,0.7323882841375585,-0.47747301904629513
BTC_BH__vol50,2025_onward,-0.06361280220453569,-0.03748030056763163,0.37692520551227493,0.08734026868860692,-0.477473019046294
BTC_BH__vol60,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol60,2022,-0.6076599336312805,-0.6086671103123487,0.5574321219642383,-1.3947067017426893,-0.6224494931661415
BTC_BH__vol60,2023,1.2752350362190104,1.2803793950448714,0.3850775649703848,2.327463592363111,-0.17989146257259125
BTC_BH__vol60,2024,1.1150559086393517,1.1150559086393517,0.5055519226998942,1.7295679593047963,-0.24946537483964137
BTC_BH__vol60,2025,-0.06100417694127658,-0.061166537589743775,0.4033114380293729,0.045443284180426355,-0.3124057825476618
BTC_BH__vol60,2026_ytd,-0.009941052666969208,-0.013769867793735235,0.44600128298714503,0.19230868334796325,-0.3816102355948282
BTC_BH__vol60,2023_onward,3.473761542960408,0.49540078355161477,0.43741044187650335,1.1371925261494058,-0.51563925632559
BTC_BH__vol60,2024_onward,0.9662854482036001,0.28182271701283357,0.45486161066082936,0.7719136781831374,-0.5156392563255885
BTC_BH__vol60,2025_onward,-0.07033878387236714,-0.04150467147322523,0.42175908690847014,0.11057067808408734,-0.515639256325589
BTC_BH__vol80,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol80,2022,-0.6536904051111565,-0.6546978225615455,0.6333942232253549,-1.3511205707926441,-0.6696002725344666
BTC_BH__vol80,2023,1.5541741949459387,1.5607626864153494,0.43702707534342916,2.3638736148799153,-0.20057771659603996
BTC_BH__vol80,2024,1.2105475550097968,1.2105475550097968,0.53477112494001,1.745604645261733,-0.2618203662635511
BTC_BH__vol80,2025,-0.06336752914187327,-0.0635359645504634,0.41863125103741644,0.0527645113514418,-0.3214698102977003
BTC_BH__vol80,2026_ytd,-0.01035223272214647,-0.01433826428788143,0.4687590975999315,0.20396713372729255,-0.3958602833209408
BTC_BH__vol80,2023_onward,4.233596471339013,0.5597509200381825,0.4674453259800913,1.1829592066709866,-0.5305998261659732
BTC_BH__vol80,2024_onward,1.049036624712195,0.3013738046239447,0.47778761251531804,0.7887369084609046,-0.5305998261659721
BTC_BH__vol80,2025_onward,-0.0730637664553151,-0.04313858505761703,0.44037012607887893,0.12023366799285834,-0.5305998261659727
BTC_BH__vol100,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol100,2022,-0.6536904051111565,-0.6546978225615455,0.6333942232253549,-1.3511205707926441,-0.6696002725344666
BTC_BH__vol100,2023,1.5541741949459387,1.5607626864153494,0.43702707534342916,2.3638736148799153,-0.20057771659603996
BTC_BH__vol100,2024,1.2105475550097968,1.2105475550097968,0.53477112494001,1.745604645261733,-0.2618203662635511
BTC_BH__vol100,2025,-0.06336752914187327,-0.0635359645504634,0.41863125103741644,0.0527645113514418,-0.3214698102977003
BTC_BH__vol100,2026_ytd,-0.01035223272214647,-0.01433826428788143,0.4687590975999315,0.20396713372729255,-0.3958602833209408
BTC_BH__vol100,2023_onward,4.233596471339013,0.5597509200381825,0.4674453259800913,1.1829592066709866,-0.5305998261659732
BTC_BH__vol100,2024_onward,1.049036624712195,0.3013738046239447,0.47778761251531804,0.7887369084609046,-0.5305998261659721
BTC_BH__vol100,2025_onward,-0.0730637664553151,-0.04313858505761703,0.44037012607887893,0.12023366799285834,-0.5305998261659727
BTC_BH__trend100,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend100,2022,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend100,2023,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend100,2024,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend100,2025,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend100,2026_ytd,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend100,2023_onward,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend100,2024_onward,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend100,2025_onward,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend200,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend200,2022,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend200,2023,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend200,2024,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend200,2025,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend200,2026_ytd,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend200,2023_onward,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend200,2024_onward,0.0,0.0,0.0,0.0,0.0
BTC_BH__trend200,2025_onward,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol50_trend100,2021,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol50_trend100,2022,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol50_trend100,2023,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol50_trend100,2024,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol50_trend100,2025,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol50_trend100,2026_ytd,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol50_trend100,2023_onward,0.0,0.0,0.0,0.0,0.0
BTC_BH__vol50_trend100,2024_onward,0.0,0.0,0.0,0.0,0.0
