candidate_id,total_cost_bps,total_return,cagr,sharpe,max_drawdown
CTREND_relative_top3__vol50,100.0,0.30766318433704165,0.05843490731416767,0.362315176795437,-0.5663156785311841
CTREND_relative_top3__vol50,150.0,-0.2900639888268848,-0.06996223037153182,0.10842934286463896,-0.6575505177636214
CTREND_relative_top3__vol30,50.0,0.992031503906148,0.15708716275402512,0.6113562241995549,-0.4002405331674185
CTREND_relative_top3__vol30,100.0,0.3358966297009358,0.0632325004956884,0.34994969841139806,-0.4525278367942035
CTREND_relative_top3__vol30,150.0,-0.10553246398497762,-0.023335500824747446,0.09012871495793551,-0.525482470468966
CTREND_relative_top3__vol40_trend200,50.0,1.2009221979776203,0.18177613584926866,0.6160976525304465,-0.37964298709810695
CTREND_relative_top3__vol40_trend200,100.0,0.38169757278250493,0.07084794896921287,0.3683902934640492,-0.4352655662099856
CTREND_relative_top3__vol40_trend200,150.0,-0.13475753289885406,-0.030180274245068528,0.12119450745515742,-0.5303012233334383
ETH_BH_bull__btc_ma200,50.0,1.7519492989448975,0.23902287663456145,0.7371273318958032,-0.5127068038427647
ETH_BH_bull__btc_ma200,100.0,1.577495456527358,0.22196160941584253,0.7021405816028111,-0.5175919178266137
ETH_BH_bull__btc_ma200,150.0,1.413300345702575,0.20505067004094069,0.6668419134380452,-0.522452421664449
