base_id,family,kind,frequency,regime_mode,top_n,score_family,concentrated,overlay_id,target_volatility,vol_window,trend_window,asset_trend_window,risk_on_kind,risk_on_window,candidate_id,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,avg_gross_exposure,max_gross_exposure,beats_btc_total,beats_btc_sharpe
ETH_BH,benchmark,standard,monthly,always_on,,,True,asset_ma50_vol60,0.6,30,,50.0,none,100,ETH_BH__asset_ma50_vol60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
ETH_BH,benchmark,standard,monthly,always_on,,,True,asset_ma100_vol60,0.6,30,,100.0,none,100,ETH_BH__asset_ma100_vol60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,none,,30,,,none,100,BTC_BH_bull__none,0.7059367883620626,0.1197226985650861,0.31544097328128123,0.5148416330516716,0.8475631834289375,-0.4045627871310068,0.2959310702156032,0.24561403508771928,3.175754060324826,1.0,0.45159420289855073,0.45159420289855073,1.0,False,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol30,0.3,30,,,none,100,BTC_BH_bull__vol30,0.44028372483704703,0.08030437912964805,0.2241042765169052,0.4560560056324395,0.74006588608053,-0.35395242053683296,0.22687902234953478,0.24561403508771928,3.111005231015329,0.44527795917562696,0.45159420289855073,0.3213759915506886,1.0,False,False
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol40,0.4,30,,,none,100,BTC_BH_bull__vol40,0.7010351550436453,0.11904077395534762,0.2720676653751899,0.5482083453606337,0.9117081605110593,-0.3875578483271972,0.3071561431903889,0.24561403508771928,3.4211970526761686,0.5386432619921201,0.45159420289855073,0.38987686356751433,1.0,False,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol50,0.5,30,,,none,100,BTC_BH_bull__vol50,0.8352315389618452,0.1371763581666321,0.3017626903184802,0.5753405910505142,0.9627479761267841,-0.40456278713100746,0.339073099479639,0.24561403508771928,3.4368231164715004,0.6493241701695196,0.45159420289855073,0.4297826097721247,1.0,True,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol60,0.6,30,,,none,100,BTC_BH_bull__vol60,0.7781889266227773,0.12959966703962866,0.31027602419241174,0.5464145127112954,0.9077684023426847,-0.40456278713100735,0.32034500246227815,0.24561403508771928,3.324632109783638,0.7477711359774288,0.45159420289855073,0.4437817457077146,1.0,False,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol80,0.8,30,,,none,100,BTC_BH_bull__vol80,0.7059367883620626,0.1197226985650861,0.31544097328128123,0.5148416330516716,0.8475631834289375,-0.4045627871310068,0.2959310702156032,0.24561403508771928,3.175754060324826,1.0,0.45159420289855073,0.45159420289855073,1.0,False,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,vol100,1.0,30,,,none,100,BTC_BH_bull__vol100,0.7059367883620626,0.1197226985650861,0.31544097328128123,0.5148416330516716,0.8475631834289375,-0.4045627871310068,0.2959310702156032,0.24561403508771928,3.175754060324826,1.0,0.45159420289855073,0.45159420289855073,1.0,False,True
BTC_BH_bull,benchmark,standard,monthly,bull_only,,,True,trend100,,30,100.0,,none,100,BTC_BH_bull__trend100,0.7059367883620626,0.1197226985650861,0.31544097328128123,0.5148416330516716,0.8475631834289375,-0.4045627871310068,0.2959310702156032,0.24561403508771928,3.175754060324826,1.0,0.45159420289855073,0.45159420289855073,1.0,False,True
