candidate_id,family_id,strategy_kind,top_n,frequency,score_family,liquidity_label,min_history_days,min_daily_dollar_volume,include_btc,overlay_set,risk_off_asset,initial_asset,stop_kind,stop_lookback,stop_confirm_days,ma_window,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,multiple,median_rolling_start_multiple,cost_survival_100bps,stability_score,trial_count_estimate,best_rolling_3y_multiple,median_rolling_3y_multiple,hundred_x_hit_rate_3y,best_rolling_5y_multiple,median_rolling_5y_multiple,hundred_x_hit_rate_5y,raw_convexity_score,robust_convexity_score
focus__strict__14D__ctrend_lite_relative_strength__btc1__ma150__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,150,13.849526807546905,0.7704000217265348,0.9097592181612828,1.0575970921481355,2.1252266991839464,-0.6528469824614254,1.1800621622265908,0.40350877192982454,26.46461716937355,1.6666666666666667,0.5008695652173913,14.849526807546905,14.849526807546905,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.064657906637605,0.6655886949018357
focus__medium__21D__ctrend_lite_acceleration__btc1__ma125__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,125,13.95585515636093,0.7730763617158931,0.85758216826643,1.0576858140625585,2.200431068119349,-0.688780740935728,1.1223838237196457,0.24561403508771928,17.14907192575406,1.588235294117647,0.4318840579710145,14.95585515636093,14.95585515636093,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.066837277789286,0.6652001775750942
focus__strict__21D__ctrend_lite_acceleration__btc1__ma125__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,125,13.2673202674888,0.7554717289698882,0.9250788871964487,1.0215253401542927,2.1729468082988723,-0.5903238162695614,1.2797581736477235,0.2807017543859649,17.14907192575406,1.588235294117647,0.4318840579710145,14.2673202674888,14.2673202674888,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.073277799971641,0.6707521885868075
focus__strict__21D__ctrend_lite_acceleration__btc0__ma125__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,125,12.98420340338334,0.7480381715036417,0.9132379839078054,1.0188679468991364,2.169772740423495,-0.5308477583642357,1.4091387967967701,0.2982456140350877,17.14907192575406,1.588235294117647,0.4318840579710145,13.98420340338334,13.98420340338334,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.073375859081507,0.67663442163743
focus__strict__14D__ctrend_lite_relative_strength__btc1__ma100__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,100,13.385050627175204,0.7585286741530184,0.8941688163206588,1.05467890554843,2.0877876363101184,-0.6770400265152068,1.1203601625405248,0.38596491228070173,26.46461716937355,1.5060240963855422,0.4353623188405797,14.385050627175204,14.385050627175204,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.082587180816127,0.6512165410441095
focus__medium__21D__ctrend_lite_acceleration__btc0__ma125__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,125,13.390732185205268,0.7586756999400326,0.877800026948283,1.0430639973373077,2.1652952425427907,-0.7242552105298643,1.0475253597209004,0.2807017543859649,17.995939675174014,1.5740740740740742,0.4533333333333333,14.390732185205268,14.390732185205268,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.089491760305755,0.6461263083966583
focus__strict__21D__ctrend_lite_acceleration__btc1__ma100__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,100,13.126731830595928,0.7517950981115038,0.914336567857236,1.0200364210996888,2.1980492014371653,-0.6946201975146168,1.0823110252213533,0.2631578947368421,16.725638051044083,1.5490196078431373,0.40695652173913044,14.126731830595928,14.126731830595928,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.093378494217107,0.6471338045693467
focus__medium__21D__ctrend_lite_acceleration__btc1__ma150__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,150,13.200892932266683,0.7537381153272569,0.8669841185146793,1.0431636108140823,2.1495729187592447,-0.7419596406252158,1.015874818598106,0.22807017543859648,17.572505800464036,1.6938775510204083,0.4533333333333333,14.200892932266683,14.200892932266683,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.0981232249975035,0.6388132725299793
focus__medium__21D__ctrend_lite_acceleration__btc1__ma150__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,150,13.06126992668169,0.7500733067957033,0.868150860527143,1.0404916988992552,2.144608702198058,-0.7246086935914333,1.0351425720247127,0.22807017543859648,17.572505800464036,1.6938775510204083,0.4573913043478261,14.06126992668169,14.06126992668169,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.099966871359066,0.6393192696589827
focus__medium__21D__ctrend_lite_acceleration__btc0__ma100__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,100,12.892937260077323,0.745616593048968,0.8561031588426997,1.0384131827771865,2.1977699295198576,-0.7907770214424762,0.9428910714791258,0.24561403508771928,16.725638051044083,1.5490196078431373,0.40695652173913044,13.892937260077323,13.892937260077323,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.115311742354509,0.6228959567516263
focus__strict__14D__ctrend_lite_relative_strength__btc1__ma100__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,100,12.482911361460332,0.7345800235061257,0.9157178127228272,1.034883503038593,2.0532331542669477,-0.7376026980557477,0.9959020288868391,0.38596491228070173,26.46461716937355,1.5432098765432098,0.4602898550724638,13.482911361460332,13.482911361460332,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.120816487604627,0.6196740693643886
focus__medium__21D__ctrend_lite_acceleration__btc1__ma100__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,100,12.38444914355669,0.731890411887566,0.845292869579251,1.0324520101473444,2.1766034563780323,-0.7937554939474316,0.9220602785976272,0.22807017543859648,16.725638051044083,1.5490196078431373,0.40695652173913044,13.38444914355669,13.38444914355669,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.132537698713622,0.6111141385950546
focus__strict__21D__ctrend_lite_acceleration__btc0__ma125__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,125,11.077771901482826,0.6946301796968002,0.921223515257102,0.9845966968117439,2.071416903385486,-0.5594142384283163,1.2417098671788822,0.2982456140350877,17.995939675174014,1.5740740740740742,0.4533333333333333,12.077771901482826,12.077771901482826,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.14361356638697,0.6265292015526694
focus__medium__21D__ctrend_lite_acceleration__btc0__ma75__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,75,12.043872815713854,0.7224652138590135,0.8375879225943285,1.027128923861005,2.1847514345133416,-0.828288875551076,0.8722382192786834,0.22807017543859648,15.87877030162413,1.4705882352941178,0.37623188405797103,13.043872815713854,13.043872815713854,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.149316462205837,0.5968983919812574
focus__medium__21D__ctrend_lite_acceleration__btc1__ma75__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,75,11.68000522033409,0.7121786122962315,0.8264865828668007,1.0235061056436725,2.168929781922228,-0.829203923605186,0.8588702875401799,0.21052631578947367,15.87877030162413,1.4705882352941178,0.37623188405797103,12.68000522033409,12.68000522033409,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.16218518545911,0.5882277383403308
focus__strict__21D__ctrend_lite_acceleration__btc0__ma100__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,100,11.091047978327897,0.6950243876659385,0.9005050079861456,0.9861784628451689,2.1133561945511157,-0.6946201975146168,1.0005818865514824,0.2631578947368421,16.725638051044083,1.5490196078431373,0.40695652173913044,12.091047978327897,12.091047978327897,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.163400084834742,0.6004527441575898
focus__medium__21D__ctrend_lite_acceleration__btc0__ma100__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,100,11.415215164076635,0.7045456768192215,0.8473184906088673,1.0124477347860443,2.1456011657578644,-0.7930624993622206,0.8883860696802784,0.24561403508771928,16.725638051044083,1.5192307692307692,0.39072463768115945,12.415215164076635,12.415215164076635,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.16626059673691,0.5887015060380507
focus__medium__21D__ctrend_lite_acceleration__btc1__ma100__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,100,11.068884396236532,0.6943660911405549,0.8363462053638844,1.0085165249428645,2.129155242187852,-0.7941652686667062,0.8743344975363877,0.22807017543859648,16.725638051044083,1.5192307692307692,0.39072463768115945,12.068884396236532,12.068884396236532,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.17915747817774,0.5799933081470493
focus__strict__21D__ctrend_lite_acceleration__btc1__ma100__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,100,10.513259332360532,0.6775429619082929,0.9054346831783314,0.9734639242371842,2.0988965478272235,-0.6573893377164892,1.030657059729337,0.2631578947368421,16.725638051044083,1.5192307692307692,0.39072463768115945,11.513259332360532,11.513259332360532,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.1798501494174864,0.5932091204155728
focus__strict__21D__ctrend_lite_acceleration__btc1__ma125__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,125,10.28416913190087,0.6704198323990269,0.9326833235839572,0.967781084620224,2.0339789690441177,-0.6152688245134956,1.0896372539745374,0.2631578947368421,17.995939675174014,1.5740740740740742,0.4533333333333333,11.28416913190087,11.28416913190087,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.182576431159814,0.5949684997622561
focus__strict__21D__ctrend_lite_acceleration__btc1__ma75__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,75,10.515894877674647,0.6776242566160828,0.8963127225017281,0.9744428581006038,2.1085193168833114,-0.7285312487707707,0.9301238042423277,0.24561403508771928,15.87877030162413,1.4705882352941178,0.37623188405797103,11.515894877674647,11.515894877674647,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.190418436600641,0.5794728383960853
focus__strict__21D__ctrend_lite_acceleration__btc1__ma75__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,75,10.349682972680295,0.6724684137121257,0.8844427008397334,0.9717219811316306,2.1412644882136895,-0.7675891767796957,0.8760785509422699,0.24561403508771928,16.302204176334108,1.4259259259259258,0.36289855072463767,11.349682972680295,11.349682972680295,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.2028194205268665,0.567088006040354
focus__medium__21D__ctrend_lite_acceleration__btc1__ma125__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,125,10.086496530895344,0.664181365554624,0.8650298258984603,0.9830167567337366,2.016369951058857,-0.7626401579803954,0.8708974456754186,0.22807017543859648,17.995939675174014,1.5740740740740742,0.4533333333333333,11.086496530895344,11.086496530895344,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.212634955384408,0.5601923502658372
focus__strict__21D__ctrend_lite_acceleration__btc0__ma100__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,100,8.854180899293684,0.6231785525928668,0.8914579921947738,0.9386982352017345,2.012747295816921,-0.6573893377164892,0.94795962885182,0.2631578947368421,16.725638051044083,1.5192307692307692,0.39072463768115945,9.854180899293684,9.854180899293684,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.249871740035123,0.5465280600038157
focus__medium__21D__ctrend_lite_acceleration__btc0__ma75__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,75,9.338960572278486,0.6397662289998822,0.83874036971686,0.97089041475612,2.0072999858312945,-0.8429629955334235,0.7589493636017093,0.24561403508771928,16.302204176334108,1.4259259259259258,0.36289855072463767,10.338960572278486,10.338960572278486,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.256097205970445,0.5240321005359292
focus__medium__14D__ctrend_lite_relative_strength__btc0__ma150__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,150,8.650589930853721,0.6160199888975695,0.9286159438318807,0.9504355924218885,1.9304404607055052,-0.6981302885812477,0.882385421422491,0.2982456140350877,26.888051044083525,1.6710526315789473,0.49971014492753624,9.650589930853721,9.650589930853721,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.265377431727795,0.527035630625705
focus__strict__21D__ctrend_lite_acceleration__btc0__ma75__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,75,8.851153991574737,0.6230729795267849,0.8701260237481215,0.939868493999999,2.0604358702985635,-0.7675891767796957,0.8117271561081584,0.24561403508771928,16.302204176334108,1.4259259259259258,0.36289855072463767,9.851153991574737,9.851153991574737,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.266539963581515,0.5246076440039218
focus__medium__21D__ctrend_lite_acceleration__btc1__ma75__c1__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,medium,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,75,9.09511656888759,0.6315011238029471,0.8275773966136943,0.9676435905900698,1.9926712391674508,-0.8431071897850473,0.7490164138725353,0.22807017543859648,16.302204176334108,1.4259259259259258,0.36289855072463767,10.09511656888759,10.09511656888759,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.266859228204498,0.5168429996213981
focus__strict__21D__ctrend_lite_acceleration__btc0__ma75__c2__cash,ctrend_lite,ctrend_lite,1,21D,ctrend_lite_acceleration,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,75,8.698071657540941,0.6177000861960247,0.8821011280760266,0.9356016522399339,2.0131433584382035,-0.7285312487707707,0.8478704067097352,0.24561403508771928,15.87877030162413,1.4705882352941178,0.37623188405797103,9.698071657540941,9.698071657540941,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.267728966152602,0.5279324853614443
focus__strict__14D__ctrend_lite_balanced__btc1__ma150__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_balanced,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,1,150,7.668638654897693,0.579719910546475,0.8780193026847328,0.9346049231402853,1.8402926568036861,-0.7573820970816193,0.7654259491745042,0.3684210526315789,27.311484918793504,1.6753246753246753,0.49971014492753624,8.668638654897693,8.668638654897693,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.322553481540405,0.4827813662965729
focus__medium__14D__ctrend_lite_relative_strength__btc0__ma150__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_relative_strength,medium,90,25000000,False,btc_ma_defensive,cash,cash,ma,,2,150,6.373595638567057,0.5265196803599899,0.9173714941823367,0.8888806492022938,1.8078850148372452,-0.681753657596281,0.7723019517289965,0.3333333333333333,26.46461716937355,1.6666666666666667,0.5008695652173913,7.373595638567057,7.373595638567057,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.384022049884191,0.4497885985572933
focus__strict__14D__ctrend_lite_balanced__btc0__ma150__c1__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_balanced,strict,90,25000000,False,btc_ma_defensive,cash,cash,ma,,1,150,6.047061548645953,0.5119508388611693,0.8790683855865079,0.8845242017889764,1.74256787991606,-0.7573820970816191,0.6759479011107377,0.3508771929824561,27.311484918793504,1.6753246753246753,0.49971014492753624,7.047061548645953,7.047061548645953,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.415748946051363,0.4206510566226011
focus__strict__14D__ctrend_lite_balanced__btc1__ma150__c2__cash,ctrend_lite,ctrend_lite,1,14D,ctrend_lite_balanced,strict,90,25000000,True,btc_ma_defensive,cash,cash,ma,,2,150,5.636877864104181,0.49287575092554703,0.8667726816001962,0.8703998528617496,1.7154765707104285,-0.7578330283507535,0.6503751255051208,0.38596491228070173,26.888051044083525,1.6710526315789473,0.5008695652173913,6.636877864104181,6.636877864104181,0.0,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,-4.4428026702152295,0.4027818643237984
