date,2bps,20bps,50bps,100bps
2023-05-14,0.0005580229691128924,0.0003468928393000059,-4.990710388064201e-06,-0.0005914632932015884
2023-05-15,0.011123076170521218,0.010930520974376634,0.010609595647468772,0.010074720102622337
2023-05-16,0.004097612414270646,0.004097612414270646,0.004097612414270646,0.004097612414270646
2023-05-17,0.006432052383319675,0.0064106358047288925,0.006374941507077958,0.006315451010992623
2023-05-18,-0.01038524008697106,-0.010433015917503563,-0.01051264230172444,-0.010645352942092567
2023-05-19,0.005961334154560793,0.00571324039472465,0.005299750794998115,0.004610601462120334
2023-05-20,0.022071186876609916,0.0218043533743566,0.021359630870601,0.02061842669767522
2023-05-21,0.024246938185411793,0.024206392855063985,0.024138817304484084,0.024026191386851137
2023-05-22,0.031648304805107275,0.03146704826059321,0.03116495401973629,0.030661463618308238
2023-05-23,0.0039884629254034465,0.003939636222844989,0.0038582583852475594,0.0037226286559186583
2023-05-24,-0.02105766908835549,-0.021127755592760367,-0.021244566433435086,-0.021439251167893025
2023-05-25,-0.0006458059983061037,-0.0006874109631502812,-0.0007567525712238732,-0.0008723219180131192
2023-05-26,-0.0028724534024273662,-0.004242241380307821,-0.006525221343442245,-0.010330187948665914
2023-05-27,0.0035042375416871607,0.0035042375416871607,0.0035042375416871607,0.0035042375416871607
2023-05-28,0.0029272636740846902,0.001550524802256481,-0.0007440399841236456,-0.004568314628090597
2023-05-29,-0.015318798086528362,-0.015318798086528362,-0.015318798086528362,-0.015318798086528362
2023-05-30,0.004072805410309188,0.003789203234395133,0.0033165329412045974,0.002528749119220741
2023-05-31,-0.013326439747913033,-0.013629601662280666,-0.014134871519559944,-0.014976987948358667
2023-06-01,-0.005197757311648621,-0.005478659359349214,-0.005946829438850165,-0.006727112904685195
2023-06-02,0.07353733922118244,0.07317265629602443,0.0725648514207613,0.0715518432953226
2023-06-03,-0.009430050064293427,-0.009454606809416677,-0.0094955347179555,-0.009563747898853614
2023-06-04,0.002928396624990448,0.002769433445823699,0.0025044948138790435,0.0020629304273049875
2023-06-05,-0.0381474081144666,-0.03842858555661299,-0.038897214626857135,-0.03967826307726385
2023-06-06,0.01127121372997153,0.01121836197589432,0.01113027571909897,0.01098346529110672
2023-06-07,-0.018007577949366693,-0.01802533421583563,-0.018054927993283898,-0.018104250955697676
2023-06-08,0.008930298288233995,0.008906144129988025,0.008865887199577926,0.008798792315561021
2023-06-09,-0.006296883380421225,-0.007663376684526435,-0.00994086552470208,-0.01373668025832786
2023-06-10,-0.00698311394158857,-0.007061894024631532,-0.007193194163036543,-0.007412027727044634
2023-06-11,0.0025602818495680246,0.0025602818495680246,0.0025602818495680246,0.0025602818495680246
2023-06-12,0.001592584058788482,0.0015442905026197273,0.0014638012423384694,0.0013296524752026695
2023-06-13,-0.00016538673204791188,-0.00016538673204791188,-0.00016538673204791188,-0.00016538673204791188
2023-06-14,-0.007927216721080654,-0.007927216721080654,-0.007927216721080654,-0.007927216721080654
2023-06-15,-3.1885977992307524e-05,-3.1885977992307524e-05,-3.1885977992307524e-05,-3.1885977992307524e-05
2023-06-16,-0.0006362727511894928,-0.0007683205074237032,-0.0009884001011474242,-0.0013551994240200704
2023-06-17,0.0008879133496113578,0.0008879133496113578,0.0008879133496113578,0.0008879133496113578
2023-06-18,0.0006101639461202346,0.0004684104990568816,0.0002321547539516633,-0.00016160482122395958
2023-06-19,0.001323666732038653,0.0012811997581563261,0.001210421468352596,0.0010924576520132678
2023-06-20,0.0007584181156805592,0.0006898201184981634,0.0005754901231942444,0.00038494013102097213
2023-06-21,0.004526047246110831,0.0044085011825913956,0.004212591076725669,0.003886074233616421
2023-06-22,-0.01412007333607812,-0.015767029309843528,-0.018511955932785873,-0.02308683363768982
2023-06-23,0.3263587219492421,0.3261664765154144,0.32584606745903466,0.32531205236506855
2023-06-24,0.11546376387484414,0.11486391844147681,0.11386417605253096,0.1121979387376213
2023-06-25,-0.059605527687396465,-0.059605527687396465,-0.059605527687396465,-0.059605527687396465
2023-06-26,0.08959262950327229,0.08947414936964826,0.08927668248027465,0.08894757099798545
2023-06-27,0.018974784848974524,0.018897188854967162,0.018767862198288077,0.01855231777048938
2023-06-28,-0.013531578867118976,-0.013531578867118976,-0.013531578867118976,-0.013531578867118976
2023-06-29,0.07818979051399677,0.07818979051399677,0.07818979051399677,0.07818979051399677
2023-06-30,0.12937345781149823,0.12930160619926379,0.12918185351220646,0.12898226570044424
2023-07-01,-0.027002224881117476,-0.027175967347903174,-0.027465538125879707,-0.02794815608917367
2023-07-02,0.01596186716656156,0.01594173082504069,0.015908170255839238,0.015852235973836892
2023-07-03,-0.019739295788422817,-0.019739295788422817,-0.019739295788422817,-0.019739295788422817
2023-07-04,-0.0325113683432765,-0.0325113683432765,-0.0325113683432765,-0.0325113683432765
2023-07-05,-0.0009958364395201702,-0.0009958364395201702,-0.0009958364395201702,-0.0009958364395201702
2023-07-06,0.011052713124914737,0.011052713124914737,0.011052713124914737,0.011052713124914737
2023-07-07,0.0022931047097849433,0.0022931047097849433,0.0022931047097849433,0.0022931047097849433
2023-07-08,-0.013248126637320445,-0.013248126637320445,-0.013248126637320445,-0.013248126637320445
2023-07-09,-0.01314976027938597,-0.01314976027938597,-0.01314976027938597,-0.01314976027938597
2023-07-10,0.018904368547815187,0.018904368547815187,0.018904368547815187,0.018904368547815187
2023-07-11,-0.0011394597008342888,-0.0011394597008342888,-0.0011394597008342888,-0.0011394597008342888
2023-07-12,0.0174114871484361,0.0174114871484361,0.0174114871484361,0.0174114871484361
2023-07-13,-0.01655899543650019,-0.01655899543650019,-0.01655899543650019,-0.01655899543650019
2023-07-14,-0.021075942645381263,-0.02109950582228526,-0.021138777783791807,-0.021204231052969646
2023-07-15,-0.020396652500697665,-0.020587920437010188,-0.020906700330864503,-0.02143800015395514
2023-07-16,-0.005849096476421067,-0.006239929357438889,-0.006891317492468629,-0.007976964384184715
2023-07-17,-0.01714565485262165,-0.017515968602225263,-0.01813315818489758,-0.019161807489351812
2023-07-18,-0.018008905942100917,-0.01823696412971476,-0.018617061109071464,-0.019250556074665637
2023-07-19,0.014396494507185054,0.01432197629224019,0.014197779267332011,0.013990784225818675
2023-07-20,-0.017114673750319942,-0.017594823458607634,-0.0183950729724206,-0.019728822162108806
2023-07-21,-0.006188933511968142,-0.006843463145262296,-0.007934345867419257,-0.009752483737680895
2023-07-22,-0.0161688559577301,-0.016713582845959363,-0.017621460993008098,-0.019134591238089138
2023-07-23,0.0034719430238447924,0.0032813714162958085,0.0029637520703809095,0.0024343864938563
2023-07-24,-0.02574270722330163,-0.025771154583428824,-0.0258185668503077,-0.025897587295105606
2023-07-25,0.001223722542721184,0.0011836318560469739,0.0011168140449233643,0.0010054510263841632
2023-07-26,0.017574987402714015,0.01756927176316525,0.017559745697250717,0.017543868920726124
2023-07-27,0.003641711287776239,0.003624073330284139,0.0035946767344634534,0.0035456824080961624
2023-07-28,0.000529452934630914,0.0004900435394998848,0.0004243612142815767,0.00031489067225121126
2023-07-29,-0.0017659178058642144,-0.0018009827806476641,-0.001859424405286525,-0.0019568271130182557
2023-07-30,-0.004084127566550633,-0.004098102990050312,-0.00412139536254974,-0.004160215983382121
2023-07-31,-0.01145368761363319,-0.0114664796365338,-0.01148779967470126,-0.011523333071647102
2023-08-01,0.006634740546256124,0.00645537019753295,0.006156419616327957,0.005658168647652895
2023-08-02,-0.021590590710440005,-0.021590590710440005,-0.021590590710440005,-0.021590590710440005
2023-08-03,-0.013181114430592111,-0.013181114430592111,-0.013181114430592111,-0.013181114430592111
2023-08-04,-0.004888395012651259,-0.005276556372298957,-0.005923491971711714,-0.007001717970733123
2023-08-05,0.031353829401238764,0.031134882851870938,0.03076997193625819,0.030161787076903535
2023-08-06,-0.021475138508257663,-0.021837042244693183,-0.022440215138752384,-0.023445503295517756
2023-08-07,-0.009193631828832927,-0.009430692636464344,-0.009825793982516595,-0.010484296225937273
2023-08-08,0.023982958432037238,0.023938365519671878,0.02386404399906339,0.023740174798048796
2023-08-09,0.0009234418478105688,0.0008524061169541408,0.0007340132321933535,0.0005366917575919672
2023-08-10,0.0069887494212967916,0.006825251534527066,0.006552755056577375,0.006098594259994927
2023-08-11,0.03221071881983173,0.031678438880093474,0.030791305647196454,0.02931275025903468
2023-08-12,0.016475408886670317,0.01613710715387162,0.015573270932540462,0.014633543896988677
2023-08-13,-0.035214478093492096,-0.03538693407896387,-0.03567436072141683,-0.03615340512550502
2023-08-14,-0.0027919670852409872,-0.002826432512484489,-0.00288387489122377,-0.0029796121891226823
2023-08-15,-0.02366911104088354,-0.023688377910574654,-0.02372048936005966,-0.023774008442534744
2023-08-16,-0.06155297143230132,-0.061597867043605814,-0.061672693062446715,-0.06179740309384829
2023-08-17,-0.10374863620105834,-0.10375743820436378,-0.10377210820987282,-0.10379655821905454
2023-08-18,0.04117208181885723,0.04096576429628396,0.04062190175866154,0.040048797529290914
2023-08-19,-0.0001730513757289831,-0.001730513757289942,-0.004326284393224689,-0.008652568786449488
2023-08-20,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0
2023-08-26,0.0,0.0,0.0,0.0
2023-08-27,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0
2023-09-02,0.0,0.0,0.0,0.0
2023-09-03,0.0,0.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0
2023-09-07,0.0,0.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.0
2023-09-09,0.0,0.0,0.0,0.0
2023-09-10,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,0.0
2023-09-12,0.0,0.0,0.0,0.0
2023-09-13,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.0,0.0,0.0
2023-09-15,0.0,0.0,0.0,0.0
2023-09-16,0.0,0.0,0.0,0.0
2023-09-17,0.0,0.0,0.0,0.0
2023-09-18,0.0,0.0,0.0,0.0
2023-09-19,0.0,0.0,0.0,0.0
2023-09-20,0.0,0.0,0.0,0.0
2023-09-21,0.0,0.0,0.0,0.0
2023-09-22,0.0,0.0,0.0,0.0
2023-09-23,0.0,0.0,0.0,0.0
2023-09-24,0.0,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0,0.0
2023-09-26,0.0,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0,0.0
2023-09-28,0.0,0.0,0.0,0.0
2023-09-29,0.0,0.0,0.0,0.0
2023-09-30,0.0022314328116770366,0.0020890082013624856,0.001851633850838308,0.0014560099332980858
2023-10-01,-0.0013258914491083296,-0.0013258914491083296,-0.0013258914491083296,-0.0013258914491083296
2023-10-02,-0.0057078108243298065,-0.0057078108243298065,-0.0057078108243298065,-0.0057078108243298065
2023-10-03,-0.0021444136083782483,-0.002230977909702836,-0.0023752517452437782,-0.0026157081378118674
2023-10-04,0.0018754714443154352,0.0018491130972213554,0.0018051825187315185,0.0017319648879150495
2023-10-05,-0.0016318211384168668,-0.0016318211384168668,-0.0016318211384168668,-0.0016318211384168668
2023-10-06,0.00202931743228163,0.001934313335868021,0.0017759731751783026,0.0015120729073625494
2023-10-07,-0.0010614333173527557,-0.0010614333173527557,-0.0010614333173527557,-0.0010614333173527557
2023-10-08,0.0009195318140851061,0.0007537560189008197,0.00047746302692686093,1.6974706970485087e-05
2023-10-09,-0.007957685066256937,-0.007957685066256937,-0.007957685066256937,-0.007957685066256937
2023-10-10,-0.0001777847161669177,-0.0001777847161669177,-0.0001777847161669177,-0.0001777847161669177
2023-10-11,0.000784804061270794,0.0006482183724656476,0.0004205755577901815,4.1170866664774763e-05
2023-10-12,-0.002230902491744402,-0.002230902491744402,-0.002230902491744402,-0.002230902491744402
2023-10-13,0.0009738942859509603,0.000951127571527044,0.0009131830474873315,0.0008499421740877366
2023-10-14,0.0004858320603235988,0.00043870653456679065,0.00036016399163885104,0.0002292597534252483
2023-10-15,0.0003532152642748976,0.00030475902804605326,0.00022399863433086864,8.939797813933836e-05
2023-10-16,0.003198766764158645,0.0031277280829813403,0.003009330281019462,0.0028120006110825546
2023-10-17,-0.0012979734963581846,-0.0013183554795982433,-0.0013523254516648597,-0.0014089420717759982
2023-10-18,-0.021253420002562806,-0.02291420593542426,-0.025682182490193384,-0.030295476748141925
2023-10-19,0.06272083325130096,0.062616785329076,0.062443372125367436,0.062154350119186574
2023-10-20,0.08338466532057831,0.08336110645354133,0.08332184167514622,0.08325640037782112
2023-10-21,0.08529029569610258,0.08527878635609798,0.0852596041227569,0.08522763373385511
2023-10-22,-0.011797027442803754,-0.01183949068302026,-0.011910262750047695,-0.012028216195093422
2023-10-23,0.09459792991201987,0.09449443286428783,0.09432193778473419,0.09403444598547828
2023-10-24,-0.05113689200619653,-0.0511948497922613,-0.05129144610236924,-0.05145243995254911
2023-10-25,0.07462424492167141,0.07452969109742713,0.07437210139035311,0.07410945187856322
2023-10-26,0.008360652281407477,0.00835017520640391,0.008332713414731074,0.008303610428610053
2023-10-27,-0.027739784962787728,-0.027739784962787728,-0.027739784962787728,-0.027739784962787728
2023-10-28,-0.004036363439364199,-0.004036363439364199,-0.004036363439364199,-0.004036363439364199
2023-10-29,0.03492264271265144,0.03490217988660338,0.03486807517652335,0.034811233993056856
2023-10-30,0.059832027343010186,0.059776159577410226,0.05968304663474333,0.059527858396965616
2023-10-31,0.09345529078144343,0.09344537366585604,0.09342884513987748,0.09340129759657945
2023-11-01,0.07250107492811542,0.07242315688421952,0.07229329347772628,0.0720768544669046
2023-11-02,-0.03002135532835093,-0.030095016532291297,-0.030217785205525316,-0.0304223996609152
2023-11-03,-0.016726214480121016,-0.016795644744030058,-0.016911361850545203,-0.017104223694736964
2023-11-04,0.06987980151097983,0.06987980151097983,0.06987980151097983,0.06987980151097983
2023-11-05,-0.025453439113753862,-0.025463393286824454,-0.025479983575275256,-0.02550763405602674
2023-11-06,0.02097838040163169,0.02097838040163169,0.02097838040163169,0.02097838040163169
2023-11-07,0.022255017773691987,0.022255017773691987,0.022255017773691987,0.022255017773691987
2023-11-08,0.0021984288843290845,0.0021984288843290845,0.0021984288843290845,0.0021984288843290845
2023-11-09,0.048899901310270444,0.04880222495209896,0.04863943102181323,0.04836810780467027
2023-11-10,0.23221604438215104,0.23214896553209563,0.2320371674486703,0.23185083730962774
2023-11-11,-0.005515067977168497,-0.005774369657658984,-0.006206539125143018,-0.006926821570949926
2023-11-12,0.0004272732013239633,0.0003323706764575274,0.00017419980167976412,-8.941832294961927e-05
2023-11-13,-0.06335060056890107,-0.06338900608944698,-0.06345301529035663,-0.06355969729187283
2023-11-14,0.0785270192110119,0.0785270192110119,0.0785270192110119,0.0785270192110119
2023-11-15,0.12839417684199006,0.12839417684199006,0.12839417684199006,0.12839417684199006
2023-11-16,-0.0894057398705862,-0.08955824160955139,-0.08981241117449335,-0.09023602711606327
2023-11-17,0.007111178700893284,0.007080887169646388,0.0070304012842346,0.006946258141881767
2023-11-18,0.005476448349308383,0.004661452417775491,0.0033031258652207462,0.0010392482776295786
2023-11-19,0.028398142958633077,0.0276455311228494,0.026391178063209786,0.024300589630476876
2023-11-20,-0.06276312277526952,-0.06340493002112269,-0.06447460876421152,-0.06625740666935942
2023-11-21,-0.07470395954188092,-0.07479627590294147,-0.07495013650470905,-0.07520657084098825
2023-11-22,0.0705256743258067,0.06809458901925725,0.06404278017500831,0.05728976543459341
2023-11-23,-0.005948414101794475,-0.006223986410886173,-0.006683273592705596,-0.007448752229071487
2023-11-24,0.01858185478929686,0.01834324693421463,0.017945567175744248,0.017282767578293612
2023-11-25,0.00973336755505283,0.009542234824856388,0.00922368027452869,0.008692756023982673
2023-11-26,-0.017331849254124787,-0.017546215800213427,-0.01790349337702779,-0.018498956005051692
2023-11-27,-0.019370836369135502,-0.019564709179648032,-0.01988783053050225,-0.020426366115259276
2023-11-28,0.01688080134276393,0.01688080134276393,0.01688080134276393,0.01688080134276393
2023-11-29,0.001987772648608832,0.0019633212342731188,0.001922568877047004,0.001854648281670368
2023-11-30,0.004106278720970913,0.004106278720970913,0.004106278720970913,0.004106278720970913
2023-12-01,0.027974994169986944,0.027952849554280457,0.02791594186143631,0.027854429040029105
2023-12-02,0.0098611003559117,0.009832778701512002,0.00978557594417917,0.009706904681957784
2023-12-03,-8.984934178080106e-05,-0.00011942986638702191,-0.00016873074073076033,-0.000250898864636917
2023-12-04,0.020172619469937203,0.020022478318752812,0.019772243066778827,0.019355184313488705
2023-12-05,0.015616069049265713,0.015616069049265713,0.015616069049265713,0.015616069049265713
2023-12-06,0.01708522660168832,0.01701015058383848,0.016885023887421635,0.016676479393393784
2023-12-07,-0.019544728369166986,-0.01960784741550836,-0.019713045826077025,-0.01988837651035824
2023-12-08,0.13023003435841352,0.1288377861014336,0.1265173723398001,0.12265001607041137
2023-12-09,0.03014046501137746,0.030090032342263262,0.0300059778937396,0.02986588714620031
2023-12-10,0.11136886993277662,0.1113371181841345,0.11128419860306393,0.1111959993012801
2023-12-11,0.008667763411163598,0.00852045792383227,0.008274948778280056,0.007865766869026292
2023-12-12,-0.00785002683465963,-0.007868827059425376,-0.007900160767368214,-0.007952383613939795
2023-12-13,0.04056525666954758,0.040521733090617795,0.040449193792401195,0.040328294962040045
2023-12-14,0.0031347350076496028,0.003111624218766984,0.003073106237296175,0.003008909601511345
2023-12-15,0.0014548161617242705,0.0014548161617242705,0.0014548161617242705,0.0014548161617242705
2023-12-16,0.03704321888236395,0.036994057542194536,0.03691212197524529,0.036775562696997
2023-12-17,-0.020086046108866218,-0.02027804086863083,-0.020598032134904964,-0.02113135091202878
2023-12-18,0.001255958891298592,0.0011662633673288347,0.0010167708273793874,0.0007676165941301605
2023-12-19,-0.02262552303566978,-0.022675207257972452,-0.02275801429514368,-0.022896026023762395
2023-12-20,0.05102228814924059,0.051012133995463005,0.05099521040583377,0.05096700442311808
2023-12-21,0.03680199554500252,0.036689747239509574,0.036502666730354294,0.03619086588176201
2023-12-22,-0.006246807165832702,-0.006329808759797162,-0.006468144749737892,-0.006698704732972405
2023-12-23,0.037889556416863535,0.03784494600325683,0.03777059531391247,0.03764667749833839
2023-12-24,-0.003668828386085732,-0.0036874505380004585,-0.0037184874578582994,-0.0037702156576213675
2023-12-25,0.007618156414149091,0.00760945485597575,0.007594952259020182,0.00757078126409394
2023-12-26,-0.04547420045589101,-0.04584751128028508,-0.04646969598760853,-0.04750667049981416
2023-12-27,-0.031430001756324266,-0.031930928393155145,-0.032765806121206276,-0.03415726900129179
2023-12-28,-0.03917832496927831,-0.03965655418184666,-0.04045360286946065,-0.041782017348817035
2023-12-29,-0.018943460612997343,-0.01931319386906505,-0.019929415962511077,-0.020956452784921198
2023-12-30,0.05572890156721688,0.05545551668107196,0.05499987520416383,0.0542404727426502
2023-12-31,0.01230597679656209,0.012200056948783011,0.012023523869151509,0.011729302069765302
2024-01-01,0.011753202351176384,0.011730496996946282,0.011692654739896557,0.011629584311480201
2024-01-02,0.028566661154768802,0.028330908751417416,0.027937988079165255,0.027283120292078467
2024-01-03,-0.0036735021731585382,-0.0038032874239690706,-0.004019596175319995,-0.004380110760904721
2024-01-04,0.0011337969292823935,0.0010989971267534315,0.0010409974558718282,0.0009443313377357487
2024-01-05,-0.03853015174741403,-0.03857961553253675,-0.03866205517440802,-0.03879945457752687
2024-01-06,-0.03314954126204572,-0.03314954126204572,-0.03314954126204572,-0.03314954126204572
2024-01-07,-0.04139805027699084,-0.04154427630392554,-0.04178798634881653,-0.042194169756968436
2024-01-08,0.07912302532894278,0.07903313328129635,0.0788833132018858,0.07863361306953509
2024-01-09,-0.03628868966922194,-0.03637145553681287,-0.036509398649464786,-0.036739303837217685
2024-01-10,0.047052122881114045,0.046202345027188896,0.04478604860398061,0.04242555456529984
2024-01-11,-0.023395485435654617,-0.023437065780987365,-0.023506366356541797,-0.023621867315799294
2024-01-12,-0.02892438705022815,-0.0293699127379895,-0.0301124555509249,-0.03135002690581745
2024-01-13,0.019881478253137796,0.01986273453316989,0.01983149499989012,0.01977942911109043
2024-01-14,-0.024776203599751745,-0.024984465210263984,-0.0253315678944509,-0.02591007236809606
2024-01-15,0.010580572734254279,0.01055968867167012,0.010524881900696448,0.010466870615740254
2024-01-16,-0.0015261753725929195,-0.0016162996542895547,-0.0017665067904508724,-0.002016852017386328
2024-01-17,-0.023208453784203886,-0.023222697818008675,-0.02324643787434999,-0.02328600463491881
2024-01-18,-0.03117377412829636,-0.03117377412829636,-0.03117377412829636,-0.03117377412829636
2024-01-19,0.0001267155093709338,0.0001267155093709338,0.0001267155093709338,0.0001267155093709338
2024-01-20,0.000963564122726579,0.0009125779199257167,0.0008276009152576869,0.0006859725741441558
2024-01-21,-0.01113705415917221,-0.011439424046656876,-0.011943373859131357,-0.012783290213255416
2024-01-22,-0.037075012626749504,-0.037200710457739095,-0.037410206842721894,-0.03775936748435993
2024-01-23,0.0036036058813140315,0.0035451749482358075,0.003447790059772027,0.0032854819123326884
2024-01-24,0.021715685325154555,0.02170438591139301,0.021685553555123915,0.02165416629467498
2024-01-25,-0.0031414175114646836,-0.003208936208405344,-0.0033214673699729635,-0.003509019305919181
2024-01-26,0.031199969346039857,0.03115409791979351,0.031077645542716192,0.030950224914254143
2024-01-27,0.010598901536717165,0.010334067639615974,0.009892677811113693,0.00915702809694352
2024-01-28,-0.0143646340443907,-0.0143646340443907,-0.0143646340443907,-0.0143646340443907
2024-01-29,0.02125698905357587,0.021221699230838054,0.021162882859608212,0.021064855574225216
2024-01-30,-0.006530812460796009,-0.006549260237678434,-0.006580006532482585,-0.00663125035715606
2024-01-31,-0.020177590734801742,-0.020336647895124682,-0.020601743162329433,-0.02104356860767076
2024-02-01,0.01094180703513814,0.01042229735003053,0.009556447874851104,0.008113365416218432
2024-02-02,0.030716182016145677,0.030367241344761986,0.029785673559122205,0.02881639391638946
2024-02-03,-5.084751043438196e-06,-0.0005215430328346926,-0.0013823068358203017,-0.002816913174129465
2024-02-04,0.009595275361564903,0.009479923141556768,0.009287669441543134,0.008967246608187152
2024-02-05,0.006529034049926663,0.006470365438285386,0.006372584418883331,0.0062096160532130185
2024-02-06,-0.011879296357427238,-0.01198067493973598,-0.012149639243583588,-0.012431246416663044
2024-02-07,0.014985708174960255,0.014985708174960255,0.014985708174960255,0.014985708174960255
2024-02-08,-0.01467711676577177,-0.014793385370013734,-0.014987166377083638,-0.015310134722199886
2024-02-09,0.01831878882744009,0.018259350600666302,0.01816028688937621,0.017995180703893165
2024-02-10,0.026060903120351364,0.025671123601425094,0.025021491069881385,0.023938770183975278
2024-02-11,0.009256466282848042,0.008695017555905737,0.007759269677668712,0.006199689880606929
2024-02-12,0.0322982594630743,0.03187785917958186,0.031177192040428015,0.030009413475171387
2024-02-13,-0.007045762443309567,-0.0071983916280768945,-0.0074527736026891445,-0.007876743560376043
2024-02-14,0.05998070651642573,0.05977848119691376,0.059441438997727136,0.05887970199908299
2024-02-15,-0.018459459247524235,-0.018486700752400553,-0.018532103260527788,-0.01860777410740655
2024-02-16,-0.01197753172184679,-0.012165469700373244,-0.012478699664584258,-0.013000749604935802
2024-02-17,0.00807164216491052,0.007955992470902062,0.007763242980888263,0.00744199383086519
2024-02-18,0.0344240297134224,0.034398225788113024,0.03435521924593066,0.03428354167562664
2024-02-19,-0.01637867182131081,-0.01659025949489301,-0.01694290561752998,-0.01753064915525826
2024-02-20,0.04918371887138995,0.04905994161466798,0.04885364618679833,0.0485098204736818
2024-02-21,-0.043365082770768226,-0.043698089586474365,-0.04425310094598489,-0.045178119878502176
2024-02-22,-0.02656591665843777,-0.02663258599862861,-0.02674370156561323,-0.026928894177254303
2024-02-23,-0.044953661655752875,-0.04598917056459728,-0.047715018746004256,-0.050591432381682955
2024-02-24,0.002727983231562092,0.001511861560534511,-0.0005150078911780875,-0.0038931236440323813
2024-02-25,-0.0001907080026896102,-0.0008094819458109859,-0.0018407718510131676,-0.0035595883596836186
2024-02-26,-0.017051409357960123,-0.017258379096713017,-0.01760332866130121,-0.01817824460228168
2024-02-27,0.012688262904859249,0.012484556152930093,0.012145044899714907,0.011579192811022931
2024-02-28,0.0034179342424298653,0.0034179342424298653,0.0034179342424298653,0.0034179342424298653
2024-02-29,0.005680498692932412,0.005664125599561753,0.00563683711061036,0.005591356295691519
2024-03-01,0.021020896505891118,0.021012649185822907,0.020998903652375667,0.020975994429964118
2024-03-02,0.08751523630772251,0.08697834010048666,0.08608351308842677,0.08459213473499361
2024-03-03,-0.001921085175270898,-0.0025192413310490824,-0.0035161682573460196,-0.0051777131345075444
2024-03-04,0.2973685045133838,0.2966075971511357,0.2953394182140554,0.29322578665225496
2024-03-05,-0.002100144121115033,-0.0025816944201555447,-0.003384278251889694,-0.00472191797144661
2024-03-06,-0.021726304667239904,-0.021744661571196033,-0.0217752564111231,-0.02182624781100162
2024-03-07,-0.021325990847496423,-0.021325990847496423,-0.021325990847496423,-0.021325990847496423
2024-03-08,0.04402755873633324,0.04402755873633324,0.04402755873633324,0.04402755873633324
2024-03-09,-0.003804673100646694,-0.003804673100646694,-0.003804673100646694,-0.003804673100646694
2024-03-10,-0.02520927421860486,-0.02520927421860486,-0.02520927421860486,-0.02520927421860486
2024-03-11,0.014323219925337138,0.014248735082599717,0.014124593678037645,0.013917691337100635
2024-03-12,-0.021096597236430648,-0.02111516838004679,-0.021146120286073766,-0.021197706796118765
2024-03-13,-0.0028902420883557545,-0.0028902420883557545,-0.0028902420883557545,-0.0028902420883557545
2024-03-14,0.003289185299272912,0.003289185299272912,0.003289185299272912,0.003289185299272912
2024-03-15,-0.030045004775601347,-0.030045004775601347,-0.030045004775601347,-0.030045004775601347
2024-03-16,-0.05853702820369722,-0.05853702820369722,-0.05853702820369722,-0.05853702820369722
2024-03-17,0.05749269836595139,0.05749269836595139,0.05749269836595139,0.05749269836595139
2024-03-18,-0.03442934962717914,-0.03442934962717914,-0.03442934962717914,-0.03442934962717914
2024-03-19,-0.02710669089880091,-0.02710669089880091,-0.02710669089880091,-0.02710669089880091
2024-03-20,0.04029155536896978,0.04029155536896978,0.04029155536896978,0.04029155536896978
2024-03-21,-0.007537848340111508,-0.007537848340111508,-0.007537848340111508,-0.007537848340111508
2024-03-22,-0.00943446309506557,-0.00943446309506557,-0.00943446309506557,-0.00943446309506557
2024-03-23,0.015400593292224762,0.01523968942756615,0.014971516319801648,0.014524561140194292
2024-03-24,0.015072329788152317,0.014891310424731019,0.014589611485695597,0.01408677992063656
2024-03-25,0.022175876128178063,0.02199952570486019,0.021705608332663662,0.021215746045669226
2024-03-26,0.0026350984012615264,0.0024471601622717554,0.0021339297639553223,0.0016118791000949706
2024-03-27,-0.008543100621304922,-0.008753032346783263,-0.00910291855591383,-0.00968606223779822
2024-03-28,0.010665487310000277,0.010665487310000277,0.010665487310000277,0.010665487310000277
2024-03-29,-0.016182408795292647,-0.017089250002581102,-0.01860065201472849,-0.02111965536830751
2024-03-30,-0.018133239037837146,-0.018421023556166705,-0.01890066442004923,-0.0197000658598534
2024-03-31,0.03448967218795751,0.034214070554170695,0.033754734497859484,0.03298917440400717
2024-04-01,-0.025113287666703732,-0.025352738222314652,-0.02575182248166641,-0.02641696291391904
2024-04-02,-0.02270110340889009,-0.023023127638207908,-0.023559834687070902,-0.024454346435176078
2024-04-03,-0.022041076833316242,-0.022300264391361346,-0.02273224365476989,-0.023452209093784426
