strategy,cost_bps,period,start,end,days,multiple,cagr,sharpe,max_drawdown
parameter_ensemble,2.0,full_2022_plus,2022-01-01,2026-09-21,1725,20.06055671490273,0.8868095571219865,1.41699804496755,-0.44773873562651756
parameter_ensemble,20.0,full_2022_plus,2022-01-01,2026-09-21,1725,15.969267733930119,0.7978597738581357,1.3296820144606105,-0.47150406699092806
parameter_ensemble,50.0,full_2022_plus,2022-01-01,2026-09-21,1725,10.914644855578784,0.658686138739274,1.183610542902639,-0.5089008252253961
parameter_ensemble,100.0,full_2022_plus,2022-01-01,2026-09-21,1725,5.781644289721203,0.44990377923139446,0.9389635074915871,-0.5655368300761097
