,BTC_BH__always_on,ETH_BH__always_on,TOP20_EQ__always_on,TOP20_MOM_top4_monthly__always_on,TOP20_MOM_top4_biweekly__always_on,TOP20_MOM_top6_monthly__always_on,TOP20_MOM_top6_biweekly__always_on,TOP20_MOM_top8_monthly__always_on,TOP20_MOM_top8_biweekly__always_on,TOP20_SECTOR_top2_monthly__always_on,TOP20_SECTOR_top2_biweekly__always_on,TOP20_SECTOR_top3_monthly__always_on,TOP20_SECTOR_top3_biweekly__always_on,TOP20_SECTOR_top4_monthly__always_on,TOP20_SECTOR_top4_biweekly__always_on,BTC_BH__bull_only,ETH_BH__bull_only,TOP20_EQ__bull_only,TOP20_MOM_top4_monthly__bull_only,TOP20_MOM_top4_biweekly__bull_only,TOP20_MOM_top6_monthly__bull_only,TOP20_MOM_top6_biweekly__bull_only,TOP20_MOM_top8_monthly__bull_only,TOP20_MOM_top8_biweekly__bull_only,TOP20_SECTOR_top2_monthly__bull_only,TOP20_SECTOR_top2_biweekly__bull_only,TOP20_SECTOR_top3_monthly__bull_only,TOP20_SECTOR_top3_biweekly__bull_only,TOP20_SECTOR_top4_monthly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only
2021-09-29,-0.29526256919169325,-0.31765046601021596,-0.26900829686390715,-0.14361962813464912,-0.1793045186377924,-0.1380391221428685,-0.17902682013700988,-0.16165289827036178,-0.1868098033048453,-0.14262819603410215,-0.2790403620916665,-0.1770765995147353,-0.25378762856578996,-0.24632328444398843,-0.25083303000904533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-30,-0.2564130883446464,-0.28175786616627074,-0.2403878572318877,-0.11606722757872812,-0.15543025141269073,-0.10837985172075726,-0.13994274938069018,-0.13216777750099018,-0.15046043493034655,-0.10549942030676984,-0.24702531789843862,-0.13747300276167929,-0.21960424436929027,-0.21185585739878598,-0.21470581604600214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,-0.18286745206778077,-0.2076079099669228,-0.1545744706301173,0.0,-0.07541545130358773,0.0,-0.05950710272968407,-0.013700110809338306,-0.07159043832070644,0.0,-0.177296985096415,0.0,-0.15015823684826102,-0.06858541598956758,-0.14279255969820492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02,-0.19127097593901055,-0.1887353339620209,-0.14515700739182957,0.0,-0.05886634907563193,0.0,-0.022459445309640502,0.0,-0.044176937979689135,-0.009547097229284263,-0.15553364909840672,0.0,-0.12688097499219653,-0.06096688707779674,-0.12779263125560913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-03,-0.18168495632993986,-0.1813969296461011,-0.10770386446915958,0.0,-0.020650575171902497,0.0,0.0,0.0,0.0,0.0,-0.1385007229446361,0.0,-0.10926877200352025,0.0,-0.11205172788096562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-04,-0.16399230919701702,-0.1899272861307516,-0.11922086139885824,-0.030566129504132178,-0.05829246688658163,-0.03249665660994405,-0.030708092982588364,-0.029640738177823533,-0.030168574221535405,-0.02605771781260169,-0.16992802633555082,-0.023893460859244042,-0.1313278659050764,-0.024288972872985815,-0.12358703303787566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-05,-0.12620402072302517,-0.15843150583290722,-0.10870597745975219,-0.049165164357357516,-0.0535522861911939,-0.05230008535762076,-0.03858352755382222,-0.03880223788149728,-0.033210069583588075,-0.06204287501700401,-0.15956614214931308,-0.036328061096638886,-0.1231443283068393,-0.03161672135432392,-0.10709177673253423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-06,-0.0610296738568169,-0.14407302980837888,-0.1073063020731243,-0.09861456105663435,-0.10920270811934152,-0.08588878159215696,-0.08722154362570445,-0.06694267599664083,-0.06870529984036755,-0.08981654273142325,-0.18482046917984107,-0.06696458534126304,-0.15530743219938725,-0.05875479189619426,-0.11306494129376887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-07,-0.08730313439411785,-0.14119128199482123,-0.10958318328689987,-0.09000763924961042,-0.08082456291338214,-0.07529806360409819,-0.07433416554976746,-0.056487570667898446,-0.049020699575417104,-0.09906138394282094,-0.18174715607759706,-0.06842882789345661,-0.1546841824931624,-0.05785950286505803,-0.11983784506869533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,-0.08472302030787904,-0.14724199501199187,-0.11234932128539477,-0.08129939672851072,-0.03226051631001947,-0.07886832535446286,-0.04751282302589199,-0.06178340708434871,-0.032848086513985186,-0.08627878378186116,-0.1518989920532705,-0.07200748286203329,-0.12329082555657467,-0.06714562301925964,-0.10570308498396297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09,-0.0674394115141147,-0.14399643850436383,-0.09455999300487539,-0.08306904799779247,-0.039526947283690994,-0.059885662267837314,-0.04620083818076426,-0.03527028811065647,-0.019651432247557832,-0.08496287375101486,-0.15155476915448274,-0.07049607020998638,-0.1256484515663836,-0.06259840338153355,-0.10627767736751259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-10,-0.07198277390426933,-0.18227054920751995,-0.14300886560001647,-0.1476819863385248,-0.09318572685488347,-0.12547670376444298,-0.1057161805782878,-0.09276285510091586,-0.07608937565004359,-0.15697953626293426,-0.21181598147671998,-0.13141381691876675,-0.18070365876431926,-0.1184786554656524,-0.15806836278646574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-11,-0.024503788651874303,-0.151717799340358,-0.13481352785222867,-0.15948480208378557,-0.05578286258545839,-0.13628778652852802,-0.0861197198145669,-0.10212009694684265,-0.06312708134895384,-0.15780668002071851,-0.1842893832497332,-0.12886283518905794,-0.1558679052147397,-0.11655319655765317,-0.1341618565463033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-12,-0.049746764381191744,-0.1645300884150872,-0.13747203206762815,-0.13477917628636127,-0.05421695758421785,-0.11086621049726775,-0.07847241628552193,-0.08838832761161819,-0.056481822128097825,-0.12252966543178823,-0.17021356475835636,-0.08636913781664424,-0.15168588169864283,-0.08892994192946435,-0.11531091801650328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-13,-0.026705911274137684,-0.13654075375417118,-0.10632975252301358,-0.1293404717676756,-0.05848476036805306,-0.07408507872563896,-0.0700188361492633,-0.053551137349174716,-0.02350035776475279,-0.12676778535659905,-0.16851154707312976,-0.07389774318254938,-0.15099342530031878,-0.06912446152974439,-0.10182103745159443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
