coin_id,price,market_cap,volume_usd,history_days,symbol,name,sector,rebalance_date,universe_rank
litecoin,63.45,4888852785.5292425,34822500.06,463,LTC,Litecoin,Payments,2022-07-28,14
bitcoin-cash,155.83,3120211393.659056,38790781.32,463,BCH,Bitcoin Cash,Payments,2022-07-28,15
optimism,1.449,3085895528.642862,325282238.62,463,OP,Optimism,Smart Contract Platform / L1,2022-07-28,16
aave,100.52,1525366413.534772,27750114.62,463,AAVE,Aave,DeFi,2022-07-28,17
immutable-x,0.9539,803060291.2667259,28836223.17,463,IMX,Immutable,Smart Contract Platform / L1,2022-07-28,18
bitcoin,23308.14,466591332071.24207,545406548.92,466,BTC,Bitcoin,Store of Value,2022-07-31,1
ethereum,1679.55,202732798207.06754,424322605.22,466,ETH,Ethereum,Smart Contract Platform / L1,2022-07-31,2
binancecoin,283.51,38207831282.06632,36856446.57,466,BNB,BNB,Exchange / Trading Infrastructure,2022-07-31,3
solana,42.37,24379008445.94964,180476118.33,466,SOL,Solana,Smart Contract Platform / L1,2022-07-31,4
ripple,0.3793,23353496714.55301,32704091.25,466,XRP,XRP,Payments,2022-07-31,5
cardano,0.5166,19092843908.88521,54867820.37,466,ADA,Cardano,Smart Contract Platform / L1,2022-07-31,6
polkadot,8.635,14518393514.303165,37126995.95,466,DOT,Polkadot,Smart Contract Platform / L1,2022-07-31,7
dogecoin,0.06811,10484622894.539867,36641772.27,466,DOGE,Dogecoin,Meme,2022-07-31,8
avalanche-2,23.74,10234964605.75002,34426363.33,466,AVAX,Avalanche,Smart Contract Platform / L1,2022-07-31,9
filecoin,9.798,7577011046.685503,61366720.37,466,FIL,Filecoin,Oracle / Middleware,2022-07-31,10
ethereum-classic,36.4,5696406312.292248,61699670.7,466,ETC,Ethereum Classic,Store of Value,2022-07-31,11
chainlink,7.662,5568736801.75159,31735458.2,466,LINK,Chainlink,Oracle / Middleware,2022-07-31,12
optimism,1.584,3373401323.2369175,110806140.04,466,OP,Optimism,Smart Contract Platform / L1,2022-07-31,13
immutable-x,1.082,910903905.1793664,37807470.67,466,IMX,Immutable,Smart Contract Platform / L1,2022-07-31,14
bitcoin,23943.36,479307410915.7271,1338354341.04,477,BTC,Bitcoin,Store of Value,2022-08-11,1
ethereum,1881.06,227056388553.71167,1341570228.57,477,ETH,Ethereum,Smart Contract Platform / L1,2022-08-11,2
binancecoin,323.9,43651075984.132065,40022859.72,477,BNB,BNB,Exchange / Trading Infrastructure,2022-08-11,3
solana,42.8,24626423447.879265,225182358.01,477,SOL,Solana,Smart Contract Platform / L1,2022-08-11,4
ripple,0.3803,23415066703.254707,58995333.87,477,XRP,XRP,Payments,2022-08-11,5
cardano,0.5306,19610265153.02844,56648501.67,477,ADA,Cardano,Smart Contract Platform / L1,2022-08-11,6
polkadot,9.205,15476758807.082876,29317407.56,477,DOT,Polkadot,Smart Contract Platform / L1,2022-08-11,7
avalanche-2,28.55,12308687426.038883,51718445.2,477,AVAX,Avalanche,Smart Contract Platform / L1,2022-08-11,8
dogecoin,0.0709,10914106052.310623,34858776.87,477,DOGE,Dogecoin,Meme,2022-08-11,9
shiba-inu,1.232e-05,7252164014.21792,29087804.27,477,SHIB,Shiba Inu,Meme,2022-08-11,10
ethereum-classic,42.08,6585296088.496093,67332910.7,477,ETC,Ethereum Classic,Store of Value,2022-08-11,11
chainlink,8.962,6513575987.640009,38379260.3,477,LINK,Chainlink,Oracle / Middleware,2022-08-11,12
optimism,1.554,3309511146.660461,150250700.95,477,OP,Optimism,Smart Contract Platform / L1,2022-08-11,13
bitcoin,21565.47,431705892192.27313,674553131.93,491,BTC,Bitcoin,Store of Value,2022-08-25,1
ethereum,1695.85,204700316060.52542,765141174.18,491,ETH,Ethereum,Smart Contract Platform / L1,2022-08-25,2
binancecoin,301.46,40626901408.3867,32097742.22,491,BNB,BNB,Exchange / Trading Infrastructure,2022-08-25,3
ripple,0.3494,21512554052.37232,71503113.82,491,XRP,XRP,Payments,2022-08-25,4
solana,35.28,20299537832.73786,122066673.69,491,SOL,Solana,Smart Contract Platform / L1,2022-08-25,5
cardano,0.4643,17159905975.407284,40170702.21,491,ADA,Cardano,Smart Contract Platform / L1,2022-08-25,6
dogecoin,0.06902,10624705214.816349,25413694.14,491,DOGE,Dogecoin,Meme,2022-08-25,7
shiba-inu,1.392e-05,8194003496.583883,60228615.31,491,SHIB,Shiba Inu,Meme,2022-08-25,8
ethereum-classic,37.15,5813777321.474093,30502667.16,491,ETC,Ethereum Classic,Store of Value,2022-08-25,9
optimism,1.178,2508754266.902202,57836503.23,491,OP,Optimism,Smart Contract Platform / L1,2022-08-25,10
bitcoin,20050.28,401374234649.41364,1165077708.26,497,BTC,Bitcoin,Store of Value,2022-08-31,1
ethereum,1554.16,187597395529.45496,1107751190.46,497,ETH,Ethereum,Smart Contract Platform / L1,2022-08-31,2
binancecoin,279.12,37616203546.437,53824871.33,497,BNB,BNB,Exchange / Trading Infrastructure,2022-08-31,3
ripple,0.3277,20176485297.545532,68165835.42,497,XRP,XRP,Payments,2022-08-31,4
solana,31.49,18118833513.40463,126520798.33,497,SOL,Solana,Smart Contract Platform / L1,2022-08-31,5
cardano,0.446,16483562491.991491,39511542.43,497,ADA,Cardano,Smart Contract Platform / L1,2022-08-31,6
avalanche-2,19.14,8251778540.608905,34729934.25,497,AVAX,Avalanche,Smart Contract Platform / L1,2022-08-31,7
optimism,1.129,2404400311.827323,79035276.57,497,OP,Optimism,Smart Contract Platform / L1,2022-08-31,8
bitcoin,19321.77,386790640620.5799,850349370.86,505,BTC,Bitcoin,Store of Value,2022-09-08,1
ethereum,1635.6,197427742399.73782,917720046.07,505,ETH,Ethereum,Smart Contract Platform / L1,2022-09-08,2
ripple,0.3396,20909168163.095707,86581417.87,505,XRP,XRP,Payments,2022-09-08,3
solana,33.61,19338647011.290237,123624669.28,505,SOL,Solana,Smart Contract Platform / L1,2022-09-08,4
cardano,0.4791,17706894147.787273,34188454.66,505,ADA,Cardano,Smart Contract Platform / L1,2022-09-08,5
ethereum-classic,37.13,5810647427.895911,29748046.38,505,ETC,Ethereum Classic,Store of Value,2022-09-08,6
chainlink,7.406,5382676162.068947,31774062.56,505,LINK,Chainlink,Oracle / Middleware,2022-09-08,7
optimism,1.178,2508754266.902202,56626569.65,505,OP,Optimism,Smart Contract Platform / L1,2022-09-08,8
eos,1.603,0.0,31887830.46,505,EOS,EOS,Smart Contract Platform / L1,2022-09-08,9
bitcoin,19405.96,388475988496.7758,1827681691.12,519,BTC,Bitcoin,Store of Value,2022-09-22,1
ethereum,1326.15,160075079838.23206,1764192693.49,519,ETH,Ethereum,Smart Contract Platform / L1,2022-09-22,2
ripple,0.4855,29892229514.673042,180279063.08,519,XRP,XRP,Payments,2022-09-22,3
solana,32.42,18653940378.04313,94693547.16,519,SOL,Solana,Smart Contract Platform / L1,2022-09-22,4
cardano,0.458,16927066415.542831,42710278.08,519,ADA,Cardano,Smart Contract Platform / L1,2022-09-22,5
stellar,0.1229,4075937570.498462,25514039.46,519,XLM,Stellar,Payments,2022-09-22,6
algorand,0.3695,3294329748.3478804,37077634.16,519,ALGO,Algorand,Smart Contract Platform / L1,2022-09-22,7
optimism,0.9376,1996780985.2695289,79003098.6,519,OP,Optimism,Smart Contract Platform / L1,2022-09-22,8
bitcoin,19425.63,388869750139.783,1428753976.44,527,BTC,Bitcoin,Store of Value,2022-09-30,1
ethereum,1328.7,160382881711.01227,1559138076.19,527,ETH,Ethereum,Smart Contract Platform / L1,2022-09-30,2
binancecoin,284.84,38387071575.54855,30959733.99,527,BNB,BNB,Exchange / Trading Infrastructure,2022-09-30,3
ripple,0.4797,29535123580.203213,175583098.81,527,XRP,XRP,Payments,2022-09-30,4
solana,33.25,19131508870.13985,167114766.6,527,SOL,Solana,Smart Contract Platform / L1,2022-09-30,5
cardano,0.4348,16069625496.676907,31375491.32,527,ADA,Cardano,Smart Contract Platform / L1,2022-09-30,6
dogecoin,0.06167,9493271089.506292,25503068.48,527,DOGE,Dogecoin,Meme,2022-09-30,7
avalanche-2,17.21,7419702648.060567,25151403.78,527,AVAX,Avalanche,Smart Contract Platform / L1,2022-09-30,8
chainlink,7.584,5512046450.598285,32222361.79,527,LINK,Chainlink,Oracle / Middleware,2022-09-30,9
optimism,0.9103,1938640924.5849533,28331623.03,527,OP,Optimism,Smart Contract Platform / L1,2022-09-30,10
bitcoin,19965.12,399669468939.2717,1502842418.9,533,BTC,Bitcoin,Store of Value,2022-10-06,1
ethereum,1352.4,163243628528.61667,1337183654.48,533,ETH,Ethereum,Smart Contract Platform / L1,2022-10-06,2
binancecoin,287.12,38694340650.08953,70897531.57,533,BNB,BNB,Exchange / Trading Infrastructure,2022-10-06,3
ripple,0.4934,30378632425.41644,99585941.11,533,XRP,XRP,Payments,2022-10-06,4
solana,33.36,19194801079.935802,103191911.43,533,SOL,Solana,Smart Contract Platform / L1,2022-10-06,5
cardano,0.4288,15847873534.901236,28113226.45,533,ADA,Cardano,Smart Contract Platform / L1,2022-10-06,6
dogecoin,0.06343,9764199533.117952,39555664.77,533,DOGE,Dogecoin,Meme,2022-10-06,7
chainlink,7.635,5549113218.660061,28160526.5,533,LINK,Chainlink,Oracle / Middleware,2022-10-06,8
bitcoin,19043.54,381220925219.7722,1244652119.42,547,BTC,Bitcoin,Store of Value,2022-10-20,1
ethereum,1282.68,154827963206.95508,805186791.44,547,ETH,Ethereum,Smart Contract Platform / L1,2022-10-20,2
ripple,0.4466,27497156954.177097,129796033.9,547,XRP,XRP,Payments,2022-10-20,3
solana,28.01,16116498148.950895,102495803.99,547,SOL,Solana,Smart Contract Platform / L1,2022-10-20,4
cardano,0.34,12565944500.621317,43092561.35,547,ADA,Cardano,Smart Contract Platform / L1,2022-10-20,5
avalanche-2,15.14,6527268918.747065,28217382.71,547,AVAX,Avalanche,Smart Contract Platform / L1,2022-10-20,6
bitcoin,20492.56,410227966193.3493,1260610163.71,558,BTC,Bitcoin,Store of Value,2022-10-31,1
ethereum,1572.88,189857023395.51215,1615108402.06,558,ETH,Ethereum,Smart Contract Platform / L1,2022-10-31,2
binancecoin,325.59,43878832447.27866,157456344.89,558,BNB,BNB,Exchange / Trading Infrastructure,2022-10-31,3
ripple,0.4645,28599259751.937447,122640531.5,558,XRP,XRP,Payments,2022-10-31,4
dogecoin,0.1269,19534556530.863445,365212175.43,558,DOGE,Dogecoin,Meme,2022-10-31,5
solana,32.56,18734494099.601612,152536616.24,558,SOL,Solana,Smart Contract Platform / L1,2022-10-31,6
cardano,0.4056,14990432616.03531,47525636.73,558,ADA,Cardano,Smart Contract Platform / L1,2022-10-31,7
avalanche-2,19.29,8316447651.428723,42344775.31,558,AVAX,Avalanche,Smart Contract Platform / L1,2022-10-31,8
shiba-inu,1.244e-05,7322801975.395367,80180919.96,558,SHIB,Shiba Inu,Meme,2022-10-31,9
chainlink,7.858,5711189479.008613,61885673.62,558,LINK,Chainlink,Oracle / Middleware,2022-10-31,10
litecoin,55.02,4239317261.778076,35054765.09,558,LTC,Litecoin,Payments,2022-10-31,11
optimism,1.035,2204211091.8877583,43770700.62,558,OP,Optimism,Smart Contract Platform / L1,2022-10-31,12
bitcoin,20207.99,404531334228.4,1095711784.35,561,BTC,Bitcoin,Store of Value,2022-11-03,1
ethereum,1530.87,184786138424.7289,1152727124.17,561,ETH,Ethereum,Smart Contract Platform / L1,2022-11-03,2
binancecoin,329.55,44412510313.58667,73355205.79,561,BNB,BNB,Exchange / Trading Infrastructure,2022-11-03,3
ripple,0.4549,28008187860.401173,77040717.83,561,XRP,XRP,Payments,2022-11-03,4
dogecoin,0.1226,18872629083.403137,239217835.34,561,DOGE,Dogecoin,Meme,2022-11-03,5
solana,30.85,17750587929.137276,86575228.07,561,SOL,Solana,Smart Contract Platform / L1,2022-11-03,6
cardano,0.3894,14391702319.241001,34366580.85,561,ADA,Cardano,Smart Contract Platform / L1,2022-11-03,7
shiba-inu,1.175e-05,6916633698.625045,35890288.31,561,SHIB,Shiba Inu,Meme,2022-11-03,8
chainlink,7.718,5609437566.682168,45203537.01,561,LINK,Chainlink,Oracle / Middleware,2022-11-03,9
litecoin,61.88,4767883536.147352,68931032.0,561,LTC,Litecoin,Payments,2022-11-03,10
algorand,0.3699,3297896005.179651,26201054.49,561,ALGO,Algorand,Smart Contract Platform / L1,2022-11-03,11
optimism,1.116,2376714568.644192,74653740.68,561,OP,Optimism,Smart Contract Platform / L1,2022-11-03,12
bitcoin,16680.21,333910874189.36273,650179026.0,575,BTC,Bitcoin,Store of Value,2022-11-17,1
ethereum,1199.45,144781551492.64218,568626212.85,575,ETH,Ethereum,Smart Contract Platform / L1,2022-11-17,2
ripple,0.3816,23495107688.566906,42118025.42,575,XRP,XRP,Payments,2022-11-17,3
dogecoin,0.08458,13019958954.928526,31011770.14,575,DOGE,Dogecoin,Meme,2022-11-17,4
solana,13.64,7848234014.697972,61958318.27,575,SOL,Solana,Smart Contract Platform / L1,2022-11-17,5
litecoin,62.54,4818736851.174134,34157033.21,575,LTC,Litecoin,Payments,2022-11-17,6
bitcoin,17162.35,343562538579.7786,1460126671.64,588,BTC,Bitcoin,Store of Value,2022-11-30,1
ethereum,1294.92,156305412196.30014,893091016.94,588,ETH,Ethereum,Smart Contract Platform / L1,2022-11-30,2
ripple,0.4079,25114398391.421494,38941276.64,588,XRP,XRP,Payments,2022-11-30,3
dogecoin,0.1068,16440430555.525736,125536961.14,588,DOGE,Dogecoin,Meme,2022-11-30,4
cardano,0.3189,11786116768.376875,34575019.44,588,ADA,Cardano,Smart Contract Platform / L1,2022-11-30,5
solana,14.15,8141679714.661019,47469116.41,588,SOL,Solana,Smart Contract Platform / L1,2022-11-30,6
litecoin,79.22,6103938812.760072,40148454.53,588,LTC,Litecoin,Payments,2022-11-30,7
chainlink,7.674,5577458394.236713,52160389.18,588,LINK,Chainlink,Oracle / Middleware,2022-11-30,8
optimism,1.003,2136061570.2062044,34667973.17,588,OP,Optimism,Smart Contract Platform / L1,2022-11-30,9
bitcoin,16978.64,339884960977.4986,978462617.82,589,BTC,Bitcoin,Store of Value,2022-12-01,1
ethereum,1276.36,154065097388.92722,556451968.76,589,ETH,Ethereum,Smart Contract Platform / L1,2022-12-01,2
binancecoin,292.37,39401868124.36151,35766678.28,589,BNB,BNB,Exchange / Trading Infrastructure,2022-12-01,3
ripple,0.3964,24406343521.351997,34734052.7,589,XRP,XRP,Payments,2022-12-01,4
dogecoin,0.1017,15655353815.514673,65430642.06,589,DOGE,Dogecoin,Meme,2022-12-01,5
solana,13.52,7779187967.647842,27422681.56,589,SOL,Solana,Smart Contract Platform / L1,2022-12-01,6
litecoin,77.56,5976035020.419985,35337399.7,589,LTC,Litecoin,Payments,2022-12-01,7
chainlink,7.681,5582545989.853036,42333239.79,589,LINK,Chainlink,Oracle / Middleware,2022-12-01,8
optimism,1.057,2251063888.0438266,42423071.7,589,OP,Optimism,Smart Contract Platform / L1,2022-12-01,9
bitcoin,17359.21,347503357951.5322,1200283423.38,603,BTC,Bitcoin,Store of Value,2022-12-15,1
ethereum,1266.59,152885793743.02023,768136956.69,603,ETH,Ethereum,Smart Contract Platform / L1,2022-12-15,2
ripple,0.3785,23304240723.591652,56956179.65,603,XRP,XRP,Payments,2022-12-15,3
dogecoin,0.08484,13059982475.00752,37751138.07,603,DOGE,Dogecoin,Meme,2022-12-15,4
solana,14.04,8078387504.8650675,35398562.27,603,SOL,Solana,Smart Contract Platform / L1,2022-12-15,5
litecoin,72.42,5579995567.029594,26106851.19,603,LTC,Litecoin,Payments,2022-12-15,6
optimism,1.067,2272360613.569312,33663922.97,603,OP,Optimism,Smart Contract Platform / L1,2022-12-15,7
algorand,0.21,1872284836.6794448,25122532.02,603,ALGO,Algorand,Smart Contract Platform / L1,2022-12-15,8
bitcoin,16631.24,332930573850.87463,682471478.61,617,BTC,Bitcoin,Store of Value,2022-12-29,1
ethereum,1200.06,144855182528.87585,438196328.2,617,ETH,Ethereum,Smart Contract Platform / L1,2022-12-29,2
ripple,0.3422,21069250133.720116,59079153.42,617,XRP,XRP,Payments,2022-12-29,3
dogecoin,0.07092,10917184784.624392,27702877.39,617,DOGE,Dogecoin,Meme,2022-12-29,4
cardano,0.244,9017913112.21059,27199986.4,617,ADA,Cardano,Smart Contract Platform / L1,2022-12-29,5
solana,9.641,5547274496.75243,105345615.42,617,SOL,Solana,Smart Contract Platform / L1,2022-12-29,6
bitcoin,16531.31,330930136586.7309,456998456.42,619,BTC,Bitcoin,Store of Value,2022-12-31,1
ethereum,1195.0,144244407047.98648,266114942.31,619,ETH,Ethereum,Smart Contract Platform / L1,2022-12-31,2
dogecoin,0.07013,10795574858.230522,31965867.18,619,DOGE,Dogecoin,Meme,2022-12-31,3
solana,9.952,5726218835.3573475,39797226.05,619,SOL,Solana,Smart Contract Platform / L1,2022-12-31,4
bitcoin,18849.0,377326548502.40485,2252897545.61,631,BTC,Bitcoin,Store of Value,2023-01-12,1
ethereum,1416.05,170926604686.44458,1173416087.03,631,ETH,Ethereum,Smart Contract Platform / L1,2023-01-12,2
ripple,0.3747,23070274766.525208,42330846.11,631,XRP,XRP,Payments,2023-01-12,3
dogecoin,0.08028,12358031507.468222,66723562.4,631,DOGE,Dogecoin,Meme,2023-01-12,4
cardano,0.3295,12177878567.513893,52975610.58,631,ADA,Cardano,Smart Contract Platform / L1,2023-01-12,5
solana,16.6,9551369841.934483,122893887.95,631,SOL,Solana,Smart Contract Platform / L1,2023-01-12,6
polkadot,5.224,8783333841.195107,26949935.49,631,DOT,Polkadot,Smart Contract Platform / L1,2023-01-12,7
avalanche-2,15.45,6660918414.441357,61200527.35,631,AVAX,Avalanche,Smart Contract Platform / L1,2023-01-12,8
litecoin,86.1,6634046096.675614,57050016.98,631,LTC,Litecoin,Payments,2023-01-12,9
shiba-inu,9.47e-06,5574512436.253548,35575844.05,631,SHIB,Shiba Inu,Meme,2023-01-12,10
chainlink,6.383,4639160402.712137,31921656.55,631,LINK,Chainlink,Oracle / Middleware,2023-01-12,11
optimism,1.39,2960244848.0424967,111598215.62,631,OP,Optimism,Smart Contract Platform / L1,2023-01-12,12
bitcoin,23009.15,460606034987.2199,1477492373.79,645,BTC,Bitcoin,Store of Value,2023-01-26,1
ethereum,1601.35,193293540775.14072,789028231.13,645,ETH,Ethereum,Smart Contract Platform / L1,2023-01-26,2
ripple,0.4093,25200596375.603867,29772289.56,645,XRP,XRP,Payments,2023-01-26,3
cardano,0.3798,14036899180.39993,40985150.49,645,ADA,Cardano,Smart Contract Platform / L1,2023-01-26,4
solana,24.35,14010593713.921967,74283958.87,645,SOL,Solana,Smart Contract Platform / L1,2023-01-26,5
dogecoin,0.08637,13295505497.01084,34222036.2,645,DOGE,Dogecoin,Meme,2023-01-26,6
avalanche-2,18.1,7803406038.924827,35557945.4,645,AVAX,Avalanche,Smart Contract Platform / L1,2023-01-26,7
chainlink,7.169,5210424710.48775,28211876.58,645,LINK,Chainlink,Oracle / Middleware,2023-01-26,8
optimism,2.217,4721484049.000155,142038491.31,645,OP,Optimism,Smart Contract Platform / L1,2023-01-26,9
bitcoin,23129.7,463019251360.60657,1144361734.86,650,BTC,Bitcoin,Store of Value,2023-01-31,1
ethereum,1585.47,191376719700.72897,690489010.7,650,ETH,Ethereum,Smart Contract Platform / L1,2023-01-31,2
ripple,0.4058,24985101415.147934,58643301.84,650,XRP,XRP,Payments,2023-01-31,3
dogecoin,0.09614,14799466232.28693,132923020.83,650,DOGE,Dogecoin,Meme,2023-01-31,4
cardano,0.3902,14421269247.477757,36745057.59,650,ADA,Cardano,Smart Contract Platform / L1,2023-01-31,5
solana,23.93,13768932549.246515,60266493.82,650,SOL,Solana,Smart Contract Platform / L1,2023-01-31,6
litecoin,94.15,7254302439.047726,59848710.63,650,LTC,Litecoin,Payments,2023-01-31,7
optimism,2.166,4612870748.820179,72816586.85,650,OP,Optimism,Smart Contract Platform / L1,2023-01-31,8
bitcoin,21807.55,436551942956.8475,1626493846.29,659,BTC,Bitcoin,Store of Value,2023-02-09,1
ethereum,1545.78,186585874080.8674,867896690.84,659,ETH,Ethereum,Smart Contract Platform / L1,2023-02-09,2
ripple,0.3818,23507421686.307247,42081165.22,659,XRP,XRP,Payments,2023-02-09,3
cardano,0.3622,13386426759.191296,47500686.35,659,ADA,Cardano,Smart Contract Platform / L1,2023-02-09,4
dogecoin,0.08145,12538137347.823698,69946246.76,659,DOGE,Dogecoin,Meme,2023-02-09,5
solana,20.47,11778104859.301134,69661953.13,659,SOL,Solana,Smart Contract Platform / L1,2023-02-09,6
polkadot,6.232,10478127201.058174,145396896.29,659,DOT,Polkadot,Smart Contract Platform / L1,2023-02-09,7
avalanche-2,17.91,7721491831.886389,33060389.55,659,AVAX,Avalanche,Smart Contract Platform / L1,2023-02-09,8
shiba-inu,1.216e-05,7157980065.981323,43448819.31,659,SHIB,Shiba Inu,Meme,2023-02-09,9
litecoin,92.09,7095578455.782316,60090759.35,659,LTC,Litecoin,Payments,2023-02-09,10
optimism,2.4,5111214126.116541,189393719.9,659,OP,Optimism,Smart Contract Platform / L1,2023-02-09,11
chainlink,6.983,5075240026.96833,68368205.13,659,LINK,Chainlink,Oracle / Middleware,2023-02-09,12
algorand,0.2547,2270814037.6297836,25469454.42,659,ALGO,Algorand,Smart Contract Platform / L1,2023-02-09,13
the-graph,0.1475,1592691730.1990643,40651174.15,659,GRT,The Graph,Oracle / Middleware,2023-02-09,14
immutable-x,0.8828,743203297.1278601,28856815.05,659,IMX,Immutable,Smart Contract Platform / L1,2023-02-09,15
eos,1.045,0.0,31490627.39,659,EOS,EOS,Smart Contract Platform / L1,2023-02-09,16
bitcoin,23941.1,479262169364.4715,1630064365.85,673,BTC,Bitcoin,Store of Value,2023-02-23,1
ethereum,1650.59,199237134585.2184,699286522.36,673,ETH,Ethereum,Smart Contract Platform / L1,2023-02-23,2
ripple,0.3886,23926097609.478775,38477438.95,673,XRP,XRP,Payments,2023-02-23,3
solana,23.92,13763178711.992338,49267607.38,673,SOL,Solana,Smart Contract Platform / L1,2023-02-23,4
dogecoin,0.08422,12964541773.280687,26345970.96,673,DOGE,Dogecoin,Meme,2023-02-23,5
avalanche-2,19.7,8493209887.669561,27315781.2,673,AVAX,Avalanche,Smart Contract Platform / L1,2023-02-23,6
shiba-inu,1.313e-05,7728970252.1656885,35638149.7,673,SHIB,Shiba Inu,Meme,2023-02-23,7
litecoin,94.64,7292057172.931245,25749175.43,673,LTC,Litecoin,Payments,2023-02-23,8
optimism,2.874,6120678916.024559,249317585.57,673,OP,Optimism,Smart Contract Platform / L1,2023-02-23,9
chainlink,7.936,5767879830.161918,41040744.36,673,LINK,Chainlink,Oracle / Middleware,2023-02-23,10
bitcoin,23137.23,463169989803.5066,814380395.42,678,BTC,Bitcoin,Store of Value,2023-02-28,1
ethereum,1605.0,193734119926.37515,456947652.79,678,ETH,Ethereum,Smart Contract Platform / L1,2023-02-28,2
ripple,0.3766,23187257745.05843,61923178.44,678,XRP,XRP,Payments,2023-02-28,3
solana,21.88,12589395912.140148,38176238.55,678,SOL,Solana,Smart Contract Platform / L1,2023-02-28,4
dogecoin,0.08084,12444236012.253748,30046022.21,678,DOGE,Dogecoin,Meme,2023-02-28,5
optimism,2.704,5758634582.091304,90254287.33,678,OP,Optimism,Smart Contract Platform / L1,2023-02-28,6
immutable-x,1.057,889857142.1206933,34280208.67,678,IMX,Immutable,Smart Contract Platform / L1,2023-02-28,7
bitcoin,20370.48,407784121690.1304,1584851678.8,687,BTC,Bitcoin,Store of Value,2023-03-09,1
ethereum,1437.54,173520589880.97278,859197707.07,687,ETH,Ethereum,Smart Contract Platform / L1,2023-03-09,2
ripple,0.371,22842465808.328938,59387695.86,687,XRP,XRP,Payments,2023-03-09,3
cardano,0.3104,11471968155.861343,41018233.95,687,ADA,Cardano,Smart Contract Platform / L1,2023-03-09,4
dogecoin,0.06603,10164434733.907906,52223035.44,687,DOGE,Dogecoin,Meme,2023-03-09,5
solana,17.35,9982907635.997787,105502413.57,687,SOL,Solana,Smart Contract Platform / L1,2023-03-09,6
shiba-inu,1.008e-05,5933588738.905571,39806307.64,687,SHIB,Shiba Inu,Meme,2023-03-09,7
litecoin,76.71,5910542114.703674,64302221.99,687,LTC,Litecoin,Payments,2023-03-09,8
optimism,2.202,4689538960.711926,113703811.63,687,OP,Optimism,Smart Contract Platform / L1,2023-03-09,9
bitcoin,28345.7,567435150187.5228,1769187941.89,701,BTC,Bitcoin,Store of Value,2023-03-23,1
ethereum,1817.43,219375826528.21933,686206044.67,701,ETH,Ethereum,Smart Contract Platform / L1,2023-03-23,2
ripple,0.4449,27392487973.38422,47043418.13,701,XRP,XRP,Payments,2023-03-23,3
cardano,0.3723,13759709228.180342,30567608.32,701,ADA,Cardano,Smart Contract Platform / L1,2023-03-23,4
solana,22.21,12779272541.528004,75357481.27,701,SOL,Solana,Smart Contract Platform / L1,2023-03-23,5
dogecoin,0.07747,11925469617.383696,36913487.87,701,DOGE,Dogecoin,Meme,2023-03-23,6
litecoin,93.85,7231187295.853733,81744449.68,701,LTC,Litecoin,Payments,2023-03-23,7
optimism,2.486,5294365965.635718,79970554.81,701,OP,Optimism,Smart Contract Platform / L1,2023-03-23,8
immutable-x,1.211,1019505202.5621189,31109808.09,701,IMX,Immutable,Smart Contract Platform / L1,2023-03-23,9
bitcoin,28474.62,570015920447.6389,1278854661.75,709,BTC,Bitcoin,Store of Value,2023-03-31,1
ethereum,1822.07,219935905230.06253,547831728.98,709,ETH,Ethereum,Smart Contract Platform / L1,2023-03-31,2
ripple,0.5376,33100025926.031364,39072919.92,709,XRP,XRP,Payments,2023-03-31,3
cardano,0.3987,14735417859.99329,38922180.97,709,ADA,Cardano,Smart Contract Platform / L1,2023-03-31,4
solana,21.18,12186627304.34773,29146172.7,709,SOL,Solana,Smart Contract Platform / L1,2023-03-31,5
litecoin,89.6,6903722767.272184,32753484.55,709,LTC,Litecoin,Payments,2023-03-31,6
optimism,2.289,4874820472.783651,66898064.0,709,OP,Optimism,Smart Contract Platform / L1,2023-03-31,7
bitcoin,28043.49,561385393902.1543,730428566.02,715,BTC,Bitcoin,Store of Value,2023-04-06,1
ethereum,1872.91,226072629626.98276,440377262.88,715,ETH,Ethereum,Smart Contract Platform / L1,2023-04-06,2
ripple,0.5027,30951233320.342205,27584872.35,715,XRP,XRP,Payments,2023-04-06,3
dogecoin,0.08544,13152344444.420588,96721701.3,715,DOGE,Dogecoin,Meme,2023-04-06,4
arbitrum,1.215,7357749669.767422,113867207.8,715,ARB,Arbitrum,Smart Contract Platform / L1,2023-04-06,5
optimism,2.264,4821578658.969937,31511229.12,715,OP,Optimism,Smart Contract Platform / L1,2023-04-06,6
bitcoin,28248.11,565481555945.4755,1180562733.76,729,BTC,Bitcoin,Store of Value,2023-04-20,1
ethereum,1943.43,234584860242.06558,657577879.08,729,ETH,Ethereum,Smart Contract Platform / L1,2023-04-20,2
ripple,0.4749,29239587634.435074,40295256.65,729,XRP,XRP,Payments,2023-04-20,3
cardano,0.4006,14805639314.555586,37517766.36,729,ADA,Cardano,Smart Contract Platform / L1,2023-04-20,4
dogecoin,0.08391,12916821422.417269,120021359.71,729,DOGE,Dogecoin,Meme,2023-04-20,5
solana,22.2,12773518704.273825,78185771.48,729,SOL,Solana,Smart Contract Platform / L1,2023-04-20,6
arbitrum,1.442,8732407426.99969,349044172.6,729,ARB,Arbitrum,Smart Contract Platform / L1,2023-04-20,7
avalanche-2,18.3,7889631520.017919,26276943.17,729,AVAX,Avalanche,Smart Contract Platform / L1,2023-04-20,8
litecoin,90.25,6953805577.525833,41916291.42,729,LTC,Litecoin,Payments,2023-04-20,9
