date,walk_forward_sharpe_switch0bps,walk_forward_sharpe_switch40bps,fixed_equal_weight_candidates,BTC
2023-03-10,-0.0169707424486375,-0.0169707424486375,-0.016186409166156646,-0.008632189847698313
2023-03-11,0.0095542975951632,0.0095542975951632,0.00921111728861535,0.022051845687653726
2023-03-12,0.0448579263774862,0.0448579263774862,0.04267438652538408,0.07422983306518849
2023-03-13,0.0537623906644582,0.0537623906644582,0.05188454173545821,0.0917518335076637
2023-03-14,0.0189151518575902,0.0189151518575902,0.018355257444229764,0.022669321749569926
2023-03-15,-0.025904002623233,-0.025904002623233,-0.025744907245805658,-0.014956444855150908
2023-03-16,0.0061288262818126,0.0061288262818126,0.006315213328503762,0.02776622238529103
2023-03-17,0.0432442916475808,0.0432442916475808,0.044528366841497934,0.09464578350900554
2023-03-18,-0.0250784660820957,-0.0250784660820957,-0.024927883986523125,-0.016702597564693722
2023-03-19,0.0215466674095221,0.0215466674095221,0.022503072160414077,0.03978343000135043
2023-03-20,-0.0212968088767285,-0.0212968088767285,-0.021131738573011663,-0.009680864572033432
2023-03-21,0.0149968417547294,0.0149968417547294,0.015361480383091495,0.014714482158614928
2023-03-22,-0.0453564535098179,-0.0453564535098179,-0.04399840438005853,-0.030820049409172823
2023-03-23,0.0383789853206077,0.0383789853206077,0.038379007552881345,0.03759180884208435
2023-03-24,-0.0321515222631421,-0.0321515222631421,-0.03194144190648959,-0.029670656364318537
2023-03-25,0.0034015338231037,0.0034015338231037,0.0030577263839406633,5.171207247789411e-05
2023-03-26,0.0173956371618184,0.0173956371618184,0.017430106054341622,0.018171593465435842
2023-03-27,-0.0219241434410136,-0.0219241434410136,-0.02260803791431722,-0.030521930638363504
2023-03-28,0.0111505195949459,0.0111505195949459,0.011585248085935161,0.0047252571523341835
2023-03-29,0.0405686601882844,0.0405686601882844,0.04076122544902534,0.03961807432879638
2023-03-30,-0.0115331616593707,-0.0115331616593707,-0.011746195514065498,-0.011107460106926759
2023-03-31,0.0120702496349502,0.0120702496349502,0.011483493394580189,0.015871027628481027
2023-04-01,-0.0295361011767041,-0.0295361011767041,-0.029663293817614286,-0.002368467406954289
2023-04-02,0.0053734116373225,0.0053734116373225,0.0050288127442214454,-0.00745224047482107
2023-04-03,-0.0375339617016805,-0.0375339617016805,-0.036723730195404,-0.014507005754661795
2023-04-04,0.0123368558639602,0.0123368558639602,0.01200593068682531,0.01359719174610996
2023-04-05,0.0025163454085428,0.0025163454085428,0.00176793981313548,0.000351239314152485
2023-04-06,-0.0167748440249451,-0.0167748440249451,-0.017771387608146894,-0.004749942512252026
2023-04-07,0.0114581582517743,0.0114581582517743,0.011462516356260808,-0.004217649304445015
2023-04-08,-0.0145485094671458,-0.0145485094671458,-0.014475605987428619,0.0007854777523763623
2023-04-09,-8.920011960944496e-05,-8.920011960944496e-05,0.00010441228354704785,0.013784826464416478
2023-04-10,0.0230248232758536,0.0230248232758536,0.022832866351871654,0.04658623223551772
2023-04-11,-0.0014425944523465,-0.0014425944523465,-0.0014575636414283638,0.01962969117995783
2023-04-12,-0.0205873219564001,-0.0205873219564001,-0.02037222766292498,-0.003175322664233371
2023-04-13,0.0125122812751448,0.0125122812751448,0.012513996028112907,0.008627129576773696
2023-04-14,0.018566654320931,0.018566654320931,0.018321910971350778,0.0028498784358998996
2023-04-15,-0.0028516453136229,-0.0028516453136229,-0.0026176478254452433,-0.005484639553306692
2023-04-16,-0.0135138022997899,-0.0135138022997899,-0.013866702024520243,-0.0001036165133504463
2023-04-17,-0.0201438136049688,-0.0201438136049688,-0.02075824552450315,-0.02870857154939921
2023-04-18,0.0331794861954852,0.0331794861954852,0.032486200792164216,0.032348662861073185
2023-04-19,-0.0514309335403998,-0.0514309335403998,-0.055374532226065254,-0.05180917938769791
2023-04-20,-0.000318935244661,-0.000318935244661,-0.0034555870957070035,-0.020008311265487855
2023-04-21,-0.0954969164760042,-0.0954969164760042,-0.09369331357783685,-0.034308505922106214
2023-04-22,-0.0036810413085921,-0.0036810413085921,-0.003163200324453097,0.0198186391366737
2023-04-23,-0.0365652848541127,-0.0365652848541127,-0.0358581644287704,-0.008128562166731523
2023-04-24,-0.0111058686500038,-0.0111058686500038,-0.01055722634617187,-0.0023936867684170027
2023-04-25,0.0295407306782482,0.0295407306782482,0.028725954144824258,0.02841958011402257
2023-04-26,-0.0296507137136332,-0.0296507137136332,-0.029140085523066683,0.0040661446251371025
2023-04-27,-0.0008431383079888,-0.0008431383079888,-0.0007857545190796161,0.036980486466571705
2023-04-28,-0.0132983492176264,-0.0132983492176264,-0.01253832267331019,-0.00453025222761394
2023-04-29,0.0244519706940797,0.0244519706940797,0.025651012103255,-0.0031279244773683157
2023-04-30,-0.0059737230391098,-0.0059737230391098,-0.0053053391933491,0.0006946912943308625
2023-05-01,-0.09314111335696,-0.09314111335696,-0.09113638752108334,-0.04022159965502281
2023-05-02,-0.002340508467343,-0.002340508467343,-0.002364916101904193,0.020966011835511722
2023-05-03,0.0274697854727683,0.0274697854727683,0.026923532703639085,0.011358598458605096
2023-05-04,-0.003939443530372,-0.003939443530372,-0.00391401655669017,-0.005467641109401344
2023-05-05,0.0096119983738971,0.0096119983738971,0.0096126454576746,0.023803358782616302
2023-05-06,-0.0497250364409701,-0.0497250364409701,-0.049227796241093066,-0.021322945832018436
2023-05-07,-0.0108390954986646,-0.0108390954986646,-0.01104629708190052,-0.015556184517382499
2023-05-08,-0.0189960866706071,-0.0189960866706071,-0.018816594570551907,-0.026733648559052914
2023-05-09,0.0067479605292484,0.0067479605292484,0.006385058970168857,-0.001281789339155348
2023-05-10,0.0034055909054386,0.0034055909054386,0.003272671783084544,-0.0013383978728631618
2023-05-11,-0.0241931430839017,-0.0241931430839017,-0.023264697473492336,-0.022481117836492426
2023-05-12,0.0159193401764776,0.0159193401764776,0.015614679480995361,-0.007251551254087829
2023-05-13,0.0033201726846419,0.0033201726846419,0.00325531449770834,-0.0007801573245189708
2023-05-14,0.0004163025364454,0.0004163025364454,0.00038256427547515604,0.0054718807797982105
2023-05-15,0.011777783538871,0.011777783538871,0.011356112100781707,0.009730752650693786
2023-05-16,0.0045177239804055,0.0045177239804055,0.004316448183391974,-0.005738398545218293
2023-05-17,0.0069859547462913,0.0069859547462913,0.006698517603450693,0.013394829185998436
2023-05-18,-0.0109163547110895,-0.0109163547110895,-0.010670832685425761,-0.020679470836020286
2023-05-19,0.0061444816815496,0.0061444816815496,0.005962928284448446,0.0021585603061486935
2023-05-20,0.0237305200050972,0.0237305200050972,0.022621111503949427,0.008905052830698423
2023-05-21,0.0262230983888789,0.0262230983888789,0.025041590280742983,-0.013850584098267116
2023-05-22,0.0356053827750615,0.0356053827750615,0.03317276736444854,0.003642544066458475
2023-05-23,0.0042830641744133,0.0042830641744133,0.00411093302664727,0.013945294072507997
2023-05-24,-0.023449231774243,-0.023449231774243,-0.02221272567520198,-0.032723033974224935
2023-05-25,-0.0004918069336382,-0.0004918069336382,-0.0006195221690588803,0.005368911848386837
2023-05-26,-0.0175310279429609,-0.0175310279429609,-0.003783685279968421,0.009181203627847578
2023-05-27,0.0225211328275674,0.0225211328275674,0.0027025359393080877,0.005578846905021528
2023-05-28,0.0033442547735442,0.0033442547735442,0.001524866234582868,0.0453058475611916
2023-05-29,-0.0166274614189202,-0.0166274614189202,-0.015962362962163384,-0.012097386000510468
2023-05-30,0.0037967004505543,0.0037967004505543,0.0038350890739505695,-0.001569085637222134
2023-05-31,-0.0148819169515617,-0.0148819169515617,-0.014276663571087615,-0.017424160333586625
2023-06-01,-0.0054859855602208,-0.0054859855602208,-0.005168153128042176,-0.014683703207214571
2023-06-02,0.080965811952322,0.080965811952322,0.07636660585493185,0.0160184995660253
2023-06-03,-0.0098587125776377,-0.0098587125776377,-0.009811550561569186,-0.0064022819196227765
2023-06-04,0.0032422146918558,0.0032422146918558,0.0028815796545026283,0.0016228101456949862
2023-06-05,-0.0418279699197549,-0.0418279699197549,-0.04019800533379377,-0.05011124401559974
2023-06-06,0.0120598400308218,0.0120598400308218,0.011895068941463504,0.057402218893350065
2023-06-07,-0.019535603444406,-0.019535603444406,-0.018798586977299157,-0.03277623861344414
2023-06-08,0.0097049653123075,0.0097049653123075,0.00929676469080281,0.006157179760212239
2023-06-09,-0.0383000520014226,-0.0383000520014226,-0.006276006240170713,-0.0010502709297435242
2023-06-10,-0.0446975306030602,-0.0446975306030602,-0.005363703672367224,-0.023758503729713776
2023-06-11,0.0168461382352973,0.0168461382352973,0.002021536588235676,0.003439953894778025
2023-06-12,0.0097774682458069,0.0097774682458069,0.001173296189496828,-0.0014521189856492311
2023-06-13,-0.0010386119580022,-0.0010386119580022,-0.00012463343496026398,0.0006265237551117409
2023-06-14,-0.04982563583011,-0.04982563583011,-0.0059790762996131995,-0.030636214444399457
2023-06-15,-0.0002092531895091,-0.0002092531895091,-2.5110382741092e-05,0.017979030503713744
2023-06-16,-0.0078058769892177,-0.0078058769892177,-0.0007044701591374159,0.029365687192300483
2023-06-17,0.0114832192675231,0.0114832192675231,0.0009186575414018481,0.006959047170107979
2023-06-18,-2.5742318021104715e-05,-2.5742318021104715e-05,0.00019851011182860762,-0.006580874839479334
2023-06-19,0.0068367367098134,0.0068367367098134,0.0009181371440861561,0.01954781965714525
2023-06-20,0.0046089050360809,0.0046089050360809,0.0005327842600860041,0.05498708238694894
2023-06-21,0.0295727895620316,0.0295727895620316,0.003415487290684248,0.060005609156435824
2023-06-22,-0.0114089977013644,-0.0114089977013644,-0.01614038938973076,-0.0038303394683270042
2023-06-23,0.2159583938635583,0.2159583938635583,0.3356456812349778,0.02618281347406981
2023-06-24,0.0786270242619913,0.0786270242619913,0.11824871023675408,-0.0047816366904975816
2023-06-25,-0.043675783235717,-0.043675783235717,-0.060955872813485454,-0.0022401356062446975
2023-06-26,0.0670733315913612,0.0670733315913612,0.09190463272162272,-0.006861180907923647
2023-06-27,0.0180565402686156,0.0180565402686156,0.020110146952575438,0.01377658592523967
2023-06-28,-0.0144551081335397,-0.0144551081335397,-0.014298855301501611,-0.019614000647934393
2023-06-29,0.0684495214769962,0.0684495214769962,0.0831421895132541,0.011935853855382872
2023-06-30,0.1280669157304084,0.1280669157304084,0.14174972577974804,0.0010477808555897639
2023-07-01,-0.0272642893261757,-0.0272642893261757,-0.028178704334534278,0.003702032975707814
2023-07-02,0.0159083041078895,0.0159083041078895,0.016250251816259494,0.0010033054140188291
2023-07-03,-0.0196896323072541,-0.0196896323072541,-0.02008228660557888,0.01749365621826726
2023-07-04,-0.0324279277936521,-0.0324279277936521,-0.03310350905880641,-0.012159861222593826
2023-07-05,-0.0009931949639587,-0.0009931949639587,-0.0010154679934848438,-0.008558668531252867
2023-07-06,0.0110233664409917,0.0110233664409917,0.011271127783724267,-0.01982124053245038
2023-07-07,0.0022870825422971,0.0022870825422971,0.0023372340096734514,0.014474643151686672
2023-07-08,-0.0132134137066286,-0.0132134137066286,-0.013501679346521052,-0.001638756363776861
2023-07-09,-0.0131148437227222,-0.0131148437227222,-0.013409649073892343,-0.004004536964804184
2023-07-10,0.0188535047093134,0.0188535047093134,0.01929019258610446,0.008061915939097775
2023-07-11,-0.0011364506177268,-0.0011364506177268,-0.0011616830771080762,0.006788854354138785
2023-07-12,0.0173654546111068,0.0173654546111068,0.0177520059966903,-0.007488493565534826
2023-07-13,-0.0165159639798964,-0.0165159639798964,-0.016869694603910742,0.03568096431414691
2023-07-14,-0.0203039342645758,-0.0203039342645758,-0.020898630526889193,-0.036280931058698784
2023-07-15,-0.0203425131959481,-0.0203425131959481,-0.02074361195658679,-0.0012613383306077086
2023-07-16,-0.0063238641526205,-0.0063238641526205,-0.006167373388984511,-0.0015406314374147856
2023-07-17,-0.0177254428464063,-0.0177254428464063,-0.017463356278840984,-0.0034130956889071307
2023-07-18,-0.0204455074175741,-0.0204455074175741,-0.019116040773791886,-0.009597540692356188
2023-07-19,0.0143642104827879,0.0143642104827879,0.01445331933912969,0.001921184843179935
2023-07-20,-0.01862250370279,-0.01862250370279,-0.01834445453997029,-0.00407525355297067
2023-07-21,-0.0067766214684951,-0.0067766214684951,-0.007702679277733339,0.003918080577023364
2023-07-22,-0.0161881419248209,-0.0161881419248209,-0.017340131601110687,-0.004578629963999492
2023-07-23,0.0019535901040059,0.0019535901040059,0.00270668950605132,0.010504449958706585
2023-07-24,-0.0251020393277456,-0.0251020393277456,-0.026332324859142258,-0.030169109410660977
2023-07-25,0.001575039534237,0.001575039534237,0.001606306219981512,0.0017299743403527135
2023-07-26,0.0159385319917357,0.0159385319917357,0.016509254705958657,0.004365154730028298
2023-07-27,0.0033974073297728,0.0033974073297728,0.0034172807567151952,-0.0049151333365471395
2023-07-28,0.000727824511842,0.000727824511842,0.0005926023051802318,0.003716315101873535
2023-07-29,-0.0016279950546014,-0.0016279950546014,-0.00176992633308398,0.0012849285176692593
2023-07-30,-0.0049900383860953,-0.0049900383860953,-0.004773286775944114,-0.0027799440383485807
2023-07-31,-0.010333460756231,-0.010333460756231,-0.01138945269717908,-0.001543863119390032
2023-08-01,0.0073639188920728,0.0073639188920728,0.007187677038575808,0.01524529350100079
2023-08-02,-0.0224510759161706,-0.0224510759161706,-0.02294967512794165,-0.017649869601767287
2023-08-03,-0.014451638376466,-0.014451638376466,-0.014343932121020506,0.0009165452627826198
2023-08-04,-0.006650348369419,-0.006650348369419,-0.005806705156647651,-0.003584365580922455
2023-08-05,0.0322070070440367,0.0322070070440367,0.0330127289600459,-0.001099452323257366
2023-08-06,-0.022653146338149,-0.022653146338149,-0.022837471508709406,-9.296121568524995e-06
2023-08-07,-0.0108496269558246,-0.0108496269558246,-0.010302752557656869,0.0047766489085849795
2023-08-08,0.0252516789083749,0.0252516789083749,0.02460466309121838,0.020044624666726074
2023-08-09,0.00107728056513,0.00107728056513,0.0009226616697209247,-0.006853512168440989
2023-08-10,0.0075213096497572,0.0075213096497572,0.007060922713813368,-0.004461953664944729
2023-08-11,0.0364642180827843,0.0364642180827843,0.034459750116069034,-0.0010831611607053926
2023-08-12,0.0186007191519752,0.0186007191519752,0.017471931876184725,0.0006207631750929643
2023-08-13,-0.0406250964137283,-0.0406250964137283,-0.037951786381138455,-0.004523058788296397
2023-08-14,-0.0030923455020782,-0.0030923455020782,-0.002875713230183004,0.004286737630640802
2023-08-15,-0.025752973781929,-0.025752973781929,-0.024518615385223323,-0.00809615619735482
2023-08-16,-0.0677912133234494,-0.0677912133234494,-0.0647301152014629,-0.01606315064249275
2023-08-17,-0.1142804163088724,-0.1142804163088724,-0.10867391375111617,-0.07097920634743726
2023-08-18,0.0449168201543503,0.0449168201543503,0.037415979372917074,-0.023064071675620856
2023-08-19,-0.0126022481304641,-0.0126022481304641,-0.0020131994292856277,0.001790727189137753
2023-08-20,-0.0096885187743928,-0.0096885187743928,-0.000387540750975712,0.0035783026528215522
2023-08-21,-0.0343519833973976,-0.0343519833973976,-0.0013740793358959038,-0.002498833653048038
2023-08-22,-0.0031069355945443,-0.0031069355945443,-0.000124277423781772,-0.003540203399861719
2023-08-23,0.0368783348874879,0.0368783348874879,0.001475133395499516,0.015365272800337726
2023-08-24,-0.0136053406746944,-0.0136053406746944,-0.000544213626987776,-0.010187316713050842
2023-08-25,-0.0045799965460356,-0.0045799965460356,-0.00018319986184142398,-0.004384298248354179
2023-08-26,-0.0060374504389593,-0.0060374504389593,-0.000241498017558372,-0.001505170831382241
2023-08-27,-0.0029626009769889,-0.0029626009769889,-0.000118504039079556,0.0031232454243237395
2023-08-28,-0.0042898449954628,-0.0042898449954628,-0.000171593799818512,0.000630769093522332
2023-08-29,0.0129737517741002,0.0129737517741002,0.000518950070964008,0.06210195537630758
2023-08-30,-0.0227969527237515,-0.0227969527237515,-0.00091187810895006,-0.015512733583771365
2023-08-31,0.0083945477694669,0.0083945477694669,0.000335781910778676,-0.050034039583647494
2023-09-01,-0.0087413234260037,-0.0087413234260037,-0.000349652937040148,-0.005042078453753929
2023-09-02,0.0091807418251217,0.0091807418251217,0.000367229673004868,0.002638444045306443
2023-09-03,-0.0017063357091267,-0.0017063357091267,-6.8253428365068e-05,0.0038953959860172915
2023-09-04,0.0025701246747424,0.0025701246747424,0.000102804986989696,-0.0060513939960911145
2023-09-05,-0.0004717508764604,-0.0004717508764604,-1.8870035058416e-05,-0.001256506737181029
2023-09-06,0.0186249416734227,0.0186249416734227,0.0007449976669369079,-0.0010374536679930157
2023-09-07,0.0022926311707038,0.0022926311707038,9.1705246828152e-05,0.018908638468769112
2023-09-08,0.0010586217245494,0.0010586217245494,4.2344868981975996e-05,-0.012749186581200389
2023-09-09,0.0003113331637518,0.0003113331637518,1.2453326550072e-05,-0.0003850715620066225
2023-09-10,-0.0103787207924036,-0.0103787207924036,-0.00041514883169614403,-0.00245029203350422
2023-09-11,-0.0105008254548121,-0.0105008254548121,-0.00042003301819248397,-0.02591998723857003
2023-09-12,0.0422976492027913,0.0422976492027913,0.0016919059681116519,0.026654094370700765
2023-09-13,0.004941317795585,0.004941317795585,0.0001976527118234,0.015289582385729528
2023-09-14,0.0309360045222153,0.0309360045222153,0.0012374401808886118,0.011870768177949298
2023-09-15,0.0041492646202792,0.0041492646202792,0.000165970584811168,0.002600594163630676
2023-09-16,-0.0062186106361015,-0.0062186106361015,-0.00024874442544406,-0.0015187546678181452
2023-09-17,-0.0071075920701659,-0.0071075920701659,-0.000284303682806636,-0.00128325089759318
2023-09-18,0.0073299115843272,0.0073299115843272,0.000293196463373088,0.0082947149120558
2023-09-19,0.0064692912364845,0.0064692912364845,0.00025877164945937997,0.017075277835148173
2023-09-20,-0.0009368005221613,-0.0009368005221613,-3.7472020886452e-05,-0.002907285180995145
2023-09-21,-0.0169998103562705,-0.0169998103562705,-0.00067999241425082,-0.0208010571665439
2023-09-22,0.0036247919930714,0.0036247919930714,0.00014499167972285598,0.0004492584180173509
2023-09-23,0.0031328561783674,0.0031328561783674,0.000125314247134696,-6.730604790616823e-06
2023-09-24,-0.0029374003137557,-0.0029374003137557,-0.000117496012550228,-0.012135867563722202
2023-09-25,0.0166953546726391,0.0166953546726391,0.000667814186905564,0.0015863975626226878
2023-09-26,-0.0026190196416143,-0.0026190196416143,-0.00010476078566457201,-0.0030887799146727124
2023-09-27,0.015898716145402,0.015898716145402,0.00063594864581608,0.00516714325836487
2023-09-28,0.0,-0.0040000000000000036,0.0007387343202621719,0.0253798927117026
2023-09-29,0.0,0.0,0.000633586498706452,-0.004064355121084939
2023-09-30,0.0264083345359964,0.0264083345359964,0.001848770831329012,0.0020881123522147327
2023-10-01,-0.0163664903865322,-0.0163664903865322,-0.000935652859014796,0.037668245087253194
2023-10-02,-0.0715331970912502,-0.0715331970912502,-0.00544725407380092,-0.016186732866747766
2023-10-03,-0.0283380201457121,-0.0283380201457121,-0.002118604193229348,-0.003661569166498624
2023-10-04,0.0233955452330527,0.0233955452330527,0.001877905259405632,0.013467566963576205
2023-10-05,-0.0202272911275718,-0.0202272911275718,-0.00158878893898848,-0.013794621292438136
2023-10-06,0.0244676122138065,0.0244676122138065,0.0018142741227049918,0.019356817241986235
2023-10-07,-0.0131329143024012,-0.0131329143024012,-0.001064135478268956,0.0007958783330954677
2023-10-08,0.0133119178036131,0.0133119178036131,0.0009146303023580041,-0.0012066746955251562
2023-10-09,-0.0517465533437662,-0.0517465533437662,-0.006080719976388247,-0.012579554638323831
2023-10-10,-0.0017330780846801,-0.0017330780846801,-0.00016266415663726802,-0.006984531698880692
2023-10-11,0.0102110652416322,0.0102110652416322,0.0007368852193305761,-0.018900296732224375
2023-10-12,-0.0279751693245098,-0.0279751693245098,-0.002238013545960784,-0.004335991126913186
2023-10-13,0.0120305803191234,0.0120305803191234,0.000962446425529872,0.0039457936735634025
2023-10-14,0.0055606573660507,0.0055606573660507,0.00044485258928405604,-2.4913770718226758e-05
2023-10-15,0.0038651411565715,0.0038651411565715,0.00030921129252572,0.011091876069737827
2023-10-16,0.0395777009511582,0.0395777009511582,0.003166216076092656,0.05006742040243539
2023-10-17,-0.0167275737776996,-0.0167275737776996,-0.001338205902215968,-0.0036367629488892605
2023-10-18,-0.0118164911817602,-0.0118164911817602,-0.022943628342749132,-0.003076005153366257
2023-10-19,0.0516607547376144,0.0516607547376144,0.06290878237032409,0.013818845897595411
2023-10-20,0.0815076256680273,0.0815076256680273,0.08360444866957616,0.03353585105136059
2023-10-21,0.0809488031788103,0.0809488031788103,0.08592127193329216,0.007932580827966884
2023-10-22,-0.0121965350919989,-0.0121965350919989,-0.011882197390428293,0.0025230235241404664
2023-10-23,0.0969222449666664,0.0969222449666664,0.09571913725561151,0.10309885685219577
2023-10-24,-0.0533562134976777,-0.0533562134976777,-0.052261337871357366,0.02464147537013317
2023-10-25,0.0766638494818683,0.0766638494818683,0.07555734007974226,0.01773649711784664
2023-10-26,0.0096240569842325,0.0096240569842325,0.008967583739700519,-0.010033123501543284
2023-10-27,-0.0316027783322198,-0.0316027783322198,-0.029627644701970705,-0.007227012757920814
2023-10-28,-0.002721528139155,-0.002721528139155,-0.003370039270117646,0.005301611678789175
2023-10-29,0.0369405611769608,0.0369405611769608,0.035902745368441985,0.013168430653720309
2023-10-30,0.065190708314117,0.065190708314117,0.062463610921660306,-0.0010457154655192369
2023-10-31,0.1017431534123867,0.1017431534123867,0.0975981374024715,0.004794300301618426
2023-11-01,0.076377583861585,0.076377583861585,0.0744658452565597,0.022195647795549167
2023-11-02,-0.0302442501182695,-0.0302442501182695,-0.030199464467716222,-0.014081531189613417
