hold_count,lookback,btc_ma,asset_ma,target_vol,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,total_cost_bps,avg_gross_exposure,max_gross_exposure,pct_days_flat
0,0,0,0,1.0,0.8151687890422779,0.13453296048765595,0.5079971858879089,0.502361579891056,0.842942214171741,-0.6691036797577148,0.20106444570200374,0.5614035087719298,0.2117169373549884,1.0,0.9994202898550725,5.0,0.9994202898550725,1.0,0.0005797101449275362
0,0,0,0,1.0,0.8146239659940315,0.13446085595593837,0.5079982413693306,0.502236473580647,0.8427345771787363,-0.6692029983130658,0.20092685821027215,0.5614035087719298,0.2117169373549884,1.0,0.9994202898550725,8.0,0.9994202898550725,1.0,0.0005797101449275362
0,0,0,0,1.0,0.814260750628548,0.13441277678685548,0.5079989655394392,0.5021530493827882,0.8425960565543539,-0.6692692106832988,0.20083514173560302,0.5614035087719298,0.2117169373549884,1.0,0.9994202898550725,10.0,0.9994202898550725,1.0,0.0005797101449275362
0,0,0,0,1.0,0.8133527122148227,0.13429254565989424,0.5080008477695925,0.5019444189798954,0.8422494193998026,-0.6694347416088826,0.20060588032396245,0.5614035087719298,0.2117169373549884,1.0,0.9994202898550725,15.0,0.9994202898550725,1.0,0.0005797101449275362
