year,strategy,btc,excess,beats_btc
2022,-0.3120353822543409,-0.6531698997080175,0.3411345174536766,True
2023,0.5394732329732135,1.5541741949459387,-1.0147009619727252,False
2024,1.568854481317521,1.2105475550097968,0.3583069263077241,True
2025,-0.19704256121797703,-0.06336752914187327,-0.13367503207610376,False
2026,0.410001694080959,-0.01035223272214647,0.42035392680310546,True
