period,days,total_return,cagr,sharpe,max_drawdown,btc_total_return,btc_cagr,btc_sharpe,btc_max_drawdown,excess_total_return
2022,365,-0.3120353822543409,-0.3120353822543409,-1.2727010904278413,-0.3866155280461965,-0.6531698997080175,-0.6531698997080175,-1.3487996917675393,-0.6691036797577155,0.3411345174536766
2023,365,0.5394732329732135,0.5394732329732135,1.0375491869835356,-0.36545227809610403,1.5541741949459387,1.5541741949459387,2.3638736148799153,-0.20057771659603996,-1.0147009619727252
2024,366,1.568854481317521,1.56224111909598,1.7045658712161595,-0.44014840251493625,1.2105475550097968,1.2057617723163232,1.745604645261733,-0.2618203662635511,0.3583069263077241
2025,365,-0.19704256121797703,-0.19704256121797703,-0.14232698904503033,-0.3150479198314119,-0.06336752914187327,-0.06336752914187327,0.0527645113514418,-0.3214698102977003,-0.13367503207610376
2026_ytd,264,0.410001694080959,0.6080792541883211,1.1604830217207511,-0.28316028301167506,-0.01035223272214647,-0.014284342447348997,0.20396713372729255,-0.3958602833209408,0.42035392680310546
2021_2022,365,-0.3120353822543409,-0.3120353822543409,-1.2727010904278413,-0.3866155280461965,-0.6531698997080175,-0.6531698997080175,-1.3487996917675393,-0.6691036797577155,0.3411345174536766
2023_onward,1360,3.477378462319729,0.49528267298465223,0.9713840869320617,-0.5089991447013849,4.233596471339013,0.5592411871280423,1.1829592066709866,-0.5305998261659732,-0.7562180090192836
