hold_count,lookback,btc_ma,asset_ma,target_vol,total_return,cagr,annualized_volatility,sharpe,sortino,max_drawdown,calmar,monthly_win_rate,annualized_turnover,avg_turnover_per_rebalance,average_holdings,total_cost_bps,avg_gross_exposure,max_gross_exposure,pct_days_flat,beats_btc_total,neighbour_count,neighbour_beats_share,neighbour_median_sharpe,neighbour_median_total_return,plateau_score
3,30,50,0,0.5,1.7513289644279237,0.23896373966909712,0.3370434056286278,0.8023565508003586,1.393622908617078,-0.3907814632965545,0.6115022387532066,0.3684210526315789,16.03094087866252,0.5221982442099988,1.488695652173913,10.0,0.27192047870875297,1.0000000000000004,0.503768115942029,True,7,0.7142857142857143,0.7451616083715877,1.5444372630328163,0.7297236613286511
3,30,50,0,0.6,2.11734663338563,0.2721627306416239,0.39778630756153766,0.8016751081700916,1.389416826179879,-0.44929386814582084,0.605756610400238,0.3684210526315789,18.626546280784826,0.6067485269357211,1.488695652173913,10.0,0.31949728706336306,1.0000000000000004,0.503768115942029,True,8,0.875,0.7457590874233828,1.7583043819835342,0.8103795437116914
3,30,50,0,0.7,2.321327544564157,0.2893490899377742,0.45581490864676394,0.7826241224315527,1.3514115936016153,-0.5025821160475683,0.5757250023404891,0.3684210526315789,20.836860840041084,0.6787481925031804,1.488695652173913,10.0,0.3616000455283916,1.0000000000000004,0.503768115942029,True,8,0.875,0.7343726563591646,1.9950871849157827,0.8046863281795823
3,30,50,50,0.5,1.6188177251378248,0.22608327319535593,0.33093769477679774,0.7794929794743822,1.3438912553664077,-0.3922153346514762,0.5764263995344656,0.38596491228070173,18.32254670149573,0.5090744643574319,1.4179710144927535,10.0,0.2694411160736149,1.0000000000000004,0.5089855072463768,True,8,0.75,0.6722182237010796,1.2283974830482178,0.7111091118505398
3,30,50,50,0.6,1.9016167755677045,0.25299326095804586,0.3904225389462121,0.7706637703451165,1.322054079281537,-0.45269970034148777,0.5588544917683927,0.38596491228070173,21.237795860307227,0.590071878536175,1.4179710144927535,10.0,0.3165477944468115,1.0000000000000004,0.5089855072463768,True,9,0.7777777777777778,0.6746812573863683,1.4378183436248642,0.726229517582073
2,30,50,0,0.6,1.8750635834417575,0.25055683503818504,0.39568368748512445,0.7599507885540916,1.3364287535829795,-0.46543298352331974,0.5383306381543355,0.40350877192982454,18.01712481487838,0.5868969897184756,0.9924637681159421,10.0,0.28915731839014364,1.0000000000000004,0.503768115942029,True,9,0.8888888888888888,0.7197829667755767,1.5444372630328163,0.8043359278322328
2,30,50,0,0.5,1.5444372630328163,0.21862656889852072,0.33226361195310294,0.7590356974931065,1.3314312469417007,-0.40629703283307594,0.5380954110692258,0.40350877192982454,15.35063018218344,0.5000375330011195,0.9924637681159421,10.0,0.24436488478857082,1.0000000000000004,0.503768115942029,True,8,0.875,0.6952267739442857,1.3366619237538637,0.7851133869721428
2,30,50,0,0.7,2.1076496888161373,0.27132388662850593,0.4558671077762626,0.7509148651910864,1.3176060218982368,-0.5183523873401066,0.5234352021040894,0.40350877192982454,20.43845424986969,0.6657703377756324,0.9924637681159421,10.0,0.3312836373887695,1.0000000000000004,0.503768115942029,True,9,0.8888888888888888,0.7096791253783175,1.8697865710372588,0.7992840071336031
3,30,100,0,0.5,1.5520465960246637,0.21939724127109894,0.34555158218399556,0.7451616083715877,1.2728799078790396,-0.43665639075410156,0.5024482543177758,0.40350877192982454,15.468631326498596,0.5333050776299086,1.5008695652173913,10.0,0.2798360828152975,1.0000000000000004,0.49971014492753624,True,6,0.8333333333333334,0.6864588311341093,1.2967462338705098,0.7598960822337213
3,30,50,50,0.7,2.004331734315312,0.2622556376730072,0.4468082463651329,0.7421605157092962,1.2649486304692472,-0.5056935588339857,0.5186058495142968,0.38596491228070173,23.73771592503715,0.6595297704232723,1.4179710144927535,10.0,0.3583103770206195,1.0000000000000004,0.5089855072463768,True,9,0.7777777777777778,0.6430030791866064,1.4406331564108248,0.710390428482192
3,30,50,0,0.8,2.2152656791396903,0.28052010385373216,0.5062375005050834,0.7385244242377699,1.2646751677562231,-0.5383513885904011,0.5210724998559684,0.3684210526315789,22.534379249464536,0.7340438323302194,1.488695652173913,10.0,0.3961696066395423,1.0000000000000004,0.503768115942029,True,8,0.875,0.6928822632667755,1.8711099222637186,0.7839411316333877
2,30,50,0,0.8,2.180243588424862,0.2775543175129671,0.5093831526457835,0.7315811914563083,1.2752492988290356,-0.5591108363696131,0.49642092311278946,0.40350877192982454,22.462352187108532,0.731697594153521,0.9924637681159421,10.0,0.36932923443456234,1.0000000000000004,0.503768115942029,True,9,0.7777777777777778,0.7018820108879938,1.9420074620893115,0.7398298943328858
3,30,100,0,0.6,1.7652797995391447,0.24029115150781766,0.4058489389736706,0.731567386292674,1.24485075056371,-0.5030839444319619,0.47763629542805874,0.40350877192982454,17.854841490326912,0.6155733772487471,1.5008695652173913,10.0,0.3258637267118962,1.0000000000000004,0.49971014492753624,True,7,1.0,0.7197829667755767,1.5520465960246637,0.8598914833877884
3,30,100,0,0.7,1.9858426355162533,0.26060699398954257,0.4612948305914286,0.7302208884805593,1.2448682946327134,-0.5377123380541313,0.4846587581245111,0.40350877192982454,19.818109354245365,0.6832600845259276,1.5008695652173913,10.0,0.3655963552647268,1.0000000000000004,0.49971014492753624,True,7,1.0,0.6971259827173237,1.7652797995391447,0.8485629913586619
1,45,100,50,0.8,2.239241645446757,0.2825358164709777,0.5197447745502692,0.7298628085751461,1.355950633394568,-0.5271941170648454,0.5359236898241516,0.3333333333333333,16.68912336054251,0.5839076341669263,0.45565217391304347,10.0,0.2987290885711711,1.0,0.5443478260869565,True,7,1.0,0.6111839555811288,1.412877818302905,0.8055919777905645
2,30,50,50,0.6,1.7017665221588647,0.23420457976534426,0.3924766983163088,0.7295991941340341,1.2705941260603923,-0.4638261816875848,0.5049404044273967,0.40350877192982454,19.428762519406714,0.5920492546788717,0.96,10.0,0.28491863022453345,1.0000000000000004,0.5118840579710144,True,10,1.0,0.6975686911733769,1.4805097299774292,0.8487843455866885
2,30,50,0,0.9,2.277589031279486,0.28573545273538326,0.547156031831084,0.728245982282747,1.2708569675604153,-0.5651561130008629,0.5055867682615812,0.40350877192982454,23.799228173158784,0.7752455242423382,0.9924637681159421,10.0,0.39730012073981597,1.0000000000000004,0.503768115942029,True,9,0.7777777777777778,0.6929186356489039,1.9718851800458057,0.7353482067133408
2,30,50,50,0.5,1.4004917449073848,0.20369372686715193,0.33005626613335637,0.7246819082940876,1.2578407476483529,-0.4091961635724045,0.4977899232701621,0.40350877192982454,16.576001613107767,0.505117574564698,0.96,10.0,0.24104528981287252,1.0000000000000004,0.5118840579710144,True,9,0.8888888888888888,0.6911531437600966,1.3222588063981706,0.7900210163244927
3,30,100,100,0.5,1.4532442340803984,0.20924618448546983,0.3427651220509198,0.7241320268384488,1.2327730570094837,-0.4246454262475745,0.49275506470067626,0.40350877192982454,16.991399090900046,0.49540287557435614,1.3681159420289855,10.0,0.27306636621088465,1.0000000000000004,0.5014492753623189,True,6,0.6666666666666666,0.6588112680470218,1.1878990446441786,0.6627389673568442
2,30,50,50,0.7,1.9121150986281439,0.25395170285082713,0.45126208196773443,0.7237239258241521,1.2584647154430455,-0.5100816415607276,0.49786481645133474,0.40350877192982454,21.90084778233071,0.6673806730311648,0.96,10.0,0.32572185363445516,1.0000000000000004,0.5118840579710144,True,10,0.9,0.6939451632411218,1.7070194834134114,0.7969725816205608
1,45,100,50,0.9,2.3516705357949923,0.2918340228533378,0.5737084653511031,0.7227216734917111,1.3410975648390124,-0.5637222440049587,0.5176911607745085,0.3333333333333333,18.027667483320048,0.6354467131720254,0.45565217391304347,10.0,0.32770157895342694,1.0,0.5443478260869565,True,7,1.0,0.6239404360253114,1.5468041644524861,0.8119702180126557
2,30,100,0,0.5,1.434467346697546,0.20728071046565866,0.3406420713972477,0.7213167860737485,1.2496842066480858,-0.3705436224140035,0.5593962435927898,0.40350877192982454,14.466532801842764,0.4987561753899994,1.0005797101449276,10.0,0.24875204944743082,1.0000000000000002,0.49971014492753624,True,7,0.8571428571428571,0.6689753807511778,1.2299057296534879,0.7630591189470175
1,45,100,50,1.0,2.4542625878171243,0.30010654815851745,0.6215792601350106,0.7209838651962645,1.3376233891862293,-0.5901033148343406,0.5085661114151955,0.3333333333333333,18.9821002701365,0.6844116044278012,0.45565217391304347,10.0,0.3525974978669705,1.0,0.5443478260869565,True,6,1.0,0.628090638771333,1.6272882103642525,0.8140453193856665
3,30,100,100,0.6,1.692338583961829,0.23329149768701152,0.40217482389173803,0.7206676244912601,1.2231452301977264,-0.48076374000153255,0.48525185715184727,0.40350877192982454,19.630049745052162,0.5723356292993393,1.3681159420289855,10.0,0.3185899153803514,1.0000000000000004,0.5014492753623189,True,7,0.7142857142857143,0.6746812573863683,1.4378183436248642,0.6944834858360414
2,30,100,0,0.6,1.702465803863003,0.2342722040691365,0.40472115164867534,0.7197829667755767,1.2476261268242632,-0.4391529600747369,0.5334637936387063,0.40350877192982454,16.959173097317148,0.5846938190135939,1.0005797101449276,10.0,0.2929848800471156,1.0000000000000002,0.49971014492753624,True,8,0.875,0.6841484237670168,1.4190183207405558,0.7795742118835084
1,45,100,50,0.7,1.9424925557585175,0.2567097462784367,0.4605003609636616,0.7195011211871756,1.3310597819524261,-0.4828012053671201,0.5317090003601702,0.3333333333333333,15.077457967184362,0.5275197876291392,0.45565217391304347,10.0,0.26715276849306985,1.0,0.5443478260869565,True,7,1.0,0.605525760532473,1.3215525473562093,0.8027628802662365
3,30,100,100,0.7,1.851747392410311,0.24840275475961193,0.4587747198311878,0.710981272117572,1.2028093853745654,-0.5242137283144308,0.473857782317781,0.42105263157894735,21.96512577465495,0.6404173319043657,1.3681159420289855,10.0,0.35948768328265723,1.0000000000000004,0.5014492753623189,True,7,0.7142857142857143,0.6430030791866064,1.4406331564108248,0.6786443967361604
3,30,50,0,0.9,2.111988737981518,0.27169949516727043,0.544227877891255,0.710140652573102,1.213514316023043,-0.5439291512182368,0.4995126563059651,0.38596491228070173,23.61195358239501,0.7691451672375814,1.488695652173913,10.0,0.42171507739278485,1.0000000000000004,0.503768115942029,True,8,0.875,0.6573399684239039,1.7076610734382038,0.7661699842119519
2,30,100,0,0.7,1.8697865710372588,0.25007052402166297,0.46428397061646526,0.7096791253783175,1.2275103006381012,-0.4942773419130433,0.5059315951117523,0.40350877192982454,19.189910860918808,0.6616019662878516,1.0005797101449276,10.0,0.3343889321197857,1.0000000000000004,0.49971014492753624,True,8,0.875,0.6720185650658181,1.5998530313022576,0.7735092825329091
2,30,50,0,1.0,2.1883314032040753,0.2782414981448891,0.578032940827429,0.7085069421947565,1.234252064837879,-0.5664251827994602,0.4912237425068705,0.40350877192982454,24.752048450975643,0.8062830709396694,0.9924637681159421,10.0,0.4191491194873886,1.0000000000000004,0.503768115942029,True,8,0.75,0.6642814517361731,1.8104592399944537,0.7071407258680866
