coin_id,price,market_cap,volume_usd,history_days,symbol,name,sector,rebalance_date,universe_rank
bitcoin,6423.61,128590301354.2115,233613490.19,91,BTC,Bitcoin,Store of Value,2020-03-31,1
ethereum,133.1,16066050692.959833,117010142.69,91,ETH,Ethereum,Smart Contract Platform / L1,2020-03-31,2
ripple,0.1738,10700864036.354635,37178734.5,91,XRP,XRP,Payments,2020-03-31,3
bitcoin-cash,218.48,4374663320.840856,43395733.15,91,BCH,Bitcoin Cash,Payments,2020-03-31,4
litecoin,39.15,3016526186.8159156,31113080.25,91,LTC,Litecoin,Payments,2020-03-31,5
ethereum-classic,4.942,773396703.1689091,36481878.66,91,ETC,Ethereum Classic,Store of Value,2020-03-31,6
okb,4.309,90483611.86330089,31152283.64,91,OKB,OKB,Exchange / Trading Infrastructure,2020-03-31,7
bitcoin,7367.37,147482852864.35153,445330043.76,99,BTC,Bitcoin,Store of Value,2020-04-08,1
ethereum,173.21,20907593091.867565,288902140.84,99,ETH,Ethereum,Smart Contract Platform / L1,2020-04-08,2
ripple,0.2023,12455608714.35295,51749652.07,99,XRP,XRP,Payments,2020-04-08,3
bitcoin-cash,267.51,5356399601.602606,236892848.45,99,BCH,Bitcoin Cash,Payments,2020-04-08,4
litecoin,46.61,3591322747.5731754,59801362.5,99,LTC,Litecoin,Payments,2020-04-08,5
binancecoin,15.12,2037679125.9032936,29158448.13,99,BNB,BNB,Exchange / Trading Infrastructure,2020-04-08,6
ethereum-classic,5.828,912050988.6823962,69371531.2,99,ETC,Ethereum Classic,Store of Value,2020-04-08,7
okb,4.956,104069802.83001143,32519867.85,99,OKB,OKB,Exchange / Trading Infrastructure,2020-04-08,8
bitcoin,7135.41,142839388161.1515,308254465.67,113,BTC,Bitcoin,Store of Value,2020-04-22,1
ethereum,183.02,22091725002.4456,286183673.61,113,ETH,Ethereum,Smart Contract Platform / L1,2020-04-22,2
ripple,0.1882,11587471873.659046,43363142.89,113,XRP,XRP,Payments,2020-04-22,3
bitcoin-cash,233.33,4672007472.7746105,72174350.83,113,BCH,Bitcoin Cash,Payments,2020-04-22,4
litecoin,41.9,3228414999.427506,36478175.66,113,LTC,Litecoin,Payments,2020-04-22,5
binancecoin,15.76,2123930094.1954966,39615027.79,113,BNB,BNB,Exchange / Trading Infrastructure,2020-04-22,6
ethereum-classic,5.409,846479718.2194716,44898257.6,113,ETC,Ethereum Classic,Store of Value,2020-04-22,7
zcash,45.23,752965653.653191,31955841.96,113,ZEC,Zcash,Store of Value,2020-04-22,8
bitcoin,8637.56,172910005956.9437,1439132256.65,121,BTC,Bitcoin,Store of Value,2020-04-30,1
ethereum,206.44,24918673967.352577,470224989.05,121,ETH,Ethereum,Smart Contract Platform / L1,2020-04-30,2
ripple,0.2116,13028209609.278715,97136237.3,121,XRP,XRP,Payments,2020-04-30,3
bitcoin-cash,250.32,5012201219.667169,216728814.57,121,BCH,Bitcoin Cash,Payments,2020-04-30,4
litecoin,46.43,3577453661.6567802,105134921.14,121,LTC,Litecoin,Payments,2020-04-30,5
tezos,2.757,2983809475.8833776,25643549.96,121,XTZ,Tezos,Smart Contract Platform / L1,2020-04-30,6
binancecoin,17.0,2291041345.2616396,48039889.52,121,BNB,BNB,Exchange / Trading Infrastructure,2020-04-30,7
ethereum-classic,6.442,1008138721.5326005,101774031.54,121,ETC,Ethereum Classic,Store of Value,2020-04-30,8
zcash,44.71,744308962.5212066,38443559.89,121,ZEC,Zcash,Store of Value,2020-04-30,9
neo,8.905,627826443.4153893,27040168.56,121,NEO,NEO,Smart Contract Platform / L1,2020-04-30,10
bitcoin,9153.2,183232286261.988,818515486.36,127,BTC,Bitcoin,Store of Value,2020-05-06,1
ethereum,199.08,24030273267.877113,341816428.45,127,ETH,Ethereum,Smart Contract Platform / L1,2020-05-06,2
ripple,0.2119,13046680605.889225,56880500.85,127,XRP,XRP,Payments,2020-05-06,3
bitcoin-cash,241.55,4836597973.036931,132900712.13,127,BCH,Bitcoin Cash,Payments,2020-05-06,4
litecoin,45.0,3467271479.0987535,54067681.26,127,LTC,Litecoin,Payments,2020-05-06,5
binancecoin,16.38,2207485719.728568,41509180.64,127,BNB,BNB,Exchange / Trading Infrastructure,2020-05-06,6
ethereum-classic,6.851,1072145045.2064338,75944194.93,127,ETC,Ethereum Classic,Store of Value,2020-05-06,7
bitcoin,9509.45,190363836100.38696,593918718.08,141,BTC,Bitcoin,Store of Value,2020-05-20,1
ethereum,209.87,25332697662.89617,187926919.47,141,ETH,Ethereum,Smart Contract Platform / L1,2020-05-20,2
ripple,0.2016,12412509722.261763,49436441.68,141,XRP,XRP,Payments,2020-05-20,3
bitcoin-cash,239.54,4796351390.855998,51055174.68,141,BCH,Bitcoin Cash,Payments,2020-05-20,4
litecoin,44.21,3406401602.021242,32591158.7,141,LTC,Litecoin,Payments,2020-05-20,5
binancecoin,16.88,2274869288.7068515,32143804.71,141,BNB,BNB,Exchange / Trading Infrastructure,2020-05-20,6
ethereum-classic,6.453,1009860163.0006009,40589520.93,141,ETC,Ethereum Classic,Store of Value,2020-05-20,7
okb,5.232,109865457.7091646,38714609.86,141,OKB,OKB,Exchange / Trading Infrastructure,2020-05-20,8
bitcoin,9450.47,189183151722.93073,212143031.97,152,BTC,Bitcoin,Store of Value,2020-05-31,1
ethereum,231.54,27948410048.444176,281521659.77,152,ETH,Ethereum,Smart Contract Platform / L1,2020-05-31,2
bitcoin-cash,238.72,4779932387.180195,58688447.48,152,BCH,Bitcoin Cash,Payments,2020-05-31,3
litecoin,45.58,3511960755.9404707,47275984.86,152,LTC,Litecoin,Payments,2020-05-31,4
binancecoin,17.09,2303170387.677731,36189962.17,152,BNB,BNB,Exchange / Trading Infrastructure,2020-05-31,5
ethereum-classic,6.943,1086542555.6660733,40962324.57,152,ETC,Ethereum Classic,Store of Value,2020-05-31,6
okb,5.175,108668528.98412208,38707357.22,152,OKB,OKB,Exchange / Trading Infrastructure,2020-05-31,7
bitcoin,9666.06,193498915455.31088,316212538.78,155,BTC,Bitcoin,Store of Value,2020-06-03,1
ethereum,244.65,29530873794.38485,157079114.17,155,ETH,Ethereum,Smart Contract Platform / L1,2020-06-03,2
ripple,0.204,12560277695.14583,44018229.89,155,XRP,XRP,Payments,2020-06-03,3
bitcoin-cash,253.15,5068866805.523904,52784940.99,155,BCH,Bitcoin Cash,Payments,2020-06-03,4
litecoin,47.17,3634471014.8686266,44020389.55,155,LTC,Litecoin,Payments,2020-06-03,5
ethereum-classic,6.943,1086542555.6660733,31693801.99,155,ETC,Ethereum Classic,Store of Value,2020-06-03,6
okb,5.229,109802461.46047816,30773097.0,155,OKB,OKB,Exchange / Trading Infrastructure,2020-06-03,7
bitcoin,9459.13,189356510941.45856,325191529.46,169,BTC,Bitcoin,Store of Value,2020-06-17,1
ethereum,233.74,28213964605.352604,173917879.04,169,ETH,Ethereum,Smart Contract Platform / L1,2020-06-17,2
ripple,0.1931,11889164818.297352,33265394.86,169,XRP,XRP,Payments,2020-06-17,3
bitcoin-cash,240.26,4810768077.010362,34153464.83,169,BCH,Bitcoin Cash,Payments,2020-06-17,4
litecoin,44.04,3393303020.8779798,36504832.63,169,LTC,Litecoin,Payments,2020-06-17,5
bitcoin,9136.47,182897378672.38403,213905502.74,182,BTC,Bitcoin,Store of Value,2020-06-30,1
ethereum,225.49,27218135016.946003,171575809.95,182,ETH,Ethereum,Smart Contract Platform / L1,2020-06-30,2
bitcoin-cash,222.2,4449149532.638402,32545009.2,182,BCH,Bitcoin Cash,Payments,2020-06-30,3
ethereum-classic,5.727,896245026.1125743,29286461.04,182,ETC,Ethereum Classic,Store of Value,2020-06-30,4
okb,5.053,106106681.53753988,28516206.54,182,OKB,OKB,Exchange / Trading Infrastructure,2020-06-30,5
bitcoin,9238.89,184947661716.4509,274835041.39,183,BTC,Bitcoin,Store of Value,2020-07-01,1
ethereum,231.06,27890470872.39143,190036327.93,183,ETH,Ethereum,Smart Contract Platform / L1,2020-07-01,2
bitcoin-cash,223.95,4484190089.263592,45699705.5,183,BCH,Bitcoin Cash,Payments,2020-07-01,3
ethereum-classic,5.714,894210595.2867557,29890528.08,183,ETC,Ethereum Classic,Store of Value,2020-07-01,4
okb,5.055,106148679.03666419,31422952.82,183,OKB,OKB,Exchange / Trading Infrastructure,2020-07-01,5
bitcoin,9193.22,184033422050.15002,216386874.26,197,BTC,Bitcoin,Store of Value,2020-07-15,1
ethereum,238.47,28784906902.705723,121931757.09,197,ETH,Ethereum,Smart Contract Platform / L1,2020-07-15,2
chainlink,8.63,6272278595.551582,101630917.88,197,LINK,Chainlink,Oracle / Middleware,2020-07-15,3
bitcoin-cash,227.26,4550466799.223237,34057484.71,197,BCH,Bitcoin Cash,Payments,2020-07-15,4
tezos,3.225,3490310322.7145057,41669506.6,197,XTZ,Tezos,Smart Contract Platform / L1,2020-07-15,5
okb,5.136,107849577.75119828,28385671.75,197,OKB,OKB,Exchange / Trading Infrastructure,2020-07-15,6
bitcoin,11112.04,222445100536.9337,689206497.21,211,BTC,Bitcoin,Store of Value,2020-07-29,1
ethereum,318.14,38401603061.294075,341878677.37,211,ETH,Ethereum,Smart Contract Platform / L1,2020-07-29,2
ripple,0.2435,14992292248.862793,98078232.14,211,XRP,XRP,Payments,2020-07-29,3
bitcoin-cash,288.14,5769477706.275558,90270336.95,211,BCH,Bitcoin Cash,Payments,2020-07-29,4
chainlink,7.103,5162455951.81957,26960893.49,211,LINK,Chainlink,Oracle / Middleware,2020-07-29,5
litecoin,55.22,4254727357.240737,78083216.19,211,LTC,Litecoin,Payments,2020-07-29,6
ethereum-classic,7.272,1138029305.0271766,29348969.91,211,ETC,Ethereum Classic,Store of Value,2020-07-29,7
okb,5.799,121771748.7109032,31090654.79,211,OKB,OKB,Exchange / Trading Infrastructure,2020-07-29,8
bitcoin,11352.72,227263125561.7922,608151203.91,213,BTC,Bitcoin,Store of Value,2020-07-31,1
ethereum,346.94,41877953624.45894,468835268.22,213,ETH,Ethereum,Smart Contract Platform / L1,2020-07-31,2
ripple,0.2599,16002040063.570597,65420856.87,213,XRP,XRP,Payments,2020-07-31,3
bitcoin-cash,301.19,6030780142.823403,87740971.56,213,BCH,Bitcoin Cash,Payments,2020-07-31,4
chainlink,7.811,5677029908.441877,32773284.02,213,LINK,Chainlink,Oracle / Middleware,2020-07-31,5
litecoin,58.23,4486649293.953787,69611672.48,213,LTC,Litecoin,Payments,2020-07-31,6
ethereum-classic,7.404,1158686602.6431813,30344008.68,213,ETC,Ethereum Classic,Store of Value,2020-07-31,7
okb,5.865,123157666.18200505,36697462.77,213,OKB,OKB,Exchange / Trading Infrastructure,2020-07-31,8
bitcoin,11570.19,231616523858.9336,430758054.54,225,BTC,Bitcoin,Store of Value,2020-08-12,1
ethereum,387.19,46736394949.715385,165583849.9,225,ETH,Ethereum,Smart Contract Platform / L1,2020-08-12,2
ripple,0.2824,17387364809.358738,60605269.66,225,XRP,XRP,Payments,2020-08-12,3
chainlink,16.48,11977653679.570112,167458201.39,225,LINK,Chainlink,Oracle / Middleware,2020-08-12,4
bitcoin-cash,284.86,5703801691.572346,74241595.15,225,BCH,Bitcoin Cash,Payments,2020-08-12,5
tezos,4.364,4723012170.023598,60021413.99,225,XTZ,Tezos,Smart Contract Platform / L1,2020-08-12,6
zcash,83.58,1391396624.6370485,31806755.0,225,ZEC,Zcash,Store of Value,2020-08-12,7
bitcoin,11466.89,229548624635.6168,309986442.65,239,BTC,Bitcoin,Store of Value,2020-08-26,1
ethereum,386.02,46595168208.086815,130709996.59,239,ETH,Ethereum,Smart Contract Platform / L1,2020-08-26,2
ripple,0.2765,17024101876.018738,37843873.49,239,XRP,XRP,Payments,2020-08-26,3
chainlink,15.2,11047350481.156898,70910452.4,239,LINK,Chainlink,Oracle / Middleware,2020-08-26,4
bitcoin-cash,274.86,5503569939.428404,35282937.68,239,BCH,Bitcoin Cash,Payments,2020-08-26,5
litecoin,58.15,4480485255.768723,46882864.58,239,LTC,Litecoin,Payments,2020-08-26,6
bitcoin,11657.81,233370534797.4333,307926585.75,244,BTC,Bitcoin,Store of Value,2020-08-31,1
ethereum,434.14,52403570607.37477,506717370.21,244,ETH,Ethereum,Smart Contract Platform / L1,2020-08-31,2
ripple,0.2814,17325794820.657043,48596940.76,244,XRP,XRP,Payments,2020-08-31,3
chainlink,15.6,11338070230.661028,49640463.42,244,LINK,Chainlink,Oracle / Middleware,2020-08-31,4
bitcoin-cash,273.73,5480943751.436138,32423159.81,244,BCH,Bitcoin Cash,Payments,2020-08-31,5
litecoin,60.99,4699308611.3385105,62789117.1,244,LTC,Litecoin,Payments,2020-08-31,6
bitcoin,10228.85,204765062637.2128,346738492.44,253,BTC,Bitcoin,Store of Value,2020-09-09,1
ethereum,351.15,42386128481.08824,190044274.6,253,ETH,Ethereum,Smart Contract Platform / L1,2020-09-09,2
ripple,0.2392,14727541297.445503,29129499.95,253,XRP,XRP,Payments,2020-09-09,3
chainlink,12.35,8975972265.939981,39668390.89,253,LINK,Chainlink,Oracle / Middleware,2020-09-09,4
bitcoin-cash,224.32,4491598664.092917,37311543.0,253,BCH,Bitcoin Cash,Payments,2020-09-09,5
litecoin,47.86,3687635844.2148075,43234585.37,253,LTC,Litecoin,Payments,2020-09-09,6
binancecoin,24.52,3304490222.695024,41607048.11,253,BNB,BNB,Exchange / Trading Infrastructure,2020-09-09,7
bitcoin,10238.09,204950032519.33716,277589382.46,267,BTC,Bitcoin,Store of Value,2020-09-23,1
ethereum,320.19,38649051625.68602,163392957.36,267,ETH,Ethereum,Smart Contract Platform / L1,2020-09-23,2
ripple,0.2215,13637752497.425499,28883026.86,267,XRP,XRP,Payments,2020-09-23,3
chainlink,7.64,5552747215.528862,62301395.35,267,LINK,Chainlink,Oracle / Middleware,2020-09-23,4
bitcoin-cash,207.73,4159414187.286117,25577379.75,267,BCH,Bitcoin Cash,Payments,2020-09-23,5
uniswap,4.368,2767380155.3415146,57577581.33,267,UNI,Uniswap,DeFi,2020-09-23,6
neo,19.65,1385377834.1507468,28373503.68,267,NEO,NEO,Smart Contract Platform / L1,2020-09-23,7
bitcoin,10779.42,215786585148.16663,317604086.65,274,BTC,Bitcoin,Store of Value,2020-09-30,1
ethereum,359.82,43432654848.541,187102579.35,274,ETH,Ethereum,Smart Contract Platform / L1,2020-09-30,2
bitcoin-cash,228.09,4567086034.651184,50447607.44,274,BCH,Bitcoin Cash,Payments,2020-09-30,3
binancecoin,29.34,3954067827.645677,33451558.34,274,BNB,BNB,Exchange / Trading Infrastructure,2020-09-30,4
litecoin,46.27,3565125585.2866516,34870507.84,274,LTC,Litecoin,Payments,2020-09-30,5
monero,108.33,1997796196.4827774,43400804.38,274,XMR,Monero,Privacy,2020-09-30,6
bitcoin,10672.67,213649622494.83585,208253472.75,281,BTC,Bitcoin,Store of Value,2020-10-07,1
ethereum,341.91,41270799342.07285,115694720.97,281,ETH,Ethereum,Smart Contract Platform / L1,2020-10-07,2
ripple,0.2488,15318613188.98178,31576895.07,281,XRP,XRP,Payments,2020-10-07,3
chainlink,8.976,6523751178.872654,25359483.17,281,LINK,Chainlink,Oracle / Middleware,2020-10-07,4
bitcoin-cash,223.17,4468572012.596364,46137034.07,281,BCH,Bitcoin Cash,Payments,2020-10-07,5
litecoin,46.6,3590552242.8000426,34389194.34,281,LTC,Litecoin,Payments,2020-10-07,6
monero,109.82,2025274423.4998486,46551371.2,281,XMR,Monero,Privacy,2020-10-07,7
bitcoin,12813.11,256497775578.63275,1296152945.69,295,BTC,Bitcoin,Store of Value,2020-10-21,1
ethereum,391.46,47251812203.35129,283451951.4,295,ETH,Ethereum,Smart Contract Platform / L1,2020-10-21,2
ripple,0.2514,15478695159.606188,46863852.07,295,XRP,XRP,Payments,2020-10-21,3
chainlink,10.82,7863969224.086688,43539509.83,295,LINK,Chainlink,Oracle / Middleware,2020-10-21,4
bitcoin-cash,258.95,5185001221.76739,78346726.1,295,BCH,Bitcoin Cash,Payments,2020-10-21,5
litecoin,53.14,4094462364.4290614,47677510.5,295,LTC,Litecoin,Payments,2020-10-21,6
binancecoin,29.79,4014713039.7261324,26383731.93,295,BNB,BNB,Exchange / Trading Infrastructure,2020-10-21,7
monero,120.67,2225367553.1208043,35127673.62,295,XMR,Monero,Privacy,2020-10-21,8
bitcoin,13803.41,276321982750.46844,600104833.89,305,BTC,Bitcoin,Store of Value,2020-10-31,1
ethereum,386.77,46685698170.66923,211918605.81,305,ETH,Ethereum,Smart Contract Platform / L1,2020-10-31,2
bitcoin-cash,262.26,5251277931.7270355,38150046.07,305,BCH,Bitcoin Cash,Payments,2020-10-31,3
litecoin,55.79,4298646129.309321,49820006.36,305,LTC,Litecoin,Payments,2020-10-31,4
monero,125.69,2317945203.8763065,35048609.29,305,XMR,Monero,Privacy,2020-10-31,5
bitcoin,14157.73,283414897104.83057,423118194.37,309,BTC,Bitcoin,Store of Value,2020-11-04,1
ethereum,402.66,48603726311.24874,100082927.23,309,ETH,Ethereum,Smart Contract Platform / L1,2020-11-04,2
bitcoin-cash,241.25,4830591020.472612,27494389.79,309,BCH,Bitcoin Cash,Payments,2020-11-04,3
bitcoin,17786.27,356052409667.986,1441862086.0,323,BTC,Bitcoin,Store of Value,2020-11-18,1
ethereum,478.76,57789499847.94478,334999694.91,323,ETH,Ethereum,Smart Contract Platform / L1,2020-11-18,2
ripple,0.2936,18076948682.817726,96001121.05,323,XRP,XRP,Payments,2020-11-18,3
chainlink,13.58,9869935495.665176,104445499.85,323,LINK,Chainlink,Oracle / Middleware,2020-11-18,4
litecoin,73.52,5664751092.074229,77245625.97,323,LTC,Litecoin,Payments,2020-11-18,5
bitcoin-cash,245.98,4925300639.236697,51240608.89,323,BCH,Bitcoin Cash,Payments,2020-11-18,6
monero,122.1,2251739274.3519535,27055735.93,323,XMR,Monero,Privacy,2020-11-18,7
zcash,63.23,1052620346.683424,66819847.4,323,ZEC,Zcash,Store of Value,2020-11-18,8
bitcoin,19686.87,394099353170.7538,1493787961.07,335,BTC,Bitcoin,Store of Value,2020-11-30,1
ethereum,616.14,74372174860.70828,535467109.2,335,ETH,Ethereum,Smart Contract Platform / L1,2020-11-30,2
ripple,0.6649,40937885487.75718,453300992.1,335,XRP,XRP,Payments,2020-11-30,3
chainlink,14.24,10349623082.34699,70063925.35,335,LINK,Chainlink,Oracle / Middleware,2020-11-30,4
litecoin,87.67,6755015346.057505,114339625.92,335,LTC,Litecoin,Payments,2020-11-30,5
stellar,0.2026,6719161527.933186,64157910.99,335,XLM,Stellar,Payments,2020-11-30,6
bitcoin-cash,317.35,6354354654.288015,125710645.23,335,BCH,Bitcoin Cash,Payments,2020-11-30,7
binancecoin,31.48,4242469502.8727307,25212870.33,335,BNB,BNB,Exchange / Trading Infrastructure,2020-11-30,8
monero,130.54,2407387754.9050283,32086022.4,335,XMR,Monero,Privacy,2020-11-30,9
bitcoin,19226.19,384877283333.4103,903817773.96,337,BTC,Bitcoin,Store of Value,2020-12-02,1
ethereum,598.26,72213940552.74342,314984220.64,337,ETH,Ethereum,Smart Contract Platform / L1,2020-12-02,2
ripple,0.631,38850662870.76971,251479977.02,337,XRP,XRP,Payments,2020-12-02,3
chainlink,13.98,10160655245.169306,35335685.61,337,LINK,Chainlink,Oracle / Middleware,2020-12-02,4
litecoin,89.04,6860574499.976734,109385061.74,337,LTC,Litecoin,Payments,2020-12-02,5
stellar,0.1854,6148729256.065215,32359129.99,337,XLM,Stellar,Payments,2020-12-02,6
bitcoin-cash,294.55,5897826259.399826,52651568.22,337,BCH,Bitcoin Cash,Payments,2020-12-02,7
monero,128.01,2360730094.265303,29471264.11,337,XMR,Monero,Privacy,2020-12-02,8
aave,86.75,1316410031.5772133,38887976.55,337,AAVE,Aave,DeFi,2020-12-02,9
bitcoin,21352.13,427435169827.2934,1949841494.52,351,BTC,Bitcoin,Store of Value,2020-12-16,1
ethereum,637.74,76979437783.08192,497086861.72,351,ETH,Ethereum,Smart Contract Platform / L1,2020-12-16,2
ripple,0.5707,35137992552.05748,432060538.92,351,XRP,XRP,Payments,2020-12-16,3
chainlink,13.51,9819059539.501955,45562402.21,351,LINK,Chainlink,Oracle / Middleware,2020-12-16,4
litecoin,93.1,7173399437.868753,137340007.79,351,LTC,Litecoin,Payments,2020-12-16,5
stellar,0.1935,6417363058.514667,59887750.09,351,XLM,Stellar,Payments,2020-12-16,6
bitcoin-cash,312.6,6259244572.019643,129021726.9,351,BCH,Bitcoin Cash,Payments,2020-12-16,7
monero,158.8,2928551980.074449,60858023.14,351,XMR,Monero,Privacy,2020-12-16,8
bitcoin,28889.61,578323350250.9714,1993721842.2,365,BTC,Bitcoin,Store of Value,2020-12-30,1
ethereum,752.53,90835350322.86299,495447971.32,365,ETH,Ethereum,Smart Contract Platform / L1,2020-12-30,2
ripple,0.2115,13022052610.408545,251824120.62,365,XRP,XRP,Payments,2020-12-30,3
litecoin,130.04,10019644069.822264,140699275.18,365,LTC,Litecoin,Payments,2020-12-30,4
chainlink,11.25,8176492954.803626,49744301.66,365,LINK,Chainlink,Oracle / Middleware,2020-12-30,5
bitcoin-cash,359.1,7190322219.488976,118958532.26,365,BCH,Bitcoin Cash,Payments,2020-12-30,6
binancecoin,38.13,5138670970.283902,32939563.47,365,BNB,BNB,Exchange / Trading Infrastructure,2020-12-30,7
stellar,0.1318,4371103106.523168,37676647.15,365,XLM,Stellar,Payments,2020-12-30,8
the-graph,0.3748,4047056681.210911,46561688.61,365,GRT,The Graph,Oracle / Middleware,2020-12-30,9
monero,159.96,2949944425.2689476,43593763.88,365,XMR,Monero,Privacy,2020-12-30,10
uniswap,4.15,2629264570.6655874,27336726.22,365,UNI,Uniswap,DeFi,2020-12-30,11
bitcoin,28972.4,579980672387.4515,1924969475.46,366,BTC,Bitcoin,Store of Value,2020-12-31,1
ethereum,737.15,88978882556.83952,405487796.36,366,ETH,Ethereum,Smart Contract Platform / L1,2020-12-31,2
polkadot,9.268,15582683392.07432,36731355.71,366,DOT,Polkadot,Smart Contract Platform / L1,2020-12-31,3
ripple,0.2195,13514612520.022108,138806338.15,366,XRP,XRP,Payments,2020-12-31,4
litecoin,124.38,9583538368.228954,105772380.13,366,LTC,Litecoin,Payments,2020-12-31,5
chainlink,11.26,8183760948.541229,44019227.24,366,LINK,Chainlink,Oracle / Middleware,2020-12-31,6
bitcoin-cash,342.45,6856936352.169311,101602084.47,366,BCH,Bitcoin Cash,Payments,2020-12-31,7
stellar,0.1278,4238444438.646896,33351632.84,366,XLM,Stellar,Payments,2020-12-31,8
uniswap,5.162,3270424991.271268,60043229.36,366,UNI,Uniswap,DeFi,2020-12-31,9
monero,156.48,2885767089.6854515,49206200.71,366,XMR,Monero,Privacy,2020-12-31,10
bitcoin,37380.85,748304266039.9023,3198683391.78,379,BTC,Bitcoin,Store of Value,2021-01-13,1
ethereum,1129.84,136379163898.82597,1262994625.32,379,ETH,Ethereum,Smart Contract Platform / L1,2021-01-13,2
ripple,0.3056,18815788547.238068,120096542.55,379,XRP,XRP,Payments,2021-01-13,3
polkadot,10.94,18393888250.894802,44993136.25,379,DOT,Polkadot,Smart Contract Platform / L1,2021-01-13,4
chainlink,15.95,11592450011.47714,107522260.19,379,LINK,Chainlink,Oracle / Middleware,2021-01-13,5
cardano,0.3128,11560668940.571611,29254520.16,379,ADA,Cardano,Smart Contract Platform / L1,2021-01-13,6
litecoin,147.5,11364945403.71258,179308479.09,379,LTC,Litecoin,Payments,2021-01-13,7
stellar,0.304,10082058758.596685,124385771.67,379,XLM,Stellar,Payments,2021-01-13,8
bitcoin-cash,496.42,9939904639.929594,201570258.25,379,BCH,Bitcoin Cash,Payments,2021-01-13,9
binancecoin,40.15,5410900588.956167,40281653.53,379,BNB,BNB,Exchange / Trading Infrastructure,2021-01-13,10
the-graph,0.3247,3506081388.444991,28676638.12,379,GRT,The Graph,Oracle / Middleware,2021-01-13,11
monero,171.5,3162762371.42801,100776755.07,379,XMR,Monero,Privacy,2021-01-13,12
aave,147.09,2232054772.849479,45925121.77,379,AAVE,Aave,DeFi,2021-01-13,13
zcash,117.49,1955912771.3401153,97552597.58,379,ZEC,Zcash,Store of Value,2021-01-13,14
neo,23.22,1637072433.0269895,39499351.74,379,NEO,NEO,Smart Contract Platform / L1,2021-01-13,15
bitcoin,30423.05,609020343329.412,3149650799.32,393,BTC,Bitcoin,Store of Value,2021-01-27,1
ethereum,1241.51,149858471794.2642,1798477778.92,393,ETH,Ethereum,Smart Contract Platform / L1,2021-01-27,2
polkadot,15.51,26077624019.32161,33822997.17,393,DOT,Polkadot,Smart Contract Platform / L1,2021-01-27,3
ripple,0.2513,15472538160.736017,47547830.12,393,XRP,XRP,Payments,2021-01-27,4
chainlink,21.02,15277322836.441975,123657627.15,393,LINK,Chainlink,Oracle / Middleware,2021-01-27,5
litecoin,122.73,9456405080.662,100680488.44,393,LTC,Litecoin,Payments,2021-01-27,6
uniswap,14.77,9357647640.658005,148331168.38,393,UNI,Uniswap,DeFi,2021-01-27,7
stellar,0.2383,7903140138.728915,47001240.84,393,XLM,Stellar,Payments,2021-01-27,8
bitcoin-cash,378.46,7577970891.6396475,125663413.96,393,BCH,Bitcoin Cash,Payments,2021-01-27,9
binancecoin,41.01,5526800327.598814,45435440.03,393,BNB,BNB,Exchange / Trading Infrastructure,2021-01-27,10
the-graph,0.4856,5243465113.116377,29017644.03,393,GRT,The Graph,Oracle / Middleware,2021-01-27,11
aave,286.77,4351664608.131382,68995005.65,393,AAVE,Aave,DeFi,2021-01-27,12
monero,125.83,2320527050.7101254,57759810.65,393,XMR,Monero,Privacy,2021-01-27,13
zcash,78.64,1309158058.8831959,45649881.95,393,ZEC,Zcash,Store of Value,2021-01-27,14
bitcoin,33143.22,663473755045.6721,1176981986.93,397,BTC,Bitcoin,Store of Value,2021-01-31,1
ethereum,1314.18,158630221635.41666,653725686.92,397,ETH,Ethereum,Smart Contract Platform / L1,2021-01-31,2
ripple,0.4957,30520243399.430336,417216733.1,397,XRP,XRP,Payments,2021-01-31,3
chainlink,22.61,16432933840.720888,96294664.31,397,LINK,Chainlink,Oracle / Middleware,2021-01-31,4
uniswap,17.73,11232978515.156834,184601681.45,397,UNI,Uniswap,DeFi,2021-01-31,5
stellar,0.3071,10184869226.200796,147252227.62,397,XLM,Stellar,Payments,2021-01-31,6
litecoin,129.56,9982659840.711878,140852254.21,397,LTC,Litecoin,Payments,2021-01-31,7
the-graph,0.7947,8581099105.011501,134866029.8,397,GRT,The Graph,Oracle / Middleware,2021-01-31,8
bitcoin-cash,400.04,8010071012.766275,82850335.83,397,BCH,Bitcoin Cash,Payments,2021-01-31,9
binancecoin,44.38,5980965582.512446,44885870.5,397,BNB,BNB,Exchange / Trading Infrastructure,2021-01-31,10
algorand,0.6528,5820131149.449246,38053946.54,397,ALGO,Algorand,Smart Contract Platform / L1,2021-01-31,11
dogecoin,0.03705,5703351611.256821,175970478.9,397,DOGE,Dogecoin,Meme,2021-01-31,12
aave,300.17,4555006330.588266,28339150.21,397,AAVE,Aave,DeFi,2021-01-31,13
monero,138.01,2545147725.2523594,46884895.61,397,XMR,Monero,Privacy,2021-01-31,14
eos,2.932,0.0,32928025.25,397,EOS,EOS,Smart Contract Platform / L1,2021-01-31,15
bitcoin,44854.95,897923681189.8744,3326890835.4,407,BTC,Bitcoin,Store of Value,2021-02-10,1
ethereum,1743.0,210391633041.54013,1691442085.33,407,ETH,Ethereum,Smart Contract Platform / L1,2021-02-10,2
polkadot,23.6,39679685806.31786,54349307.5,407,DOT,Polkadot,Smart Contract Platform / L1,2021-02-10,3
cardano,0.9414,34792882802.60267,260113323.13,407,ADA,Cardano,Smart Contract Platform / L1,2021-02-10,4
