,btc_above_ma,tracked_total_mcap_above_ma,bull,tracked_total_market_cap,tracked_alt_market_cap
2021-04-09,True,True,True,22556277435202.113,21393072111055.105
2021-04-10,True,True,True,22725066473157.9,21528271299042.21
2021-04-11,True,True,True,21554817825937.223,20354106054696.25
2021-04-12,True,True,True,22278817672840.645,21080802177944.188
2021-04-13,True,True,True,22584475932315.07,21312137777163.117
2021-04-14,True,True,True,22947387476121.42,21686944445824.137
2021-04-15,True,True,True,23338318291099.7,22072495119512.4
2021-04-16,True,True,True,21677297958797.984,20447840586698.215
2021-04-17,True,True,True,25477792910174.785,24275567348621.45
2021-04-18,True,True,True,21979086801242.45,20853116274698.016
2021-04-19,True,True,True,27823122327702.816,26708496420411.49
2021-04-20,True,True,True,56730403179483.37,55599443270534.1
2021-04-21,True,True,True,78708294765839.64,77631240565579.05
2021-04-22,True,True,True,50223602212838.516,49188299158135.695
2021-04-23,True,True,True,38303937609182.055,37279436074933.42
2021-04-24,True,True,True,55169638802831.664,54166397594731.445
2021-04-25,True,True,True,45626392158421.28,44643069644272.51
2021-04-26,True,True,True,43659926076747.88,42577686313904.44
2021-04-27,True,True,True,68125346792045.65,67022864637957.04
2021-04-28,True,True,True,53803534463094.49,52704966704108.76
2021-04-29,True,True,True,50081038713549.625,49008421988805.31
2021-04-30,True,True,True,52022952813415.88,50866731503606.055
2021-05-01,True,True,True,55053667521999.05,53895740845927.516
2021-05-02,True,True,True,52955068747428.375,51821557495245.69
2021-05-03,True,True,True,50193066121175.29,49048113160569.766
2021-05-04,True,True,True,44963186148162.09,43897325828711.7
2021-05-05,True,True,True,55865772346977.766,54714577453585.97
2021-05-06,True,True,True,49875699698872.27,48745823184946.875
2021-05-07,True,True,True,51873842391012.08,50725300934619.805
2021-05-08,True,True,True,50816165339861.57,49636219040279.18
2021-05-09,True,True,True,48827706633008.97,47660751264704.13
2021-05-10,True,True,True,44184065315313.64,43065637916613.72
2021-05-11,True,True,True,44665868679645.336,43529874947475.4
2021-05-12,False,True,False,44982752677459.76,43991760919637.76
2021-05-13,False,True,False,39362629528407.29,38367703757464.61
2021-05-14,False,True,False,40443486626764.23,39444810211112.15
2021-05-15,False,True,False,38870846357762.56,37934480570139.93
2021-05-16,False,True,False,38433734708384.49,37503065752910.664
2021-05-17,False,True,False,37630448791820.44,36758605263458.53
2021-05-18,False,True,False,35472415292262.39,34613906410857.27
2021-05-19,False,False,False,23090290860282.023,22354177390650.79
2021-05-20,False,True,False,27782832794103.527,26970138390147.27
2021-05-21,False,False,False,25034744948692.145,24287050442674.918
2021-05-22,False,False,False,23339227752131.297,22588708451734.57
2021-05-23,False,False,False,20417616608034.87,19722641521180.914
2021-05-24,False,False,False,23737801878168.22,22960332626093.055
2021-05-25,False,False,False,23463544120870.164,22695091149629.29
2021-05-26,False,False,False,23738900140378.266,22952276080241.08
2021-05-27,False,False,False,22764674814577.36,21993189458299.23
2021-05-28,False,False,False,21799072748535.383,21084798336577.695
2021-05-29,False,True,False,28981725580354.113,28288857628759.074
2021-05-30,False,False,False,26577738047318.688,25863830572367.42
2021-05-31,False,False,False,26116545669996.5,25370043459020.324
2021-06-01,False,False,False,26618556378776.176,25884211733688.72
2021-06-02,False,False,False,27123359674534.574,26371129202544.34
2021-06-03,False,True,False,29822745233328.37,29037430775971.332
2021-06-04,False,False,False,27081939460792.516,26344031743267.906
2021-06-05,False,False,False,26570792540852.332,25859371149197.715
2021-06-06,False,False,False,25873785600655.547,25157156025642.457
2021-06-07,False,False,False,24118888644109.246,23446614006057.387
2021-06-08,False,False,False,24120833746826.617,23452031898293.258
2021-06-09,False,False,False,26460290286271.883,25711771222955.445
2021-06-10,False,False,False,25611189258799.047,24876899263904.035
2021-06-11,False,False,False,24759133422841.04,24011647308216.984
2021-06-12,False,False,False,22857013453148.68,22145524399351.035
2021-06-13,False,False,False,24407449136780.25,23626384382483.402
2021-06-14,False,False,False,25345223204150.008,24533945501336.383
2021-06-15,False,False,False,24599997156983.18,23796021560652.51
2021-06-16,False,False,False,25090554082936.28,24322940882967.605
2021-06-17,False,False,False,26688660329624.953,25926314167068.152
2021-06-18,False,False,False,21495826976561.605,20778562418360.098
2021-06-19,False,False,False,21742232553246.37,21031271984826.227
2021-06-20,False,False,False,20760850863384.812,20048151097631.445
2021-06-21,False,False,False,14798223426060.924,14164589076458.389
2021-06-22,False,False,False,14777635463907.078,14126285643862.467
2021-06-23,False,False,False,15473904041853.268,14799712042837.137
2021-06-24,False,False,False,15918767889801.67,15225134034776.97
2021-06-25,False,False,False,18760319538286.555,18127861469016.664
2021-06-26,False,False,False,18772902239723.69,18126161252575.344
2021-06-27,False,False,False,17979991979818.08,17285077548672.22
2021-06-28,False,False,False,17891032312037.348,17200656048886.9
2021-06-29,False,False,False,21044709879017.77,20326021613238.7
2021-06-30,False,False,False,20575605830788.645,19873833501134.33
2021-07-01,False,False,False,18407709731625.797,17736230824398.01
2021-07-02,False,False,False,18412742291264.496,17736029977512.492
2021-07-03,False,False,False,18308506493023.617,17614212031277.043
2021-07-04,False,False,False,18634721016073.49,17928312828702.465
2021-07-05,False,False,False,17658344731669.17,16983669288642.943
2021-07-06,False,False,False,18962316629615.797,18276933952731.145
2021-07-07,False,False,False,20051187780251.637,19372949064604.4
2021-07-08,False,False,False,22466351933548.703,21808267328066.527
2021-07-09,False,False,False,20540152199946.074,19863446692445.145
2021-07-10,False,False,False,20358196961693.3,19687278168892.12
2021-07-11,False,False,False,21085023895336.812,20399408204444.81
2021-07-12,False,False,False,19950636747980.97,19288258198806.62
2021-07-13,False,False,False,19997826083892.562,19342474788768.098
2021-07-14,False,False,False,20054496733852.58,19397483312179.11
2021-07-15,False,False,False,18932328110794.777,18294393011248.996
2021-07-16,False,False,False,19429601797623.117,18800989260209.945
2021-07-17,False,False,False,18861386910680.277,18229874109574.23
2021-07-18,False,False,False,18745580766210.24,18108869991122.33
2021-07-19,False,False,False,17906029191137.77,17288511043158.812
2021-07-20,False,False,False,17795393506204.09,17198934699783.016
2021-07-21,False,False,False,24212347862893.08,23568967362120.51
2021-07-22,False,False,False,24068736801011.555,23422153558741.04
2021-07-23,False,False,False,23086440927045.285,22413064076687.176
2021-07-24,False,False,False,23824420145106.887,23138138642712.777
2021-07-25,False,False,False,23817773355766.695,23109724461519.168
2021-07-26,False,False,False,28672197074756.594,27926121455575.664
2021-07-27,False,False,False,27210980131953.27,26420320165113.15
2021-07-28,False,True,False,32283852064581.906,31482515892380.902
2021-07-29,False,True,False,31967991513411.11,31166645131833.492
2021-07-30,False,True,False,32997507056259.8,32152094002472.316
2021-07-31,False,True,False,31565302315457.242,30735045381524.215
2021-08-01,False,False,False,28358391934011.91,27560243689703.58
2021-08-02,False,False,False,26721753416938.824,25937862867343.203
2021-08-03,False,False,False,25579584995063.71,24815096865257.203
2021-08-04,False,True,False,40830360756539.3,40034858942795.56
2021-08-05,False,True,False,44409497794432.68,43590982444337.445
2021-08-06,True,True,True,43292228095297.54,42434396636058.125
2021-08-07,True,True,True,37423377510018.95,36530197986011.4
2021-08-08,True,True,True,35995130087394.05,35117769291801.375
2021-08-09,True,True,True,35096607196959.97,34169903883655.926
2021-08-10,True,True,True,30390978871712.152,29478119873460.01
2021-08-11,True,False,False,25798269510491.375,24886298127452.805
2021-08-12,True,False,False,24779159408555.08,23889832222655.32
2021-08-13,True,False,False,26696006440237.832,25738468407363.03
2021-08-14,True,False,False,25716948082976.64,24774041488072.043
2021-08-15,True,False,False,25102711810366.81,24161528598270.88
2021-08-16,True,False,False,23355621944293.527,22436229545562.062
2021-08-17,True,False,False,22895478051270.72,22000967905178.23
2021-08-18,True,False,False,23111235347210.16,22216122447529.926
2021-08-19,True,False,False,23797652061294.426,22861562527391.848
2021-08-20,True,False,False,25507447295030.246,24519811219171.5
2021-08-21,True,False,False,25468007875929.27,24489752015153.406
2021-08-22,True,False,False,24656142667918.863,23669442251398.918
2021-08-23,True,False,False,25007442189218.086,24016110519210.1
2021-08-24,True,False,False,21250617163029.254,20295929548067.406
2021-08-25,True,False,False,22859194770036.766,21878365145435.72
2021-08-26,True,False,False,21253287088608.965,20315381286588.945
2021-08-27,True,False,False,19828249791887.74,18845585282070.723
2021-08-28,True,False,False,25098536288522.266,24119258889533.76
2021-08-29,True,True,True,27904851052685.31,26928068745266.934
2021-08-30,True,False,False,24526973438287.8,23586243242255.992
2021-08-31,True,False,False,22083472111132.355,21139419864024.95
2021-09-01,True,False,False,21888339567502.35,20910641418946.836
2021-09-02,True,False,False,21874407823010.863,20887886370857.387
2021-09-03,True,False,False,22225690350319.445,21224380516053.355
2021-09-04,True,False,False,22616683230934.375,21617059345096.047
2021-09-05,True,False,False,25196726913129.918,24160091634871.32
2021-09-06,True,True,True,26289654529479.258,25234819335849.21
2021-09-07,True,False,False,21174964944303.207,20236977267086.445
2021-09-08,True,False,False,23963875221683.176,23041559137747.79
2021-09-09,True,False,False,21396461283642.61,20467751327374.914
2021-09-10,True,False,False,19913244264363.516,19015357617186.836
2021-09-11,True,False,False,20454246126511.688,19550093324302.26
2021-09-12,True,False,False,18164560731374.535,17242719683727.33
2021-09-13,True,False,False,19786526040820.51,18886528254707.812
2021-09-14,True,False,False,20326587236426.453,19383140545480.76
2021-09-15,True,False,False,20586556125593.504,19622701891722.18
2021-09-16,True,False,False,19804101670130.934,18847934095928.234
2021-09-17,True,False,False,19976137356068.34,19029308158522.805
2021-09-18,True,False,False,20203690892403.734,19236553443124.703
2021-09-19,True,False,False,19350452284298.65,18404548336531.445
2021-09-20,True,False,False,17003022217546.664,16143723811016.979
2021-09-21,True,False,False,15772261514820.982,14957321248194.21
2021-09-22,True,False,False,16941659283014.826,16069335113216.797
2021-09-23,True,False,False,17447627958832.887,16548925162078.912
2021-09-24,True,False,False,15725584169642.242,14867828179716.203
2021-09-25,True,False,False,15673826736376.592,14818603072217.73
2021-09-26,True,False,False,15299449667239.256,14434619580241.234
2021-09-27,True,False,False,15996362912394.574,15151837073452.95
2021-09-28,True,False,False,15558864890188.06,14736974240111.768
2021-09-29,True,False,False,15232796685780.426,14401244362120.96
2021-09-30,True,False,False,15506301844317.89,14628909219492.256
2021-10-01,True,False,False,17049939556260.209,16085767030059.254
2021-10-02,True,False,False,16904130587509.549,15949873768203.904
2021-10-03,True,False,False,16502058394173.605,15536490586502.514
2021-10-04,True,False,False,17026687106435.752,16040242925250.35
2021-10-05,True,False,False,17343552241891.219,16312519909553.379
2021-10-06,True,False,False,19718129857510.605,18610195295760.285
2021-10-07,True,False,False,18297482295845.25,17220549006633.14
2021-10-08,True,False,False,18342254663651.152,17262276978370.484
2021-10-09,True,False,False,18686069549642.793,17585698134122.492
2021-10-10,True,False,False,18766908397821.05,17671897905940.676
2021-10-11,True,False,False,18241783482479.98,17090750337643.115
2021-10-12,True,False,False,17556347471696.375,16435099682661.766
2021-10-13,True,False,False,18473581133935.266,17325146375537.766
2021-10-14,True,False,False,18259709780222.965,17111471001819.621
2021-10-15,True,False,False,19562891825339.54,18328058515810.71
2021-10-16,True,False,False,19314939150254.055,18096264481326.086
2021-10-17,True,False,False,18725844392853.816,17494302506270.754
2021-10-18,True,False,False,18594199382269.027,17352295578977.61
2021-10-19,True,False,False,19783256525850.746,18496395232194.207
2021-10-20,True,False,False,21196395921668.004,19874761691459.066
2021-10-21,True,False,False,20045179441528.754,18798355119078.66
2021-10-22,True,False,False,19821594435211.504,18606606752527.008
2021-10-23,True,False,False,19272444516806.227,18045055444297.484
2021-10-24,True,False,False,19637051897216.867,18418661689547.016
2021-10-25,True,False,False,19828904139749.625,18565963415492.098
2021-10-26,True,False,False,19251880055228.43,18044457520612.508
2021-10-27,True,False,False,17637352023038.043,16466988724783.762
2021-10-28,True,False,False,19087450501779.984,17874133953917.973
2021-10-29,True,False,False,20667206816021.45,19420411720414.2
2021-10-30,True,True,True,25722284785081.05,24483308670670.66
2021-10-31,True,True,True,26033708037166.4,24805585090644.812
2021-11-01,True,True,True,26409373206767.895,25189032807981.53
2021-11-02,True,True,True,27411687196331.695,26145323127967.88
2021-11-03,True,True,True,25447489912357.1,24187734313418.273
2021-11-04,True,True,True,23318132689986.062,22088033528446.8
2021-11-05,True,True,True,26756685955846.2,25535170878198.035
2021-11-06,True,True,True,25436503912421.8,24204777456324.324
2021-11-07,True,True,True,24818895077043.656,23551675623066.945
2021-11-08,True,True,True,25867162490679.293,24514937765202.836
2021-11-09,True,True,True,31824065677164.723,30484050165011.605
2021-11-10,True,True,True,30308794889021.797,29009079990212.31
2021-11-11,True,True,True,28105856178594.793,26808248415044.223
2021-11-12,True,True,True,27814621678266.715,26530316131888.402
2021-11-13,True,True,True,29286674488368.23,27997299085675.33
2021-11-14,True,True,True,27831942373244.867,26520556755682.293
2021-11-15,True,True,True,27580201547877.492,26306750770858.824
2021-11-16,True,True,True,24512506435828.453,23309223302968.555
2021-11-17,True,True,True,23876550624231.957,22668128771811.31
2021-11-18,True,False,False,22255286461698.22,21115626162038.03
2021-11-19,True,False,False,22305381336666.57,21141588072537.094
2021-11-20,True,False,False,22677503160531.453,21481011064772.406
2021-11-21,True,False,False,20797582289080.992,19622486444307.984
2021-11-22,True,False,False,18059774533914.367,16932678173368.777
2021-11-23,True,False,False,17517880637791.229,16365490246416.697
2021-11-24,True,False,False,17369483745934.777,16224930752671.773
2021-11-25,True,False,False,18671475347012.1,17491051408751.408
2021-11-26,True,False,False,16563832023736.473,15487078699810.11
2021-11-27,True,False,False,16651405939360.271,15554297720862.168
2021-11-28,True,False,False,19082365778540.293,17934683511254.164
2021-11-29,True,False,False,18543892759928.312,17386038350228.473
2021-11-30,True,False,False,18310281981506.598,17169727460565.62
2021-12-01,True,False,False,18150954742854.1,17005343177365.26
2021-12-02,True,False,False,17214361940040.92,16082867540198.5
2021-12-03,True,False,False,17005062645104.967,15930811018815.95
2021-12-04,False,False,False,15213017225948.543,14227244061045.48
2021-12-05,False,False,False,15259404056140.043,14269184607631.066
2021-12-06,False,False,False,15813902378219.879,14801916338592.906
2021-12-07,False,False,False,15832756330105.053,14819165216327.783
2021-12-08,False,False,False,16045973642187.627,15034784134120.148
2021-12-09,False,False,False,14901712624767.0,13948960587500.238
2021-12-10,False,False,False,14335478073631.055,13390787640393.547
2021-12-11,False,False,False,14592056157686.855,13603179942845.686
2021-12-12,False,False,False,14585944988784.234,13582823890997.082
2021-12-13,False,False,False,12985038510749.39,12049558736869.484
2021-12-14,False,False,False,13035797862319.781,12067154429898.734
2021-12-15,False,False,False,13820241759229.662,12841641982590.717
2021-12-16,False,False,False,12868227067413.504,11914632856668.283
2021-12-17,False,False,False,12489180756543.736,11565049205226.33
2021-12-18,False,False,False,12693165451013.922,11755071476170.096
2021-12-19,False,False,False,12050170042008.553,11115368891397.48
2021-12-20,False,False,False,12294897590304.227,11355764260884.654
2021-12-21,False,False,False,12188885914554.83,11209636941673.754
2021-12-22,False,False,False,11310744444379.205,10337551233299.15
2021-12-23,False,False,False,13115436249246.438,12097897710030.195
2021-12-24,False,False,False,13097107128515.967,12079365202502.93
2021-12-25,False,False,False,12809199153011.812,11799639341708.809
2021-12-26,False,False,False,12897664258064.908,11880912841766.97
2021-12-27,False,False,False,12452140904308.072,11436913888066.82
2021-12-28,False,False,False,12060666154872.719,11109064374037.438
2021-12-29,False,False,False,11969185177073.46,11038896771108.2
2021-12-30,False,False,False,11352392392928.05,10408932690031.777
2021-12-31,False,False,False,10749672194128.486,9824876632963.67
2022-01-01,False,False,False,11710011728564.377,10754387052976.744
2022-01-02,False,False,False,12620176224645.219,11673178272109.824
2022-01-03,False,False,False,12395903925030.93,11466034103506.709
2022-01-04,False,False,False,12432513077119.69,11515179769521.918
2022-01-05,False,False,False,11764264509231.447,10894815780328.26
2022-01-06,False,False,False,11847761398312.37,10985078283160.434
2022-01-07,False,False,False,13143211590559.43,12311571986739.137
2022-01-08,False,False,False,12809427229834.818,11974927399092.67
2022-01-09,False,False,False,13058776432339.871,12220614638336.143
2022-01-10,False,False,False,13195582055221.885,12358161141665.93
2022-01-11,False,False,False,16203352166289.76,15347705713828.9
2022-01-12,False,False,False,17042496137987.984,16163295252399.113
2022-01-13,False,True,False,18303458168205.594,17451163193847.035
2022-01-14,False,True,False,19443620862188.832,18581032033632.656
2022-01-15,False,True,False,31763321884984.527,30900754876468.56
2022-01-16,False,True,False,25258385598756.176,24395585976600.566
2022-01-17,False,True,False,24551310883452.875,23706046966637.45
2022-01-18,False,True,False,21586272474407.766,20738038429734.027
2022-01-19,False,True,False,19462801577534.6,18628539365028.473
2022-01-20,False,False,False,18141710676166.535,17327021840461.785
2022-01-21,False,False,False,15158018938884.068,14427962432156.986
2022-01-22,False,False,False,12924023637911.37,12221860349188.016
2022-01-23,False,False,False,16281680719693.82,15555250543502.11
2022-01-24,False,False,False,14727341068690.908,13992610469130.795
2022-01-25,False,False,False,14844155564820.07,14103955942338.271
2022-01-26,False,False,False,11998181146242.447,11260916619444.314
2022-01-27,False,False,False,9756711776714.176,9012231022306.932
2022-01-28,False,False,False,12294430792543.508,11538842836935.32
2022-01-29,False,False,False,15014695180062.531,14250295931887.691
2022-01-30,False,False,False,11552403851696.166,10793538085644.36
2022-01-31,False,False,False,14171957863159.422,13401356919153.184
2022-02-01,False,False,False,15413342456059.803,14638200741668.037
2022-02-02,False,False,False,13768938680403.541,13029896120604.295
2022-02-03,False,False,False,13448379840912.387,12701120734780.03
2022-02-04,False,False,False,16017241245890.07,15184669786224.227
2022-02-05,False,False,False,15791687875051.459,14962562180083.674
2022-02-06,False,False,False,16351777189007.379,15502749215164.264
2022-02-07,False,False,False,17286088336244.652,16408060528046.744
2022-02-08,False,False,False,15876684925324.426,14994272089780.268
2022-02-09,False,False,False,16017393152769.846,15128118214856.271
2022-02-10,False,False,False,16034686889190.691,15163253137180.203
2022-02-11,False,False,False,15946324539712.818,15097565412787.12
2022-02-12,False,False,False,16066113242109.494,15220556456314.037
2022-02-13,False,False,False,16524913489584.291,15682743214065.781
2022-02-14,False,False,False,16179945106699.19,15328117161274.61
2022-02-15,False,False,False,16225462441881.703,15333116283262.986
2022-02-16,False,False,False,17269494366564.59,16390760509909.7
2022-02-17,False,False,False,15780251526863.957,14968604284653.793
2022-02-18,False,False,False,16232238614405.723,15431610092132.541
2022-02-19,False,False,False,16614650697177.326,15811770907269.545
2022-02-20,False,False,False,15735363582488.412,14966712629414.83
2022-02-21,False,False,False,15164829945519.232,14423401194167.04
2022-02-22,False,False,False,15673743107784.252,14907684535634.383
2022-02-23,False,False,False,14949554346900.59,14203452103266.93
2022-02-24,False,False,False,16012876157021.387,15245098606107.662
2022-02-25,False,True,False,18057569433221.89,17272052589987.332
2022-02-26,False,True,False,18669293737741.03,17885877623882.027
2022-02-27,False,True,False,17825241248474.703,17070248639651.621
2022-02-28,False,True,False,18027205972255.66,17162622711950.992
2022-03-01,False,True,False,20400427919687.414,19511041679550.4
2022-03-02,False,True,False,20725561866569.168,19846046692327.77
2022-03-03,False,True,False,18075706115911.76,17225437802902.367
2022-03-04,False,True,False,18314763440923.73,17530955567260.27
2022-03-05,False,True,False,19769391447605.633,18980526529394.31
2022-03-06,False,True,False,18296949160275.723,17527664224932.996
2022-03-07,False,True,False,17779096410398.688,17017784597821.256
2022-03-08,False,True,False,18280474778188.207,17504791966836.072
2022-03-09,False,True,False,19954081869123.277,19114053360670.62
2022-03-10,False,True,False,18603272012769.44,17813678425325.508
2022-03-11,False,True,False,16647802137478.559,15872269263833.902
2022-03-12,False,True,False,18471914673024.36,17695090613514.227
2022-03-13,False,True,False,16717867603120.814,15961246498636.389
2022-03-14,False,True,False,17376356350016.865,16581700913612.545
2022-03-15,False,True,False,17220858046758.332,16433838022955.73
2022-03-16,False,True,False,19234804948616.934,18411375885614.098
2022-03-17,False,True,False,18989290684479.92,18169401872954.758
2022-03-18,False,True,False,18682346718077.727,17845758969726.75
2022-03-19,False,True,False,19597814272032.312,18752337359595.047
2022-03-20,False,True,False,19132765335918.043,18307143859334.008
2022-03-21,False,True,False,19052357762047.066,18230725148960.016
2022-03-22,False,True,False,19669127093548.26,18820745713557.16
2022-03-23,False,True,False,19928035032635.008,19069164218819.844
2022-03-24,True,True,True,20446060282237.832,19565115795270.93
2022-03-25,True,True,True,20014335942638.707,19126893687918.69
2022-03-26,True,True,True,20685871665610.08,19794206532466.453
2022-03-27,True,True,True,23525925976739.676,22588221960045.61
2022-03-28,True,True,True,23859758306856.1,22916317621426.062
2022-03-29,True,True,True,23838404826221.36,22888626520122.3
2022-03-30,True,True,True,26820997576659.637,25879004220502.066
2022-03-31,True,True,True,26905736849250.145,25994446892054.38
2022-04-01,True,True,True,26613153310930.664,25686307066354.07
2022-04-02,True,True,True,27113081003939.355,26195792937892.84
2022-04-03,True,True,True,28064455046280.67,27135316496379.18
2022-04-04,True,True,True,26601185123442.61,25668140986527.863
2022-04-05,True,True,True,25963208172968.234,25052340003155.19
2022-04-06,True,True,True,21160293691084.406,20295944245522.51
2022-04-07,True,True,True,22787406907676.996,21917283559182.08
2022-04-08,False,True,False,23932837963938.46,23086593146232.98
2022-04-09,False,True,False,24220508138438.145,23364349615675.906
2022-04-10,False,True,False,27942156865221.81,27098306446607.336
2022-04-11,False,True,False,24699488427763.34,23908027325135.055
2022-04-12,False,True,False,25054172310499.74,24251702096759.52
2022-04-13,False,True,False,25718869738684.383,24895106568827.363
2022-04-14,False,True,False,25305600642047.51,24505833510902.883
2022-04-15,False,True,False,25690591850570.28,24878572266389.61
2022-04-16,False,True,False,23893289829829.766,23084696192145.496
2022-04-17,False,True,False,23467772757911.12,22673279870797.152
2022-04-18,False,True,False,22240175593828.586,21423204662175.547
2022-04-19,False,True,False,23146711947657.64,22315860067307.215
2022-04-20,False,True,False,24456121507117.445,23627853800152.676
2022-04-21,False,True,False,23924913082116.57,23114349234930.277
2022-04-22,False,True,False,23311923133750.742,22516872134048.72
2022-04-23,False,True,False,23151499871619.113,22361855237292.125
2022-04-24,False,True,False,23157220000928.324,22367169193559.312
2022-04-25,False,True,False,24571269036564.35,23761775172083.637
2022-04-26,False,True,False,22993853684903.164,22230805077198.773
2022-04-27,False,True,False,23673395620034.887,22887633151210.105
2022-04-28,False,True,False,22797235580285.13,22001509760807.52
2022-04-29,False,True,False,21474325229072.465,20701731254604.723
2022-04-30,False,True,False,21559681695329.367,20805986878438.984
2022-05-01,False,True,False,22529453403430.04,21759135319211.074
2022-05-02,False,True,False,19308986551279.934,18538018269899.562
2022-05-03,False,True,False,19709861958078.754,18954660757678.645
2022-05-04,False,True,False,20748751041458.35,19954417300509.195
2022-05-05,False,False,False,19261643652903.215,18530034520195.88
2022-05-06,False,False,False,18829905061516.656,18109045201277.32
2022-05-07,False,False,False,18388425000414.203,17678388680853.113
2022-05-08,False,False,False,18080927090430.37,17399625962167.615
2022-05-09,False,False,False,15832071911147.977,15229980931963.299
2022-05-10,False,False,False,16470538987196.713,15849706395128.65
2022-05-11,False,False,False,15838250554413.162,15257372858170.95
2022-05-12,False,False,False,14298216257229.729,13719370226933.057
2022-05-13,False,False,False,14485426298237.28,13899992017084.986
2022-05-14,False,False,False,14881426846706.115,14279868156392.184
2022-05-15,False,False,False,14981027849025.994,14354530254042.09
2022-05-16,False,False,False,18034595043135.977,17437276447057.191
2022-05-17,False,False,False,18394138965084.953,17785261553028.094
2022-05-18,False,False,False,16957356163102.035,16383483300317.936
2022-05-19,False,False,False,17019340555133.732,16413134196255.643
2022-05-20,False,False,False,17010476008230.965,16426616773650.7
2022-05-21,False,False,False,16535669291941.883,15946914160817.121
2022-05-22,False,False,False,17274780637857.652,16668938413412.014
2022-05-23,False,False,False,16597903515382.494,16015855344139.436
2022-05-24,False,False,False,16909772728961.842,16316626965342.887
2022-05-25,False,False,False,17083264244280.498,16492556319649.11
2022-05-26,False,False,False,17112101190929.191,16527790341571.791
2022-05-27,False,False,False,16279064718546.627,15706592342012.896
2022-05-28,False,False,False,16160055346126.707,15579251317543.176
2022-05-29,False,False,False,17394760733632.244,16805174639324.908
2022-05-30,False,False,False,19003813780177.56,18368902457763.258
2022-05-31,False,False,False,18901614272231.867,18265386740970.2
2022-06-01,False,False,False,17837903952000.316,17241564655340.744
2022-06-02,False,False,False,18226892802339.973,17617540554178.785
2022-06-03,False,False,False,17764748661660.89,17170596974169.992
2022-06-04,False,False,False,1060233500132.8726,462775175723.21936
2022-06-05,False,False,False,1060265142704.1101,461757454525.95483
2022-06-06,False,False,False,18759913935719.676,18132261880443.336
2022-06-07,False,False,False,18609633644287.637,17986826638856.594
2022-06-08,False,False,False,18065567467290.258,17461227022125.676
2022-06-09,False,False,False,1066899674700.1749,464687784467.0095
2022-06-10,False,False,False,17387251727389.166,16805369708745.852
2022-06-11,False,False,False,16959667559983.078,16391355804694.016
2022-06-12,False,False,False,15883034097551.559,15350798275527.822
2022-06-13,False,False,False,13435037935146.027,12985192983474.26
2022-06-14,False,False,False,13233509674455.445,12790735616913.977
2022-06-15,False,False,False,13611673666778.14,13159924165908.828
2022-06-16,False,False,False,11679369265218.297,11271537699954.504
2022-06-17,False,False,False,12233835452735.12,11824814595188.102
2022-06-18,False,False,False,11352133648675.002,10972700165097.533
2022-06-19,False,False,False,12485629940701.688,12074182454462.99
2022-06-20,False,False,False,12400834051803.896,11989438012815.963
2022-06-21,False,True,False,19801634597790.516,19387269832231.258
2022-06-22,False,True,False,19504655855192.285,19105165750987.195
2022-06-23,False,False,False,14419532727720.16,13997176622664.793
2022-06-24,False,False,False,14523398921298.65,14098619590677.14
2022-06-25,False,False,False,11990236385141.035,11560357771178.232
2022-06-26,False,False,False,13771344904544.895,13350321223229.158
2022-06-27,False,False,False,14960542347904.11,14545798233939.412
2022-06-28,False,False,False,13594199612366.686,13188788069727.354
2022-06-29,False,False,False,14494686334663.188,14092433693257.54
2022-06-30,False,False,False,12939137652893.254,12540601825125.486
2022-07-01,False,False,False,12511836659667.936,12126496150893.793
2022-07-02,False,False,False,12501114317889.822,12116247644300.732
2022-07-03,False,False,False,10600504860642.934,10214265926727.045
2022-07-04,False,False,False,13146208591098.803,12741580768252.238
2022-07-05,False,False,False,11071203462833.3,10667659035010.607
2022-07-06,False,False,False,12237420761510.11,11826142230445.127
2022-07-07,False,False,False,13235884793524.45,12803251449531.438
2022-07-08,False,False,False,14579223868832.734,14146973876922.264
2022-07-09,False,False,False,14667348984628.979,14235308785398.666
2022-07-10,False,False,False,14079187031365.016,13661873157252.232
2022-07-11,False,False,False,13464953944761.22,13065702259527.57
2022-07-12,False,False,False,12868812933745.447,12482263714854.133
2022-07-13,False,False,False,13489868814137.67,13084880660351.902
2022-07-14,False,False,False,13643173691860.215,13231247766207.797
2022-07-15,False,False,False,13808832269412.918,13391903949405.082
2022-07-16,False,False,False,14164165647014.938,13739795692377.133
2022-07-17,False,False,False,785101129465.681,368862643022.5653
2022-07-18,False,False,False,15018118634411.043,14568758127668.648
2022-07-19,False,False,False,15638462195001.459,15170033775691.846
2022-07-20,False,False,False,15508988080861.227,15044105718361.084
2022-07-21,False,False,False,15477047180987.414,15013550691316.219
2022-07-22,False,False,False,15065603950659.475,14611460451066.865
2022-07-23,False,False,False,15013462951689.006,14564007357615.432
2022-07-24,False,False,False,13304728044680.432,12852604800553.623
2022-07-25,False,False,False,13073902622450.387,12647399108284.79
2022-07-26,False,False,False,13046170038660.209,12620617597990.252
2022-07-27,False,False,False,14106119711010.906,13646493776178.32
2022-07-28,False,False,False,14557050589223.318,14079498990900.787
2022-07-29,False,False,False,13112874877286.152,12637054869310.348
2022-07-30,False,False,False,14338225655546.059,13864870311194.404
2022-07-31,False,False,False,14036693878921.168,13570102546849.926
2022-08-01,False,False,False,14006969264403.932,13541110004690.838
