cycle_days,target_volatility,vol_window,stop_mode,gate_mode,offset_days,cost_bps,multiple,cagr,sharpe,max_drawdown,annualized_turnover,average_exposure,average_holdings
14,0.5,60,own75,btc_ma100,0,2.0,1.4136932056408127,0.07605070473732534,0.3672209771732661,-0.5324762757413992,16.750886280032177,0.3072173144926721,0.39768115942028986
14,0.5,60,own75,btc_ma100,0,20.0,1.2256928542070895,0.044027391518184134,0.30214285222463677,-0.5403748094698602,16.750886280032177,0.3072173144926721,0.39768115942028986
14,0.5,60,own75,btc_ma100,0,100.0,0.6474251231542713,-0.08793533781085383,0.012631876317927468,-0.5740185846059059,16.750886280032177,0.3072173144926721,0.39768115942028986
14,0.6,60,own75,btc_ma100,0,2.0,1.285545657050752,0.05461919733873333,0.33789803148697145,-0.6030789548924826,18.71992373965627,0.3395242166149297,0.39768115942028986
14,0.6,60,own75,btc_ma100,0,20.0,1.0960234743777222,0.019601669539115685,0.27120689914950397,-0.6108953708456804,18.71992373965627,0.3395242166149297,0.39768115942028986
14,0.6,60,own75,btc_ma100,0,100.0,0.5368049032601736,-0.12340786170479612,-0.025376896285458573,-0.6439519364419974,18.71992373965627,0.3395242166149297,0.39768115942028986
14,0.5,60,own75,btc_ma100,1,2.0,2.7680129606545685,0.24055059111732224,0.7539921922171824,-0.3756241680958503,16.74267394554045,0.3050778486682692,0.4052173913043478
14,0.5,60,own75,btc_ma100,1,20.0,2.4000638826954424,0.2036483007279506,0.6749651774254453,-0.3910289996007208,16.74267394554045,0.3050778486682692,0.4052173913043478
14,0.5,60,own75,btc_ma100,1,100.0,1.267981012020987,0.05155190778643348,0.3224070428790303,-0.48479620466156725,16.74267394554045,0.3050778486682692,0.4052173913043478
14,0.6,60,own75,btc_ma100,1,2.0,2.7524656702965746,0.23907209469813773,0.710299721322447,-0.405168554702416,18.861293147146547,0.33974569932102394,0.4052173913043478
14,0.6,60,own75,btc_ma100,1,20.0,2.343838990192897,0.19762257961778928,0.631926933748353,-0.43047120802127137,18.861293147146547,0.33974569932102394,0.4052173913043478
14,0.6,60,own75,btc_ma100,1,100.0,1.1415625359443173,0.0284274547424328,0.282782156110517,-0.531137220107093,18.861293147146547,0.33974569932102394,0.4052173913043478
14,0.5,60,own75,btc_ma100,2,2.0,2.8740071742477284,0.2504595364226643,0.7519431854642608,-0.41361486743425524,17.9852851715118,0.29534893632384557,0.3808695652173913
14,0.5,60,own75,btc_ma100,2,20.0,2.465728165956588,0.21054638890350086,0.6716979562976996,-0.4384329583346317,17.9852851715118,0.29534893632384557,0.3808695652173913
14,0.5,60,own75,btc_ma100,2,100.0,1.2424289744685937,0.047029428167972176,0.3133726709349217,-0.537404438547542,17.9852851715118,0.29534893632384557,0.3808695652173913
14,0.6,60,own75,btc_ma100,2,2.0,3.1350743501260245,0.27369098186267227,0.7518046275917118,-0.4717236950209298,20.000978267469637,0.32671768887357483,0.3808695652173913
14,0.6,60,own75,btc_ma100,2,20.0,2.643862031453012,0.22855641232954071,0.6735017041556024,-0.49619346067415315,20.000978267469637,0.32671768887357483,0.3808695652173913
14,0.6,60,own75,btc_ma100,2,100.0,1.2330771372091878,0.045355903258843755,0.3236904201801982,-0.5925649087728432,20.000978267469637,0.32671768887357483,0.3808695652173913
14,0.5,60,own75,btc_ma100,3,2.0,2.5145156356260143,0.2155783780443712,0.7049752011720719,-0.46844047253133825,17.045246896172763,0.28743231719405715,0.3814492753623188
14,0.5,60,own75,btc_ma100,3,20.0,2.174644948423119,0.17877476601981312,0.6233118714916865,-0.4907676172703861,17.045246896172763,0.28743231719405715,0.3814492753623188
14,0.5,60,own75,btc_ma100,3,100.0,1.135639948836532,0.02729549513327445,0.25737749468637594,-0.5797309719765229,17.045246896172763,0.28743231719405715,0.3814492753623188
14,0.6,60,own75,btc_ma100,3,2.0,2.4730985526023144,0.21131158203612332,0.6598923310969101,-0.5394170077126488,18.98307997548288,0.3180936856254022,0.3814492753623188
14,0.6,60,own75,btc_ma100,3,20.0,2.103766324907987,0.1705340223484504,0.5797313964458913,-0.5612081740219488,18.98307997548288,0.3180936856254022,0.3814492753623188
14,0.6,60,own75,btc_ma100,3,100.0,1.0199363775967571,0.00418809101026385,0.22099800350475654,-0.6468113439903689,18.98307997548288,0.3180936856254022,0.3814492753623188
14,0.5,60,own75,btc_ma100,4,2.0,4.766735084189816,0.3918450088868006,0.9929347310250242,-0.49405281197082307,16.40504687206022,0.29341247323845343,0.38608695652173913
14,0.5,60,own75,btc_ma100,4,20.0,4.144989116173956,0.3512638608202918,0.922400665630744,-0.5133375214163396,16.40504687206022,0.29341247323845343,0.38608695652173913
14,0.5,60,own75,btc_ma100,4,100.0,2.2180170813744007,0.18371356952224982,0.6060166736759166,-0.5961324956569483,16.40504687206022,0.29341247323845343,0.38608695652173913
14,0.6,60,own75,btc_ma100,4,2.0,5.366131158597507,0.42718953401986526,0.976230647377431,-0.5556095540755398,18.267153195264967,0.3234375790263232,0.38608695652173913
14,0.6,60,own75,btc_ma100,4,20.0,4.5926792060364905,0.3809266450948958,0.9073401497796163,-0.5749434064624999,18.267153195264967,0.3234375790263232,0.38608695652173913
14,0.6,60,own75,btc_ma100,4,100.0,2.288177584431955,0.19154394473414982,0.5986317579783474,-0.656649516996157,18.267153195264967,0.3234375790263232,0.38608695652173913
14,0.5,60,own75,btc_ma100,5,2.0,8.139829517975247,0.5588082094664826,1.0788687481718637,-0.6484519018562919,17.229719440088342,0.3005351346876103,0.39304347826086955
14,0.5,60,own75,btc_ma100,5,20.0,7.028592646259909,0.5111110398189018,1.0207328584434041,-0.6586846341407,17.229719440088342,0.3005351346876103,0.39304347826086955
14,0.5,60,own75,btc_ma100,5,100.0,3.6450756103362165,0.3149910247546901,0.7587323513699771,-0.7035916155366136,17.229719440088342,0.3005351346876103,0.39304347826086955
14,0.6,60,own75,btc_ma100,5,2.0,10.98238424157468,0.6608602999096924,1.1133135928195041,-0.7057002736023237,19.104948691470433,0.33136116924007647,0.39304347826086955
14,0.6,60,own75,btc_ma100,5,20.0,9.33260524095715,0.604597245608868,1.0567937262336062,-0.7153665188488818,19.104948691470433,0.33136116924007647,0.39304347826086955
14,0.6,60,own75,btc_ma100,5,100.0,4.503899547935622,0.3752314542094868,0.8017344071878266,-0.7548626578530921,19.104948691470433,0.33136116924007647,0.39304347826086955
14,0.5,60,own75,btc_ma100,6,2.0,8.635850983525483,0.5784530063267639,1.2632018906711315,-0.4400731627224138,16.148843790270018,0.28410907331566004,0.38028985507246377
14,0.5,60,own75,btc_ma100,6,20.0,7.525853384078545,0.5331395935684673,1.196222040776944,-0.44879904165020335,16.148843790270018,0.28410907331566004,0.38028985507246377
14,0.5,60,own75,btc_ma100,6,100.0,4.066734998550023,0.34582214566541425,0.8933805527274025,-0.4861204629680015,16.148843790270018,0.28410907331566004,0.38028985507246377
14,0.6,60,own75,btc_ma100,6,2.0,12.351158271315338,0.7026798949617454,1.3110304135099953,-0.4871303138417904,18.009198186351004,0.31629929348895136,0.38028985507246377
14,0.6,60,own75,btc_ma100,6,20.0,10.59415656425687,0.6482531560627365,1.2459413773868637,-0.49634441123063655,18.009198186351004,0.31629929348895136,0.38028985507246377
14,0.6,60,own75,btc_ma100,6,100.0,5.330238192921133,0.4251630959860442,0.9511442085645447,-0.5355159563647209,18.009198186351004,0.31629929348895136,0.38028985507246377
14,0.5,60,own75,btc_ma100,7,2.0,3.113499209180544,0.27183015180177095,0.8198994205850525,-0.46038159190403305,14.592334532597823,0.28425470358361593,0.38608695652173913
14,0.5,60,own75,btc_ma100,7,20.0,2.749524383232382,0.2387916477777534,0.7502589188001316,-0.46737029312845213,14.592334532597823,0.28425470358361593,0.38608695652173913
14,0.5,60,own75,btc_ma100,7,100.0,1.5764998533234778,0.10117198611712386,0.43736797903232916,-0.4974700920185354,14.592334532597823,0.28425470358361593,0.38608695652173913
