cycle_days,target_volatility,vol_window,stop_mode,gate_mode,offset_days,cost_bps,multiple,cagr,sharpe,max_drawdown,annualized_turnover,average_exposure,average_holdings
14,0.5,60,own75,btc_ma100,6,2.0,4.113177228492754,0.3490615451389356,0.9090767098873764,-0.4327454788263023,14.130700929471262,0.26392910323983426,0.4121739130434783
14,0.5,60,own75,btc_ma100,6,20.0,3.6467411846462605,0.31511821612972324,0.8492539815927952,-0.44205679389301755,14.130700929471262,0.26392910323983426,0.4121739130434783
14,0.5,60,own75,btc_ma100,6,100.0,2.1293441247054496,0.173532730568293,0.579960367820807,-0.48178833801834775,14.130700929471262,0.26392910323983426,0.4121739130434783
14,0.6,60,own75,btc_ma100,6,2.0,4.90093450630052,0.4000506075682002,0.9155148722010896,-0.47880896055100897,16.12141206571866,0.3013944095987328,0.4121739130434783
14,0.6,60,own75,btc_ma100,6,20.0,4.27201579805523,0.3599271855646702,0.8569376849232112,-0.4886900966850952,16.12141206571866,0.3013944095987328,0.4121739130434783
14,0.6,60,own75,btc_ma100,6,100.0,2.311119716131608,0.1940633630662636,0.5931093822384913,-0.5465959020766578,16.12141206571866,0.3013944095987328,0.4121739130434783
14,0.5,60,own75,btc_ma100,7,2.0,2.0263724018338753,0.1612819152094207,0.565509417631011,-0.558522145505195,14.166326243169419,0.2826714864661622,0.4266666666666667
14,0.5,60,own75,btc_ma100,7,20.0,1.796033939966891,0.13199027390150175,0.5022774766046343,-0.566727712131046,14.166326243169419,0.2826714864661622,0.4266666666666667
14,0.5,60,own75,btc_ma100,7,100.0,1.0472618043671449,0.009824816102561584,0.21910427797707832,-0.6015433606993433,14.166326243169419,0.2826714864661622,0.4266666666666667
14,0.6,60,own75,btc_ma100,7,2.0,1.8924589969206633,0.14459329532547094,0.5141156804241643,-0.6178485781979377,16.071924639338416,0.3220188612984908,0.4266666666666667
14,0.6,60,own75,btc_ma100,7,20.0,1.6502996494886941,0.11188976173344622,0.45203749812835753,-0.626122138020943,16.071924639338416,0.3220188612984908,0.4266666666666667
