cycle_days,target_volatility,vol_window,stop_mode,gate_mode,offset_days,cost_bps,multiple,cagr,sharpe,max_drawdown,annualized_turnover,average_exposure,average_holdings
7,0.5,20,own75,btc_ma100,0,2.0,0.8171019196294552,-0.0418634836379862,0.050416780414242086,-0.5483798224827876,25.576142809727937,0.2721326213770055,0.46318840579710147
7,0.5,20,own75,btc_ma100,0,20.0,0.6571499247909575,-0.08505186034963397,-0.08208298698267492,-0.6030501620279323,25.576142809727937,0.2721326213770055,0.46318840579710147
7,0.5,30,own75,btc_ma100,0,2.0,0.8863364159406161,-0.025221964800600793,0.11339327444599297,-0.5589190626725316,26.494620863410212,0.28303567372387356,0.46318840579710147
7,0.5,30,own75,btc_ma100,0,20.0,0.7072720207657434,-0.07070219834110691,-0.01615000106649951,-0.6053845542555051,26.494620863410212,0.28303567372387356,0.46318840579710147
7,0.5,60,own75,btc_ma100,0,2.0,1.1113619285983143,0.02260612407858309,0.2562892298913496,-0.5605844095422929,28.423815471321053,0.30187377711878216,0.46318840579710147
7,0.5,60,own75,btc_ma100,0,20.0,0.8723658540733779,-0.028495309984775452,0.13258333664336486,-0.5836540414383234,28.423815471321053,0.30187377711878216,0.46318840579710147
7,0.6,20,own75,btc_ma100,0,2.0,0.7527769310248278,-0.058352913311878085,0.0554188149885335,-0.6216075305805735,29.16685397071644,0.3107500703573912,0.46318840579710147
7,0.6,20,own75,btc_ma100,0,20.0,0.5871595283027269,-0.1066086310390838,-0.07354347960322855,-0.6757684533505486,29.16685397071644,0.3107500703573912,0.46318840579710147
7,0.6,30,own75,btc_ma100,0,2.0,0.8286097291699863,-0.039022281627084876,0.12270747040709049,-0.61748207756931,30.325822268319904,0.3238871805983175,0.46318840579710147
7,0.6,30,own75,btc_ma100,0,20.0,0.6399514242299266,-0.09017463856450048,-0.003380221506903269,-0.6742153485397655,30.325822268319904,0.3238871805983175,0.46318840579710147
7,0.6,60,own75,btc_ma100,0,2.0,1.0591520182987972,0.012241397089041373,0.2614858610026924,-0.6187267025659289,32.264849731641746,0.34315220125077944,0.46318840579710147
7,0.6,60,own75,btc_ma100,0,20.0,0.8045837906249502,-0.04499017322606069,0.14177940585196683,-0.6483385327501288,32.264849731641746,0.34315220125077944,0.46318840579710147
7,0.7,20,own75,btc_ma100,0,2.0,0.6736630096425642,-0.08023174941065103,0.04968495005496598,-0.6750818829988903,32.2469385864603,0.3432575022885308,0.46318840579710147
7,0.7,20,own75,btc_ma100,0,20.0,0.5118255730346222,-0.132206891803744,-0.07581974088882126,-0.7262374439709427,32.2469385864603,0.3432575022885308,0.46318840579710147
7,0.7,30,own75,btc_ma100,0,2.0,0.7464250759156682,-0.060040737797249166,0.11597914908534851,-0.6712830220986379,33.386251632245276,0.3560710142118944,0.46318840579710147
7,0.7,30,own75,btc_ma100,0,20.0,0.5616220387759335,-0.11498000835500144,-0.0066338613264434396,-0.7248750240747917,33.386251632245276,0.3560710142118944,0.46318840579710147
7,0.7,60,own75,btc_ma100,0,2.0,0.9998781707899942,-2.5794545854496143e-05,0.2664704452834533,-0.6690319141284018,35.2931783084344,0.375668267300171,0.46318840579710147
7,0.7,60,own75,btc_ma100,0,20.0,0.740181237330501,-0.06171093113989712,0.15099765609519317,-0.6939372829720961,35.2931783084344,0.375668267300171,0.46318840579710147
7,0.8,20,own75,btc_ma100,0,2.0,0.6430361206352625,-0.08924790359631651,0.0705491520313832,-0.696620339683357,34.708988289013725,0.3687541384918027,0.46318840579710147
7,0.8,20,own75,btc_ma100,0,20.0,0.478401003846021,-0.14452650118930166,-0.05169100542985575,-0.7484710871115325,34.708988289013725,0.3687541384918027,0.46318840579710147
7,0.8,30,own75,btc_ma100,0,2.0,0.6834688932115474,-0.07741336137981758,0.11819081854945263,-0.7107723530938548,35.921530025114556,0.3820738619364421,0.46318840579710147
