cycle_days,target_volatility,vol_window,stop_mode,gate_mode,cost_bps,basket_multiple,basket_cagr,basket_sharpe,basket_max_drawdown,train_multiple,train_sharpe,test_multiple,test_sharpe,test_max_drawdown,phase_median_multiple,phase_min_multiple,phase_max_multiple,phase_median_sharpe,phase_worst_drawdown,phase_median_exposure,phase_median_turnover
21,0.5,60,own75,btc_ma100,20.0,2.924035227564483,0.2550366518127243,0.9354798374385044,-0.28417464942401904,2.1410855416113765,1.0005400155888453,1.3656788440894594,0.8126620575330661,-0.17513178628219606,2.767547431044583,0.6548536847850328,5.98015058981955,0.7461714663910155,-0.6761276499965925,0.25121939729270565,10.275705316975472
21,0.6,20,own75,btc_ma100,2.0,3.0756285386664572,0.26853912681306324,0.9513656642596433,-0.30053696518230333,2.210676402239138,1.0159067172033085,1.3912613060650756,0.8303268513505342,-0.18076271127516474,2.804025652136482,0.5605608812840185,6.598136799017345,0.7433699774759845,-0.6956686667232996,0.2645719318794206,10.851806325594426
21,0.6,20,own75,btc_ma100,20.0,2.8030089536984555,0.24385479606035898,0.8849176148754841,-0.30929943730799336,2.0807240142423318,0.9499089933504624,1.3471315438819182,0.7627842000988783,-0.1841118273346567,2.5742777136748662,0.5055481954813643,6.0682319386525645,0.6963084984835112,-0.7153506428842167,0.2645719318794206,10.851806325594426
21,0.6,30,own75,btc_ma100,2.0,3.14477321928352,0.27452421020033424,0.9482917553481894,-0.3034843955657276,2.2298466590898935,1.0087775367573644,1.410309182680324,0.8360026230091577,-0.18013020710640926,2.8174211733684293,0.5776546005487703,6.78255726254845,0.7405323551579035,-0.7147609089964326,0.2733232403519761,11.149471173518421
21,0.6,30,own75,btc_ma100,20.0,2.858061738962022,0.2489874761795412,0.8818262185247522,-0.3121995511682335,2.095161362532737,0.9425123805428154,1.3641248784327784,0.7689998767824465,-0.18217399702051973,2.5688096061121017,0.5192317197871789,6.161084866861925,0.6911434140114918,-0.7339315703918129,0.2733232403519761,11.149471173518421
21,0.6,60,own75,btc_ma100,2.0,3.648828327266081,0.3152775358868045,0.9866975838637966,-0.31868660933910153,2.4668605084707265,1.0383189375887416,1.47913848988895,0.890094824743785,-0.18352386280810895,3.2155016203281845,0.6414221789337882,8.070724466992894,0.7893513639507923,-0.7320827884681781,0.288023535574113,11.670069320565192
21,0.6,60,own75,btc_ma100,20.0,3.2973497044981004,0.28737274015709247,0.922498441694311,-0.3264180374464156,2.3081591423692025,0.9745726960523595,1.428562547517215,0.8247025292670976,-0.18677029818394264,2.922181070634682,0.5741476394787799,7.294102645136526,0.74579116645546,-0.7504991795745894,0.288023535574113,11.670069320565192
21,0.7,20,own75,btc_ma100,2.0,3.266605417819094,0.28482202886289687,0.9239693006679243,-0.333625271419855,2.3062332675972375,0.9817608020321985,1.4164245498125256,0.814996962176726,-0.19874583111931698,2.8455880670126543,0.49603155235935403,7.2777055761792875,0.724420859885566,-0.7580415535698759,0.28914047215596644,11.891500905948325
21,0.7,20,own75,btc_ma100,20.0,2.9501105038008935,0.2573978763200624,0.8584821917763921,-0.34302258004417274,2.157586381340778,0.9170022815164152,1.3673197649531057,0.7477731515236185,-0.20270290277706027,2.5714680123428497,0.44293765935393187,6.645544411388985,0.6753933512340934,-0.7752332613271011,0.28914047215596644,11.891500905948325
21,0.7,30,own75,btc_ma100,2.0,3.4158722079475057,0.2970339022969366,0.9311962992546066,-0.33883411615212244,2.36838149496447,0.9858295119583601,1.442281243629943,0.8286401811398156,-0.203304530128689,3.103982349349915,0.4972102816570636,8.285499031541411,0.7456909133376294,-0.7776253148955998,0.2979360682303298,12.12948745559664
21,0.7,30,own75,btc_ma100,20.0,3.0759419300265467,0.26856649179502656,0.8661922497632153,-0.34820751828025176,2.211463061233728,0.9214169676962076,1.390908120486782,0.762207626225944,-0.20732816228734008,2.809901700084323,0.442260833622758,7.456992142348771,0.7046942071319306,-0.7939941046449175,0.2979360682303298,12.12948745559664
