date,coin_id,symbol,name,price,volume_usd,market_cap,price_source,volume_source,market_cap_source,current_market_cap,current_rank
2021-01-02,ethereum,ETH,Ethereum,774.9,688632713.33,93535557340.15459,cryptocompare,cryptocompare,proxy_anchor,277796098715.0,2.0
2021-01-02,filecoin,FIL,Filecoin,21.77,4845367.89,16835224585.256521,cryptocompare,cryptocompare,proxy_anchor,718746194.0,83.0
2021-01-02,polkadot,DOT,Polkadot,9.218,38331200.26,15498616261.128729,cryptocompare,cryptocompare,proxy_anchor,2141346104.0,42.0
2021-01-02,ripple,XRP,XRP,0.2212,127336480.83,13619281500.814991,cryptocompare,cryptocompare,proxy_anchor,87944651031.0,4.0
2021-01-02,litecoin,LTC,Litecoin,136.99,246193745.33,10555144887.149738,cryptocompare,cryptocompare,proxy_anchor,4278871853.0,25.0
2021-01-02,chainlink,LINK,Chainlink,12.23,65755947.09,8888756341.088743,cryptocompare,cryptocompare,proxy_anchor,6830639644.0,19.0
2021-01-02,bitcoin-cash,BCH,Bitcoin Cash,354.56,132847669.8,7099417004.015625,cryptocompare,cryptocompare,proxy_anchor,8931526249.0,16.0
2021-01-02,cardano,ADA,Cardano,0.1772,14807147.65,6549074604.441462,cryptocompare,cryptocompare,proxy_anchor,9185710657.0,15.0
2021-01-02,binancecoin,BNB,BNB,38.29,34470148.57,5160233712.356953,cryptocompare,cryptocompare,proxy_anchor,85130812268.0,5.0
2021-01-02,stellar,XLM,Stellar,0.1276,30833329.5,4231811505.253082,cryptocompare,cryptocompare,proxy_anchor,5872983271.0,20.0
2021-01-02,algorand,ALGO,Algorand,0.4081,54319279.86,3638473532.6137214,cryptocompare,cryptocompare,proxy_anchor,926994774.0,74.0
