coin_id,price,market_cap,volume_usd,history_days,symbol,name,sector,rebalance_date,universe_rank
dogecoin,0.06635,10213694450.928207,64326680.6,546,DOGE,Dogecoin,Meme,2022-06-30,7
avalanche-2,16.97,7316232070.748856,62373798.4,546,AVAX,Avalanche,Smart Contract Platform / L1,2022-06-30,8
shiba-inu,1.033e-05,6080751158.025252,50577755.45,546,SHIB,Shiba Inu,Meme,2022-06-30,9
chainlink,6.271,4557758872.850982,32323478.56,546,LINK,Chainlink,Oracle / Middleware,2022-06-30,10
litecoin,53.81,4146086184.2289762,25333090.27,546,LTC,Litecoin,Payments,2022-06-30,11
immutable-x,1.004,845238004.4363066,75113191.31,546,IMX,Immutable,Smart Contract Platform / L1,2022-06-30,12
bitcoin,19249.33,385340508774.1417,1220917103.86,547,BTC,Bitcoin,Store of Value,2022-07-01,1
ethereum,1058.01,127708807615.76584,616888042.78,547,ETH,Ethereum,Smart Contract Platform / L1,2022-07-01,2
binancecoin,216.58,29187866738.633293,33967433.5,547,BNB,BNB,Exchange / Trading Infrastructure,2022-07-01,3
ripple,0.3131,19277563462.500782,113765013.0,547,XRP,XRP,Payments,2022-07-01,4
solana,32.8,18872586193.701866,278386368.52,547,SOL,Solana,Smart Contract Platform / L1,2022-07-01,5
cardano,0.448,16557479812.583382,60966998.0,547,ADA,Cardano,Smart Contract Platform / L1,2022-07-01,6
polkadot,6.736,11325523880.989708,36565034.71,547,DOT,Polkadot,Smart Contract Platform / L1,2022-07-01,7
dogecoin,0.06634,10212155084.771322,49643188.95,547,DOGE,Dogecoin,Meme,2022-07-01,8
avalanche-2,16.09,6936839953.939251,61763942.67,547,AVAX,Avalanche,Smart Contract Platform / L1,2022-07-01,9
shiba-inu,1.002e-05,5898269758.316848,30008011.98,547,SHIB,Shiba Inu,Meme,2022-07-01,10
chainlink,6.062,4405857803.735074,35900290.87,547,LINK,Chainlink,Oracle / Middleware,2022-07-01,11
litecoin,51.12,3938820400.2561836,28288743.85,547,LTC,Litecoin,Payments,2022-07-01,12
immutable-x,0.8976,755662980.8585944,41203487.51,547,IMX,Immutable,Smart Contract Platform / L1,2022-07-01,13
bitcoin,20827.27,416928320007.83496,747216252.44,561,BTC,Bitcoin,Store of Value,2022-07-15,1
ethereum,1231.23,148617607773.80118,864043258.51,561,ETH,Ethereum,Smart Contract Platform / L1,2022-07-15,2
binancecoin,238.5,32141962402.641243,29260568.75,561,BNB,BNB,Exchange / Trading Infrastructure,2022-07-15,3
solana,37.37,21502089818.86094,222161624.87,561,SOL,Solana,Smart Contract Platform / L1,2022-07-15,4
ripple,0.3339,20558219227.496044,100360939.67,561,XRP,XRP,Payments,2022-07-15,5
cardano,0.4419,16332031984.778116,62092701.69,561,ADA,Cardano,Smart Contract Platform / L1,2022-07-15,6
dogecoin,0.06293,9687231225.273731,29379627.4,561,DOGE,Dogecoin,Meme,2022-07-15,7
avalanche-2,19.35,8342315295.756652,42774666.43,561,AVAX,Avalanche,Smart Contract Platform / L1,2022-07-15,8
shiba-inu,1.083e-05,6375075996.264616,36271139.74,561,SHIB,Shiba Inu,Meme,2022-07-15,9
chainlink,6.322,4594825640.912758,26189736.89,561,LINK,Chainlink,Oracle / Middleware,2022-07-15,10
bitcoin,23769.15,475820007975.8044,1011106548.39,575,BTC,Bitcoin,Store of Value,2022-07-29,1
ethereum,1722.28,207890591941.92984,957967061.54,575,ETH,Ethereum,Smart Contract Platform / L1,2022-07-29,2
binancecoin,293.85,39601323488.53723,78394739.33,575,BNB,BNB,Exchange / Trading Infrastructure,2022-07-29,3
solana,41.93,24125839606.76583,273733162.38,575,SOL,Solana,Smart Contract Platform / L1,2022-07-29,4
ripple,0.368,22657755842.22385,96734169.53,575,XRP,XRP,Payments,2022-07-29,5
cardano,0.5221,19296116540.51291,112667758.63,575,ADA,Cardano,Smart Contract Platform / L1,2022-07-29,6
polkadot,8.185,13761789335.792868,37030780.89,575,DOT,Polkadot,Smart Contract Platform / L1,2022-07-29,7
dogecoin,0.06878,10587760427.051123,58387583.78,575,DOGE,Dogecoin,Meme,2022-07-29,8
avalanche-2,24.5,10562621433.90377,60729667.75,575,AVAX,Avalanche,Smart Contract Platform / L1,2022-07-29,9
shiba-inu,1.173e-05,6904860705.09547,44453449.0,575,SHIB,Shiba Inu,Meme,2022-07-29,10
ethereum-classic,40.5,6338034495.819671,154438223.36,575,ETC,Ethereum Classic,Store of Value,2022-07-29,11
uniswap,9.079,5752070611.342859,33358709.97,575,UNI,Uniswap,DeFi,2022-07-29,12
chainlink,7.882,5728632663.978861,81713806.77,575,LINK,Chainlink,Oracle / Middleware,2022-07-29,13
litecoin,60.71,4677734477.690785,26069929.72,575,LTC,Litecoin,Payments,2022-07-29,14
optimism,1.837,3912208479.0317025,508056838.37,575,OP,Optimism,Smart Contract Platform / L1,2022-07-29,15
bitcoin-cash,151.97,3042921937.331494,39733419.33,575,BCH,Bitcoin Cash,Payments,2022-07-29,16
immutable-x,1.059,891540883.1653872,55534437.73,575,IMX,Immutable,Smart Contract Platform / L1,2022-07-29,17
bitcoin,23308.14,466591332071.24207,545406548.92,577,BTC,Bitcoin,Store of Value,2022-07-31,1
ethereum,1679.55,202732798207.06754,424322605.22,577,ETH,Ethereum,Smart Contract Platform / L1,2022-07-31,2
binancecoin,283.51,38207831282.06632,36856446.57,577,BNB,BNB,Exchange / Trading Infrastructure,2022-07-31,3
solana,42.37,24379008445.94964,180476118.33,577,SOL,Solana,Smart Contract Platform / L1,2022-07-31,4
ripple,0.3793,23353496714.55301,32704091.25,577,XRP,XRP,Payments,2022-07-31,5
cardano,0.5166,19092843908.88521,54867820.37,577,ADA,Cardano,Smart Contract Platform / L1,2022-07-31,6
polkadot,8.635,14518393514.303165,37126995.95,577,DOT,Polkadot,Smart Contract Platform / L1,2022-07-31,7
dogecoin,0.06811,10484622894.539867,36641772.27,577,DOGE,Dogecoin,Meme,2022-07-31,8
avalanche-2,23.74,10234964605.75002,34426363.33,577,AVAX,Avalanche,Smart Contract Platform / L1,2022-07-31,9
filecoin,9.798,7577011046.685503,61366720.37,577,FIL,Filecoin,Oracle / Middleware,2022-07-31,10
ethereum-classic,36.4,5696406312.292248,61699670.7,577,ETC,Ethereum Classic,Store of Value,2022-07-31,11
chainlink,7.662,5568736801.75159,31735458.2,577,LINK,Chainlink,Oracle / Middleware,2022-07-31,12
optimism,1.584,3373401323.2369175,110806140.04,577,OP,Optimism,Smart Contract Platform / L1,2022-07-31,13
immutable-x,1.082,910903905.1793664,37807470.67,577,IMX,Immutable,Smart Contract Platform / L1,2022-07-31,14
bitcoin,24412.17,488692230227.2774,816924712.5,589,BTC,Bitcoin,Store of Value,2022-08-12,1
ethereum,1959.26,236495645985.6385,824715568.77,589,ETH,Ethereum,Smart Contract Platform / L1,2022-08-12,2
binancecoin,328.24,44235965362.86357,34541546.52,589,BNB,BNB,Exchange / Trading Infrastructure,2022-08-12,3
solana,45.52,26191467181.015522,176927290.68,589,SOL,Solana,Smart Contract Platform / L1,2022-08-12,4
ripple,0.3798,23384281708.90386,78713523.68,589,XRP,XRP,Payments,2022-08-12,5
cardano,0.5407,19983547622.017483,31592672.38,589,ADA,Cardano,Smart Contract Platform / L1,2022-08-12,6
polkadot,9.483,15944172055.14035,30319577.03,589,DOT,Polkadot,Smart Contract Platform / L1,2022-08-12,7
avalanche-2,29.34,12649278076.356596,29007788.44,589,AVAX,Avalanche,Smart Contract Platform / L1,2022-08-12,8
ethereum-classic,43.4,6791869064.656141,39776542.79,589,ETC,Ethereum Classic,Store of Value,2022-08-12,9
chainlink,9.331,6781764956.557568,43223984.66,589,LINK,Chainlink,Oracle / Middleware,2022-08-12,10
optimism,1.649,3511830039.1525736,113868109.6,589,OP,Optimism,Smart Contract Platform / L1,2022-08-12,11
bitcoin,20247.99,405332069648.85187,1564850841.73,603,BTC,Bitcoin,Store of Value,2022-08-26,1
ethereum,1508.09,182036441694.55893,1511768507.05,603,ETH,Ethereum,Smart Contract Platform / L1,2022-08-26,2
binancecoin,279.53,37671458072.99918,37981598.79,603,BNB,BNB,Exchange / Trading Infrastructure,2022-08-26,3
ripple,0.339,20872226169.87469,108250039.87,603,XRP,XRP,Payments,2022-08-26,4
solana,31.73,18256925607.504887,194756458.15,603,SOL,Solana,Smart Contract Platform / L1,2022-08-26,5
cardano,0.4317,15955053649.759476,95346921.37,603,ADA,Cardano,Smart Contract Platform / L1,2022-08-26,6
dogecoin,0.06354,9781132560.843681,43240858.73,603,DOGE,Dogecoin,Meme,2022-08-26,7
avalanche-2,20.67,8911403470.97106,38287868.01,603,AVAX,Avalanche,Smart Contract Platform / L1,2022-08-26,8
shiba-inu,1.243e-05,7316915478.630579,61896803.16,603,SHIB,Shiba Inu,Meme,2022-08-26,9
ethereum-classic,33.92,5308299508.597611,36653541.93,603,ETC,Ethereum Classic,Store of Value,2022-08-26,10
chainlink,6.503,4726376327.563376,33526458.97,603,LINK,Chainlink,Oracle / Middleware,2022-08-26,11
optimism,1.019,2170136331.0469813,74457179.77,603,OP,Optimism,Smart Contract Platform / L1,2022-08-26,12
immutable-x,0.776,653291525.3412092,27097457.05,603,IMX,Immutable,Smart Contract Platform / L1,2022-08-26,13
eos,1.552,0.0,27393849.63,603,EOS,EOS,Smart Contract Platform / L1,2022-08-26,14
bitcoin,20050.28,401374234649.41364,1165077708.26,608,BTC,Bitcoin,Store of Value,2022-08-31,1
ethereum,1554.16,187597395529.45496,1107751190.46,608,ETH,Ethereum,Smart Contract Platform / L1,2022-08-31,2
binancecoin,279.12,37616203546.437,53824871.33,608,BNB,BNB,Exchange / Trading Infrastructure,2022-08-31,3
ripple,0.3277,20176485297.545532,68165835.42,608,XRP,XRP,Payments,2022-08-31,4
solana,31.49,18118833513.40463,126520798.33,608,SOL,Solana,Smart Contract Platform / L1,2022-08-31,5
cardano,0.446,16483562491.991491,39511542.43,608,ADA,Cardano,Smart Contract Platform / L1,2022-08-31,6
avalanche-2,19.14,8251778540.608905,34729934.25,608,AVAX,Avalanche,Smart Contract Platform / L1,2022-08-31,7
optimism,1.129,2404400311.827323,79035276.57,608,OP,Optimism,Smart Contract Platform / L1,2022-08-31,8
bitcoin,21369.73,427787493412.2922,1657848347.88,617,BTC,Bitcoin,Store of Value,2022-09-09,1
ethereum,1719.35,207536921554.7745,1004002586.51,617,ETH,Ethereum,Smart Contract Platform / L1,2022-09-09,2
binancecoin,293.6,39567631704.04809,30636509.36,617,BNB,BNB,Exchange / Trading Infrastructure,2022-09-09,3
ripple,0.3571,21986642965.375374,109030029.44,617,XRP,XRP,Payments,2022-09-09,4
solana,34.69,19960061434.741394,156168243.64,617,SOL,Solana,Smart Contract Platform / L1,2022-09-09,5
cardano,0.5024,18568030932.68279,51935296.63,617,ADA,Cardano,Smart Contract Platform / L1,2022-09-09,6
polkadot,7.759,13045537380.136452,26888395.99,617,DOT,Polkadot,Smart Contract Platform / L1,2022-09-09,7
dogecoin,0.06389,9835010376.334637,30393815.34,617,DOGE,Dogecoin,Meme,2022-09-09,8
avalanche-2,20.4,8794999071.495384,31113953.86,617,AVAX,Avalanche,Smart Contract Platform / L1,2022-09-09,9
shiba-inu,1.292e-05,7605353820.105156,63896560.19,617,SHIB,Shiba Inu,Meme,2022-09-09,10
ethereum-classic,39.2,6134591413.237805,33361408.38,617,ETC,Ethereum Classic,Store of Value,2022-09-09,11
chainlink,7.746,5629787949.147457,39576884.78,617,LINK,Chainlink,Oracle / Middleware,2022-09-09,12
optimism,1.411,3004967971.6460166,151929467.39,617,OP,Optimism,Smart Contract Platform / L1,2022-09-09,13
eos,1.662,0.0,26149322.29,617,EOS,EOS,Smart Contract Platform / L1,2022-09-09,14
bitcoin,19291.13,386177277288.51385,1261371285.29,631,BTC,Bitcoin,Store of Value,2022-09-23,1
ethereum,1326.95,160171645131.6533,1770416488.71,631,ETH,Ethereum,Smart Contract Platform / L1,2022-09-23,2
ripple,0.5068,31203670274.019154,343672179.3,631,XRP,XRP,Payments,2022-09-23,3
solana,33.66,19367416197.561123,130865368.39,631,SOL,Solana,Smart Contract Platform / L1,2022-09-23,4
cardano,0.4618,17067509324.667421,54832440.75,631,ADA,Cardano,Smart Contract Platform / L1,2022-09-23,5
dogecoin,0.06335,9751884603.862877,48408089.25,631,DOGE,Dogecoin,Meme,2022-09-23,6
avalanche-2,17.97,7747359476.214315,25945669.62,631,AVAX,Avalanche,Smart Contract Platform / L1,2022-09-23,7
chainlink,7.449,5413928535.140641,38812054.08,631,LINK,Chainlink,Oracle / Middleware,2022-09-23,8
stellar,0.1231,4082570503.8922763,37635868.57,631,XLM,Stellar,Payments,2022-09-23,9
algorand,0.3993,3560015882.314773,36876815.93,631,ALGO,Algorand,Smart Contract Platform / L1,2022-09-23,10
optimism,0.9472,2017225841.7739952,62617462.79,631,OP,Optimism,Smart Contract Platform / L1,2022-09-23,11
bitcoin,19425.63,388869750139.783,1428753976.44,638,BTC,Bitcoin,Store of Value,2022-09-30,1
ethereum,1328.7,160382881711.01227,1559138076.19,638,ETH,Ethereum,Smart Contract Platform / L1,2022-09-30,2
binancecoin,284.84,38387071575.54855,30959733.99,638,BNB,BNB,Exchange / Trading Infrastructure,2022-09-30,3
ripple,0.4797,29535123580.203213,175583098.81,638,XRP,XRP,Payments,2022-09-30,4
solana,33.25,19131508870.13985,167114766.6,638,SOL,Solana,Smart Contract Platform / L1,2022-09-30,5
cardano,0.4348,16069625496.676907,31375491.32,638,ADA,Cardano,Smart Contract Platform / L1,2022-09-30,6
dogecoin,0.06167,9493271089.506292,25503068.48,638,DOGE,Dogecoin,Meme,2022-09-30,7
avalanche-2,17.21,7419702648.060567,25151403.78,638,AVAX,Avalanche,Smart Contract Platform / L1,2022-09-30,8
chainlink,7.584,5512046450.598285,32222361.79,638,LINK,Chainlink,Oracle / Middleware,2022-09-30,9
optimism,0.9103,1938640924.5849533,28331623.03,638,OP,Optimism,Smart Contract Platform / L1,2022-09-30,10
bitcoin,19532.81,391015320698.88367,1177831670.26,645,BTC,Bitcoin,Store of Value,2022-10-07,1
ethereum,1331.14,160677405855.94705,847055907.94,645,ETH,Ethereum,Smart Contract Platform / L1,2022-10-07,2
binancecoin,282.28,38042067702.379745,53310923.93,645,BNB,BNB,Exchange / Trading Infrastructure,2022-10-07,3
ripple,0.5182,31905568145.21848,120678902.37,645,XRP,XRP,Payments,2022-10-07,4
solana,32.99,18981909101.53124,79629364.29,645,SOL,Solana,Smart Contract Platform / L1,2022-10-07,5
dogecoin,0.06237,9601026720.488203,28194082.31,645,DOGE,Dogecoin,Meme,2022-10-07,6
bitcoin,19166.4,383680384063.69,1191982244.05,659,BTC,Bitcoin,Store of Value,2022-10-21,1
ethereum,1299.88,156904117015.51187,817282417.74,659,ETH,Ethereum,Smart Contract Platform / L1,2022-10-21,2
ripple,0.4615,28414549785.83236,100250613.18,659,XRP,XRP,Payments,2022-10-21,3
solana,28.1,16168282684.238491,118698104.26,659,SOL,Solana,Smart Contract Platform / L1,2022-10-21,4
cardano,0.3492,12905964175.34401,31651975.58,659,ADA,Cardano,Smart Contract Platform / L1,2022-10-21,5
bitcoin,20492.56,410227966193.3493,1260610163.71,669,BTC,Bitcoin,Store of Value,2022-10-31,1
ethereum,1572.88,189857023395.51215,1615108402.06,669,ETH,Ethereum,Smart Contract Platform / L1,2022-10-31,2
binancecoin,325.59,43878832447.27866,157456344.89,669,BNB,BNB,Exchange / Trading Infrastructure,2022-10-31,3
ripple,0.4645,28599259751.937447,122640531.5,669,XRP,XRP,Payments,2022-10-31,4
dogecoin,0.1269,19534556530.863445,365212175.43,669,DOGE,Dogecoin,Meme,2022-10-31,5
solana,32.56,18734494099.601612,152536616.24,669,SOL,Solana,Smart Contract Platform / L1,2022-10-31,6
cardano,0.4056,14990432616.03531,47525636.73,669,ADA,Cardano,Smart Contract Platform / L1,2022-10-31,7
avalanche-2,19.29,8316447651.428723,42344775.31,669,AVAX,Avalanche,Smart Contract Platform / L1,2022-10-31,8
shiba-inu,1.244e-05,7322801975.395367,80180919.96,669,SHIB,Shiba Inu,Meme,2022-10-31,9
chainlink,7.858,5711189479.008613,61885673.62,669,LINK,Chainlink,Oracle / Middleware,2022-10-31,10
litecoin,55.02,4239317261.778076,35054765.09,669,LTC,Litecoin,Payments,2022-10-31,11
optimism,1.035,2204211091.8877583,43770700.62,669,OP,Optimism,Smart Contract Platform / L1,2022-10-31,12
bitcoin,21150.6,423400864595.202,2037648086.91,673,BTC,Bitcoin,Store of Value,2022-11-04,1
ethereum,1645.06,198569626994.44406,1925861769.02,673,ETH,Ethereum,Smart Contract Platform / L1,2022-11-04,2
binancecoin,354.64,47793817804.91694,91246828.57,673,BNB,BNB,Exchange / Trading Infrastructure,2022-11-04,3
ripple,0.5064,31179042278.53847,125608492.51,673,XRP,XRP,Payments,2022-11-04,4
dogecoin,0.1262,19426800899.881535,276436082.52,673,DOGE,Dogecoin,Meme,2022-11-04,5
solana,33.74,19413446895.594543,155256328.39,673,SOL,Solana,Smart Contract Platform / L1,2022-11-04,6
cardano,0.4216,15581771180.77043,85203690.74,673,ADA,Cardano,Smart Contract Platform / L1,2022-11-04,7
polkadot,7.058,11866916204.279299,27630395.44,673,DOT,Polkadot,Smart Contract Platform / L1,2022-11-04,8
avalanche-2,19.39,8359560391.975269,27444589.85,673,AVAX,Avalanche,Smart Contract Platform / L1,2022-11-04,9
shiba-inu,1.255e-05,7387553439.808027,52778812.45,673,SHIB,Shiba Inu,Meme,2022-11-04,10
chainlink,8.719,6336963739.81625,84485736.0,673,LINK,Chainlink,Oracle / Middleware,2022-11-04,11
litecoin,67.61,5209382771.152594,72060018.58,673,LTC,Litecoin,Payments,2022-11-04,12
algorand,0.4155,3704449284.001473,34345490.43,673,ALGO,Algorand,Smart Contract Platform / L1,2022-11-04,13
optimism,1.363,2902743689.123686,157567094.5,673,OP,Optimism,Smart Contract Platform / L1,2022-11-04,14
bitcoin,16677.95,333865632638.10724,753255014.89,687,BTC,Bitcoin,Store of Value,2022-11-18,1
ethereum,1210.98,146173298784.07587,441193528.12,687,ETH,Ethereum,Smart Contract Platform / L1,2022-11-18,2
solana,13.25,7623834361.785053,33792970.47,687,SOL,Solana,Smart Contract Platform / L1,2022-11-18,3
bitcoin,17162.35,343562538579.7786,1460126671.64,699,BTC,Bitcoin,Store of Value,2022-11-30,1
ethereum,1294.92,156305412196.30014,893091016.94,699,ETH,Ethereum,Smart Contract Platform / L1,2022-11-30,2
ripple,0.4079,25114398391.421494,38941276.64,699,XRP,XRP,Payments,2022-11-30,3
dogecoin,0.1068,16440430555.525736,125536961.14,699,DOGE,Dogecoin,Meme,2022-11-30,4
cardano,0.3189,11786116768.376875,34575019.44,699,ADA,Cardano,Smart Contract Platform / L1,2022-11-30,5
solana,14.15,8141679714.661019,47469116.41,699,SOL,Solana,Smart Contract Platform / L1,2022-11-30,6
litecoin,79.22,6103938812.760072,40148454.53,699,LTC,Litecoin,Payments,2022-11-30,7
chainlink,7.674,5577458394.236713,52160389.18,699,LINK,Chainlink,Oracle / Middleware,2022-11-30,8
optimism,1.003,2136061570.2062044,34667973.17,699,OP,Optimism,Smart Contract Platform / L1,2022-11-30,9
bitcoin,17094.49,342204090938.9822,771518084.81,701,BTC,Bitcoin,Store of Value,2022-12-02,1
ethereum,1295.61,156388699761.87595,536043267.27,701,ETH,Ethereum,Smart Contract Platform / L1,2022-12-02,2
ripple,0.3958,24369401528.13098,29953265.15,701,XRP,XRP,Payments,2022-12-02,3
dogecoin,0.1022,15732322123.358896,57150513.43,701,DOGE,Dogecoin,Meme,2022-12-02,4
chainlink,7.606,5528036036.821012,30200689.1,701,LINK,Chainlink,Oracle / Middleware,2022-12-02,5
optimism,1.107,2357547515.6712546,41047543.11,701,OP,Optimism,Smart Contract Platform / L1,2022-12-02,6
bitcoin,16658.44,333475073936.7818,1508594012.33,715,BTC,Bitcoin,Store of Value,2022-12-16,1
ethereum,1167.85,140967222402.50293,1065048194.1,715,ETH,Ethereum,Smart Contract Platform / L1,2022-12-16,2
binancecoin,231.39,31183768051.770046,40670198.02,715,BNB,BNB,Exchange / Trading Infrastructure,2022-12-16,3
ripple,0.3517,21654165026.38622,90939548.41,715,XRP,XRP,Payments,2022-12-16,4
dogecoin,0.07555,11629911315.261885,80376849.79,715,DOGE,Dogecoin,Meme,2022-12-16,5
cardano,0.2634,9734911121.951925,41676487.42,715,ADA,Cardano,Smart Contract Platform / L1,2022-12-16,6
solana,12.24,7042696799.113136,59840757.78,715,SOL,Solana,Smart Contract Platform / L1,2022-12-16,7
litecoin,66.12,5094577559.955769,44175877.19,715,LTC,Litecoin,Payments,2022-12-16,8
chainlink,5.874,4269219521.468133,31803222.58,715,LINK,Chainlink,Oracle / Middleware,2022-12-16,9
optimism,0.9454,2013392431.1794076,46984305.55,715,OP,Optimism,Smart Contract Platform / L1,2022-12-16,10
bitcoin,16599.47,332294589743.1808,880260779.52,729,BTC,Bitcoin,Store of Value,2022-12-30,1
ethereum,1199.12,144741718309.1059,413969580.77,729,ETH,Ethereum,Smart Contract Platform / L1,2022-12-30,2
ripple,0.345,21241646102.08486,39705963.13,729,XRP,XRP,Payments,2022-12-30,3
dogecoin,0.06836,10523107048.461979,44677728.34,729,DOGE,Dogecoin,Meme,2022-12-30,4
solana,9.909,5701477335.164385,124730002.5,729,SOL,Solana,Smart Contract Platform / L1,2022-12-30,5
bitcoin,16531.31,330930136586.7309,456998456.42,730,BTC,Bitcoin,Store of Value,2022-12-31,1
ethereum,1195.0,144244407047.98648,266114942.31,730,ETH,Ethereum,Smart Contract Platform / L1,2022-12-31,2
dogecoin,0.07013,10795574858.230522,31965867.18,730,DOGE,Dogecoin,Meme,2022-12-31,3
solana,9.952,5726218835.3573475,39797226.05,730,SOL,Solana,Smart Contract Platform / L1,2022-12-31,4
bitcoin,19932.05,399007460930.41315,1820146569.6,743,BTC,Bitcoin,Store of Value,2023-01-13,1
ethereum,1451.18,175167028133.80505,827418332.41,743,ETH,Ethereum,Smart Contract Platform / L1,2023-01-13,2
ripple,0.3861,23772172637.724537,32896885.32,743,XRP,XRP,Payments,2023-01-13,3
dogecoin,0.08452,13010722757.987219,50793148.18,743,DOGE,Dogecoin,Meme,2023-01-13,4
cardano,0.3458,12780304730.337797,39171277.22,743,ADA,Cardano,Smart Contract Platform / L1,2023-01-13,5
solana,18.29,10523768337.890461,133083479.97,743,SOL,Solana,Smart Contract Platform / L1,2023-01-13,6
avalanche-2,15.97,6885104665.283397,48156491.48,743,AVAX,Avalanche,Smart Contract Platform / L1,2023-01-13,7
litecoin,86.27,6647144677.818876,38580851.0,743,LTC,Litecoin,Payments,2023-01-13,8
shiba-inu,1.02e-05,6004226700.083018,33672570.57,743,SHIB,Shiba Inu,Meme,2023-01-13,9
chainlink,6.605,4800509863.68693,25401301.53,743,LINK,Chainlink,Oracle / Middleware,2023-01-13,10
optimism,1.594,3394698048.762403,118740733.53,743,OP,Optimism,Smart Contract Platform / L1,2023-01-13,11
bitcoin,23077.75,461979296233.29474,1499524205.45,757,BTC,Bitcoin,Store of Value,2023-01-27,1
ethereum,1597.86,192872274682.5905,781935987.02,757,ETH,Ethereum,Smart Contract Platform / L1,2023-01-27,2
cardano,0.3899,14410181649.388973,31107191.65,757,ADA,Cardano,Smart Contract Platform / L1,2023-01-27,3
solana,24.44,14062378249.209562,87038058.69,757,SOL,Solana,Smart Contract Platform / L1,2023-01-27,4
dogecoin,0.08723,13427890986.502901,38603375.23,757,DOGE,Dogecoin,Meme,2023-01-27,5
avalanche-2,21.2,9139900995.867752,44849702.57,757,AVAX,Avalanche,Smart Contract Platform / L1,2023-01-27,6
litecoin,88.92,6851328442.699137,26376376.54,757,LTC,Litecoin,Payments,2023-01-27,7
chainlink,7.379,5363052578.977418,32032511.32,757,LINK,Chainlink,Oracle / Middleware,2023-01-27,8
optimism,2.278,4851394074.705617,131038579.88,757,OP,Optimism,Smart Contract Platform / L1,2023-01-27,9
bitcoin,23129.7,463019251360.60657,1144361734.86,761,BTC,Bitcoin,Store of Value,2023-01-31,1
ethereum,1585.47,191376719700.72897,690489010.7,761,ETH,Ethereum,Smart Contract Platform / L1,2023-01-31,2
ripple,0.4058,24985101415.147934,58643301.84,761,XRP,XRP,Payments,2023-01-31,3
dogecoin,0.09614,14799466232.28693,132923020.83,761,DOGE,Dogecoin,Meme,2023-01-31,4
cardano,0.3902,14421269247.477757,36745057.59,761,ADA,Cardano,Smart Contract Platform / L1,2023-01-31,5
solana,23.93,13768932549.246515,60266493.82,761,SOL,Solana,Smart Contract Platform / L1,2023-01-31,6
litecoin,94.15,7254302439.047726,59848710.63,761,LTC,Litecoin,Payments,2023-01-31,7
optimism,2.166,4612870748.820179,72816586.85,761,OP,Optimism,Smart Contract Platform / L1,2023-01-31,8
bitcoin,21634.86,433094967962.9019,1139170302.72,771,BTC,Bitcoin,Store of Value,2023-02-10,1
ethereum,1513.79,182724469410.18533,756041189.81,771,ETH,Ethereum,Smart Contract Platform / L1,2023-02-10,2
cardano,0.3584,13245983850.066704,33289200.43,771,ADA,Cardano,Smart Contract Platform / L1,2023-02-10,3
dogecoin,0.08093,12458090307.665709,38993620.27,771,DOGE,Dogecoin,Meme,2023-02-10,4
solana,20.13,11582474392.659103,52209262.99,771,SOL,Solana,Smart Contract Platform / L1,2023-02-10,5
polkadot,6.193,10412554838.920614,91049737.49,771,DOT,Polkadot,Smart Contract Platform / L1,2023-02-10,6
shiba-inu,1.288e-05,7581807833.046007,38044845.69,771,SHIB,Shiba Inu,Meme,2023-02-10,7
litecoin,93.39,7195744076.289613,41208485.25,771,LTC,Litecoin,Payments,2023-02-10,8
optimism,2.417,5147418559.509867,124691632.13,771,OP,Optimism,Smart Contract Platform / L1,2023-02-10,9
the-graph,0.1667,1800011602.8758237,36400520.88,771,GRT,The Graph,Oracle / Middleware,2023-02-10,10
immutable-x,0.9594,807690579.139634,43749001.36,771,IMX,Immutable,Smart Contract Platform / L1,2023-02-10,11
bitcoin,23189.78,464221955962.1252,1610829236.2,785,BTC,Bitcoin,Store of Value,2023-02-24,1
ethereum,1607.86,194079340850.3561,799273822.59,785,ETH,Ethereum,Smart Contract Platform / L1,2023-02-24,2
ripple,0.3785,23304240723.591652,33207841.56,785,XRP,XRP,Payments,2023-02-24,3
cardano,0.3657,13515782070.227104,33993565.49,785,ADA,Cardano,Smart Contract Platform / L1,2023-02-24,4
solana,23.08,13279856382.641436,49847752.08,785,SOL,Solana,Smart Contract Platform / L1,2023-02-24,5
dogecoin,0.08091,12455011575.35194,30009835.98,785,DOGE,Dogecoin,Meme,2023-02-24,6
shiba-inu,1.255e-05,7387553439.808027,26760493.71,785,SHIB,Shiba Inu,Meme,2023-02-24,7
litecoin,91.58,7056282712.35253,28890259.06,785,LTC,Litecoin,Payments,2023-02-24,8
optimism,3.06,6516798010.798591,328420229.85,785,OP,Optimism,Smart Contract Platform / L1,2023-02-24,9
chainlink,7.466,5426284124.494567,35738666.29,785,LINK,Chainlink,Oracle / Middleware,2023-02-24,10
filecoin,6.857,5302670417.138446,28681639.6,785,FIL,Filecoin,Oracle / Middleware,2023-02-24,11
bitcoin,23137.23,463169989803.5066,814380395.42,789,BTC,Bitcoin,Store of Value,2023-02-28,1
ethereum,1605.0,193734119926.37515,456947652.79,789,ETH,Ethereum,Smart Contract Platform / L1,2023-02-28,2
ripple,0.3766,23187257745.05843,61923178.44,789,XRP,XRP,Payments,2023-02-28,3
solana,21.88,12589395912.140148,38176238.55,789,SOL,Solana,Smart Contract Platform / L1,2023-02-28,4
dogecoin,0.08084,12444236012.253748,30046022.21,789,DOGE,Dogecoin,Meme,2023-02-28,5
