date,c14_tv0.3_vw30_none_none_2bps,c14_tv0.3_vw30_none_none_20bps,c14_tv0.3_vw30_none_btc_ma100_2bps,c14_tv0.3_vw30_none_btc_ma100_20bps,c14_tv0.3_vw30_none_btc_ma200_2bps,c14_tv0.3_vw30_none_btc_ma200_20bps,c14_tv0.3_vw30_own75_none_2bps,c14_tv0.3_vw30_own75_none_20bps,c14_tv0.3_vw30_own75_btc_ma100_2bps,c14_tv0.3_vw30_own75_btc_ma100_20bps,c14_tv0.3_vw30_own75_btc_ma200_2bps,c14_tv0.3_vw30_own75_btc_ma200_20bps,c14_tv0.4_vw30_none_none_2bps,c14_tv0.4_vw30_none_none_20bps,c14_tv0.4_vw30_none_btc_ma100_2bps,c14_tv0.4_vw30_none_btc_ma100_20bps,c14_tv0.4_vw30_none_btc_ma200_2bps,c14_tv0.4_vw30_none_btc_ma200_20bps,c14_tv0.4_vw30_own75_none_2bps,c14_tv0.4_vw30_own75_none_20bps,c14_tv0.4_vw30_own75_btc_ma100_2bps,c14_tv0.4_vw30_own75_btc_ma100_20bps,c14_tv0.4_vw30_own75_btc_ma200_2bps,c14_tv0.4_vw30_own75_btc_ma200_20bps,c14_tv0.5_vw30_none_none_2bps,c14_tv0.5_vw30_none_none_20bps,c14_tv0.5_vw30_none_btc_ma100_2bps,c14_tv0.5_vw30_none_btc_ma100_20bps,c14_tv0.5_vw30_none_btc_ma200_2bps,c14_tv0.5_vw30_none_btc_ma200_20bps,c14_tv0.5_vw30_own75_none_2bps,c14_tv0.5_vw30_own75_none_20bps,c14_tv0.5_vw30_own75_btc_ma100_2bps,c14_tv0.5_vw30_own75_btc_ma100_20bps,c14_tv0.5_vw30_own75_btc_ma200_2bps,c14_tv0.5_vw30_own75_btc_ma200_20bps,c14_tv0.6_vw30_none_none_2bps,c14_tv0.6_vw30_none_none_20bps,c14_tv0.6_vw30_none_btc_ma100_2bps,c14_tv0.6_vw30_none_btc_ma100_20bps,c14_tv0.6_vw30_none_btc_ma200_2bps,c14_tv0.6_vw30_none_btc_ma200_20bps,c14_tv0.6_vw30_own75_none_2bps,c14_tv0.6_vw30_own75_none_20bps,c14_tv0.6_vw30_own75_btc_ma100_2bps,c14_tv0.6_vw30_own75_btc_ma100_20bps,c14_tv0.6_vw30_own75_btc_ma200_2bps,c14_tv0.6_vw30_own75_btc_ma200_20bps,c14_tv0.8_vw30_none_none_2bps,c14_tv0.8_vw30_none_none_20bps,c14_tv0.8_vw30_none_btc_ma100_2bps,c14_tv0.8_vw30_none_btc_ma100_20bps,c14_tv0.8_vw30_none_btc_ma200_2bps,c14_tv0.8_vw30_none_btc_ma200_20bps,c14_tv0.8_vw30_own75_none_2bps,c14_tv0.8_vw30_own75_none_20bps,c14_tv0.8_vw30_own75_btc_ma100_2bps,c14_tv0.8_vw30_own75_btc_ma100_20bps,c14_tv0.8_vw30_own75_btc_ma200_2bps,c14_tv0.8_vw30_own75_btc_ma200_20bps,c21_tv0.3_vw30_none_none_2bps,c21_tv0.3_vw30_none_none_20bps,c21_tv0.3_vw30_none_btc_ma100_2bps,c21_tv0.3_vw30_none_btc_ma100_20bps,c21_tv0.3_vw30_none_btc_ma200_2bps,c21_tv0.3_vw30_none_btc_ma200_20bps,c21_tv0.3_vw30_own75_none_2bps,c21_tv0.3_vw30_own75_none_20bps,c21_tv0.3_vw30_own75_btc_ma100_2bps,c21_tv0.3_vw30_own75_btc_ma100_20bps,c21_tv0.3_vw30_own75_btc_ma200_2bps,c21_tv0.3_vw30_own75_btc_ma200_20bps,c21_tv0.4_vw30_none_none_2bps,c21_tv0.4_vw30_none_none_20bps,c21_tv0.4_vw30_none_btc_ma100_2bps,c21_tv0.4_vw30_none_btc_ma100_20bps,c21_tv0.4_vw30_none_btc_ma200_2bps,c21_tv0.4_vw30_none_btc_ma200_20bps,c21_tv0.4_vw30_own75_none_2bps,c21_tv0.4_vw30_own75_none_20bps,c21_tv0.4_vw30_own75_btc_ma100_2bps,c21_tv0.4_vw30_own75_btc_ma100_20bps,c21_tv0.4_vw30_own75_btc_ma200_2bps,c21_tv0.4_vw30_own75_btc_ma200_20bps,c21_tv0.5_vw30_none_none_2bps,c21_tv0.5_vw30_none_none_20bps,c21_tv0.5_vw30_none_btc_ma100_2bps,c21_tv0.5_vw30_none_btc_ma100_20bps,c21_tv0.5_vw30_none_btc_ma200_2bps,c21_tv0.5_vw30_none_btc_ma200_20bps,c21_tv0.5_vw30_own75_none_2bps,c21_tv0.5_vw30_own75_none_20bps,c21_tv0.5_vw30_own75_btc_ma100_2bps,c21_tv0.5_vw30_own75_btc_ma100_20bps,c21_tv0.5_vw30_own75_btc_ma200_2bps,c21_tv0.5_vw30_own75_btc_ma200_20bps,c21_tv0.6_vw30_none_none_2bps,c21_tv0.6_vw30_none_none_20bps,c21_tv0.6_vw30_none_btc_ma100_2bps,c21_tv0.6_vw30_none_btc_ma100_20bps,c21_tv0.6_vw30_none_btc_ma200_2bps,c21_tv0.6_vw30_none_btc_ma200_20bps,c21_tv0.6_vw30_own75_none_2bps,c21_tv0.6_vw30_own75_none_20bps,c21_tv0.6_vw30_own75_btc_ma100_2bps,c21_tv0.6_vw30_own75_btc_ma100_20bps,c21_tv0.6_vw30_own75_btc_ma200_2bps,c21_tv0.6_vw30_own75_btc_ma200_20bps,c21_tv0.8_vw30_none_none_2bps,c21_tv0.8_vw30_none_none_20bps,c21_tv0.8_vw30_none_btc_ma100_2bps,c21_tv0.8_vw30_none_btc_ma100_20bps,c21_tv0.8_vw30_none_btc_ma200_2bps,c21_tv0.8_vw30_none_btc_ma200_20bps,c21_tv0.8_vw30_own75_none_2bps,c21_tv0.8_vw30_own75_none_20bps,c21_tv0.8_vw30_own75_btc_ma100_2bps,c21_tv0.8_vw30_own75_btc_ma100_20bps,c21_tv0.8_vw30_own75_btc_ma200_2bps,c21_tv0.8_vw30_own75_btc_ma200_20bps
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,-0.0005505958768814671,-0.000570172817508168,0.0,0.0,0.0,0.0,-0.0005505958768814671,-0.000570172817508168,0.0,0.0,0.0,0.0,-0.0007341203557149623,-0.0007601556220742101,0.0,0.0,0.0,0.0,-0.0007341203557149623,-0.0007601556220742101,0.0,0.0,0.0,0.0,-0.0009176410944849524,-0.0009501010260052663,0.0,0.0,0.0,0.0,-0.0009176410944849524,-0.0009501010260052663,0.0,0.0,0.0,0.0,-0.0011011580931914375,-0.0011400090293012968,0.0,0.0,0.0,0.0,-0.0011011580931914375,-0.0011400090293012968,0.0,0.0,0.0,0.0,-0.001468180870413909,-0.001519712833988369,0.0,0.0,0.0,0.0,-0.001468180870413909,-0.001519712833988369,0.0,0.0,0.0,0.0,-0.00036706391792097815,-0.000380115211672112,0.0,0.0,0.0,0.0,-0.00036706391792097815,-0.000380115211672112,0.0,0.0,0.0,0.0,-0.0004894135704766415,-0.00050677041471614,0.0,0.0,0.0,0.0,-0.0004894135704766415,-0.00050677041471614,0.0,0.0,0.0,0.0,-0.000611760729656635,-0.0006334006840035108,0.0,0.0,0.0,0.0,-0.000611760729656635,-0.0006334006840035108,0.0,0.0,0.0,0.0,-0.0007341053954609584,-0.000760006019534198,0.0,0.0,0.0,0.0,-0.0007341053954609584,-0.000760006019534198,0.0,0.0,0.0,0.0,-0.000978787246942606,-0.0010131418893255793,0.0,0.0,0.0,0.0,-0.000978787246942606,-0.0010131418893255793,0.0,0.0,0.0,0.0
2022-01-03,0.0029329938965566254,0.002907063638228632,0.0,0.0,0.0,0.0,0.0029329938965566254,0.002907063638228632,0.0,0.0,0.0,0.0,0.003915701718895183,0.003880896324741296,0.0,0.0,0.0,0.0,0.003915701718895183,0.003880896324741296,0.0,0.0,0.0,0.0,0.004900963988986017,0.004857167600814608,0.0,0.0,0.0,0.0,0.004900963988986017,0.004857167600814608,0.0,0.0,0.0,0.0,0.005888800725842017,0.005835897485461475,0.0,0.0,0.0,0.0,0.005888800725842017,0.005835897485461475,0.0,0.0,0.0,0.0,0.00787227872201184,0.0078008142026381655,0.0,0.0,0.0,0.0,0.00787227872201184,0.0078008142026381655,0.0,0.0,0.0,0.0,0.0019553292643710836,0.0019380424254857548,0.0,0.0,0.0,0.0,0.0019553292643710836,0.0019380424254857548,0.0,0.0,0.0,0.0,0.002610467812596789,0.0025872642164941973,0.0,0.0,0.0,0.0,0.002610467812596789,0.0025872642164941973,0.0,0.0,0.0,0.0,0.0032673093259906775,0.003238111733876405,0.0,0.0,0.0,0.0,0.0032673093259906775,0.003238111733876405,0.0,0.0,0.0,0.0,0.003925867150561345,0.0038905983236409833,0.0,0.0,0.0,0.0,0.003925867150561345,0.0038905983236409833,0.0,0.0,0.0,0.0,0.005248185814674561,0.005200542801758777,0.0,0.0,0.0,0.0,0.005248185814674561,0.005200542801758777,0.0,0.0,0.0,0.0
2022-01-04,0.001747095775483709,0.001720327373559887,0.0,0.0,0.0,0.0,0.001747095775483709,0.001720327373559887,0.0,0.0,0.0,0.0,0.0023218282882752467,0.00228597238597446,0.0,0.0,0.0,0.0,0.0023218282882752467,0.00228597238597446,0.0,0.0,0.0,0.0,0.002892880454040736,0.002847854701495139,0.0,0.0,0.0,0.0,0.002892880454040736,0.002847854701495139,0.0,0.0,0.0,0.0,0.0034603305208574875,0.003406052568199266,0.0,0.0,0.0,0.0,0.0034603305208574875,0.003406052568199266,0.0,0.0,0.0,0.0,0.004584726723787029,0.004511697321299976,0.0,0.0,0.0,0.0,0.004584726723787029,0.004511697321299976,0.0,0.0,0.0,0.0,0.0011647305169891393,0.0011468849157065914,0.0,0.0,0.0,0.0,0.0011647305169891393,0.0011468849157065914,0.0,0.0,0.0,0.0,0.0015478855255168314,0.0015239815906496399,0.0,0.0,0.0,0.0,0.0015478855255168314,0.0015239815906496399,0.0,0.0,0.0,0.0,0.0019285869693604907,0.001898569800996759,0.0,0.0,0.0,0.0,0.0019285869693604907,0.001898569800996759,0.0,0.0,0.0,0.0,0.002306887013904992,0.002270701712132844,0.0,0.0,0.0,0.0,0.002306887013904992,0.002270701712132844,0.0,0.0,0.0,0.0,0.0030564844825246864,0.003007798214199984,0.0,0.0,0.0,0.0,0.0030564844825246864,0.003007798214199984,0.0,0.0,0.0,0.0
2022-01-05,-0.004033467323123588,-0.004060879768052876,0.0,0.0,0.0,0.0,-0.004033467323123588,-0.004060879768052876,0.0,0.0,0.0,0.0,-0.005350639637889549,-0.005386985297706782,0.0,0.0,0.0,0.0,-0.005350639637889549,-0.005386985297706782,0.0,0.0,0.0,0.0,-0.006654760563801003,-0.00669993730512861,0.0,0.0,0.0,0.0,-0.006654760563801003,-0.00669993730512861,0.0,0.0,0.0,0.0,-0.007946172476663809,-0.008000078166124216,0.0,0.0,0.0,0.0,-0.007946172476663809,-0.008000078166124216,0.0,0.0,0.0,0.0,-0.010492172034136287,-0.01056322921972956,0.0,0.0,0.0,0.0,-0.010492172034136287,-0.01056322921972956,0.0,0.0,0.0,0.0,-0.0026889782154157255,-0.0027072531787019176,0.0,0.0,0.0,0.0,-0.0026889782154157255,-0.0027072531787019176,0.0,0.0,0.0,0.0,-0.003567093091926366,-0.003591323531804522,0.0,0.0,0.0,0.0,-0.003567093091926366,-0.003591323531804522,0.0,0.0,0.0,0.0,-0.0044365070425340025,-0.00446662487008574,0.0,0.0,0.0,0.0,-0.0044365070425340025,-0.00446662487008574,0.0,0.0,0.0,0.0,-0.005297448317775873,-0.00533338544408281,0.0,0.0,0.0,0.0,-0.005297448317775873,-0.00533338544408281,0.0,0.0,0.0,0.0,-0.0069947813560908585,-0.007042152813153039,0.0,0.0,0.0,0.0,-0.0069947813560908585,-0.007042152813153039,0.0,0.0,0.0,0.0
2022-01-06,0.002437391175578079,0.0024170010055087105,0.0,0.0,0.0,0.0,0.002437391175578079,0.0024170010055087105,0.0,0.0,0.0,0.0,0.0032497944418957386,0.0032225521858426642,0.0,0.0,0.0,0.0,0.0032497944418957386,0.0032225521858426642,0.0,0.0,0.0,0.0,0.0040622833403710645,0.0040281613170206464,0.0,0.0,0.0,0.0,0.0040622833403710645,0.0040281613170206464,0.0,0.0,0.0,0.0,0.004874927296133813,0.004833897824172428,0.0,0.0,0.0,0.0,0.004874927296133813,0.004833897824172428,0.0,0.0,0.0,0.0,0.006500958127942824,0.00644603071481864,0.0,0.0,0.0,0.0,0.006500958127942824,0.00644603071481864,0.0,0.0,0.0,0.0,0.0016249274503853859,0.0016113340036724736,0.0,0.0,0.0,0.0,0.0016249274503853859,0.0016113340036724736,0.0,0.0,0.0,0.0,0.0021665296279304923,0.0021483681238951093,0.0,0.0,0.0,0.0,0.0021665296279304923,0.0021483681238951093,0.0,0.0,0.0,0.0,0.0027081888935807097,0.002685440878013764,0.0,0.0,0.0,0.0,0.0027081888935807097,0.002685440878013764,0.0,0.0,0.0,0.0,0.0032499515307558755,0.0032225985494482856,0.0,0.0,0.0,0.0,0.0032499515307558755,0.0032225985494482856,0.0,0.0,0.0,0.0,0.004333972085295216,0.004297353809879094,0.0,0.0,0.0,0.0,0.004333972085295216,0.004297353809879094,0.0,0.0,0.0,0.0
2022-01-07,-0.003866027700044461,-0.0038929447364016473,0.0,0.0,0.0,0.0,-0.003866027700044461,-0.0038929447364016473,0.0,0.0,0.0,0.0,-0.005144741567633123,-0.005180526917200905,0.0,0.0,0.0,0.0,-0.005144741567633123,-0.005180526917200905,0.0,0.0,0.0,0.0,-0.006418665987498977,-0.006463267634156429,0.0,0.0,0.0,0.0,-0.006418665987498977,-0.006463267634156429,0.0,0.0,0.0,0.0,-0.007687911822289324,-0.007741277749915549,0.0,0.0,0.0,0.0,-0.007687911822289324,-0.007741277749915549,0.0,0.0,0.0,0.0,-0.010212798484855528,-0.010283536926056578,0.0,0.0,0.0,0.0,-0.010212798484855528,-0.010283536926056578,0.0,0.0,0.0,0.0,-0.0025773518000296405,-0.0025952964909344315,0.0,0.0,0.0,0.0,-0.0025773518000296405,-0.0025952964909344315,0.0,0.0,0.0,0.0,-0.0034298277117554158,-0.0034536846114672703,0.0,0.0,0.0,0.0,-0.0034298277117554158,-0.0034536846114672703,0.0,0.0,0.0,0.0,-0.0042791106583326514,-0.004308845089437619,0.0,0.0,0.0,0.0,-0.0042791106583326514,-0.004308845089437619,0.0,0.0,0.0,0.0,-0.0051252745481928826,-0.005160851833277033,0.0,0.0,0.0,0.0,-0.0051252745481928826,-0.005160851833277033,0.0,0.0,0.0,0.0,-0.006808532323237019,-0.006855691284037719,0.0,0.0,0.0,0.0,-0.006808532323237019,-0.006855691284037719,0.0,0.0,0.0,0.0
2022-01-08,-0.00601822728210692,-0.0060498110185240395,0.0,0.0,0.0,0.0,-0.00601822728210692,-0.0060498110185240395,0.0,0.0,0.0,0.0,-0.0080326981861522,-0.008074744702062653,0.0,0.0,0.0,0.0,-0.0080326981861522,-0.008074744702062653,0.0,0.0,0.0,0.0,-0.01005162348996311,-0.010104100219044034,0.0,0.0,0.0,0.0,-0.01005162348996311,-0.010104100219044034,0.0,0.0,0.0,0.0,-0.01207515855777955,-0.012138032933708092,0.0,0.0,0.0,0.0,-0.01207515855777955,-0.012138032933708092,0.0,0.0,0.0,0.0,-0.016136684393481704,-0.016220256364136907,0.0,0.0,0.0,0.0,-0.016136684393481704,-0.016220256364136907,0.0,0.0,0.0,0.0,-0.004012151521404613,-0.004033207345682693,0.0,0.0,0.0,0.0,-0.004012151521404613,-0.004033207345682693,0.0,0.0,0.0,0.0,-0.005355132124101468,-0.005383163134708435,0.0,0.0,0.0,0.0,-0.005355132124101468,-0.005383163134708435,0.0,0.0,0.0,0.0,-0.006701082326642074,-0.006736066812696022,0.0,0.0,0.0,0.0,-0.006701082326642074,-0.006736066812696022,0.0,0.0,0.0,0.0,-0.008050105705186368,-0.008092021955805394,0.0,0.0,0.0,0.0,-0.008050105705186368,-0.008092021955805394,0.0,0.0,0.0,0.0,-0.010757789595654469,-0.010813504242757939,0.0,0.0,0.0,0.0,-0.010757789595654469,-0.010813504242757939,0.0,0.0,0.0,0.0
2022-01-09,0.0010380996440072035,0.001003590692801997,0.0,0.0,0.0,0.0,0.0010380996440072035,0.001003590692801997,0.0,0.0,0.0,0.0,0.0013723907540046534,0.0013260549791939771,0.0,0.0,0.0,0.0,0.0013723907540046534,0.0013260549791939771,0.0,0.0,0.0,0.0,0.0017005236454343026,0.0016421991270829978,0.0,0.0,0.0,0.0,0.0017005236454343026,0.0016421991270829978,0.0,0.0,0.0,0.0,0.0020223166352830646,0.0019518414534559253,0.0,0.0,0.0,0.0,0.0020223166352830646,0.0019518414534559253,0.0,0.0,0.0,0.0,0.0026461224703541414,0.002550860201769732,0.0,0.0,0.0,0.0,0.0026461224703541414,0.002550860201769732,0.0,0.0,0.0,0.0,0.0006920664293381355,0.000669060461867998,0.0,0.0,0.0,0.0,0.0006920664293381355,0.000669060461867998,0.0,0.0,0.0,0.0,0.0009149271693364357,0.0008840366527959846,0.0,0.0,0.0,0.0,0.0009149271693364357,0.0008840366527959846,0.0,0.0,0.0,0.0,0.0011336824302895351,0.001094799418055332,0.0,0.0,0.0,0.0,0.0011336824302895351,0.001094799418055332,0.0,0.0,0.0,0.0,0.0013482110901887096,0.0013012276356372835,0.0,0.0,0.0,0.0,0.0013482110901887096,0.0013012276356372835,0.0,0.0,0.0,0.0,0.0017640816469027608,0.001700573467846488,0.0,0.0,0.0,0.0,0.0017640816469027608,0.001700573467846488,0.0,0.0,0.0,0.0
2022-01-10,0.00801782974405715,0.007983185103995776,0.0,0.0,0.0,0.0,0.00801782974405715,0.007983185103995776,0.0,0.0,0.0,0.0,0.010756347942538753,0.010710107663260018,0.0,0.0,0.0,0.0,0.010756347942538753,0.010710107663260018,0.0,0.0,0.0,0.0,0.013529399873758483,0.013471540242330675,0.0,0.0,0.0,0.0,0.013529399873758483,0.013471540242330675,0.0,0.0,0.0,0.0,0.016337986194210674,0.016268483497701984,0.0,0.0,0.0,0.0,0.016337986194210674,0.016268483497701984,0.0,0.0,0.0,0.0,0.02206595691875966,0.021973096953293938,0.0,0.0,0.0,0.0,0.02206595691875966,0.021973096953293938,0.0,0.0,0.0,0.0,0.005345219829371433,0.005322123402663851,0.0,0.0,0.0,0.0,0.005345219829371433,0.005322123402663851,0.0,0.0,0.0,0.0,0.007170898628359169,0.007140071775506679,0.0,0.0,0.0,0.0,0.007170898628359169,0.007140071775506679,0.0,0.0,0.0,0.0,0.00901959991583899,0.00898102682822045,0.0,0.0,0.0,0.0,0.00901959991583899,0.00898102682822045,0.0,0.0,0.0,0.0,0.01089199079614045,0.010845655665134655,0.0,0.0,0.0,0.0,0.01089199079614045,0.010845655665134655,0.0,0.0,0.0,0.0,0.014710637945839775,0.014648731302195957,0.0,0.0,0.0,0.0,0.014710637945839775,0.014648731302195957,0.0,0.0,0.0,0.0
