cycle_days,target_volatility,vol_window,stop_mode,gate_mode,cost_bps,basket_multiple,basket_cagr,basket_sharpe,basket_max_drawdown,train_multiple,train_sharpe,test_multiple,test_sharpe,test_max_drawdown,rolling_1y_median_multiple,rolling_1y_worst_multiple,rolling_1y_median_sharpe,rolling_1y_worst_sharpe,rolling_1y_worst_drawdown,phase_median_multiple,phase_min_multiple,phase_max_multiple,phase_median_sharpe,phase_worst_drawdown,phase_median_exposure,phase_median_turnover
14,0.3,30,none,none,2.0,4.446743801473992,0.3715179328485181,1.2631300785024067,-0.28000145890600603,3.594456876005205,1.587683118605161,1.2371114621400077,0.6139849549969064,-0.2242182077548326,1.5378933749814057,0.9537797414252681,1.6150192761552473,-0.015478006828140023,-0.28000145890600736,3.5305124855285976,1.9438700994125226,9.251063627430126,0.8931474734916512,-0.5412130880552319,0.4335973215559482,18.361464817070956
14,0.3,30,none,none,20.0,3.8062511849282465,0.32709233636407054,1.1461501310518043,-0.2872327609865595,3.264693315544183,1.4795632711108104,1.1658832291552632,0.4780281476312946,-0.2297499455930223,1.4870994208071362,0.9307180502309855,1.4985630443443942,-0.1573257813340583,-0.2872327609865599,3.006437282718529,1.6557557589341725,7.959420816870793,0.7963606876905238,-0.5658391787928656,0.4335973215559482,18.361464817070956
14,0.3,30,none,btc_ma100,2.0,2.8487107108589305,0.24812118833203667,1.2581984225705913,-0.18063000308814692,2.0989072926077186,1.3302379187879325,1.3572351293894662,1.1219071694280722,-0.09671927324943319,1.2654088517046076,0.8888031657984461,1.2641813680367882,-1.540972223543187,-0.1806300030881478,2.891812013775445,1.633341375200637,4.407180238335132,0.9275569297461574,-0.3427889113298659,0.17441027151803903,9.536933934180134
14,0.3,30,none,btc_ma100,20.0,2.6258968033098644,0.2267842195739116,1.168061153423221,-0.19070667358550664,1.9862823441771875,1.2390700459999513,1.322015881079404,1.033073562503713,-0.10005678031657117,1.235325727759331,0.8827313398678909,1.158129827051469,-1.582264568756028,-0.19070667358550963,2.639660480962299,1.50390953418303,4.0675759886308045,0.8625635808951915,-0.35139513730606486,0.17441027151803903,9.536933934180134
14,0.3,30,none,btc_ma200,2.0,2.952083761798368,0.2575758924888192,1.2097662025996816,-0.231235155291853,2.2830776164731517,1.4177875720753914,1.2930282091586045,0.8365186582408878,-0.1820969190469146,1.2836446382074036,0.9648282799076453,1.174487544855806,-1.402082913019003,-0.23123515529185434,3.0403631595929808,1.5439510835795922,4.863397008104985,1.0049263653840617,-0.36635288050191084,0.2031623749871242,9.457173695040051
14,0.3,30,none,btc_ma200,20.0,2.7231875990255054,0.2362698807752237,1.1275726397671166,-0.2370300764588612,2.1587235050864373,1.3291504123147906,1.2614804965105826,0.7659296177768502,-0.18683210388058402,1.2576116386389489,0.9607289491611303,1.0697922347957927,-1.4084073515080524,-0.23703007645886287,2.8031483495165004,1.422849236192957,4.492292719629004,0.9387359108161969,-0.3717732495886297,0.2031623749871242,9.457173695040051
14,0.3,30,own75,none,2.0,4.116129860659648,0.3492665180403782,1.2849961168177506,-0.21501921053612127,3.106167954537942,1.5337366686163008,1.325147229932047,0.8028109248191136,-0.164844476680988,1.429451895030859,0.984097617522171,1.456495592089357,0.049835606035245096,-0.2150192105361235,3.476209730614646,1.7875480900662255,8.02813772657718,0.8791927637584538,-0.47219434933358684,0.35766311524354943,16.58079146492384
14,0.3,30,own75,none,20.0,3.580219596575943,0.31000229929898704,1.1710772302389212,-0.22079663100917446,2.8438100066141936,1.4248460309804065,1.258951754248347,0.6783676212186771,-0.18351077727690324,1.38558412378457,0.9544597041200349,1.3442393131039334,-0.07983030774574534,-0.22079663100917601,2.994392756422848,1.5456328792460314,7.015345273786968,0.7941262800393332,-0.4974658260104384,0.35766311524354943,16.58079146492384
14,0.3,30,own75,btc_ma100,2.0,2.6147883786305064,0.22568363365851973,1.199102744015108,-0.19644526652654082,1.9330798510124902,1.2441923414418696,1.3526540961362532,1.1162961312611586,-0.09734244439840134,1.2380440012954195,0.8900447209149956,1.1671334340963093,-1.540972223543187,-0.19644526652654304,2.5152467233142812,1.5271680578522226,4.260675150825691,0.8343101857968789,-0.35379334330300205,0.17012168463324603,8.946082917189177
14,0.3,30,own75,btc_ma100,20.0,2.4202264016179194,0.2057820529907235,1.1102434337158356,-0.20399268294255457,1.8359568695523851,1.154515504378113,1.3182370685036753,1.0286242730343573,-0.10058242958021091,1.2145177591096532,0.8840482411993805,1.0634725800652167,-1.582264568756028,-0.2039926829425549,2.3181970389682416,1.4104255981807232,3.9448574864872596,0.7695133071410385,-0.3604183648019115,0.17012168463324603,8.946082917189177
14,0.3,30,own75,btc_ma200,2.0,2.7104051419132964,0.23503901509968594,1.1626442921950726,-0.1984609909777567,2.003137580136526,1.269791906776051,1.353079872690802,0.9781838918399895,-0.1472278818469388,1.240807976766782,0.9155569617258303,1.0627498443201744,-1.402082913019003,-0.1984609909777586,2.846513332030005,1.4639318280954199,4.636456749295539,0.91903105310554,-0.349412631854916,0.18205336098938946,8.844786351632052
14,0.3,30,own75,btc_ma200,20.0,2.5127647653342704,0.21539912876229006,1.0820260570997842,-0.20357529807967267,1.901302128092176,1.1820002088689063,1.3216020369448886,0.9099144937604744,-0.15117623998560414,1.2119919233381762,0.9041718407494957,0.9752128708252509,-1.4084073515080524,-0.2035752980796739,2.632581290620079,1.3555831686547168,4.3000677808095755,0.8577126276411368,-0.3594071456711704,0.18205336098938946,8.844786351632052
14,0.4,30,none,none,2.0,5.47903231571406,0.43349479135097857,1.1737097400472871,-0.3587646653243506,4.222348206113308,1.4552889469514845,1.297626829492948,0.6211669433060145,-0.2892228666666017,1.6331816815444187,0.9262368905887837,1.492449289618122,-0.012385306751494872,-0.3587646653243509,3.927598664300956,1.8883426914071604,12.949617024700302,0.8322496208442152,-0.635971238261006,0.5381486295953095,23.06923143258306
14,0.4,30,none,none,20.0,4.510458219402926,0.3756552039639709,1.0601578888876886,-0.36736752444299625,3.7455913105094343,1.3500792460493667,1.204204582263796,0.49036740333245654,-0.29599553421693614,1.565609281215402,0.897591195979377,1.375113109721556,-0.14605039764948405,-0.3673675244429967,3.205784194502858,1.545528202843485,10.74424524170641,0.739057231562465,-0.6602427425357602,0.5381486295953095,23.06923143258306
14,0.4,30,none,btc_ma100,2.0,3.6122481205073456,0.3124747579961733,1.2188751643210447,-0.23689006845975613,2.4197620858746864,1.2589127436287804,1.4928112733040033,1.147006553092121,-0.12452949729894003,1.3204544415795463,0.8525302722968375,1.1972771111278642,-1.531378662922018,-0.23689006845975746,3.4238785943945933,1.747508683078539,6.248595167409227,0.8994077939767314,-0.4315823373602876,0.22245760977144668,12.109986851133906
14,0.4,30,none,btc_ma100,20.0,3.254879972330366,0.2838442366855978,1.1303282652022042,-0.24889474753780816,2.2552618873941475,1.169222350199712,1.4432381403346592,1.0601067804050641,-0.12932648479820197,1.2842329689038976,0.844774980242834,1.0934584803188967,-1.5727507738946114,-0.24889474753781027,3.0471590311831527,1.5739154100571042,5.644661534729448,0.8344653949001004,-0.4413995121024743,0.22245760977144668,12.109986851133906
14,0.4,30,none,btc_ma200,2.0,3.7089406678665897,0.3198356121851966,1.1677242456914483,-0.29667751498477746,2.666981019066391,1.34921245650891,1.390688813062851,0.849809064033555,-0.23691407839620038,1.3513311140585245,0.951931644817122,1.1099759424387645,-1.402125841471652,-0.2966775149847779,3.6984092479178474,1.6159029138948657,7.0120066485601384,0.9673434170441131,-0.4588097458364001,0.25782354561112686,11.977977843822917
14,0.4,30,none,btc_ma200,20.0,3.346645264976445,0.29142370796950345,1.0868755735113032,-0.303749627297372,2.4855322017780024,1.2623046157530706,1.3464501737625663,0.7796334341859448,-0.24282169497780015,1.306447072942295,0.946560897917376,1.0138010354720979,-1.4084396646777027,-0.3037496272973731,3.338028039332601,1.4569298236778485,6.3417635006706625,0.9021536599243694,-0.46500761595168816,0.25782354561112686,11.977977843822917
14,0.4,30,own75,none,2.0,5.1821609902212105,0.4166874923241828,1.2091558659914918,-0.2758034193201737,3.6223863288648266,1.4156437391716632,1.4305931283274225,0.8182161179702552,-0.2142662477534406,1.483227168805811,0.9734301053891129,1.320534781493825,0.06802815628415504,-0.2758034193201746,4.028262615404302,1.727882542629924,11.726282026654017,0.8402767919979672,-0.5618387045554399,0.44628089958413586,20.821409460273834
14,0.4,30,own75,none,20.0,4.349277365992901,0.3650976347580983,1.0980907215626003,-0.2829009069144659,3.2445468602677927,1.309193747784861,1.3404883804433418,0.6979574164292015,-0.23425506163798016,1.4270320769616556,0.9369518587998731,1.210140141055625,-0.05513042694071657,-0.2829009069144671,3.338028838289757,1.4401272976925903,9.915178075804135,0.7576595952486257,-0.588140434541532,0.44628089958413586,20.821409460273834
14,0.4,30,own75,btc_ma100,2.0,3.2343212306020686,0.28212310774766225,1.1583907322281084,-0.25361364504808726,2.1761184959136015,1.1692098777306668,1.486279923026068,1.1415740726026415,-0.12835985724690946,1.290619390881732,0.8541341893042818,1.0930277211488926,-1.531378662922018,-0.25361364504808914,2.955604059677248,1.6052511386813693,5.9998746203333555,0.8000293454286613,-0.4430567127404793,0.21628870530197555,11.468412651933011
14,0.4,30,own75,btc_ma100,20.0,2.9283937130774556,0.2554324830131869,1.0706029083915154,-0.26289789150607157,2.036576077664907,1.0802090285067556,1.4379004767821335,1.055822361494924,-0.13254657866792452,1.2586000870713572,0.8464719788644502,0.9933214099109402,-1.5727507738946114,-0.26289789150607235,2.6632892637737737,1.4498529211074032,5.439613414315779,0.7387698782332627,-0.4506989797038171,0.21628870530197555,11.468412651933011
14,0.4,30,own75,btc_ma200,2.0,3.3559173894487557,0.2921804018208347,1.1253250583297478,-0.25557355238856394,2.268362772295767,1.202776740699919,1.4794447477430133,0.9957914477585844,-0.1923173879056067,1.2858527971727285,0.893707378251067,1.013705690897051,-1.402125841471652,-0.25557355238856505,3.424173853989104,1.5162531881664152,6.794627327310463,0.8945708025310306,-0.4307024032490583,0.23276199404679176,11.363203250130471
14,0.4,30,own75,btc_ma200,20.0,3.045858336224651,0.26592954650669154,1.0456004369140877,-0.2619133905386679,2.1231333848177956,1.115957830362062,1.4346052669159266,0.9279477084647891,-0.1973244254905301,1.2502672135466786,0.8793442916603497,0.9267863730932482,-1.4084396646777027,-0.2619133905386686,3.1013407217398994,1.375259081961292,6.17479389406702,0.836223750962068,-0.4415847210551157,0.23276199404679176,11.363203250130471
14,0.5,30,none,none,2.0,6.040268331848833,0.46339926764820305,1.0885607484886881,-0.4288970051863149,4.656215415488381,1.3533903164229761,1.297248471743071,0.5749789202206969,-0.34849960203981734,1.6975124491699076,0.897335657930196,1.4097510337813688,-0.07965137703893886,-0.428897005186315,4.131474293154209,1.6159052558656517,15.984669171381253,0.776454630035506,-0.7159807627166921,0.6278302557576363,26.897482459804365
14,0.5,30,none,none,20.0,4.808072990989665,0.3943918075387789,0.9780557023827193,-0.43846014868075256,4.048131892397959,1.2509450909083324,1.1877263683080101,0.44818205676907713,-0.3559002371084923,1.6119102871955866,0.8531246400437641,1.296823392812532,-0.20828748054154775,-0.4384601486807532,3.2490121463798527,1.2802193466868004,12.851493282442325,0.6939535022754446,-0.7384404920506507,0.6278302557576363,26.897482459804365
14,0.5,30,none,btc_ma100,2.0,4.3124988719444435,0.3626454762157165,1.1783754142387108,-0.29185518529706844,2.6597375742255167,1.1945448893181092,1.6214001387712804,1.1526556301232673,-0.15600078047970167,1.3573776192044644,0.8237817176762552,1.1092650910022586,-1.5200050330545258,-0.29185518529707033,3.7721989230137556,1.653960131746986,8.44850790431209,0.8893873427017764,-0.5110026799024996,0.26523256489078795,14.248003574290962
14,0.5,30,none,btc_ma100,20.0,3.81195274150195,0.3275129627200082,1.0917404771060384,-0.3042699577003021,2.44809803935099,1.106695244249759,1.5571078773105549,1.0679570091416852,-0.16172389208050253,1.3133522135935878,0.8146086212385723,1.007213602003333,-1.5616458405036675,-0.3042699577003035,3.291504256158197,1.4617098533542408,7.492293466796863,0.8248247197238436,-0.5211536399716034,0.26523256489078795,14.248003574290962
14,0.5,30,none,btc_ma200,2.0,4.333501357966848,0.364047799572655,1.121946880473216,-0.3585032692992983,2.975827425307465,1.2919499339306544,1.4562340951337625,0.8311643726031599,-0.2904819071330963,1.3830811667330292,0.943223663630921,1.0596923635793234,-1.4021687761378607,-0.35850326929929965,4.047439049684071,1.627803508103657,9.239716750904206,0.9131287440570581,-0.5394393355532384,0.30482924205565254,14.28589982084674
14,0.5,30,none,btc_ma200,20.0,3.8376187092268808,0.3294003241629808,1.0424539647680673,-0.36652501969857887,2.7409962274273876,1.2068949256142416,1.4000817187657166,0.7612463058674873,-0.29731665539915086,1.3319414017825129,0.9166615015185876,0.9662444026790254,-1.4084719707062108,-0.36652501969858,3.590193086553598,1.4379188242712126,8.213141867008845,0.8480523565724498,-0.5460534896608806,0.30482924205565254,14.28589982084674
14,0.5,30,own75,none,2.0,6.016665920597743,0.4621867488371021,1.1418824584691984,-0.3309838408081932,4.061938010261899,1.33243328482546,1.4812303647661573,0.7855104064029681,-0.2631089556662798,1.5268959084607712,0.9357313362203636,1.2366099518540714,0.011913741537758963,-0.3309838408081943,4.488084687957356,1.5278762190684634,15.239724734004835,0.8215279578074917,-0.6419840966407627,0.5255070792964514,24.438146905774893
