rebalance_date,sector,sector_rank,sector_weight,sector_ret_30,sector_ret_60,sector_ret_90,sector_rel_btc_60,breadth_positive_30,breadth_above_ma20,leader_momentum,top2_momentum,member_count,sector_ret_21,sector_rel_btc_30,leader_vs_sector,sector_lead_score
2024-02-12,Oracle / Middleware,2,0.4,0.42717770034843205,0.3333333333333335,0.46810035842293907,0.17269485745802604,1.0,1.0,0.40720892185880386,0.40720892185880386,1.0,0.42717770034843205,0.2613533698697279,0.07387558852547038,0.8125000000000001
2024-02-26,DeFi,1,0.6,0.7738433272089527,0.35788262370540846,0.720395269722987,0.07777140234136426,1.0,1.0,0.6383655046606963,0.6383655046606963,1.0,0.7738433272089527,0.47960360364980503,0.28048288095528784,0.9071428571428573
2024-02-26,Smart Contract Platform / L1,2,0.4,0.2958260864873508,0.2695429084603854,1.0558846223612557,-0.010568312903658783,1.0,0.7777777777777778,0.7751814835233233,0.7731673381115315,9.0,0.2958260864873508,0.0015863629282031888,0.5056385750629379,0.8500000000000001
2024-03-11,Meme,1,0.6,1.9144897616059244,1.7438847647081435,1.7376830173237363,1.1885242336546984,1.0,1.0,2.504917445232583,1.8279469136801527,2.0,1.9144897616059244,1.4052015585114757,0.7610326805244396,0.9833333333333334
2024-03-11,Oracle / Middleware,2,0.4,0.6014390674063619,0.5733122250944792,0.9369910917119739,0.01795169404103414,1.0,1.0,1.044514720716734,0.6601114195739195,2.0,0.6014390674063619,0.0921508643119131,0.4712024956222548,0.6333333333333333
2024-03-25,Meme,1,0.6,1.5065193754018733,1.745941665279871,1.3135317008803105,0.9960865012334374,1.0,0.5,2.002927893187503,1.5397485274609601,2.0,1.5065193754018733,1.1513513964292743,0.25698622790763226,0.9666666666666667
2024-03-25,Smart Contract Platform / L1,2,0.4,0.458343552425945,0.7822591056289601,0.6095672757049799,0.032403941582526574,0.9,0.6,1.5393055452652613,1.3401608620879453,10.0,0.458343552425945,0.10317557345334599,0.7570464396363012,0.7916666666666666
2024-04-08,Smart Contract Platform / L1,1,0.6,0.11985436601233755,0.6127937290928578,inf,0.03173255231636629,0.5555555555555556,0.3333333333333333,inf,inf,9.0,0.11985436601233755,0.07335018580221085,inf,0.9125
2024-04-08,Payments,2,0.4,0.2329748740302081,0.814557044657088,0.8023799254149168,0.2334958678805965,0.6666666666666666,1.0,1.1787260322847333,0.7469968655502366,3.0,0.2329748740302081,0.1864706938200814,0.36416898762764527,0.7875000000000001
2024-04-22,Smart Contract Platform / L1,1,0.6,-0.09334579932778093,0.3066837286754314,inf,0.0025586045865784723,0.2222222222222222,0.1111111111111111,inf,inf,9.0,-0.09334579932778093,-0.13787116179493558,inf,0.825
2024-04-22,Exchange / Trading Infrastructure,2,0.4,0.09600434900788257,0.5817511376117999,1.0256204159549887,0.2776260135229469,1.0,1.0,0.42765159897847893,0.42765159897847893,1.0,0.09600434900788257,0.05147898654072791,-0.15409953863332093,0.75
2024-05-06,Smart Contract Platform / L1,1,0.6,-0.15668222287084352,-0.059720872967027674,0.2732118988839483,-0.003545556601641922,0.14285714285714285,0.5714285714285714,0.7218456117259828,0.3915695817357552,7.0,-0.15668222287084352,-0.07331211653944034,0.7815664846930105,0.7375
2024-05-06,Meme,2,0.4,-0.14358199486675788,-0.12583070708774974,1.344261843536415,-0.06965539072236399,0.0,0.5,0.2010654727685694,0.15931215914757918,2.0,-0.14358199486675788,-0.060211888535354696,0.32689617985631914,0.6624999999999999
2024-05-20,Smart Contract Platform / L1,1,0.6,0.07881443115138285,-0.03599569720428361,0.34821027007957356,-0.1266464546414656,0.6666666666666666,1.0,0.6043406490095273,0.5721269993373128,9.0,0.07881443115138285,-0.020463784142401034,0.640336346213811,0.8833333333333333
2024-05-20,Meme,2,0.4,0.007235785579964571,0.01268997463850402,1.2989748350755663,-0.07796078279867796,0.5,1.0,0.32001504473055403,0.26721985219664673,2.0,0.007235785579964571,-0.09204242971381932,0.30732507009205,0.6000000000000001
2024-06-03,Smart Contract Platform / L1,1,0.6,0.016946045496349843,-0.13797616551813197,0.03509709089611224,-0.14200119098738884,0.5,0.25,0.5189678483216009,0.3370658677393555,8.0,0.016946045496349843,-0.059654025453259235,0.6569440138397329,0.8200000000000001
2024-06-03,Store of Value,2,0.4,0.07660007094960908,0.004025025469256871,0.07829417258543381,0.0,1.0,1.0,0.055166377632668365,0.055166377632668365,1.0,0.07660007094960908,0.0,0.051141352163411494,0.7050000000000001
2024-07-29,Payments,1,0.6,0.13809802725630893,-0.007528186633347571,0.0475540531507623,0.01534668027583937,0.6666666666666666,1.0,0.22664033215036478,0.14451598451600495,3.0,0.13809802725630893,0.04159608079187971,0.23416851878371234,0.8700000000000001
2024-07-29,Smart Contract Platform / L1,2,0.4,0.027978536642311362,-0.1644228498358327,-0.051282044844833674,-0.14154798292664575,0.2857142857142857,0.2857142857142857,0.2683113374181062,0.14595981726248092,7.0,0.027978536642311362,-0.06852340982211785,0.43273418725393886,0.7900000000000001
2024-10-21,Smart Contract Platform / L1,1,0.6,0.07060764581111868,0.3179969401863229,0.18070063763503214,0.20256122515423586,0.5714285714285714,0.7142857142857143,0.8775908381436326,0.6533868557076736,7.0,0.07060764581111868,0.007558874734797896,0.5595938979573096,0.93
2024-10-21,Meme,2,0.4,0.26513554490872704,0.33524213144616466,0.08976846497249047,0.2198064164140776,1.0,1.0,0.2822585100865991,0.251094104882711,2.0,0.26513554490872704,0.20208677383240625,-0.05298362135956558,0.8300000000000001
2024-11-04,Meme,1,0.6,0.44606946983546636,0.6078869803841853,0.6390385412349773,0.40056832223016725,1.0,1.0,0.5332085372799843,0.5332085372799843,1.0,0.44606946983546636,0.35337151486699203,-0.07467844310420102,0.85
2024-11-04,Smart Contract Platform / L1,2,0.4,-0.07229017223609298,0.31874083068161563,0.36701573298290363,0.11142217252759756,0.2857142857142857,0.0,0.8379944210665116,0.5306133796243195,7.0,-0.07229017223609298,-0.1649881272045673,0.5192535903848959,0.7500000000000001
2024-11-18,Meme,1,0.6,0.9455321681439951,1.6264868138869961,1.6910039620243704,1.1889085442221226,1.0,1.0,2.072524216189896,1.6743932825612142,3.0,0.9455321681439951,0.6216360580934522,0.4460374023028997,0.8900000000000001
2024-11-18,Payments,2,0.4,1.0839022045358504,1.1177803011688159,1.0818869822508261,0.6802020315039423,1.0,1.0,1.726632955926099,1.5613858617241934,4.0,1.0839022045358504,0.7600060944853075,0.608852654757283,0.8700000000000001
2024-12-02,Payments,1,0.6,3.3088905824796297,3.1969541971527558,3.19499038347983,2.618921113683543,1.0,1.0,5.548790590529724,5.2140688080732,5.0,3.3088905824796297,2.9267102298223,2.3518363933769684,1.0
2024-12-02,Smart Contract Platform / L1,2,0.4,0.9262911906793961,0.9235427378592854,1.3027593129510326,0.34550965439007275,1.0,0.8,2.525806511792204,2.0147626197349275,10.0,0.9262911906793961,0.544110838022066,1.6022637739329184,0.7166666666666667
2024-12-16,Payments,1,0.6,1.1202069998642878,3.032237676486619,3.048574181994157,2.4584210556175847,1.0,0.5,3.3549678821029274,2.8423925306665403,4.0,1.1202069998642878,0.9496442759203456,0.3227302056163084,0.9833333333333334
2024-12-16,DeFi,2,0.4,1.0176026407946246,1.345753443833261,1.5467711495081953,0.7719368229642269,1.0,1.0,1.4081498412860014,1.2218815834489296,2.0,1.0176026407946246,0.8470399168506824,0.06239639745274039,0.7833333333333334
2024-12-30,Exchange / Trading Infrastructure,1,0.6,2.9528828270303786,4.61762114537445,5.527436527436528,4.298016299513165,1.0,1.0,3.96721506261483,3.96721506261483,1.0,2.9528828270303786,2.992554857207367,-0.6504060827596199,0.9142857142857143
2024-12-30,Payments,2,0.4,0.07023325386202825,2.7677369943184287,2.4505691947338977,2.4481321484571437,0.5,0.0,2.6716917101113404,2.0489573675786374,4.0,0.07023325386202825,0.10990528403901664,-0.09604528420708824,0.8071428571428572
2025-01-13,Exchange / Trading Infrastructure,1,0.6,1.1169210782721661,3.7507288629737605,4.861510791366905,3.6684761965209085,1.0,0.0,2.6559813563015924,2.6559813563015924,1.0,1.1169210782721661,1.1848213711137452,-1.0947475066721681,0.9142857142857143
2025-01-13,Payments,2,0.4,-0.04816759836163251,1.9905207078226592,2.865169428426517,1.9082680413698072,0.25,0.5,1.7395308167518162,1.5874769405683735,4.0,-0.04816759836163251,0.01973269447994655,-0.250989891070843,0.8285714285714285
2025-01-27,Payments,1,0.6,0.1902140723815779,0.5429734017841448,3.4719007808224314,0.4761260871337738,1.0,0.5,1.4542971607688007,1.4524788571240383,4.0,0.1902140723815779,0.11742072488317684,0.9113237589846559,0.9214285714285715
2025-01-27,Oracle / Middleware,2,0.4,0.10250569476082005,0.3489409141583053,1.0525869380831212,0.28209359950793433,1.0,1.0,0.3664525092445259,0.3664525092445259,1.0,0.10250569476082005,0.029712347262419003,0.017511595086220577,0.7214285714285714
2025-02-10,Exchange / Trading Infrastructure,1,0.6,-0.09491097714846486,1.034667507091081,3.552891396332864,1.0604905665707114,0.0,0.0,0.9735230428196647,0.9735230428196647,1.0,-0.09491097714846486,-0.12545598642466738,-0.06114446427141618,0.8
2025-02-10,Store of Value,2,0.4,0.030545009276202517,-0.025823059479630484,0.1069740144710607,0.0,1.0,0.0,0.028920389688424253,0.028920389688424253,1.0,0.030545009276202517,0.0,0.054743449168054736,0.75
2025-05-19,Smart Contract Platform / L1,1,0.6,0.28365014089431306,0.1955890783113115,0.016450779425997236,-0.06400662613008085,1.0,0.875,0.650419790055085,0.48621410563628986,8.0,0.28365014089431306,0.03713335218891345,0.4548307117437735,0.8714285714285713
2025-05-19,Privacy,2,0.4,0.5511453248546001,0.5994827593282412,0.4216649031674886,0.3398870548868489,1.0,1.0,0.5397504708592701,0.5397504708592701,1.0,0.5511453248546001,0.3046285361492005,-0.05973228846897116,0.8642857142857142
2025-06-02,Privacy,1,0.6,0.22643365012143835,0.6132951187991034,0.5500779999766885,0.3421126830469261,1.0,0.0,0.4072209606957879,0.4072209606957879,1.0,0.22643365012143835,0.13501466436372156,-0.20607415810331547,0.9142857142857143
2025-06-02,Smart Contract Platform / L1,2,0.4,0.05870505865753668,0.18271762699296212,0.05499220015358676,-0.08846480875921514,0.5,0.25,0.3423106474058584,0.2707651138540911,8.0,0.05870505865753668,-0.032713927100180104,0.1595930204128963,0.7714285714285715
2025-06-16,Exchange / Trading Infrastructure,1,0.6,0.1601751089077763,0.2613335394310877,0.2212525668706362,0.018688802138697613,1.0,0.5,0.3690723016298327,0.2027381296573417,2.0,0.1601751089077763,0.1408767754793674,0.10773876219874495,0.9571428571428571
2025-06-16,Payments,2,0.4,-0.07870917849556258,0.12214022859556817,0.009861624781746015,-0.12050450869682194,0.2,0.2,0.27127902299806705,0.1206488544944861,5.0,-0.07870917849556258,-0.0980075119239715,0.1491387944024989,0.6857142857142856
2025-06-30,Exchange / Trading Infrastructure,1,0.6,0.24884535334657532,0.3590269544200062,0.36989750404036303,0.20875635642265156,0.5,1.0,0.5709568236723456,0.3061102638073621,2.0,0.24884535334657532,0.206679619506291,0.21192986925233936,0.9857142857142858
2025-06-30,Payments,2,0.4,0.026772794426654922,0.03186584246251498,0.0978009973247173,-0.11840475553483967,0.6,0.8,0.36957546821666787,0.20329934137198716,5.0,0.026772794426654922,-0.015392939413629403,0.33770962575415286,0.8214285714285714
2025-07-14,Payments,1,0.6,0.37397842736477216,0.20625508979332782,0.548772138280064,0.056409856327826,1.0,1.0,0.7722451051622663,0.5928405337254229,5.0,0.37397842736477216,0.25071073268998645,0.5659900153689384,1.0
2025-07-14,Smart Contract Platform / L1,2,0.4,0.09543489864063869,-0.057783545088016294,0.3160707037900937,-0.20762877855351813,0.875,1.0,0.2941901741571241,0.2322018499274532,8.0,0.09543489864063869,-0.027832796034147025,0.3519737192451404,0.7071428571428572
2025-07-28,Payments,1,0.6,0.5791862607310747,0.43160354211809365,0.49166883920726273,0.324213661489032,1.0,1.0,0.7690719192573219,0.7442543287964255,5.0,0.5791862607310747,0.4639441668502535,0.3374683771392282,0.9357142857142858
2025-07-28,DeFi,2,0.4,0.585872484323938,0.6182807149087057,1.0190523905056796,0.5108908342796441,1.0,1.0,0.6822309347357167,0.6822309347357167,1.0,0.585872484323938,0.47063039044311683,0.06395021982701099,0.8500000000000001
2025-08-11,Oracle / Middleware,1,0.6,0.4436900914864865,0.48236391412084045,0.319819614066029,0.3849499335706055,1.0,1.0,0.4305181427927012,0.4305181427927012,1.0,0.4436900914864865,0.4292656185604595,-0.05184577132813928,0.8785714285714286
2025-08-11,Smart Contract Platform / L1,2,0.4,0.17694821225433638,0.186549675115502,0.13006117043517343,0.08913569456526702,1.0,0.8571428571428571,0.5197717249031322,0.34694637386760685,7.0,0.17694821225433638,0.16252373932830938,0.33322204978763015,0.7642857142857142
2025-08-25,Oracle / Middleware,1,0.6,0.4128783766259885,0.9680175455658995,0.6673325167152866,0.9105660120813908,1.0,1.0,0.6303109553258214,0.6303109553258214,1.0,0.4128783766259885,0.4481109052694997,-0.3377065902400781,0.9142857142857143
2025-08-25,Smart Contract Platform / L1,2,0.4,0.09833910238382969,0.4750509123845475,0.26410384704500917,0.4175993789000388,0.8571428571428571,0.7142857142857143,0.6076726933091705,0.4441343210312003,7.0,0.09833910238382969,0.13357163102734093,0.132621780924623,0.8714285714285713
2025-09-08,Other,1,0.6,inf,inf,inf,inf,1.0,1.0,inf,inf,1.0,inf,inf,,0.9
2025-09-08,Smart Contract Platform / L1,2,0.4,0.10130987782001243,0.44097260768887414,0.35669869198517057,0.44272902997420827,0.625,0.375,1.1731818517415404,0.7478757173990123,8.0,0.10130987782001243,0.14892708599081173,0.7322092440526663,0.7714285714285715
2025-09-22,Other,1,0.6,inf,inf,inf,inf,1.0,1.0,inf,inf,1.0,inf,inf,,0.9
2025-09-22,Smart Contract Platform / L1,2,0.4,0.07354195326713299,0.22029963315532194,0.6203688986413491,0.2483246044621857,0.375,0.75,0.761593868893824,0.5981559230311402,8.0,0.07354195326713299,0.08663545534152219,0.541294235738502,0.8214285714285714
2025-10-06,Exchange / Trading Infrastructure,1,0.6,0.1468737124436109,0.26954981026439073,0.33238283484687875,0.19578929168492132,1.0,0.6666666666666666,0.49245713731457497,0.316258340457642,3.0,0.1468737124436109,0.030808730321720684,0.22290732705018423,0.9666666666666666
2025-10-06,Smart Contract Platform / L1,2,0.4,0.022948691341961147,0.17434069868620897,0.559203734182062,0.10058018010673955,0.75,0.5,0.35114979812425007,0.3490413661249157,8.0,0.022948691341961147,-0.09311629077992906,0.1768090994380411,0.675
