variant,n_components,multiple,cagr,sharpe,max_drawdown,turnover
all5_14d,5,8.607861472182654,0.5773684978707714,1.0045831890653047,-0.4373102283244019,25.88930478506309
all5_21d,5,4.079613956221093,0.3467233778851426,0.7872315466799678,-0.6229110467355818,16.290038591627976
three_14d,3,12.748525839069895,0.7141333275849717,1.0723424795292786,-0.5264937228761478,26.689421136491017
ten_mix,10,5.652236251995856,0.44297158630128,0.9193834514932127,-0.52661545207051,23.284965884325956
two_14d,2,13.645706377530873,0.7389931916898087,1.0932187883435598,-0.49804915924282234,26.472281412104024
