date,phase_2bps,phase_20bps,phase_50bps,phase_100bps,BTC
2022-12-31,-0.22012607550042695,-0.22812273901217228,-0.24128333733008456,-0.26276053766064844,-0.642652443632367
2023-12-31,4.195633823404287,3.7842733107855047,3.168778669589556,2.3116344164763634,1.5541741949459387
2024-12-31,0.8989142018162588,0.7848427487715561,0.6095521293986208,0.35435764754826504,1.2105475550097968
2025-12-31,0.739396039698144,0.6547678360157421,0.5226296890187185,0.3250841614340705,-0.06336752914187327
2026-12-31,1.1518027956996488,1.1168001123273275,1.059659004337452,0.9676602632551068,-0.01035223272214647
