date,primary,rebalance_1d,rebalance_2d,rebalance_5d,hold_rank_1,hold_rank_3,target_vol_0.6,target_vol_0.7,target_vol_0.9,target_vol_1.0,btc_ma_50,btc_ma_150,btc_ma_200,no_btc_gate,no_vol_target,fixed_stop_15,fixed_stop_20,fixed_stop_25,fixed_stop_30,fixed_stop_40,trailing_stop_15,trailing_stop_20,trailing_stop_25,trailing_stop_30,trailing_stop_40
2023-03-28,0.011150519594945951,0.0047252571523341835,0.0047252571523341835,0.019898028486385,0.025146589123485885,0.015684256504619576,0.008628144248933323,0.010114316771261178,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951,0.011150519594945951
2023-03-29,0.04056866018828442,0.03961807432879638,0.03961807432879638,0.0419236870299573,0.0469229121249779,0.03899704996441744,0.03940067159671079,0.04045038966553882,0.041189958120724235,0.041189958120724235,0.04056866018828442,0.04056866018828442,0.04056866018828442,0.04056866018828442,0.041189958120724235,0.04056866018828442,0.04056866018828442,0.04056866018828442,0.04056866018828442,0.04056866018828442,0.04056866018828442,0.04056866018828442,0.04056866018828442,0.04056866018828442,0.04056866018828442
2023-03-30,-0.011533161659370794,-0.011107460106926759,-0.011107460106926759,-0.012127730467101916,-0.01742215812544634,-0.011071166088566953,-0.011169748014840719,-0.011492372038054643,-0.011719789337737763,-0.011719789337737763,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794,-0.011719789337737763,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794,-0.011533161659370794
2023-03-31,0.012070249634950292,0.0034858477815002953,0.009670242775880356,0.011711792133698662,0.007475371226398186,0.013439383766660873,0.011502087754800883,0.011895139374428654,0.012284575175628198,0.012284575175628198,0.012070249634950292,0.012070249634950292,0.012070249634950292,0.012070249634950292,0.012284575175628198,0.012070249634950292,0.012070249634950292,0.012070249634950292,0.012070249634950292,0.012070249634950292,0.012070249634950292,0.012070249634950292,0.012070249634950292,0.012070249634950292,0.012070249634950292
2023-04-01,-0.029536101176704133,-0.04095712395604678,-0.04303386212897009,-0.017818811675944568,-0.04153589340308661,-0.012032142005926172,-0.022561512598096356,-0.02612201402814207,-0.03149315599786118,-0.03149315599786118,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133,-0.03149315599786118,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133,-0.029536101176704133
2023-04-02,0.005373411637322523,0.007574064519767498,0.00761468168555357,0.00021875452178155008,0.00768573266198791,-0.0038152244415303738,0.0037608873171837143,0.004575705556071563,0.005834847408294541,0.005834847408294541,0.005373411637322523,0.005373411637322523,0.005373411637322523,0.005373411637322523,0.005834847408294541,0.005373411637322523,0.005373411637322523,0.005373411637322523,0.005373411637322523,0.005373411637322523,0.005373411637322523,0.005373411637322523,0.005373411637322523,0.005373411637322523,0.005373411637322523
2023-04-03,-0.03753396170168055,-0.03924987472583508,-0.03945876797418324,-0.034002741426448324,-0.03982414119098143,-0.020615503552730674,-0.028549970666019275,-0.03310948103302236,-0.040091116263557325,-0.040091116263557325,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055,-0.040091116263557325,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055,-0.03753396170168055
2023-04-04,0.012336855863960272,0.0121098654704761,0.01217696344878938,0.010446376895636655,0.010320079330922827,0.010157753828967664,0.009482774777032299,0.010924635519372616,0.013158993313344247,0.013158993313344247,0.012336855863960272,0.012336855863960272,0.012336855863960272,0.012336855863960272,0.013158993313344247,0.012336855863960272,0.012336855863960272,0.012336855863960272,0.012336855863960272,0.012336855863960272,0.012336855863960272,0.012336855863960272,0.012336855863960272,0.012336855863960272,0.012336855863960272
2023-04-05,0.0025163454085428416,-0.002624723264359363,0.0012499890535038194,0.0019518775093572138,-0.002263542156139664,-0.0037795891672496307,0.0018466335368820808,0.0021892613936917993,0.0026278024315196102,0.0026278024315196102,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416,0.0026278024315196102,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416,0.0025163454085428416
2023-04-06,-0.016774844024945113,-0.021579339195430425,-0.022449809172072288,-0.015501716181861691,-0.02786675905104985,-0.022583136760793043,-0.01259003106323231,-0.014691320883120307,-0.018466639173978727,-0.018466639173978727,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113,-0.018466639173978727,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113,-0.016774844024945113
2023-04-07,0.01145815825177432,0.018388661447204635,0.012621561737771847,0.01154379490484092,0.006629613239176546,0.010594864716750418,0.008583445486552765,0.010049418372574115,0.012093058408344959,0.012093058408344959,0.01145815825177432,0.01145815825177432,0.01145815825177432,0.01145815825177432,0.012093058408344959,0.01145815825177432,0.01145815825177432,0.01145815825177432,0.01145815825177432,0.01145815825177432,0.01145815825177432,0.01145815825177432,0.01145815825177432,0.01145815825177432,0.01145815825177432
2023-04-08,-0.01454850946714581,-0.014512284748741666,-0.014982290954325683,-0.014101000958746446,-0.014966963956717039,-0.01450765727095571,-0.010932409137050625,-0.012764108062943813,-0.015631930863015953,-0.015631930863015953,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581,-0.015631930863015953,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581,-0.01454850946714581
2023-04-09,-8.920011960944496e-05,0.00021714377850856614,0.00021778455809640107,0.0021179366199719496,-8.767152013511303e-05,0.001935222162554151,-7.081842690204176e-05,-7.998552618837529e-05,-0.00010043425436256914,-0.00010043425436256914,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05,-0.00010043425436256914,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05,-8.920011960944496e-05
2023-04-10,0.023024823275853645,0.022915732482923,0.02298334085042697,0.02247136595811905,0.023172140519563955,0.02236649279401437,0.017299802656147056,0.020199574904448125,0.024680286497781756,0.024680286497781756,0.023024823275853645,0.023024823275853645,0.023024823275853645,0.023024823275853645,0.024680286497781756,0.023024823275853645,0.023024823275853645,0.023024823275853645,0.023024823275853645,0.023024823275853645,0.023024823275853645,0.023024823275853645,0.023024823275853645,0.023024823275853645,0.023024823275853645
2023-04-11,-0.0014425944523465128,-0.0014359126104922515,-0.0014400538100027838,-0.0016169804086592077,-0.0014516154138698445,-0.001865073707644327,-0.001089999535388575,-0.0012690864749328457,-0.001543817429840777,-0.001543817429840777,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128,-0.001543817429840777,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128,-0.0014425944523465128
2023-04-12,-0.020587321956400118,-0.020491828008511126,-0.020551012061756913,-0.02051314100164625,-0.019721051087070673,-0.01945852050711816,-0.015549935331249709,-0.018108036384163917,-0.02203411261520216,-0.02203411261520216,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118,-0.02203411261520216,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118,-0.020587321956400118
2023-04-13,0.01251228127514481,0.011051455616877925,0.012166714888433239,0.01278189865894408,0.012687612348605937,0.015748720137286343,0.009539717581065421,0.011047371874954415,0.013380730156494547,0.013380730156494547,0.01251228127514481,0.01251228127514481,0.01251228127514481,0.01251228127514481,0.013380730156494547,0.01251228127514481,0.01251228127514481,0.01251228127514481,0.01251228127514481,0.01251228127514481,0.01251228127514481,0.01251228127514481,0.01251228127514481,0.01251228127514481,0.01251228127514481
2023-04-14,0.018566654320931075,0.016781638411557998,0.01814870438904448,0.018895196860311714,0.01590565866376603,0.01985500212634994,0.014215099737601378,0.016560437760233304,0.019728740506979925,0.019728740506979925,0.018566654320931075,0.018566654320931075,0.018566654320931075,0.018566654320931075,0.019728740506979925,0.018566654320931075,0.018566654320931075,0.018566654320931075,0.018566654320931075,0.018566654320931075,0.018566654320931075,0.018566654320931075,0.018566654320931075,0.018566654320931075,0.018566654320931075
2023-04-15,-0.002851645313622919,0.0032874678021579395,-0.001525879017120646,-0.004234874594732263,-0.003331839660649427,-0.0028976544715280106,-0.0020079040421109307,-0.0022666185473229072,-0.0032297378001605592,-0.0032297378001605592,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919,-0.0032297378001605592,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919,-0.002851645313622919
2023-04-16,-0.013513802299789934,-0.03278577730373411,-0.014113380660043084,-0.00752297049474937,-0.01269777681597084,-0.006118934124780706,-0.010207592257631903,-0.011875342010114864,-0.015164737454924304,-0.016737002497104414,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934,-0.016737002497104414,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934,-0.013513802299789934
2023-04-17,-0.020143813604968863,-0.026763284650107577,-0.025311453628497516,-0.021140674631691003,-0.02247999235134379,-0.021009951058890475,-0.0161176626214391,-0.018436988305629565,-0.021425752461188607,-0.02205658716462977,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863,-0.02205658716462977,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863,-0.020143813604968863
2023-04-18,0.033179486195485275,0.024925329566155785,0.02406737109395829,0.03421793948751439,0.02973266037360167,0.0333831676263876,0.025709450322091598,0.02966143722672987,0.03620097790549681,0.03828219663494603,0.033179486195485275,0.033179486195485275,0.033179486195485275,0.033179486195485275,0.03828219663494603,0.033179486195485275,0.033179486195485275,0.033179486195485275,0.033179486195485275,0.033179486195485275,0.033179486195485275,0.033179486195485275,0.033179486195485275,0.033179486195485275,0.033179486195485275
2023-04-19,-0.05143093354039985,-0.08776801591524508,-0.08064625880834397,-0.06431512317298449,-0.07001470285654798,-0.06295630730661705,-0.041010489243283765,-0.04686855637886356,-0.05322104289190388,-0.053049402985922756,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985,-0.053049402985922756,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985,-0.05143093354039985
2023-04-20,-0.00031893524466108936,-0.025877165915846656,-0.015157509378053158,-0.01067712386886277,-0.014172342428593443,-0.01256593618455426,-0.0008034517752792958,-0.0006932548842463193,-0.0005623192977857183,-0.0005482724947694084,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936,-0.0005482724947694084,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936,-0.00031893524466108936
2023-04-21,-0.09549691647600422,-0.09794817123863464,-0.09741728712131481,-0.08341784488591897,-0.09708174762889676,-0.08815045834014579,-0.07167186968285444,-0.08359616890232768,-0.0968651815019217,-0.0968651815019217,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422,-0.0968651815019217,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422,-0.09549691647600422
2023-04-22,-0.003681041308592148,-0.0037100463627807168,-0.003724565118857437,0.00021139444058881907,-0.0037100463627807168,0.004156644661324149,-0.0026907643285966065,-0.003179721280129666,-0.003739094710404678,-0.003739094710404678,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148,-0.003739094710404678,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148,-0.003681041308592148
2023-04-23,-0.0365652848541127,-0.036854476804381586,-0.036999240912902076,-0.03682011951289976,-0.03453609576003258,-0.033061049808661314,-0.026701919676133445,-0.031569583579977745,-0.03714411728419387,-0.03714411728419387,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127,-0.03714411728419387,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127,-0.0365652848541127
2023-04-24,-0.011105868650003847,-0.009590136125942283,-0.01085350059299317,-0.01138173871513215,-0.010253415861739335,-0.01165602827557577,-0.008279534538674915,-0.009688301203054528,-0.011280349148370061,-0.011280349148370061,-0.011105868650003847,-0.011105868650003847,-0.011105868650003847,-0.011105868650003847,-0.011280349148370061,-0.007824675989121954,-0.011105868650003847,-0.011105868650003847,-0.011105868650003847,-0.011105868650003847,-0.0061859874569037965,-0.011105868650003847,-0.011105868650003847,-0.011105868650003847,-0.011105868650003847
2023-04-25,0.02954073067824825,0.02645959005338927,0.02797938221011753,0.030695209929840095,0.027041411956203243,0.028902650090203208,0.02341501678143887,0.02647970456378501,0.02984528857673685,0.02984528857673685,0.02954073067824825,0.02954073067824825,0.02954073067824825,0.02954073067824825,0.02984528857673685,0.029523214854111357,0.02954073067824825,0.02954073067824825,0.02954073067824825,0.02954073067824825,0.02408730863408093,0.02954073067824825,0.02954073067824825,0.02954073067824825,0.02954073067824825
2023-04-26,-0.02965071371363326,-0.028698390732328494,-0.02918427178302241,-0.030018668740627752,-0.02718391938554332,-0.029133085532796588,-0.025146137613258346,-0.02739964757445601,-0.030018452956174557,-0.030018452956174557,-0.02965071371363326,-0.02965071371363326,-0.02965071371363326,-0.02965071371363326,-0.030018452956174557,-0.02965022612627466,-0.02965071371363326,-0.02965071371363326,-0.02965071371363326,-0.02965071371363326,-0.026573153442605135,-0.02965071371363326,-0.02965071371363326,-0.02965071371363326,-0.02965071371363326
2023-04-27,-0.0008431383079888777,-0.0008431383079888777,-0.0008431383079888777,-0.0008431383079888777,0.00045256386816339145,-0.00116882271546348,-0.0006004483253077009,-0.0007215495733818855,-0.0008637088415669458,-0.0008637088415669458,-0.0008431383079888777,-0.0008431383079888777,-0.0008431383079888777,-0.0008431383079888777,-0.0008637088415669458,-0.0008431383079888777,-0.0008431383079888777,-0.0008431383079888777,-0.0008431383079888777,-0.0008431383079888777,-0.0006811284704905107,-0.0008431383079888777,-0.0008431383079888777,-0.0008431383079888777,-0.0008431383079888777
2023-04-28,-0.013298349217626404,0.00048648095180614526,-0.009846268743282871,-0.016062832604454402,-0.007033709919024744,-0.014275261872054301,-0.014182052882017904,-0.013805512950638255,-0.013087890182897577,-0.013087890182897577,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404,-0.013087890182897577,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404,-0.013298349217626404
2023-04-29,0.024451970694079783,0.05038938913419,0.04028721764861953,0.011766066986518497,0.031179629272623854,0.02410606727582465,0.01729196418254908,0.02084731735518708,0.026209363438222555,0.026209363438222555,0.024451970694079783,0.024451970694079783,0.024451970694079783,0.024451970694079783,0.026209363438222555,0.024451970694079783,0.024451970694079783,0.024451970694079783,0.024451970694079783,0.024451970694079783,0.024451970694079783,0.024451970694079783,0.024451970694079783,0.024451970694079783,0.024451970694079783
2023-04-30,-0.005973723039109813,-0.0077450916288230864,-0.009812918060131626,0.015678781187753454,-0.01083700858643244,-0.002013922246563382,-0.003779686377791469,-0.004939707768123247,-0.006526026922323069,-0.006526026922323069,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813,-0.006526026922323069,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813,-0.005973723039109813
2023-05-01,-0.09314111335696007,-0.08422865124386902,-0.0900043327065344,-0.07404215254652136,-0.09797473545968294,-0.08572746477903492,-0.07076814108669849,-0.08196381501195704,-0.09886123161279547,-0.09886123161279547,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007,-0.09886123161279547,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007,-0.09314111335696007
2023-05-02,-0.0023405084673430165,0.0017750995293512872,-0.001186508942679687,-0.003435613237931734,-0.0028065884358587923,-0.007429038436611468,-0.0012623921467180832,-0.0017949084291920547,-0.0026251084792732193,-0.0026251084792732193,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165,-0.0026251084792732193,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165,-0.0023405084673430165
2023-05-03,0.02746978547276835,0.026029625339624385,0.0256494724379146,0.026118711509930392,0.024572211164501923,0.026090716035196415,0.02106588110889729,0.0242708638344864,0.02908135135630041,0.02908135135630041,0.02746978547276835,0.02746978547276835,0.02746978547276835,0.02746978547276835,0.02908135135630041,0.02746978547276835,0.02746978547276835,0.02746978547276835,0.02746978547276835,0.02746978547276835,0.02746978547276835,0.02746978547276835,0.02746978547276835,0.02746978547276835,0.02746978547276835
2023-05-04,-0.003939443530372011,-0.0041003730745958755,-0.004086580812547647,-0.0036512655763021318,-0.0034045221474707787,-0.004371838578599241,-0.003198893399052549,-0.0035703370670369106,-0.0041249834353565,-0.0041249834353565,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011,-0.0041249834353565,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011,-0.003939443530372011
2023-05-05,0.009611998373897146,0.011096388927588574,0.01100230079219755,0.009361502819013712,0.009218477458593721,0.008429467147759162,0.008229179793179497,0.008922514271422433,0.009958776541218128,0.009958776541218128,0.009611998373897146,0.009611998373897146,0.009611998373897146,0.009611998373897146,0.009958776541218128,0.009611998373897146,0.009611998373897146,0.009611998373897146,0.009611998373897146,0.009611998373897146,0.009611998373897146,0.009611998373897146,0.009611998373897146,0.009611998373897146,0.009611998373897146
2023-05-06,-0.04972503644097015,-0.046737421050475514,-0.04684105015237461,-0.04705966856624788,-0.055216008491608015,-0.04876886310112316,-0.03844484733124953,-0.04410451148977601,-0.05254899640997357,-0.05254899640997357,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015,-0.05254899640997357,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015,-0.04972503644097015
2023-05-07,-0.010839095498664686,-0.014792230288384722,-0.012304440524738336,-0.01027528591670479,-0.011861899172756374,-0.011148427985267606,-0.009439570312531176,-0.010138883115519803,-0.011203419083880561,-0.011203419083880561,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686,-0.011203419083880561,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686,-0.010839095498664686
2023-05-08,-0.01899608667060715,-0.01740770651619672,-0.018361984569281287,-0.018428351239653695,-0.017518270852238116,-0.01899608667060715,-0.018687534437154096,-0.018841707962203524,-0.019077307319119052,-0.019077307319119052,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715,-0.019077307319119052,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715,-0.01899608667060715
2023-05-09,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.006794646025314766,0.006376696585441932,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,-0.0020000000000000018,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842,0.00674796052924842
2023-05-10,0.0034055909054386824,0.003747478636615398,0.0034911893418607676,0.0032331602967516915,0.0033951513464218763,0.00324358775213085,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824,0.0034055909054386824
2023-05-11,-0.024193143083901747,-0.024533478786127105,-0.024278291334334012,-0.024419462175497175,-0.02468438218279634,-0.024032103764421553,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,0.0,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747,-0.024193143083901747
2023-05-12,0.01591934017647767,0.02053520279091181,0.017073876214459327,0.016359738036095584,0.02019436842083988,0.01373633820950304,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.0,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767,0.01591934017647767
2023-05-13,0.003320172684641909,0.0041147573338546906,0.003626403255613697,0.0034374785167212707,0.0041147573338546906,0.003006184994468475,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.0,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909,0.003320172684641909
2023-05-14,0.00041630253644542314,0.0002987657831334811,0.0002987657831334811,0.0003590668314037426,0.0002987657831334811,0.00039899451361247174,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.0,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314,0.00041630253644542314
2023-05-15,0.011777783538871045,0.012116754450224532,0.012116754450224532,0.011996868391449311,0.012116754450224532,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.0,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045,0.011777783538871045
2023-05-16,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004003553035472951,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.0,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508
2023-05-17,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.006785980921567569,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785
2023-05-18,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.015694658780585513,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,0.0,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538,-0.010916354711089538
2023-05-19,0.006144481681549685,0.007088506614576495,0.006380677288652992,0.005955434296420314,0.007319061680393979,0.005671711719649419,0.005866281234101489,0.006005384457691942,0.0062544687593435455,0.0062544687593435455,0.0,0.006144481681549685,0.006144481681549685,0.006144481681549685,0.0062544687593435455,0.006144481681549685,0.006144481681549685,0.006144481681549685,0.006144481681549685,0.006144481681549685,0.006144481681549685,0.006144481681549685,0.006144481681549685,0.006144481681549685,0.006144481681549685
2023-05-20,0.023730520005097233,0.021447030753706464,0.02162520847181737,0.025415229590122212,0.018233946825805925,0.027943061182240436,0.023683216052705847,0.02370813221915058,0.023748227477275563,0.023748227477275563,0.0,0.023730520005097233,0.023730520005097233,0.023730520005097233,0.023748227477275563,0.023730520005097233,0.023730520005097233,0.023730520005097233,0.023730520005097233,0.023730520005097233,0.023730520005097233,0.023730520005097233,0.023730520005097233,0.023730520005097233,0.023730520005097233
2023-05-21,0.02622309838887893,0.024314011037990912,0.024796986939091825,0.02935706470172539,0.014750753207384948,0.034059632395643025,0.026225779741323008,0.026204023292317746,0.02640270941959777,0.02640270941959777,0.0,0.02622309838887893,0.02622309838887893,0.02622309838887893,0.02640270941959777,0.02622309838887893,0.02622309838887893,0.02622309838887893,0.02622309838887893,0.02622309838887893,0.02622309838887893,0.02622309838887893,0.02622309838887893,0.02622309838887893,0.02622309838887893
