,btc_above_ma,tracked_total_mcap_above_ma,bull,tracked_total_market_cap,tracked_alt_market_cap
2023-01-09,False,False,False,63258487013839.164,62914590568589.055
2023-01-10,False,False,False,73858995243969.42,73509825755791.78
2023-01-11,False,False,False,75562337591109.28,75203247791807.67
2023-01-12,False,False,False,72014345335547.22,71637018787044.81
2023-01-13,False,False,False,80201528744701.61,79802521283771.2
2023-01-14,False,False,False,80077185631279.34,79657709971715.2
2023-01-15,False,False,False,72593093904818.67,72175131234831.47
2023-01-16,False,False,False,74534478868594.77,74110310899466.77
2023-01-17,False,False,False,77221610656974.3,76798499658601.3
2023-01-18,False,False,False,70304097668541.04,69890148084297.28
2023-01-19,False,False,False,81165925267256.38,80743892058759.31
2023-01-20,False,False,False,85217802859900.27,84763861946369.03
2023-01-21,False,False,False,68485495916067.09,68029278511735.516
2023-01-22,False,False,False,71429188441841.73,70974471015136.52
2023-01-23,False,False,False,68284648734346.36,67825877984942.81
2023-01-24,False,False,False,65445281584946.34,64992109377418.74
2023-01-25,False,False,False,57567121939709.37,57105372254357.89
2023-01-26,False,False,False,54454492555040.74,53993886520053.52
2023-01-27,False,False,False,50425408812673.46,49963429516440.164
2023-01-28,False,False,False,55840508667027.21,55379464829948.86
2023-01-29,False,False,False,52676596145215.3,52201214339698.336
2023-01-30,False,False,False,50073179652741.875,49616093050111.4
2023-01-31,False,False,False,51430917134690.15,50967897883329.54
2023-02-01,False,False,False,55953460328470.99,55478413630727.49
2023-02-02,False,False,False,59184330676199.27,58714483153540.766
2023-02-03,False,False,False,58014967785451.94,57545792680362.75
2023-02-04,False,False,False,50994668954101.234,50527597981513.14
2023-02-05,False,False,False,50052544272763.01,49593306694609.34
2023-02-06,False,False,False,49664227306901.22,49208580026189.0
2023-02-07,False,False,False,58181478531607.58,57715995417358.24
2023-02-08,False,False,False,46610641830746.29,46150997078631.32
2023-02-09,False,False,False,53365703607901.1,52929151664944.26
2023-02-10,False,False,False,41742115969190.06,41309021001227.164
2023-02-11,False,False,False,42182331344628.31,41744685597087.125
