rebalance_date,sector,sector_rank,sector_weight,sector_ret_30,sector_ret_60,sector_ret_90,sector_rel_btc_60,breadth_positive_30,breadth_above_ma20,leader_momentum,top2_momentum,member_count,sector_ret_21,sector_rel_btc_30,leader_vs_sector,sector_lead_score
2021-11-04,Meme,1,0.6,0.9473250841212097,2.6887996293917604,3.555973064056479,2.5021728693941085,1.0,1.0,3.9519509692389643,1.991497043689429,2.0,0.9473250841212097,0.7542498303606961,1.2631513398472038,0.9875
2021-11-04,Smart Contract Platform / L1,2,0.4,0.2036352020250854,0.2541188075528456,1.9124613910030135,0.06749204755519395,0.5714285714285714,0.8571428571428571,1.523329614898934,1.355312058268022,7.0,0.2036352020250854,0.010559948264571795,1.2692108073460884,0.7999999999999999
2022-03-24,Store of Value,1,0.6,0.48793066328108803,0.5729787348683125,0.08332840991465773,0.3602751387908053,1.0,1.0,0.7531356568354223,0.4325246340839693,2.0,0.48793066328108803,0.33796051870765487,0.18015692196710975,0.91875
2022-03-24,Smart Contract Platform / L1,2,0.4,0.24221554147518018,0.07506073860374034,inf,-0.13764285747376687,1.0,1.0,inf,inf,8.0,0.24221554147518018,0.09224539690174702,inf,0.9125
2022-04-07,Smart Contract Platform / L1,1,0.6,0.37973004679693695,0.01811272401854978,inf,-0.0067337772767078925,1.0,0.42857142857142855,inf,inf,7.0,0.37973004679693695,0.2579785579658796,inf,0.95625
2022-04-07,DeFi,2,0.4,0.6629684418145956,0.16554345947814064,-0.043759746703842084,0.14069695818288297,1.0,1.0,0.37239530940997156,0.37239530940997156,1.0,0.6629684418145956,0.5412169529835382,0.20685184993183092,0.8625
2023-01-12,Smart Contract Platform / L1,1,0.6,0.10848549949602636,0.1769185356102164,0.05524021879684463,0.021067873306376356,0.8333333333333334,1.0,0.4606395331096242,0.28788998257953036,6.0,0.10848549949602636,0.0480826488019178,0.2837209974994078,1.0
2023-01-12,Payments,2,0.4,0.03052905981446663,0.30223828197899827,0.222538717934038,0.14638761967515823,0.5,1.0,0.34258045603462656,0.15044375808774038,2.0,0.03052905981446663,-0.029873790879641926,0.04034217405562829,0.73
2023-01-26,Smart Contract Platform / L1,1,0.6,0.777484320670582,0.641170503258396,0.12988199489218472,0.2399566820662179,1.0,1.0,1.3186017445010494,1.0431890277833757,5.0,0.777484320670582,0.3997354574601709,0.6774312412426534,1.0
2023-01-26,Store of Value,2,0.4,0.3777488632104111,0.4012138211921781,0.11695499344899418,0.0,1.0,1.0,0.3326295766526578,0.3326295766526578,1.0,0.3777488632104111,0.0,-0.06858424453952028,0.7400000000000001
2023-03-09,Smart Contract Platform / L1,1,0.6,-0.22657190823957973,0.27663847856713775,0.3678082381246222,0.08648271030376031,0.0,0.0,0.3000514924400185,0.14617788283383656,4.0,-0.22657190823957973,-0.10261683706099378,0.02341301387288075,0.825
2023-03-09,Store of Value,2,0.4,-0.12395507117858595,0.19015576826337743,0.18938859159740407,0.0,0.0,0.0,0.03294691320920107,0.03294691320920107,1.0,-0.12395507117858595,0.0,-0.15720885505417637,0.7875000000000001
2023-03-23,Smart Contract Platform / L1,1,0.6,0.02145351190741209,0.1954541595709281,1.045031218706041,-0.0524310475103868,0.4,1.0,0.7002540680662808,0.5284078575694393,5.0,0.02145351190741209,-0.13785611366261716,0.5047999084953527,0.825
2023-03-23,Store of Value,2,0.4,0.15930962557002926,0.2478852070813149,0.6891574205781905,0.0,1.0,1.0,0.2918518590250472,0.2918518590250472,1.0,0.15930962557002926,0.0,0.04396665194373228,0.8125000000000001
2023-11-02,Oracle / Middleware,1,0.6,0.48603050344176,0.825870646766169,0.5435300714986682,0.4802677771447357,1.0,1.0,0.5994824600504642,0.5994824600504642,1.0,0.48603050344176,0.21191977400765705,-0.2263881867157047,0.85
2023-11-02,Smart Contract Platform / L1,2,0.4,0.19876929987116373,0.24819075918141884,0.050110646314012665,-0.09741211044001444,1.0,1.0,0.8229442478984247,0.5205055149222142,6.0,0.19876929987116373,-0.07534142956293924,0.5747534887170058,0.82
2023-11-16,Smart Contract Platform / L1,1,0.6,0.7530871544403163,0.7853473518373371,0.582801248549384,0.4224311173349491,1.0,1.0,1.669076645186424,1.4889758414249987,8.0,0.7530871544403163,0.4801865079655153,0.883729293349087,0.93
2023-11-16,Oracle / Middleware,2,0.4,0.8935153583617745,1.254917899528532,1.2468815810788918,0.892001665026144,1.0,1.0,1.072609365255225,1.072609365255225,1.0,0.8935153583617745,0.6206147118869736,-0.18230853427330684,0.81
2023-11-30,Smart Contract Platform / L1,1,0.6,0.36165067223780084,0.5439707119365491,0.6848931623264188,0.19622145681474112,1.0,0.6666666666666666,1.1302849022083161,1.081335229260329,6.0,0.36165067223780084,0.2730167657470988,0.586314190271767,1.0
2023-11-30,Oracle / Middleware,2,0.4,0.26848591549295775,0.7909520258513549,1.4263343997305942,0.44320277072954695,1.0,0.0,0.6567954454480042,0.6567954454480042,1.0,0.26848591549295775,0.17985200900225573,-0.13415658040335077,0.7400000000000001
2023-12-14,Smart Contract Platform / L1,1,0.6,0.5602804786458666,1.757682436510703,1.7905222203706859,1.1743601110941164,1.0,1.0,2.270368007221566,2.1708035818175953,9.0,0.5602804786458666,0.34989692208056256,0.5126855707108628,1.0
2023-12-14,Meme,2,0.4,0.28382274853777933,0.5519818649908522,0.46393532739459686,-0.03134046042573446,1.0,1.0,0.4911298263458656,0.4002929992450647,2.0,0.28382274853777933,0.07343919197247528,-0.06085203864498662,0.6500000000000001
