,TOP20_MOM_top8_biweekly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only,SECTOR_LEAD_V3A_top2_biweekly__bull_only,SECTOR_LEAD_V3B_top1_biweekly__bull_only,SECTOR_LEAD_V3C_top2_biweekly__bull_only__BTC_LT_21D,SECTOR_LEAD_V3D_top1_biweekly__bull_only__BTC_LT_21D
2021-06-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-05,101733.33432494238,103697.2995158441,111003.11191951702,126579.06034831917,111003.11191951702,126579.06034831917
2021-11-06,103094.3494395274,105135.17282786922,111481.22448916385,118535.2369380316,110781.10569567798,126325.90222762253
2021-11-07,105079.30982140468,107209.48354980352,107952.38890879013,115059.01174564601,110781.10569567798,126325.90222762253
2021-11-08,106782.75081766087,107894.3441412102,105929.61798027546,111582.78655326043,110781.10569567798,126325.90222762253
2021-11-09,104874.70301831272,106527.64587656129,103714.57150103201,110915.83637100042,110781.10569567798,126325.90222762253
2021-11-10,99601.66095858558,101175.6155102104,98004.24705356002,101679.58687727824,110781.10569567798,126325.90222762253
2021-11-11,103228.93703479912,104577.00554787583,104297.85578581865,114311.21911705143,110781.10569567798,126325.90222762253
2021-11-12,101038.32683067585,101597.33049586114,99100.76165473841,105883.39408667476,110781.10569567798,126325.90222762253
2021-11-13,103432.0087649985,104184.8187207766,100991.62148571645,104408.01944106925,110781.10569567798,126325.90222762253
2021-11-14,102103.03514310754,103602.98192190792,101881.53967800063,107378.97934386392,110781.10569567798,126325.90222762253
2021-11-15,100091.4542049664,101812.22767546262,102065.57546124434,107965.08707978939,110781.10569567798,126325.90222762253
2021-11-16,93591.989822821,95412.96866501625,93120.52901542911,97778.93884163629,110781.10569567798,126325.90222762253
2021-11-17,95655.3710397259,97479.4810468812,92849.73772853536,97293.884163629,110781.10569567798,126325.90222762253
2021-11-18,89760.688039276,89138.56341452792,82434.3809419592,86036.57351154313,110781.10569567798,126325.90222762253
2021-11-19,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-20,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-21,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-22,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-23,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-24,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-25,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-26,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-27,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-28,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-29,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-11-30,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-01,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-02,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-03,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-04,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-05,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-06,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-07,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-08,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-09,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-10,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-11,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-12,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-13,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-14,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-15,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-16,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-17,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-18,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-19,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-20,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-21,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-22,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-23,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-24,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-25,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-26,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-27,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-28,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-29,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-30,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2021-12-31,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-01,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-02,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-03,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-04,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-05,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-06,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-07,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-08,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-09,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-10,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-11,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-12,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-13,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-14,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-15,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-16,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-17,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-18,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-19,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-20,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-21,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-22,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-23,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-24,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-25,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-26,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-27,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-28,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-29,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-30,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-01-31,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-01,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-02,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-03,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-04,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-05,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-06,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-07,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-08,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-09,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-10,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-11,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-12,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-13,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-14,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-15,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-16,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-17,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-18,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-19,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-20,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-21,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-22,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-23,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-24,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-25,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-26,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
2022-02-27,89581.16666319745,88960.28628769887,82269.51218007528,85864.50036452005,110781.10569567798,126325.90222762253
